"statistic","source","condition","score","p_value"
"ora","AATF","HD_ALL","0.65413852238184222","0.221748901764305172968"
"ora","ABL1","HD_ALL","0.40410254966193931","0.394364170135660718763"
"ora","AHR","HD_ALL","1.68714893385252895","0.020551856843999620483"
"ora","AIP","HD_ALL","0.65413852238184222","0.221748901764305172968"
"ora","APC","HD_ALL","0.94313035646495014","0.113990758513310613820"
"ora","APEX1","HD_ALL","0.52867775694202690","0.296020810279146506794"
"ora","AR","HD_ALL","1.41978124614273171","0.038038094571787091358"
"ora","ARID3A","HD_ALL","0.58533595147310291","0.259814896966830799485"
"ora","ARNT","HD_ALL","1.83257090021146851","0.014703783510002312734"
"ora","ARNTL","HD_ALL","0.00000000000000000","1.000000000000000000000"
"ora","ASCL1","HD_ALL","0.00000000000000000","1.000000000000000000000"
"ora","ATF1","HD_ALL","0.15490141102373850","0.700000884822769231519"
"ora","ATF2","HD_ALL","0.68911769373783760","0.204589012568229117184"
"ora","ATF3","HD_ALL","1.39217755246797870","0.040534278541335386215"
"ora","ATF4","HD_ALL","5.34881109586988135","0.000004479080874216928"
"ora","ATF5","HD_ALL","0.00000000000000000","1.000000000000000000000"
"ora","ATF6","HD_ALL","0.29715969279418680","0.504475764564528805778"
"ora","ATM","HD_ALL","0.17501485906807485","0.668321051061454340925"
"ora","BCL3","HD_ALL","1.66471823739749247","0.021641221126354383969"
"ora","BCL6","HD_ALL","0.69718521453677418","0.200823617299336898423"
"ora","BRCA1","HD_ALL","0.83779102028405261","0.145281053251685221550"
"ora","BTF3","HD_ALL","0.43984079445623958","0.363211177887865832581"
"ora","CDX1","HD_ALL","2.26563414358800141","0.005424576727370438584"
"ora","CDX2","HD_ALL","1.73101522791866969","0.018577393149613308926"
"ora","CEBPA","HD_ALL","0.14295645401438542","0.719521119573219070098"
"ora","CEBPB","HD_ALL","3.21688232662879647","0.000606900748861044742"
"ora","CEBPD","HD_ALL","1.32347472354225593","0.047481592499156934084"
"ora","CEBPE","HD_ALL","1.37080028829585410","0.042579417092937395239"
"ora","CEBPZ","HD_ALL","0.00000000000000000","1.000000000000000000000"
"ora","CHD8","HD_ALL","1.66471823739749247","0.021641221126354383969"
"ora","CIITA","HD_ALL","0.10297903671736706","0.788898196612001778583"
"ora","CLOCK","HD_ALL","0.83104777553459708","0.147554420381117934458"
"ora","CREB1","HD_ALL","1.13588033475419614","0.073134056887324813689"
"ora","CREB5","HD_ALL","0.00000000000000000","1.000000000000000000000"
"ora","CREBBP","HD_ALL","0.45904653970835529","0.347498920894055873809"
"ora","CREM","HD_ALL","0.14588322630700126","0.714688466653132126183"
"ora","CRX","HD_ALL","0.65413852238184222","0.221748901764305172968"
"ora","CTCF","HD_ALL","0.10900509027787003","0.778027431884039222254"
"ora","CTNNB1","HD_ALL","1.04586298080121032","0.089978141631830946268"
"ora","CUX1","HD_ALL","0.48088445867042234","0.330457445478816724815"
"ora","DDIT3","HD_ALL","1.99851256147483891","0.010034308256306584059"
"ora","DEK","HD_ALL","0.00000000000000000","1.000000000000000000000"
"ora","DNMT1","HD_ALL","0.71697000781400988","0.191880124766539511549"
"ora","DNMT3A","HD_ALL","0.00000000000000000","1.000000000000000000000"
"ora","E2F1","HD_ALL","2.63064467676289127","0.002340751569395927833"
"ora","E2F3","HD_ALL","0.31968136651910473","0.478981382837142533049"
"ora","E2F4","HD_ALL","1.62087376206981415","0.023940115311720879671"
"ora","E2F6","HD_ALL","0.00000000000000000","1.000000000000000000000"
"ora","EGR1","HD_ALL","1.55372369994115611","0.027943210351764301291"
"ora","EGR2","HD_ALL","1.16476877953782898","0.068427586206420601411"
"ora","ELF1","HD_ALL","0.00000000000000000","1.000000000000000000000"
"ora","ELF3","HD_ALL","1.16476877953782898","0.068427586206420601411"
"ora","ELF4","HD_ALL","0.00000000000000000","1.000000000000000000000"
"ora","ELK1","HD_ALL","0.00000000000000000","1.000000000000000000000"
"ora","EP300","HD_ALL","1.72541497541667121","0.018818500918764458768"
"ora","EPAS1","HD_ALL","0.40410254966193931","0.394364170135660718763"
"ora","ERCC2","HD_ALL","0.00000000000000000","1.000000000000000000000"
"ora","ERG","HD_ALL","0.00000000000000000","1.000000000000000000000"
"ora","ESR1","HD_ALL","1.49613789681698517","0.031905246415632096402"
"ora","ESR2","HD_ALL","0.62448943086456721","0.237416320045979734044"
"ora","ESRRA","HD_ALL","2.10551303706379711","0.007843085744096695358"
"ora","ETS1","HD_ALL","0.46388973217962615","0.343645188694746361868"
"ora","ETS2","HD_ALL","0.09732436462954092","0.799237100098078245836"
