"Input_Type","TF_Analysis_Name","Method","Method_Label","Final_TF_Count","Final_Result_File"
"DEG","LD_ALL","dorothea","DoRothEA","271","results/ngs/GSE299428/TF_summary/deg/LD_ALL/method_final/dorothea/dorothea_deg_final_result.csv"
"DEG","LD_ALL","chea3","ChEA3","1632","results/ngs/GSE299428/TF_summary/deg/LD_ALL/method_final/chea3/chea3_deg_Integrated--topRank.csv"
"DEG","LD_ALL","viper","VIPER","269","results/ngs/GSE299428/TF_summary/deg/LD_ALL/method_final/viper/viper_deg_final_result.csv"
"DEG","LD_ALL","enrichr","ENRICHR","449","results/ngs/GSE299428/TF_summary/deg/LD_ALL/method_final/enrichr/enrichr_deg_Integrated--topRank.csv"
"DEG","LD_ALL","trrust","TRRUST","329","results/ngs/GSE299428/TF_summary/deg/LD_ALL/method_final/trrust/trrust_deg_final_result.csv"
"DEG","LD_ALL","collectri","CollecTRI","693","results/ngs/GSE299428/TF_summary/deg/LD_ALL/method_final/collectri/collectri_deg_final_result.csv"
