"Feature_ID","GeneID","Symbol","Ensembl","Entrez","Biotype","Length","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSMUSG00000041945","ENSMUSG00000041945","Mfsd9","ENSMUSG00000041945","211798","protein_coding",18650,1.4463804775,2.93403333925,11.79892123496,3.56327613063461e-06,0.00195919596383907,5.12890257399136
"ENSMUSG00000070866","ENSMUSG00000070866","Zfp804a","ENSMUSG00000070866","241514","protein_coding",206658,-2.18456590175,3.198521359125,-11.7712054670037,3.62482081363098e-06,0.00195919596383907,5.11304145745342
"ENSMUSG00000048621","ENSMUSG00000048621","Gm6377","ENSMUSG00000048621","622976","protein_coding",3684,-2.48178583,3.2439905125,-11.7278065666084,3.72360725224261e-06,0.00195919596383907,5.08811281732452
"ENSMUSG00000056481","ENSMUSG00000056481","Cd248","ENSMUSG00000056481","70445","protein_coding",2605,2.16419599875,3.677395780875,11.7178501674942,3.74669510885291e-06,0.00195919596383907,5.08237782393098
"ENSMUSG00000020492","ENSMUSG00000020492","Ska2","ENSMUSG00000020492","66140","protein_coding",15402,-1.976918835,2.9784213805,-11.6499547847083,3.90849765487993e-06,0.00195919596383907,5.04310959823144
"ENSMUSG00000007805","ENSMUSG00000007805","Twist2","ENSMUSG00000007805","13345","protein_coding",46568,1.29956895175,2.671976230375,11.628863013576,3.96035023284778e-06,0.00195919596383907,5.0308538992925
"ENSMUSG00000034617","ENSMUSG00000034617","Mtrr","ENSMUSG00000034617","210009","protein_coding",21370,-2.034893371,3.0516303425,-11.3781949891181,4.63965697311773e-06,0.00215143707944551,4.88309845631324
"ENSMUSG00000047040","ENSMUSG00000047040","Prr15l","ENSMUSG00000047040","217138","protein_coding",9727,1.5841879935,2.88916236875,11.356552945913,4.70419855380757e-06,0.00215143707944551,4.870157385214
"ENSMUSG00000020156","ENSMUSG00000020156","Pwwp3a","ENSMUSG00000020156","68114","protein_coding",17470,1.99819094875,3.297120583625,11.3471877850429,4.73243999759674e-06,0.00215143707944551,4.86454819846979
"ENSMUSG00000029526","ENSMUSG00000029526","1700123K08Rik","ENSMUSG00000029526","76658","protein_coding",2873,2.00367036925,3.054459773875,11.298583955137,4.88210468542585e-06,0.00215143707944551,4.83534776105261
"ENSMUSG00000067702","ENSMUSG00000067702","Tuba3a","ENSMUSG00000067702","22144","protein_coding",7769,2.5638350005,4.1072409915,11.2313221825054,5.09807677717037e-06,0.00215143707944551,4.79468871186339
"ENSMUSG00000046694","ENSMUSG00000046694","Tent5b","ENSMUSG00000046694","100342","protein_coding",7807,1.9010768,3.370554842,11.205773215531,5.18291009835164e-06,0.00215143707944551,4.77916829790315
"ENSMUSG00000037995","ENSMUSG00000037995","Igsf9","ENSMUSG00000037995","93842","protein_coding",17091,1.38471186625,2.724627635125,11.1683721302607,5.30997376525634e-06,0.00215143707944551,4.75637174447526
"ENSMUSG00000036907","ENSMUSG00000036907","C1ql2","ENSMUSG00000036907","226359","protein_coding",2592,1.30640611675,2.715933835375,11.1459235931963,5.38791825634492e-06,0.00215143707944551,4.74264532024997
"ENSMUSG00000027794","ENSMUSG00000027794","Sohlh2","ENSMUSG00000027794","74434","protein_coding",27930,-1.2624295345,6.70930499575,-11.1116223320323,5.50951297033262e-06,0.00215143707944551,4.72160783283453
"ENSMUSG00000005696","ENSMUSG00000005696","Sh2d1a","ENSMUSG00000005696","20400","protein_coding",26878,-1.5540780635,2.85570219525,-11.0930673609529,5.57657191947816e-06,0.00215143707944551,4.71019564149726
"ENSMUSG00000062142","ENSMUSG00000062142","Or52r1","ENSMUSG00000062142","259092","protein_coding",7174,-1.44588995225,5.594687049375,-11.0752361681052,5.64188045309138e-06,0.00215143707944551,4.69920727259109
"ENSMUSG00000003545","ENSMUSG00000003545","Fosb","ENSMUSG00000003545","14282","protein_coding",7356,2.40452244,3.137148844,11.0130865111882,5.87631996426704e-06,0.00219510531889681,4.66074368581068
"ENSMUSG00000003865","ENSMUSG00000003865","Gys1","ENSMUSG00000003865","14936","protein_coding",21776,1.48586890625,2.746445874375,10.9427337397886,6.15501000503883e-06,0.00225322606264462,4.6168931349824
"ENSMUSG00000021258","ENSMUSG00000021258","Ccnk","ENSMUSG00000021258","12454","protein_coding",23781,1.67369728975,2.971519614375,10.6538941157531,7.4657750607336e-06,0.00253554236153112,4.43333888335968
"ENSMUSG00000020495","ENSMUSG00000020495","Smg8","ENSMUSG00000020495","74133","protein_coding",9043,-2.100292783,3.361430868,-10.5594799898569,7.96013407389366e-06,0.00253554236153112,4.37208461192189
"ENSMUSG00000070563","ENSMUSG00000070563","Spaca4","ENSMUSG00000070563","69363","protein_coding",707,-1.5878012445,8.17353291425,-10.5284864868964,8.13035247285089e-06,0.00253554236153112,4.35183903540267
"ENSMUSG00000068744","ENSMUSG00000068744","Psrc1","ENSMUSG00000068744","56742","protein_coding",4393,4.7039682685,4.63463129075,10.5118265745515,8.22353646554892e-06,0.00253554236153112,4.34092816528301
"ENSMUSG00000022243","ENSMUSG00000022243","Slc45a2","ENSMUSG00000022243","22293","protein_coding",28513,1.3071617785,2.9309354725,10.5072095391884,8.24957277051761e-06,0.00253554236153112,4.33790087908709
"ENSMUSG00000027206","ENSMUSG00000027206","Cops2","ENSMUSG00000027206","12848","protein_coding",28836,-2.549756398,3.86224029875,-10.4167376251337,8.77891147816213e-06,0.00253554236153112,4.27827157690046
"ENSMUSG00000049928","ENSMUSG00000049928","Glp2r","ENSMUSG00000049928","93896","protein_coding",109652,1.458602988,3.10740946,10.4097277165955,8.82149160611024e-06,0.00253554236153112,4.27362674522714
"ENSMUSG00000095910","ENSMUSG00000095910","Or5p50","ENSMUSG00000095910","258418","protein_coding",4976,1.553871324,3.277591877,10.3792507218379,9.00933284975407e-06,0.00253554236153112,4.2533909182855
"ENSMUSG00000042548","ENSMUSG00000042548","Asxl1","ENSMUSG00000042548","228790","protein_coding",58179,1.1882108545,7.7127787965,10.3761180051071,9.02889415496496e-06,0.00253554236153112,4.25130705619358
"ENSMUSG00000032849","ENSMUSG00000032849","Abcc4","ENSMUSG00000032849","239273","protein_coding",223528,1.07700178325,2.679347809125,10.345365046544,9.22347432224967e-06,0.00253554236153112,4.23081236550152
"ENSMUSG00000043681","ENSMUSG00000043681","Fam25a","ENSMUSG00000043681","69134","protein_coding",3553,-1.641122755,11.1893208625,-10.3025967439381,9.50195233911953e-06,0.00253554236153112,4.20219511240974
"ENSMUSG00000021957","ENSMUSG00000021957","Tkt","ENSMUSG00000021957","21881","protein_coding",26362,1.63163993725,4.486890719875,10.283023782659,9.63253683846688e-06,0.00253554236153112,4.18905349632458
"ENSMUSG00000048416","ENSMUSG00000048416","Mlf1","ENSMUSG00000048416","17349","protein_coding",25907,-1.41239987175,4.155226937875,-10.271769984131,9.70853006294105e-06,0.00253554236153112,4.18148469544107
"ENSMUSG00000078554","ENSMUSG00000078554","Fam229a","ENSMUSG00000078554","68233","protein_coding",767,-1.70019748375,3.143046857125,-10.2484116252668,9.86841923790841e-06,0.00253554236153112,4.16574497513281
"ENSMUSG00000031786","ENSMUSG00000031786","Drc7","ENSMUSG00000031786","330830","protein_coding",23039,1.88703894275,3.121902126625,10.2413493354445,9.91734133851496e-06,0.00253554236153112,4.16097817417332
"ENSMUSG00000071192","ENSMUSG00000071192","Wfikkn1","ENSMUSG00000071192","215001","protein_coding",3231,2.0429930585,3.17764301,10.2122605467871,1.01217362848844e-05,0.00253554236153112,4.14130512180807
"ENSMUSG00000025037","ENSMUSG00000025037","Maoa","ENSMUSG00000025037","17161","protein_coding",68121,1.03802483675,8.815770953875,10.2045175777961,1.01769368237422e-05,0.00253554236153112,4.13605783676593
"ENSMUSG00000029909","ENSMUSG00000029909","Prss37","ENSMUSG00000029909","67690","protein_coding",4685,-1.24597756875,6.327737918875,-10.1835790708848,1.03279099872621e-05,0.00253554236153112,4.12184569240474
"ENSMUSG00000059456","ENSMUSG00000059456","Ptk2b","ENSMUSG00000059456","19229","protein_coding",127796,-1.64858907675,9.541321739125,-10.1454673615117,1.06092037676264e-05,0.00253554236153112,4.09589269934999
"ENSMUSG00000007783","ENSMUSG00000007783","Cpt1c","ENSMUSG00000007783","78070","protein_coding",15480,3.13086145825,3.654054912375,10.1436622264563,1.06227387786574e-05,0.00253554236153112,4.09466074234501
"ENSMUSG00000091039","ENSMUSG00000091039","Krtap20-2","ENSMUSG00000091039","622935","protein_coding",534,-1.76563141175,3.207621567875,-10.1171800833491,1.08235477455851e-05,0.00253554236153112,4.07655910055095
"ENSMUSG00000048458","ENSMUSG00000048458","Inka2","ENSMUSG00000048458","109050","protein_coding",16244,2.10855138825,3.454561241375,10.0917496165719,1.10204000189461e-05,0.00253554236153112,4.05912635631426
"ENSMUSG00000027456","ENSMUSG00000027456","Sdcbp2","ENSMUSG00000027456","228765","protein_coding",17384,1.7874258655,3.9368108535,10.0831033151398,1.1088242147209e-05,0.00253554236153112,4.05318807765995
"ENSMUSG00000026353","ENSMUSG00000026353","Ubxn4","ENSMUSG00000026353","67812","protein_coding",35415,-2.300395256,3.50663046025,-10.0821946776513,1.10953988326516e-05,0.00253554236153112,4.05256369541017
"ENSMUSG00000026110","ENSMUSG00000026110","Mgat4a","ENSMUSG00000026110","269181","protein_coding",101677,1.433535739,2.81504994425,10.0321329212019,1.14978278617455e-05,0.00254792074823766,4.01806578288979
"ENSMUSG00000043972","ENSMUSG00000043972","Opn5","ENSMUSG00000043972","353344","protein_coding",54613,-1.10373251425,10.055385027875,-10.0253481641933,1.15536179033941e-05,0.00254792074823766,4.01337560736949
"ENSMUSG00000038092","ENSMUSG00000038092","Hsd3b5","ENSMUSG00000038092","15496","protein_coding",11619,-8.18935935175,7.160316433875,-9.96394269980614,1.20725965972157e-05,0.00257381440477018,3.97076607891636
"ENSMUSG00000026842","ENSMUSG00000026842","Abl1","ENSMUSG00000026842","11350","protein_coding",115852,1.7659435635,2.978242014,9.96143143542622,1.20943709835128e-05,0.00257381440477018,3.96901730496654
"ENSMUSG00000070868","ENSMUSG00000070868","Skint3","ENSMUSG00000070868","195564","protein_coding",68224,-1.962004894,3.286139378,-9.95308478748419,1.2167059398657e-05,0.00257381440477018,3.96320142290652
"ENSMUSG00000045518","ENSMUSG00000045518","Onecut3","ENSMUSG00000045518","246086","protein_coding",22442,-1.46584817475,2.713949256375,-9.94550517215654,1.22334928548408e-05,0.00257381440477018,3.95791532261238
"ENSMUSG00000024592","ENSMUSG00000024592","C330018D20Rik","ENSMUSG00000024592","77422","protein_coding",19536,-2.07309362975,3.265432551125,-9.89513817495906,1.2685425447081e-05,0.00263856849299284,3.92267532779906
"ENSMUSG00000001127","ENSMUSG00000001127","Araf","ENSMUSG00000001127","11836","protein_coding",62706,-1.698851169,2.8909685445,-9.86973729047837,1.29204260082047e-05,0.00265725255791213,3.90482805297642
"ENSMUSG00000032515","ENSMUSG00000032515","Csrnp1","ENSMUSG00000032515","215418","protein_coding",13496,1.88827053275,2.925901756875,9.82445057836972,1.335162044524e-05,0.00266283832955495,3.87288271532728
"ENSMUSG00000026343","ENSMUSG00000026343","Gpr39","ENSMUSG00000026343","71111","protein_coding",196868,1.52068924,2.82009168725,9.82111411764874,1.33840213242491e-05,0.00266283832955495,3.87052277061936
"ENSMUSG00000020387","ENSMUSG00000020387","Jade2","ENSMUSG00000020387","76901","protein_coding",44199,2.0785687585,3.222192462,9.79015115425567,1.36889513502363e-05,0.00266555920760346,3.84858000074388
"ENSMUSG00000027923","ENSMUSG00000027923","Lce1b","ENSMUSG00000027923","68720","protein_coding",1277,-1.1329128435,6.93855831975,-9.74266705314688,1.41718434345114e-05,0.00272985542678496,3.81478096496283
"ENSMUSG00000000318","ENSMUSG00000000318","Clec10a","ENSMUSG00000000318","17312","protein_coding",14638,-1.90153886025,5.711444321625,-9.72870702133111,1.4317423567054e-05,0.00272985542678496,3.80480999772194
"ENSMUSG00000058183","ENSMUSG00000058183","Mmel1","ENSMUSG00000058183","27390","protein_coding",25944,1.50530491675,3.196945371625,9.69703412345184,1.46539812021529e-05,0.00275976218699232,3.78212960205227
"ENSMUSG00000029656","ENSMUSG00000029656","C8b","ENSMUSG00000029656","110382","protein_coding",38232,-1.1042069425,12.97130555875,-9.68576828739108,1.47758246462657e-05,0.00275976218699232,3.77404287271666
"ENSMUSG00000055148","ENSMUSG00000055148","Klf2","ENSMUSG00000055148","16598","protein_coding",2624,-1.5192268035,10.76000118325,-9.52279225453774,1.66718195730648e-05,0.00308243419661997,3.65590255481754
"ENSMUSG00000026228","ENSMUSG00000026228","Htr2b","ENSMUSG00000026228","15559","protein_coding",12945,1.399906847,2.724467849,9.49251910657979,1.70532581628604e-05,0.00311250877690884,3.63371745263871
"ENSMUSG00000091091","ENSMUSG00000091091","Kcnmb3","ENSMUSG00000091091","100502876","protein_coding",20644,1.0716619495,2.4782852305,9.40309448850366,1.823836998159e-05,0.00319723456673269,3.56773842580686
"ENSMUSG00000034457","ENSMUSG00000034457","Eda2r","ENSMUSG00000034457","245527","protein_coding",43377,2.811947605,3.9790170045,9.40206304385649,1.82525675030296e-05,0.00319723456673269,3.56697349794843
"ENSMUSG00000063626","ENSMUSG00000063626","Unc5d","ENSMUSG00000063626","210801","protein_coding",572920,1.144023658,2.64560623225,9.40067930850135,1.82716336618082e-05,0.00319723456673269,3.56594716768765
"ENSMUSG00000034216","ENSMUSG00000034216","Vps18","ENSMUSG00000034216","228545","protein_coding",9714,1.64393069675,2.933589289625,9.39567455612128,1.83407795840763e-05,0.00319723456673269,3.56223374646673
"ENSMUSG00000032178","ENSMUSG00000032178","Ilf3","ENSMUSG00000032178","16201","protein_coding",37491,1.69540723125,3.020025499375,9.37411799133784,1.86419778039584e-05,0.00321908265777032,3.54621507795063
"ENSMUSG00000079049","ENSMUSG00000079049","Serpinb1c","ENSMUSG00000079049","380839","protein_coding",16778,-1.7414940125,3.157556081,-9.276578206361,2.00759810672766e-05,0.00336070505063322,3.47324029293012
"ENSMUSG00000056508","ENSMUSG00000056508","1700001K19Rik","ENSMUSG00000056508","66323","protein_coding",14932,-1.24476675625,7.730718377125,-9.25704953684636,2.03777076927605e-05,0.00336070505063322,3.45853212878527
"ENSMUSG00000029167","ENSMUSG00000029167","Ppargc1a","ENSMUSG00000029167","19017","protein_coding",113477,1.4951019615,8.255981804,9.25689280563473,2.0380149727944e-05,0.00336070505063322,3.45841395285011
"ENSMUSG00000030905","ENSMUSG00000030905","Crym","ENSMUSG00000030905","12971","protein_coding",15732,1.91688574875,6.081776878875,9.22779202149472,2.08393063345198e-05,0.0033823092965065,3.43643515508435
"ENSMUSG00000031530","ENSMUSG00000031530","Dusp4","ENSMUSG00000031530","319520","protein_coding",12598,3.095625587,4.02479159975,9.2252018079357,2.0880733747008e-05,0.0033823092965065,3.4344753144728
"ENSMUSG00000044006","ENSMUSG00000044006","Cilp2","ENSMUSG00000044006","68709","protein_coding",7319,1.62841802925,2.870210723625,9.17195951177358,2.17530641881117e-05,0.0034225714817033,3.39406157046047
"ENSMUSG00000037689","ENSMUSG00000037689","Tmem247","ENSMUSG00000037689","78469","protein_coding",5027,2.12912890875,2.968399584375,9.1716719222609,2.1757885663483e-05,0.0034225714817033,3.39384260536646
"ENSMUSG00000021403","ENSMUSG00000021403","Serpinb9b","ENSMUSG00000021403","20706","protein_coding",14469,-2.30468919875,3.405074440125,-9.14460587961734,2.22170568682502e-05,0.0034225714817033,3.37320272432709
"ENSMUSG00000062905","ENSMUSG00000062905","Vmn1r32","ENSMUSG00000062905","171188","protein_coding",7917,-2.24409977875,3.451496454375,-9.13853493688296,2.23215340058894e-05,0.0034225714817033,3.36856437972844
"ENSMUSG00000049036","ENSMUSG00000049036","Tmem121","ENSMUSG00000049036","69195","protein_coding",3594,1.15907519475,2.671808443375,9.12837503699471,2.24976133328604e-05,0.0034225714817033,3.36079474791184
"ENSMUSG00000050761","ENSMUSG00000050761","Gp1bb","ENSMUSG00000050761","14724","protein_coding",2087,2.244353749,3.16475374375,9.11426374249405,2.2744761024852e-05,0.0034225714817033,3.34998831335114
"ENSMUSG00000028441","ENSMUSG00000028441","Spmip6","ENSMUSG00000028441","73721","protein_coding",12325,1.503558009,2.83605998925,9.11021114808148,2.28163000396339e-05,0.0034225714817033,3.34688159953257
"ENSMUSG00000074955","ENSMUSG00000074955","Or4f56","ENSMUSG00000074955","258396","protein_coding",9493,1.1657154235,2.564951744,9.10538884642879,2.29017550900643e-05,0.0034225714817033,3.343182945782
"ENSMUSG00000073949","ENSMUSG00000073949","Or51l14","ENSMUSG00000073949","259098","protein_coding",4486,-1.72090219725,2.822529128625,-9.09832750761051,2.30275353960121e-05,0.0034225714817033,3.33776327881261
"ENSMUSG00000050961","ENSMUSG00000050961","AY358078","ENSMUSG00000050961","278676","protein_coding",26314,-1.6980512205,2.981218419,-9.08513789916853,2.32645540331025e-05,0.0034225714817033,3.32762830888374
"ENSMUSG00000039001","ENSMUSG00000039001","Rps21","ENSMUSG00000039001","66481","protein_coding",1069,-1.59459995625,10.762432711875,-9.07914706335809,2.33731116265796e-05,0.0034225714817033,3.32301984287217
"ENSMUSG00000027831","ENSMUSG00000027831","Veph1","ENSMUSG00000027831","72789","protein_coding",243280,-1.25321653275,2.799024665875,-9.04872119569784,2.39332808551396e-05,0.00346876390691772,3.29956561689226
"ENSMUSG00000043760","ENSMUSG00000043760","Pkhd1","ENSMUSG00000043760","241035","protein_coding",560286,-1.42293169,4.096954983,-9.0415450769207,2.4067581740524e-05,0.00346876390691772,3.29402182928875
"ENSMUSG00000028017","ENSMUSG00000028017","Egf","ENSMUSG00000028017","13645","protein_coding",77752,1.56183428575,5.762271700875,9.0171004380245,2.45314380539614e-05,0.00350799564171648,3.27510314196689
"ENSMUSG00000019837","ENSMUSG00000019837","Gtf3c6","ENSMUSG00000019837","67371","protein_coding",10406,-1.387632744,6.05972493425,-8.98842205146186,2.50884461046686e-05,0.00353245321153735,3.25283977703062
"ENSMUSG00000028247","ENSMUSG00000028247","Coq3","ENSMUSG00000028247","230027","protein_coding",32490,-1.942660583,3.58563134625,-8.94942133328448,2.5868811245394e-05,0.00358714182602797,3.22244468075626
"ENSMUSG00000033981","ENSMUSG00000033981","Gria2","ENSMUSG00000033981","14800","protein_coding",121386,-1.91441044075,3.230697763375,-8.91796105780421,2.65181340655404e-05,0.00364953327771167,3.19782628227932
"ENSMUSG00000020185","ENSMUSG00000020185","E2f7","ENSMUSG00000020185","52679","protein_coding",41946,2.2062622025,3.47672543025,8.85302790926008,2.79168489881389e-05,0.00378887108228692,3.14673048340383
"ENSMUSG00000022394","ENSMUSG00000022394","L3mbtl2","ENSMUSG00000022394","214669","protein_coding",24427,-2.30116813625,3.741078657125,-8.82640431935627,2.8514071183714e-05,0.00383765852166692,3.12566908472523
"ENSMUSG00000042104","ENSMUSG00000042104","Uggt2","ENSMUSG00000042104","66435","protein_coding",114392,-2.127298757,3.0765350855,-8.81317511347106,2.88161399914751e-05,0.00384525583153708,3.11517951046442
"ENSMUSG00000058620","ENSMUSG00000058620","Adra2b","ENSMUSG00000058620","11552","protein_coding",4014,1.5221736335,2.9134235615,8.79655386503204,2.92007517801385e-05,0.00384525583153708,3.10197750198642
"ENSMUSG00000070999","ENSMUSG00000070999","Ccin","ENSMUSG00000070999","442829","protein_coding",1941,-1.560214362,8.377422663,-8.74008616928484,3.05509731021971e-05,0.00399432151187582,3.0569351555838
"ENSMUSG00000026817","ENSMUSG00000026817","Ak1","ENSMUSG00000026817","11636","protein_coding",13301,2.2576124775,3.62902400725,8.70550124061945,3.14123970927884e-05,0.00405435272567916,3.02920148001218
"ENSMUSG00000021822","ENSMUSG00000021822","Plau","ENSMUSG00000021822","18792","protein_coding",6726,1.85245286575,2.991350258625,8.70389225383141,3.14531297555966e-05,0.00405435272567916,3.02790851112523
"ENSMUSG00000001021","ENSMUSG00000001021","S100a3","ENSMUSG00000001021","20197","protein_coding",18044,1.40730180875,3.066543942875,8.67251794745648,3.22593291875145e-05,0.00412919413600186,3.00264784431065
"ENSMUSG00000026121","ENSMUSG00000026121","Sema4c","ENSMUSG00000026121","20353","protein_coding",9711,-1.15724453325,6.564507183875,-8.64822256028556,3.28995286079967e-05,0.00418189563639425,2.98302307992291
"ENSMUSG00000095143","ENSMUSG00000095143","Hsd3b4","ENSMUSG00000095143","15495","protein_coding",11444,-6.29937865775,8.451269629125,-8.6256464600036,3.35071925449418e-05,0.00422442606053422,2.96473711544709
"ENSMUSG00000040660","ENSMUSG00000040660","Cyp2b9","ENSMUSG00000040660","13094","protein_coding",37251,5.40722630875,5.715852867375,8.61707715332777,3.37411267816719e-05,0.00422442606053422,2.95778359566656
"ENSMUSG00000044646","ENSMUSG00000044646","Zbtb7c","ENSMUSG00000044646","207259","protein_coding",328387,-1.2426378485,9.365869696,-8.60194693979794,3.41586440644203e-05,0.00422459338483209,2.94548924174837
"ENSMUSG00000030207","ENSMUSG00000030207","Fam234b","ENSMUSG00000030207","74525","protein_coding",46979,1.5461898655,6.74147272475,8.59162300972811,3.44468503142526e-05,0.0042256821151903,2.93708783339905
