"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"E2F4","E2F4 17652178 ChIP-ChIP JURKAT Human","78/608","0.00000000000001540324468689426","0.0000000000115370302704838","0","0","2.9515456947944196","93.871544314122516539","VPS29;FEN1;ZWILCH;GMNN;HMGB2;MCM10;BRCA1;KIF11;HMGB1;BRCA2;ZCWPW1;FGF9;CHEK1;DNER;PBK;RTTN;KNTC1;ARL6IP6;TMPO;HELLS;CCDC34;ZNF480;RFC2;VRK1;CACYBP;ESCO2;ACYP1;RGMB;TMC4;WDR76;SRP9;ASPM;PSMA3;RBL1;PSMA1;FANCD2;HAT1;SNRPG;MCM3;MCM4;MCM5;PPIH;PTMA;ITGB3BP;BLM;PCNA;ARL6;PRIM1;NDUFB3;TTK;HMMR;RAD54B;RAD51AP1;LDHB;BRIP1;CLSPN;PLK4;POLQ;DUT;RRM1;RRM2;NDUFA5;ATAD2;TPRKB;FBXL13;KAZALD1;LSM3;ZWINT;NUDT21;CENPF;POLA2;NASP;POLE2;ZNF219;SASS6;ANP32E;TRIP13;MAD2L1"
"E2F7","E2F7 22180533 ChIP-Seq HELA Human","16/38","0.00000000001050641134780704305","0.0000000039346510497537373","0","0","14.0416165726440401","354.958522982554882219","DUT;PCNA;MCM7;PRKDC;ATAD2;BRCA1;MSH6;POLA1;RBL1;FANCD2;MCM3;E2F2;CENPM;MCM4;MCM5;MCM6"
"UBF1/2","UBF1/2 26484160 Chip-Seq HMEC-DERIVED Human","143/1650","0.00000000003320867225685831136","0.0000000082910985067956241","0","0","1.9392693908179277","46.791099227608825117","PWWP2B;GMNN;LOXL4;HNRNPR;ESPN;LOXL1;NRBP2;AS3MT;FGF9;PLAU;PEG10;STMN1;CHEK1;PITX1;SAMD11;PRKCG;PIAS3;RNF43;IL15RA;SEMA6A;FIBCD1;SLC35C1;SYTL1;KRT7;ARID5B;EBF4;HSPG2;OBSCN;SCNN1D;PADI3;MXRA8;SNRPG;S100A4;PPIH;RBCK1;MAML3;ZFPM1;STX1A;EPHA2;GRB7;BRSK1;PSMD12;FBLIM1;RRAD;TMEM59L;TACSTD2;LYPD3;PPL;LDHA;PRDX1;TSPAN2;APOE;FADD;CLSPN;S100A10;FAM78B;CAV1;TMEM132A;PDE2A;IRF2BP2;NR2F2;MRPL23;PAICS;NFATC4;FAM111B;FOSL1;FAM111A;DLG4;ANP32E;ID3;COL9A3;ARHGAP11A;PYGB;ROBO3;SERPINA1;PLEKHF1;SLC35F3;ONECUT3;KCNC4;CITED4;SECTM1;HMGB3;KIF11;HMGB1;ARHGAP4;MRC2;FHAD1;SLC22A15;DBP;MMP28;TMEM107;SCARF1;ABCD1;PSTK;ABCC3;DUSP5;TMEM150A;KCND3;PGAM1;TNFRSF18;PLEKHG5;TUBB;TFE3;TBC1D8;EMP1;CACYBP;WIPI1;AXIN2;IGDCC4;RNF207;MMP17;TRNP1;TNFRSF25;CEBPB;MEGF6;DNAH2;MYCBP;SEMA3B;ZBTB42;CAMKK1;TYMP;GPR153;NPW;MGAT5B;MAN1C1;SNCG;ZNF469;POLR2L;HES4;RRM2;GDF15;WNT7B;BNIP3;BMP8A;MIB2;KAZALD1;TARBP1;BAIAP3;SH3RF2;PC;PIK3IP1;ZNF219;SPRY1"
"KDM2B","KDM2B 26808549 Chip-Seq K562 Human","144/1673","0.00000000004595824142291547000","0.0000000086056807064409231","0","0","1.9245602561013391","45.810861908627451555","PI4K2B;MIDN;CRTC1;ZFAND3;CALML6;WIPF3;KNDC1;PRDM1;ESPN;NRBP2;FGF9;PLAU;STMN1;SOX8;HMGN2;PHLDA2;PRKACB;PITX1;SAMD11;IL15RA;ST6GAL1;CEP135;FIBCD1;KRT7;ARID5B;EBF4;HSPG2;SRCIN1;OLFM2;OBSCN;SCNN1D;MAP1A;FLYWCH1;MAML3;UTRN;ZFPM1;ABCG1;EPHA2;RTN4R;SHC2;SLC26A1;FBLIM1;INSIG1;TMEM59L;CHRD;LTBP4;PPL;CACNA1H;SOCS3;PRDX1;LCN12;RHPN1;FAM43A;CLSPN;S100A10;SPTBN2;ACBD7;NTNG2;PLK3;SYT3;FAM78B;GADD45B;CBX4;IQSEC1;LIF;IRF2BP2;DHCR24;SYT7;ABHD15;PARP10;TMIE;ATG16L2;ID3;MUC20;HOXD8;COL18A1;ROBO3;ITGB4;ONECUT3;LAMC3;KCNC4;CITED4;SHB;KIF17;PHTF1;MRC2;FHAD1;SLC22A15;MCF2L;PHACTR2;CPXM1;GALNT9;DUSP5;FOXD1;TNFRSF18;TESC;PLEKHG5;CACYBP;KREMEN2;AXIN2;DUSP8;DNM1;VGF;MMP17;ITPKA;COL6A1;TRNP1;RARA;TNFRSF25;CRELD1;PTMA;MCM2;LAMA5;MEGF6;SMARCD3;DNAH5;FGL1;MRPS34;SLC43A1;IER5L;RELB;GPR153;CUX1;MAN1C1;E2F2;ZNF469;ZNF467;PCDH1;HES4;WNT7B;BNIP3;MACC1;HAGHL;SPRY4;BMP8A;MIB2;KLF2;TARBP1;BAIAP3;SPATA2L;KIF26B;CHPT1;MDGA1;GRINA"
"KLF4","KLF4 26769127 Chip-Seq PDAC-Cell Line Human","143/1678","0.00000000010996548354379913879","0.0000000164728294348611132","0","0","1.9008478188072695","43.588064921935369966","RAB3A;PWWP2B;GMNN;SERPINE1;RTKN2;RXFP4;LOXL4;HNRNPR;ESPN;SAT1;PLAU;EME2;SALL4;LIPG;STMN1;PLS3;SOX9;PHLDA2;PRKACB;IL15RA;SLC35C1;APLP1;SYTL1;HSPG2;ASRGL1;BCAM;SCNN1D;PADI3;MXRA8;S100A4;PPIH;KCTD12;MAML3;RIN1;EPHA2;SLC45A3;CHRNA5;FBLIM1;DHX9;INSIG1;CLCNKB;TACSTD2;LYPD3;HMMR;PPL;LDHA;PRDX1;SEC14L5;TSPAN2;FADD;CLSPN;KIAA0319;SPTBN2;TNFSF18;PLK3;BTBD19;JUND;GADD45B;CBX4;CAV2;IRF2BP2;DHCR24;NR2F2;MRPL23;PBX1;NFATC4;FAM111B;ISG20;FOSL1;NASP;ANP32E;ID3;COL9A3;COL18A1;ROBO3;SERPINA1;ITGB4;KCNC4;CITED4;MCM10;KIF11;PEAR1;PHTF1;ARHGAP4;TRIM8;FHAD1;SDR16C5;TUBA1A;SLC22A15;ABCD1;DLGAP5;DUSP5;FOXD1;TNFRSF18;TESC;PLEKHG5;TBC1D8;EMP1;EMP2;AXIN2;SRP9;TOX2;RNF207;ITPKA;TRNP1;IRF7;CDC42EP1;FOXC1;MEGF6;KRT80;MYCBP;PPM1M;PRIM1;ZBTB42;PPM1J;KRT86;CST6;CAMKK1;CRYZ;SLC25A29;GPR153;CCDC85B;MKNK2;NRIP1;MAN1C1;SNCG;PCDH1;CD55;HES4;RRM2;EYA4;AHNAK2;MIB2;KAZALD1;HS3ST1;BAIAP3;PC;MYO15B;KIF26B;SPRY2;CHPT1;SPRY1;FOLR1"
"EGR1","EGR1 20690147 ChIP-Seq ERYTHROLEUKEMIA Human","333/4931","0.00000000015535545982657019478","0.0000000193935399016835131","0","0","1.5662244454110483","35.373657323344637859","SCOC;CPNE7;SERPINE1;GLDN;GCSH;DPYSL3;STMN1;CHEK1;PDK3;SOX8;SOX9;CCDC92;SAMD11;TMPO;ARL6IP6;PRKCG;WDHD1;CUBN;IL15RA;STARD4;CCDC78;CACNA2D1;FIBCD1;EBF3;CACNA2D4;MYO7A;GPR37L1;HSPG2;ANK1;MAPK8IP3;SULT2B1;MYL5;PPP1R3F;BCAM;ARC;CLDN3;FNDC4;CD109;CSNK2B;TTLL11;RBCK1;FLYWCH1;KCTD12;MAML3;RIN1;ZFPM1;EPHA2;GRB7;DHX9;RRAD;PRKDC;CLCNKB;TWIST1;LYPD3;TXN;PPL;ADAMTS10;GABARAP;KIAA0040;NCAPH;BRIP1;PRDX1;LCN12;ADAMTS17;MAP6;FADD;TSPAN1;RREB1;TRPM6;ATP6V1C1;S100A10;SPTBN2;ABCA2;NTNG2;PLK3;FZD2;JUND;PTPRN2;FAM78B;GADD45B;IQSEC1;ABCA3;PDE2A;NR2F1;LIF;IRF2BP2;NR2F2;MRPL23;FOSL1;FAM111A;EHD2;VANGL2;MC1R;SASS6;ANP32E;HOXD8;FANK1;DHRS13;FKBP10;COL18A1;ROBO3;SERPINA1;SLC35F3;SH3KBP1;TGFB1I1;KCNC4;GPR20;SECTM1;SHB;SERPINA5;MRC2;CHAF1B;HNF4A;TIMP1;FOXD1;KCND3;ZNF480;HSBP1;GAA;TESC;TUBB;COMMD3;TEX14;CACYBP;KREMEN2;DUSP8;TMC4;DUSP6;MDFIC;MMP17;ITPKA;RARA;CDC42EP1;KIFC3;MFGE8;PTMA;ZNF595;FOXC1;MEGF6;IDUA;SLC43A1;TYMS;CRIP1;CAMKK1;RELB;PSMB7;ALS2CL;GPR153;CAMK2N2;HSF4;GCNT2;ZNF467;CA11;GINS2;GDF15;WNT7B;ATAD2;BMP8A;MIB2;KAZALD1;WDR13;NUDT21;FABP5;AXL;RPA3;ZNF219;TCEA2;PNPLA5;TRIP13;GRINA;KCNG1;SH3GL3;MIDN;CRTC1;ZFAND3;FMR1;RORC;KNDC1;OGDHL;IRS2;ESPN;BZW1;PVR;FADS3;RAB43;NRBP2;HLA-DOA;HMGN2;PHLDA2;PITX1;TGM2;RNF43;LIG1;APLP1;OLFM1;OLFM2;OBSCN;SCNN1D;SYPL1;S100A4;PPIH;GEMIN7;MZF1;EMID1;ABCG1;FAIM;RTN4R;BRSK1;IDI1;LRRC56;CUL7;SLC26A1;FBLIM1;INSIG2;INSIG1;NPR3;LTBP4;CPLX1;CACNA1H;PLD3;SOCS3;EBP;SCUBE1;IRAK2;RHPN1;CAMTA2;CLSPN;ACBD7;CBX4;CBX3;CAV1;TMEM132B;ZBTB12;DHCR24;BMP7;SYT7;REEP1;TMIE;DLG4;SPIRE2;MAP3K10;ZNF777;GPSM1;CNTNAP2;MCM7;SRXN1;ITGB4;LAMC3;HMGB2;TNFAIP2;MSLN;MEA1;OPLAH;NKPD1;PHTF1;DBP;MCF2L;PHACTR2;MYBL2;SCARF1;ABCD1;POLE;GALNT9;GAL3ST4;ABCC3;ACTR2;HSP90AA1;HMGCS1;RFC2;TNFRSF18;PLEKHG5;NRG1;WIPI1;AXIN2;SYNGR3;LSS;DNM1;SSTR5;VGF;COL6A2;COL6A1;IRF7;TNFRSF25;MVD;MCM6;SHANK2;ITGB3BP;DNAH3;LAMA5;CEBPA;DNAH1;CEBPB;SMARCD3;NDUFB6;UHRF1;DNAH5;SEMA3B;IER5L;PPM1J;PPM1E;THSD4;NCALD;SLC25A29;ABLIM2;SH3TC1;MGAT5B;MKNK2;TRA2A;MAN1C1;SLIT2;PCDH1;HES4;LAMB2;HAGHL;SPRY4;LAMB1;FBXL13;MEIS3;TBX4;MAPK15;HS3ST1;ASS1;KLF2;BAIAP3;PC;SYT12;MYO15A;NOVA2;COL7A1;SPRY2;CMTM1;SEC24D;MDGA1"
"KLF6","KLF6 26769127 Chip-Seq PDAC-Cell Line Human","139/1666","0.00000000087415378564245911780","0.0000000843111891942799142","0","0","1.8495651909047990","38.577795733491370811","MIDN;EHF;IFITM1;RAB3A;ZFAND3;PWWP2B;GMNN;RXFP4;LOXL4;HNRNPR;ESPN;SAT1;BZW1;FADS3;PLAU;STMN1;CCNL2;PHLDA2;TGM2;IL15RA;SLC35C1;SYTL1;KRT7;ARID5B;MYO7A;HSPG2;DKK1;ASRGL1;WDR76;OLFM2;BCAM;EID3;SCNN1D;PADI3;MXRA8;S100A4;PPIH;RBCK1;KIF20B;CLOCK;LRRC56;SHC2;SLC45A3;RRAD;CLCNKB;TACSTD2;CHRNA9;LYPD3;KIAA0040;SOCS3;BRIP1;LDHA;SOCS1;CLSPN;S100A10;SPTBN2;TNFSF18;FDPS;PLK3;JUND;CAV1;LIF;IRF2BP2;DHCR24;NR1D1;NFATC4;DHFR;ISG20;FOSL1;NASP;CDK2;ANP32E;ID3;PYGB;COL18A1;CITED4;TNFAIP2;KIF11;HMGB1;SHB;PITPNC1;ARHGAP4;TRIM8;SLC22A15;DBP;TMEM107;PSTK;DUSP5;MMP7;ITGA3;TNFRSF18;PLEKHG5;COMMD3;CACYBP;DUSP6;ASPM;TOX2;RNF207;TRNP1;MFGE8;PTMA;LAMA5;FOXC1;MEGF6;LTK;MYCBP;IDUA;UHRF1;ZBTB42;PPM1E;CRIP1;CRYZ;PSMB3;CCDC85B;MKNK2;SNCG;PCDH1;MPZL2;HES4;RRM2;WNT7B;BNIP3;PTGES3;AHNAK2;MIB2;LAMB1;TBX4;GRHL2;TARBP1;CENPF;PC;SYT12;PIK3IP1;KIF26B;TCEA2;SPRY2;SPRY1;SEC24D;RAMP1"
"FOXM1","FOXM1 25889361 ChIP-Seq OE33 AND U2OS Human","80/784","0.00000000090052004479871728429","0.0000000843111891942799142","0","0","2.2624641408645760","47.122713289668816117","EHF;ARL6IP1;ZFAND3;LRR1;GMNN;RTKN2;HMGB2;HMGB3;KIF11;SMC4;TRIM8;ZCWPW1;TUBA1B;DBP;SFR1;PTTG1;LIPG;NUF2;PBK;PMEPA1;TK1;TOPBP1;KPNA2;DLGAP5;TMPO;ARL6IP6;TIGD5;CCDC34;DKK1;DUSP6;ASPM;DEPDC1;TRIM59;MVD;MCM5;MTFR2;SRSF6;KIF20B;GRB7;BLM;PARPBP;PCNA;SHC1;UHRF1;PSMD13;GSTCD;TTK;HMMR;NCAPH;SKA2;HSPD1;BRIP1;MGAT5B;GAR1;FADD;HNRNPA1;ECT2;PLK4;GINS1;RRM2;TAF15;ATAD5;CBX3;CAV1;PTGES3;ATAD2;SPRY4;HSPE1;MZT1;LSM3;FAM111A;CENPE;CENPF;PRC1;HNRNPA2B1;HNRNPD;ANP32E;CYCS;PABPC1L;MAD2L1"
"BACH1","BACH1 22875853 ChIP-PCR HELA AND SCP4 Human","103/1127","0.00000000158320893086208902569","0.0000001212183737789571710","0","0","2.0181176321847096","40.894756455210227841","EHF;IFITM1;ZWILCH;HFE;IRS2;CHEK1;HLA-DOA;MAP3K5;TGM2;ST6GAL1;SLC15A1;MYO7A;ANK1;MAPK8IP3;WDR76;OLFM1;CLDN3;RNF128;MXRA8;NPTXR;SCG2;SLC26A1;DHX9;RRAD;CLCNKB;CHRNA9;PLD1;SLC6A20;SEZ6L2;PPL;KIAA0040;ACAT2;BRIP1;SLCO1B3;CLSPN;KIAA0319;TRPM6;PAICS;LARP6;PBX1;ZWINT;DHFR;DIAPH3;NASP;PXMP2;CNTNAP2;GAL3ST1;FHL1;MCM10;DBI;BRCA1;KIF11;BRCA2;PITPNC1;MCF2L;ITGAX;TIMP1;TK1;HELLS;PLA2G4C;TBC1D8;TEX14;NRG1;CACYBP;LSS;DUSP6;COL6A1;MCM3;MCM4;CRELD1;MCM6;TLR3;CEBPB;LTK;PCNA;CEBPD;IDUA;SEMA3A;PRIM1;TYMS;PPM1E;TTN;OXCT1;CCL5;TRA2A;E2F1;E2F2;ZNF467;DUT;CDKN2B;RRM2;GDF15;WNT7B;SPRY4;BAIAP3;CENPF;FRAS1;FABP5;SYT12;MYO15B;MYO15A;TCEA2;SPRY1"
"SUZ12","SUZ12 20075857 ChIP-Seq MESCs Mouse","254/3611","0.00000000161840285419168418752","0.0000001212183737789571710","0","0","1.5888171165929952","32.160559725534447750","DMGDH;PI4K2B;VIPR1;SERPINE2;TMEM200A;PWWP2B;CPNE7;GLDN;GCSH;HOXA9;PEG10;DPYSL3;LIPG;SOX8;SOX9;CCDC92;IL15RA;CACNA2D1;FIBCD1;SLC35C1;KRT7;EBF3;EBF4;ANK1;DKK1;CLDN3;FNDC4;RNF128;CD109;MXRA8;TTLL11;KCTD12;MAML3;RIN1;ZFPM1;NGEF;GRID2IP;RRAD;IL20RA;TWIST1;LYPD3;PPL;FAM149A;ADAMTS17;INPP5J;TSPAN2;FAM43A;RREB1;TRPM6;PROM2;ABCA2;NTNG2;PLK3;AFAP1L2;FZD2;PTPRN2;FAM78B;ABCA3;PDE2A;NR2F1;LIF;NR2F2;LARP6;DCLK1;FOSL1;EHD2;MC1R;NMU;ID3;COL9A3;PRRT4;HOXD8;CCNJL;FKBP10;ROBO3;SLC35F3;KCNC4;CITED4;GRIK2;PEAR1;SHB;MRC2;SLC22A15;SLC22A17;MMP28;DNER;CTSH;DUSP5;TIGD5;FOXD1;KCND3;TESC;ANO8;COMMD3;EMP2;KREMEN2;DUSP8;RGMB;DUSP6;MDFIC;MMP17;PLSCR4;ITPKA;CDC42EP1;KIFC3;CHST2;JDP2;PLIN5;GRAMD1B;FOXC1;MEGF6;SLC43A1;CAMKK1;TYMP;PSMB6;GPR153;CUX1;NPW;CAMK2N2;HSF4;CSMD3;MBNL3;MPZL2;DMRT1;CD70;CDKN2A;WNT7B;BMP8A;KAZALD1;GRHL2;LRG1;LBX2;KIF26B;RAMP1;KCNG1;LOXL4;KNDC1;IRS2;ESPN;LOXL1;NR3C2;FADS3;NRBP2;FGF9;PLAU;PHLDA2;PITX1;RGS6;MAP3K5;SEMA6A;SHISA4;FOXP2;LEMD1;OLFM1;OLFM2;NPTXR;EMID1;RTN4R;SHC2;CUL7;CHRNA5;NPR3;TMEM59L;TACSTD2;CHRD;PLD1;SEZ6L2;CPLX1;CACNA1H;FBLN5;WNT6;SOCS1;SCUBE1;RHPN1;KLHL29;CBX4;CAV2;CAV1;HSPA2;BMP7;SYT7;LRP1B;ABHD15;REEP1;ATG16L2;TLX3;RCAN2;MAP3K10;CNTNAP2;MAST4;FLT3;ITGB4;ONECUT3;LAMC3;TNFAIP2;NKPD1;ATP7B;DBP;PMEPA1;PHACTR2;SPEG;SCARF1;NKX3-2;GALNT9;ABCC3;ITGA3;TBC1D8;AXIN2;SYNGR3;DNM1;SSTR5;VGF;IGDCC4;RNF207;TRNP1;TNFRSF25;SHANK2;CEBPA;CEBPB;LTK;SMARCD3;CEBPD;SEMA3A;SEMA3B;IER5L;ZBTB42;PPM1J;PPM1E;NCALD;SLC25A29;CCDC85B;MGAT5B;SPOCK3;NRIP1;MAN1C1;MAL2;SLIT2;PCDH1;GALNT3;EYA4;SPRY4;TBX4;MAPK15;HS3ST1;BAIAP3;SPATA2L;FRAS1;SYT12;COL7A1;CHPT1;SPRY1;LTBR;MDGA1;RBM43"
