"TF","Best_Rank","Mean_Rank","Library_Count","Best_P_Value","Best_Adjusted_P_Value","Best_Combined_Score","Library","Top_Terms","Rank","Score","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"ATF4","1","1.00000000000000","1","0.0000044787343471805029026882281895094450874","0.0016929615832342299972662624796271302330","96.68193499644516464286","TRRUST_Transcription_Factors_2019(rank=1, adjP=0.00169)","ATF4 human","1","96.68193499644516464286","enrichr","1","96.68193499644516464286","0.0000044787343471805029026882281895094450874","0.0016929615832342299972662624796271302330","","4","ReMap--ChIP-seq(rank=1); GTEx--Coexpression(rank=166); Enrichr--Queries(rank=447); ARCHS4--Coexpression(rank=898)","13","0.003367000000000000","ReMap ChIP-seq,0.003367"
"EGR1","1","29.00000000000000","5","0.0000000000088835388809022738395256401604990","0.0000000013307541243591604860978565026187","41.21305441473049313572","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=1, adjP=0.00704); ChEA_2022(rank=5, adjP=1.33e-09); Transcription_Factor_PPIs(rank=36, adjP=0.54); TRRUST_Transcription_Factors_2019(rank=43, adjP=0.223); ENCODE_TF_ChIP-seq_2015(rank=60, adjP=0.768)","EGR1 CHEA; EGR1 20690147 ChIP-Seq ERYTHROLEUKEMIA Human; EGR1; EGR1 human; EGR1 HCT116 hg19","2","41.21305441473049313572","enrichr","2","41.21305441473049313572","0.0000000000088835388809022738395256401604990","0.0000000013307541243591604860978565026187","","6","Literature--ChIP-seq(rank=3); ENCODE--ChIP-seq(rank=18); ReMap--ChIP-seq(rank=254); GTEx--Coexpression(rank=380); Enrichr--Queries(rank=595); ARCHS4--Coexpression(rank=611)","75","0.018290000000000001","Literature ChIP-seq,0.01829"
"SOX2","1","40.33333333333334","3","0.0000000000000000000000000003387835971930139","0.0000000000000000000000002537489142975674","169.24162296037556529882","ChEA_2022(rank=1, adjP=2.54e-25); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=13, adjP=0.0697); TRRUST_Transcription_Factors_2019(rank=107, adjP=0.318)","SOX2 20726797 ChIP-Seq SW620 Human; SOX2 CHEA; SOX2 human","3","169.24162296037556529882","enrichr","3","169.24162296037556529882","0.0000000000000000000000000003387835971930139","0.0000000000000000000000002537489142975674","","5","Literature--ChIP-seq(rank=1); Enrichr--Queries(rank=190); ReMap--ChIP-seq(rank=284); GTEx--Coexpression(rank=453); ARCHS4--Coexpression(rank=678)","24","0.006098000000000000","Literature ChIP-seq,0.006098"
"EP300","1","52.00000000000000","4","0.0000048011540701436859263822112819930509886","0.0039177417212372476346127214696934970561","38.50332993778341972302","ENCODE_TF_ChIP-seq_2015(rank=1, adjP=0.00392); Transcription_Factor_PPIs(rank=4, adjP=0.0602); TRRUST_Transcription_Factors_2019(rank=37, adjP=0.192); ChEA_2022(rank=166, adjP=0.015)","EP300 MCF-7 hg19; EP300; EP300 human; EP300 20729851 ChIP-Seq FORBRAIN MIDBRAIN LIMB HEART Mouse","4","38.50332993778341972302","enrichr","4","38.50332993778341972302","0.0000048011540701436859263822112819930509886","0.0039177417212372476346127214696934970561","","0","",NA,NA,NA
"NCOA1","1","141.50000000000000","2","0.0001011730376462620996673089091011377149698","0.0231686256209940287520421264844117104076","33.74858919356244513210","Transcription_Factor_PPIs(rank=1, adjP=0.0232); TRRUST_Transcription_Factors_2019(rank=282, adjP=0.555)","NCOA1; NCOA1 mouse","5","33.74858919356244513210","enrichr","5","33.74858919356244513210","0.0001011730376462620996673089091011377149698","0.0231686256209940287520421264844117104076","","4","ReMap--ChIP-seq(rank=146); ARCHS4--Coexpression(rank=347); Enrichr--Queries(rank=772); GTEx--Coexpression(rank=910)","746","0.213100000000000012","ARCHS4 Coexpression,0.2131"
"TRP53","2","2.00000000000000","1","0.0000224137418423652814427563667587506301970","0.0042361972082070381215301857480426406255","32.07379588368093692452","TRRUST_Transcription_Factors_2019(rank=2, adjP=0.00424)","TRP53 mouse","6","32.07379588368093692452","enrichr","6","32.07379588368093692452","0.0000224137418423652814427563667587506301970","0.0042361972082070381215301857480426406255","","0","",NA,NA,NA
"CEBPB","2","22.80000000000000","5","0.0002194754742383809957562146308873707312159","0.0018895072437304287569365124355158513936","29.03490872965498326153","Transcription_Factor_PPIs(rank=2, adjP=0.0599); ENCODE_TF_ChIP-seq_2015(rank=5, adjP=0.227); TRRUST_Transcription_Factors_2019(rank=6, adjP=0.0323); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=14, adjP=0.082); ChEA_2022(rank=87, adjP=0.00189)","CEBPB; CEBPB ECC-1 hg19; CEBPB human; CEBPB ENCODE; CEBPB 20176806 ChIP-Seq MACROPHAGES Mouse","7","29.03490872965498326153","enrichr","7","29.03490872965498326153","0.0002194754742383809957562146308873707312159","0.0018895072437304287569365124355158513936","","6","ENCODE--ChIP-seq(rank=5); Literature--ChIP-seq(rank=70); ReMap--ChIP-seq(rank=83); Enrichr--Queries(rank=363); GTEx--Coexpression(rank=751); ARCHS4--Coexpression(rank=1069)","171","0.042369999999999998","ENCODE ChIP-seq,0.04237"
"SUZ12","2","36.25000000000000","4","0.0000000000000000043991749980196004556560980","0.0000000000000016474910367583408683035063","77.15222441792305119179","ChEA_2022(rank=2, adjP=1.65e-15); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=8, adjP=0.0132); ENCODE_TF_ChIP-seq_2015(rank=15, adjP=0.392); Transcription_Factor_PPIs(rank=120, adjP=0.773)","SUZ12 20075857 ChIP-Seq MESCs Mouse; SUZ12 CHEA; SUZ12 K562 hg19; SUZ12","8","77.15222441792305119179","enrichr","8","77.15222441792305119179","0.0000000000000000043991749980196004556560980","0.0000000000000016474910367583408683035063","","0","",NA,NA,NA
"EZH2","2","50.40000000000000","5","0.0000000085425077749895765079503730590748667","0.0000005331948602889328109080929567198393","33.44906624974574071985","ENCODE_TF_ChIP-seq_2015(rank=2, adjP=0.00709); ChEA_2022(rank=12, adjP=5.33e-07); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=47, adjP=0.831); Transcription_Factor_PPIs(rank=65, adjP=0.697); TRRUST_Transcription_Factors_2019(rank=126, adjP=0.374)","EZH2 B cell hg19; EZH2 27294783 Chip-Seq ESCs Mouse; EZH2 CHEA; EZH2; EZH2 human","9","33.44906624974574071985","enrichr","9","33.44906624974574071985","0.0000000085425077749895765079503730590748667","0.0000005331948602889328109080929567198393","","0","",NA,NA,NA
"TP63","2","141.00000000000000","4","0.0000000139794740095773894846951001993268227","0.0000007479018595123904929411430206331879","28.97760322015380651806","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=2, adjP=0.00704); ChEA_2022(rank=14, adjP=7.48e-07); Transcription_Factor_PPIs(rank=225, adjP=0.954); TRRUST_Transcription_Factors_2019(rank=323, adjP=0.617)","TP63 CHEA; TP63 23658742 ChIP-Seq EP156T Human; TP63; TP63 human","10","28.97760322015380651806","enrichr","10","28.97760322015380651806","0.0000000139794740095773894846951001993268227","0.0000007479018595123904929411430206331879","","5","Literature--ChIP-seq(rank=13); ReMap--ChIP-seq(rank=31); GTEx--Coexpression(rank=40); ARCHS4--Coexpression(rank=57); Enrichr--Queries(rank=377)","101","0.024889999999999999","GTEx Coexpression,0.02489"
