"statistic","source","condition","score","p_value","TF","Rank","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"ora","ZNF263","HD_HCT116","9.2655986394485161384","0.0000000005425020211709864","ZNF263","1","dorothea","1","9.2655986394485161384","0.0000000005425020211709864",NA,"","6","ENCODE--ChIP-seq(rank=15); ReMap--ChIP-seq(rank=64); Literature--ChIP-seq(rank=120); Enrichr--Queries(rank=807); ARCHS4--Coexpression(rank=870); GTEx--Coexpression(rank=1437)","472","0.127099999999999991","ENCODE ChIP-seq,0.1271"
"ora","EGR1","HD_HCT116","7.5105408795115975451","0.0000000308644910901851119","EGR1","2","dorothea","2","7.5105408795115975451","0.0000000308644910901851119",NA,"","6","Literature--ChIP-seq(rank=3); ENCODE--ChIP-seq(rank=8); ReMap--ChIP-seq(rank=28); GTEx--Coexpression(rank=140); Enrichr--Queries(rank=294); ARCHS4--Coexpression(rank=378)","74","0.018290000000000001","Literature ChIP-seq,0.01829"
"ora","E2F4","HD_HCT116","7.4523169825530608534","0.0000000352925482758372441","E2F4","3","dorothea","3","7.4523169825530608534","0.0000000352925482758372441",NA,"","6","ENCODE--ChIP-seq(rank=2); ReMap--ChIP-seq(rank=32); Literature--ChIP-seq(rank=90); ARCHS4--Coexpression(rank=250); GTEx--Coexpression(rank=573); Enrichr--Queries(rank=779)","69","0.016950000000000000","ENCODE ChIP-seq,0.01695"
"ora","TP53","HD_HCT116","7.1207560324296181875","0.0000000757258169948627291","TP53","4","dorothea","4","7.1207560324296181875","0.0000000757258169948627291",NA,"","5","Literature--ChIP-seq(rank=10); ARCHS4--Coexpression(rank=92); ReMap--ChIP-seq(rank=197); GTEx--Coexpression(rank=867); Enrichr--Queries(rank=923)","239","0.056509999999999998","ARCHS4 Coexpression,0.05651"
"ora","PRDM1","HD_HCT116","6.7873049929270630187","0.0000001631905503568620787","PRDM1","5","dorothea","5","6.7873049929270630187","0.0000001631905503568620787",NA,"","5","GTEx--Coexpression(rank=45); ENCODE--ChIP-seq(rank=59); Enrichr--Queries(rank=100); ReMap--ChIP-seq(rank=176); ARCHS4--Coexpression(rank=697)","112","0.028000000000000001","GTEx Coexpression,0.028"
"ora","KLF5","HD_HCT116","6.4884132499410975825","0.0000003247781099190765371","KLF5","6","dorothea","6","6.4884132499410975825","0.0000003247781099190765371",NA,"","5","ARCHS4--Coexpression(rank=2); GTEx--Coexpression(rank=4); Enrichr--Queries(rank=10); ReMap--ChIP-seq(rank=17); Literature--ChIP-seq(rank=80)","4","0.001229000000000000","ARCHS4 Coexpression,0.001229"
"ora","PRDM14","HD_HCT116","6.4710480006624715443","0.0000003380274734485960689","PRDM14","7","dorothea","7","6.4710480006624715443","0.0000003380274734485960689",NA,"","5","Literature--ChIP-seq(rank=42); ReMap--ChIP-seq(rank=183); ARCHS4--Coexpression(rank=377); Enrichr--Queries(rank=1080); GTEx--Coexpression(rank=1559)","768","0.231600000000000000","ARCHS4 Coexpression,0.2316"
"ora","ESR1","HD_HCT116","5.7557451449122689624","0.0000017549100257354920163","ESR1","8","dorothea","8","5.7557451449122689624","0.0000017549100257354920163",NA,"","6","ENCODE--ChIP-seq(rank=9); Literature--ChIP-seq(rank=17); ReMap--ChIP-seq(rank=41); ARCHS4--Coexpression(rank=73); Enrichr--Queries(rank=363); GTEx--Coexpression(rank=1188)","191","0.044839999999999998","ARCHS4 Coexpression,0.04484"
"ora","FOXP1","HD_HCT116","5.0911050035511946632","0.0000081076500770559562252","FOXP1","9","dorothea","9","5.0911050035511946632","0.0000081076500770559562252",NA,"","5","Literature--ChIP-seq(rank=27); ReMap--ChIP-seq(rank=247); GTEx--Coexpression(rank=271); Enrichr--Queries(rank=507); ARCHS4--Coexpression(rank=1059)","597","0.164599999999999996","Literature ChIP-seq,0.1646"
"ora","GRHL2","HD_HCT116","4.9682367665927316125","0.0000107587851140498879266","GRHL2","10","dorothea","10","4.9682367665927316125","0.0000107587851140498879266",NA,"","5","ARCHS4--Coexpression(rank=1); Enrichr--Queries(rank=3); GTEx--Coexpression(rank=3); ReMap--ChIP-seq(rank=14); Literature--ChIP-seq(rank=129)","1","0.000614300000000000","ARCHS4 Coexpression,6.143E-4"
"ora","TEAD1","HD_HCT116","4.9298328116894003514","0.0000117534993681307027222","TEAD1","11","dorothea","11","4.9298328116894003514","0.0000117534993681307027222",NA,"","4","ReMap--ChIP-seq(rank=138); Enrichr--Queries(rank=289); GTEx--Coexpression(rank=355); ARCHS4--Coexpression(rank=514)","700","0.205800000000000011","Enrichr Queries,0.2058"
"ora","E2F1","HD_HCT116","4.6943334618861882745","0.0000202146645144270185337","E2F1","12","dorothea","12","4.6943334618861882745","0.0000202146645144270185337",NA,"","6","ARCHS4--Coexpression(rank=9); ENCODE--ChIP-seq(rank=14); GTEx--Coexpression(rank=30); Literature--ChIP-seq(rank=82); ReMap--ChIP-seq(rank=95); Enrichr--Queries(rank=122)","18","0.005528000000000000","ARCHS4 Coexpression,0.005528"
"ora","ELF3","HD_HCT116","4.4614012517976293637","0.0000345619906364047249875","ELF3","13","dorothea","13","4.4614012517976293637","0.0000345619906364047249875",NA,"","4","GTEx--Coexpression(rank=2); ARCHS4--Coexpression(rank=4); Enrichr--Queries(rank=31); ReMap--ChIP-seq(rank=39)","5","0.001245000000000000","GTEx Coexpression,0.001245"
"ora","E2F2","HD_HCT116","4.2868250564437877514","0.0000516624435270082461294","E2F2","14","dorothea","14","4.2868250564437877514","0.0000516624435270082461294",NA,"","3","ARCHS4--Coexpression(rank=32); Enrichr--Queries(rank=97); GTEx--Coexpression(rank=787)","80","0.019660000000000000","ARCHS4 Coexpression,0.01966"
"ora","MAFF","HD_HCT116","4.1950351346034864264","0.0000638211852498747232373","MAFF","15","dorothea","15","4.1950351346034864264","0.0000638211852498747232373",NA,"","5","Enrichr--Queries(rank=77); ENCODE--ChIP-seq(rank=91); ReMap--ChIP-seq(rank=160); GTEx--Coexpression(rank=173); ARCHS4--Coexpression(rank=1480)","232","0.054840000000000000","Enrichr Queries,0.05484"
"ora","SIX2","HD_HCT116","4.1838184199919377093","0.0000654909936916948037062","SIX2","16","dorothea","16","4.1838184199919377093","0.0000654909936916948037062",NA,"","4","ReMap--ChIP-seq(rank=288); GTEx--Coexpression(rank=486); Enrichr--Queries(rank=502); ARCHS4--Coexpression(rank=516)","942","0.302400000000000002","GTEx Coexpression,0.3024"
"ora","KLF9","HD_HCT116","4.1768120779869892800","0.0000665561086461488989269","KLF9","17","dorothea","17","4.1768120779869892800","0.0000665561086461488989269",NA,"","4","ReMap--ChIP-seq(rank=30); Enrichr--Queries(rank=153); ARCHS4--Coexpression(rank=221); GTEx--Coexpression(rank=295)","385","0.101000000000000006","ReMap ChIP-seq,0.101"
"ora","TCF4","HD_HCT116","4.0800767272401277097","0.0000831616835546021207623","TCF4","18","dorothea","18","4.0800767272401277097","0.0000831616835546021207623",NA,"","5","Literature--ChIP-seq(rank=36); ReMap--ChIP-seq(rank=72); GTEx--Coexpression(rank=382); Enrichr--Queries(rank=438); ARCHS4--Coexpression(rank=982)","737","0.219500000000000001","Literature ChIP-seq,0.2195"
"ora","TEAD4","HD_HCT116","3.9687403335531366011","0.0001074631747011302145001","TEAD4","19","dorothea","19","3.9687403335531366011","0.0001074631747011302145001",NA,"","6","ENCODE--ChIP-seq(rank=28); Literature--ChIP-seq(rank=39); ReMap--ChIP-seq(rank=53); ARCHS4--Coexpression(rank=232); Enrichr--Queries(rank=238); GTEx--Coexpression(rank=781)","528","0.142499999999999988","ARCHS4 Coexpression,0.1425"
"ora","GATA6","HD_HCT116","3.9486739156931167649","0.0001125449685919672912710","GATA6","20","dorothea","20","3.9486739156931167649","0.0001125449685919672912710",NA,"","5","Literature--ChIP-seq(rank=35); ReMap--ChIP-seq(rank=119); ARCHS4--Coexpression(rank=152); Enrichr--Queries(rank=202); GTEx--Coexpression(rank=587)","367","0.093369999999999995","ARCHS4 Coexpression,0.09337"
"ora","MAFB","HD_HCT116","3.9486739156931167649","0.0001125449685919672912710","MAFB","21","dorothea","21","3.9486739156931167649","0.0001125449685919672912710",NA,"","4","GTEx--Coexpression(rank=109); ARCHS4--Coexpression(rank=183); ReMap--ChIP-seq(rank=208); Enrichr--Queries(rank=386)","285","0.067830000000000001","GTEx Coexpression,0.06783"
"ora","TBX21","HD_HCT116","3.9026498744777189387","0.0001251267387717802225672","TBX21","22","dorothea","22","3.9026498744777189387","0.0001251267387717802225672",NA,"","4","ReMap--ChIP-seq(rank=235); ARCHS4--Coexpression(rank=668); Enrichr--Queries(rank=1115); GTEx--Coexpression(rank=1209)","1146","0.410299999999999998","ARCHS4 Coexpression,0.4103"
"ora","RARA","HD_HCT116","3.7947146412078458511","0.0001604299169919122991426","RARA","23","dorothea","23","3.7947146412078458511","0.0001604299169919122991426",NA,"","5","ReMap--ChIP-seq(rank=63); Literature--ChIP-seq(rank=151); GTEx--Coexpression(rank=391); Enrichr--Queries(rank=475); ARCHS4--Coexpression(rank=529)","717","0.212100000000000011","ReMap ChIP-seq,0.2121"
"ora","HIF1A","HD_HCT116","3.7820854330843736157","0.0001651636861309638303671","HIF1A","24","dorothea","24","3.7820854330843736157","0.0001651636861309638303671",NA,"","5","Literature--ChIP-seq(rank=78); ReMap--ChIP-seq(rank=164); ARCHS4--Coexpression(rank=227); GTEx--Coexpression(rank=575); Enrichr--Queries(rank=692)","515","0.139399999999999996","ARCHS4 Coexpression,0.1394"
"ora","MYCN","HD_HCT116","3.7349949393606713954","0.0001840793451286646580448","MYCN","25","dorothea","25","3.7349949393606713954","0.0001840793451286646580448",NA,"","5","ReMap--ChIP-seq(rank=9); Literature--ChIP-seq(rank=108); Enrichr--Queries(rank=253); GTEx--Coexpression(rank=287); ARCHS4--Coexpression(rank=476)","123","0.030300000000000001","ReMap ChIP-seq,0.0303"
"ora","MAX","HD_HCT116","3.6558596913713174992","0.0002208718193997097930907","MAX","26","dorothea","26","3.6558596913713174992","0.0002208718193997097930907",NA,"","5","ENCODE--ChIP-seq(rank=42); ReMap--ChIP-seq(rank=57); ARCHS4--Coexpression(rank=292); GTEx--Coexpression(rank=315); Enrichr--Queries(rank=1035)","638","0.179400000000000004","ARCHS4 Coexpression,0.1794"
"ora","ATF4","HD_HCT116","3.5585532451112693586","0.0002763419099351959199937","ATF4","27","dorothea","27","3.5585532451112693586","0.0002763419099351959199937",NA,"","4","GTEx--Coexpression(rank=227); ReMap--ChIP-seq(rank=246); ARCHS4--Coexpression(rank=993); Enrichr--Queries(rank=1197)","521","0.141300000000000009","GTEx Coexpression,0.1413"
"ora","ATF3","HD_HCT116","3.4186141781814396445","0.0003814045079531551332014","ATF3","28","dorothea","28","3.4186141781814396445","0.0003814045079531551332014",NA,"","6","ARCHS4--Coexpression(rank=35); Enrichr--Queries(rank=95); ENCODE--ChIP-seq(rank=101); Literature--ChIP-seq(rank=103); ReMap--ChIP-seq(rank=109); GTEx--Coexpression(rank=175)","87","0.021499999999999998","ARCHS4 Coexpression,0.0215"
"ora","ASCL1","HD_HCT116","3.3314128368859496909","0.0004662159883887157288927","ASCL1","29","dorothea","29","3.3314128368859496909","0.0004662159883887157288927",NA,"","4","ReMap--ChIP-seq(rank=13); GTEx--Coexpression(rank=866); Enrichr--Queries(rank=1139); ARCHS4--Coexpression(rank=1492)","188","0.043770000000000003","ReMap ChIP-seq,0.04377"
"ora","HSF1","HD_HCT116","3.1959016736754763954","0.0006369397107473320773785","HSF1","30","dorothea","30","3.1959016736754763954","0.0006369397107473320773785",NA,"","5","ENCODE--ChIP-seq(rank=88); ReMap--ChIP-seq(rank=100); Literature--ChIP-seq(rank=110); ARCHS4--Coexpression(rank=489); GTEx--Coexpression(rank=1563)","937","0.300400000000000000","ARCHS4 Coexpression,0.3004"
"ora","SNAI2","HD_HCT116","3.1378217324048498504","0.0007280786022239040498893","SNAI2","31","dorothea","31","3.1378217324048498504","0.0007280786022239040498893",NA,"","4","ReMap--ChIP-seq(rank=21); ARCHS4--Coexpression(rank=80); Enrichr--Queries(rank=559); GTEx--Coexpression(rank=658)","209","0.049140000000000003","ARCHS4 Coexpression,0.04914"
"ora","TFAP2C","HD_HCT116","3.0624718648505666607","0.0008660204254425669240236","TFAP2C","32","dorothea","32","3.0624718648505666607","0.0008660204254425669240236",NA,"","6","ReMap--ChIP-seq(rank=16); Literature--ChIP-seq(rank=21); ARCHS4--Coexpression(rank=31); GTEx--Coexpression(rank=33); ENCODE--ChIP-seq(rank=50); Enrichr--Queries(rank=60)","77","0.019040000000000001","ARCHS4 Coexpression,0.01904"
"ora","BCL6","HD_HCT116","3.0394138107929169479","0.0009132426576062620694058","BCL6","33","dorothea","33","3.0394138107929169479","0.0009132426576062620694058",NA,"","5","Literature--ChIP-seq(rank=131); Enrichr--Queries(rank=169); ReMap--ChIP-seq(rank=178); ARCHS4--Coexpression(rank=332); GTEx--Coexpression(rank=876)","447","0.120399999999999993","Enrichr Queries,0.1204"
"ora","SMAD3","HD_HCT116","3.0169316505945191764","0.0009617636291433487739228","SMAD3","34","dorothea","34","3.0169316505945191764","0.0009617636291433487739228",NA,"","5","Literature--ChIP-seq(rank=7); ReMap--ChIP-seq(rank=24); Enrichr--Queries(rank=362); ARCHS4--Coexpression(rank=370); GTEx--Coexpression(rank=544)","182","0.042680000000000003","Literature ChIP-seq,0.04268"
"ora","MAFK","HD_HCT116","2.9606204906646240715","0.0010949127406237560856256","MAFK","35","dorothea","35","2.9606204906646240715","0.0010949127406237560856256",NA,"","5","ENCODE--ChIP-seq(rank=53); ReMap--ChIP-seq(rank=165); Enrichr--Queries(rank=248); GTEx--Coexpression(rank=267); ARCHS4--Coexpression(rank=460)","601","0.166099999999999998","GTEx Coexpression,0.1661"
"ora","E2F3","HD_HCT116","2.8659771563024287744","0.0013615162957372006855700","E2F3","36","dorothea","36","2.8659771563024287744","0.0013615162957372006855700",NA,"","3","Enrichr--Queries(rank=359); ARCHS4--Coexpression(rank=411); GTEx--Coexpression(rank=826)","815","0.252500000000000002","ARCHS4 Coexpression,0.2525"
"ora","BHLHE40","HD_HCT116","2.8384045181091757115","0.0014507596962773186034801","BHLHE40","37","dorothea","37","2.8384045181091757115","0.0014507596962773186034801",NA,"","4","ReMap--ChIP-seq(rank=8); GTEx--Coexpression(rank=27); ENCODE--ChIP-seq(rank=32); ARCHS4--Coexpression(rank=306)","67","0.016799999999999999","GTEx Coexpression,0.0168"
"ora","MEIS2","HD_HCT116","2.7906620656118801271","0.0016193395924061992040277","MEIS2","38","dorothea","38","2.7906620656118801271","0.0016193395924061992040277",NA,"","4","ReMap--ChIP-seq(rank=123); Enrichr--Queries(rank=421); ARCHS4--Coexpression(rank=491); GTEx--Coexpression(rank=659)","936","0.299900000000000000","Enrichr Queries,0.2999"
"ora","RFX5","HD_HCT116","2.7893662382695216806","0.0016241785168091902712834","RFX5","39","dorothea","39","2.7893662382695216806","0.0016241785168091902712834",NA,"","5","ENCODE--ChIP-seq(rank=19); ReMap--ChIP-seq(rank=78); Enrichr--Queries(rank=467); GTEx--Coexpression(rank=925); ARCHS4--Coexpression(rank=1086)","581","0.161000000000000004","ENCODE ChIP-seq,0.161"
"ora","LEF1","HD_HCT116","2.7512993522943367530","0.0017729669816095780781467","LEF1","40","dorothea","40","2.7512993522943367530","0.0017729669816095780781467",NA,"","4","ReMap--ChIP-seq(rank=268); ARCHS4--Coexpression(rank=319); Enrichr--Queries(rank=332); GTEx--Coexpression(rank=942)","681","0.195899999999999991","ARCHS4 Coexpression,0.1959"
"ora","FOXO3","HD_HCT116","2.7473715020899271977","0.0017890747975544281887783","FOXO3","41","dorothea","41","2.7473715020899271977","0.0017890747975544281887783",NA,"","4","Literature--ChIP-seq(rank=51); Enrichr--Queries(rank=367); GTEx--Coexpression(rank=429); ARCHS4--Coexpression(rank=734)","838","0.261400000000000021","Enrichr Queries,0.2614"
