"Query Name","Rank","TF","Score","Library","Overlapping_Genes","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"DEG_LD_SW480","1","ARNT2","0.000614300000000000","ARCHS4 Coexpression,6.143E-4","TMEM151A,NYAP1,RTN1,STXBP1,FAIM2,AK5,CPLX1,RIMS4,JPH3,CAMKV,KIF5C,SLC22A17,MCF2L,NCAM1,APBB1,BSN,SCN3B,PRKCG,UNC13A,KCNJ10,UNC5A,PDE2A,KIAA1549L,ADAM11,DCLK2,SYP,NMNAT2,MAPK8IP2,HPCAL4,DKK3,MAPK8IP1,OLFM1,DAAM2,FEZ1,KCNQ2,NPTXR,APBA2","chea3","1","0.000614300000000000",NA,NA,"","3","ARCHS4--Coexpression(rank=1); Enrichr--Queries(rank=5); GTEx--Coexpression(rank=186)","1","0.000614300000000000","ARCHS4 Coexpression,6.143E-4"
"DEG_LD_SW480","2","HOXC13","0.000622300000000000","GTEx Coexpression,6.223E-4","FLG,KRT81,DLX3,DLX4,NXPH4,FRMPD1,RORA,LYPD5,EFNA5,KRT86,CLDN1,NKPD1,KLK7,XKRX,GPNMB,SPTLC3,PERP,SPTSSB,KRTAP3-1,TNS4,LY6G6D,EXPH5,TFAP2A,GSDMA,KRT35,KRT32,KRT31,KRT75,SERPINB5,XG,FLG2,VANGL2,KRT39,KRT38,KRT37,KRT36,KRT14,S100A3,TMEM45A","chea3","2","0.000622300000000000",NA,NA,"","3","GTEx--Coexpression(rank=1); Enrichr--Queries(rank=84); ARCHS4--Coexpression(rank=514)","2","0.000622300000000000","GTEx Coexpression,6.223E-4"
"DEG_LD_SW480","3","ZNF540","0.000712300000000000","Enrichr Queries,7.123E-4","ZNF331,TENM1,ATP8A1,RORA,LDLRAD4,PCLO,KIF5C,SLC22A17,MCF2L,BSN,ZNF763,CHGB,CADPS2,HPCAL4,SERPINB8,PGF,SYTL2,TGFBR3,OLFM1,KCNMA1,SELENOP,ARHGEF3,ZNF117,STEAP2,RTN1,PARM1,EPAS1,TSHZ2,ITPR1,IFI6,AKAP6,AK5,ZMAT1,GPNMB,DMD,ZNF502,NLRP1,SCN3B,GPR155,ABCA1,SYT1,BCL11B,BCL11A,RAB27B,SLC16A14,NR4A3,NBEA,RCAN2,ZNF610","chea3","3","0.000712300000000000",NA,NA,"","3","Enrichr--Queries(rank=1); GTEx--Coexpression(rank=146); ARCHS4--Coexpression(rank=405)","3","0.000712300000000000","Enrichr Queries,7.123E-4"
"DEG_LD_SW480","4","DPF1","0.001229000000000000","ARCHS4 Coexpression,0.001229","CNTFR,NYAP1,RTN1,STXBP1,CRMP1,FAIM2,SOBP,ELAVL2,RIMS4,CACNG8,JPH3,CAMKV,KIF5C,SLC22A17,PHACTR3,GPC2,NCAM1,APBB1,BSN,SCN3B,KIRREL3,RPS6KL1,UNC13A,DCLK2,SYP,NMNAT2,MAPK8IP2,HPCAL4,AP3B2,MAPK8IP1,OLFM1,SLC4A8,FEZ1,KCNQ2,NPTXR,APBA2","chea3","4","0.001229000000000000",NA,NA,"","3","ARCHS4--Coexpression(rank=2); GTEx--Coexpression(rank=119); Enrichr--Queries(rank=304)","4","0.001229000000000000","ARCHS4 Coexpression,0.001229"
"DEG_LD_SW480","5","DLX4","0.001245000000000000","GTEx Coexpression,0.001245","FLG,KRT81,DLX3,NXPH4,RORA,LYPD5,EFNA5,KRT86,CLDN1,NKPD1,KLK7,XKRX,SPTLC3,PERP,SPTSSB,KRTAP3-1,TNS4,LY6G6D,EXPH5,TFAP2A,GSDMA,KRT35,KRT32,KRT31,KRT75,SERPINB8,SERPINB5,FLG2,VANGL2,KRT39,KRT36,KRT14,S100A3,TMEM45A","chea3","5","0.001245000000000000",NA,NA,"","4","GTEx--Coexpression(rank=2); Enrichr--Queries(rank=141); Literature--ChIP-seq(rank=164); ARCHS4--Coexpression(rank=1371)","5","0.001245000000000000","GTEx Coexpression,0.001245"
"DEG_LD_SW480","6","IRX6","0.001425000000000000","Enrichr Queries,0.001425","CNTFR,RYR2,RTN1,PARM1,TSHZ3,EPAS1,NTM,SHOX2,CRMP1,RORA,TMTC1,EFNA5,CACNA1E,FSTL4,LOXL2,SOX2,DACH1,EGFLAM,HEY1,GPNMB,SIX2,PDK4,CDH23,NCAM1,TFAP2A,NGFR,CADPS2,EGR3,PRRX1,BCL11B,IRX3,EBF3,NMNAT2,KLF15,SLC9A2,OLFM1,GAL,COL2A1,PDE10A,DAAM2,LHX2,KIF26B,KCNMA1,CDH11,CDH13,PPARG,ATF3","chea3","6","0.001425000000000000",NA,NA,"","3","Enrichr--Queries(rank=2); GTEx--Coexpression(rank=4); ARCHS4--Coexpression(rank=524)","6","0.001425000000000000","Enrichr Queries,0.001425"
"DEG_LD_SW480","7","NEUROG1","0.001843000000000000","ARCHS4 Coexpression,0.001843","CNTFR,SHOX2,CRMP1,DOC2B,ZDHHC22,ELAVL2,NKAIN1,RIMS4,DACH1,CAMKV,MDK,KIF5C,GPC2,CKB,RHBDL3,LZTS1,FEZF1,ADAMTS7,NGFR,COL26A1,CHRNB4,TLE1,CARMIL3,AUTS2,ADAM11,AFAP1,EBF3,SORCS2,LEMD1,MAPK8IP1,XKR7,LHX2,WNK2,KCNQ2,IGSF9B,APBA2","chea3","7","0.001843000000000000",NA,NA,"","3","ARCHS4--Coexpression(rank=3); Enrichr--Queries(rank=538); GTEx--Coexpression(rank=1051)","7","0.001843000000000000","ARCHS4 Coexpression,0.001843"
"DEG_LD_SW480","8","TWIST1","0.001867000000000000","GTEx Coexpression,0.001867","SRPX,CPM,HS3ST3A1,MAML2,SHOX2,PLOD3,XPC,HOXC11,LOXL2,NT5E,TMEM43,OLFML3,CTSK,DSE,MPP4,PRRX1,PRRX2,CLEC11A,PSG1,PCOLCE,DKK1,BICC1,DCBLD2,XG,RFX8,DAB2,COL5A2,MXRA8,COL6A3,TGFBI,STEAP1,CDK15,VGLL3","chea3","8","0.001867000000000000",NA,NA,"","4","GTEx--Coexpression(rank=3); ARCHS4--Coexpression(rank=12); ReMap--ChIP-seq(rank=15); Enrichr--Queries(rank=23)","8","0.001867000000000000","GTEx Coexpression,0.001867"
"DEG_LD_SW480","9","ZNF483","0.002137000000000000","Enrichr Queries,0.002137","RYR2,TENM1,NLGN1,RTN1,ATP8A1,EPAS1,PRUNE2,ITPR1,CRMP1,RORA,FMN1,TMTC1,SLC7A2,MED12L,SOX2,PCLO,PTPRZ1,CAMKV,KIF5C,GNG4,PDK4,CKB,SCN3B,VAT1L,ABCA1,CADPS2,ADGRV1,EGR3,AUTS2,SYT1,BCL11A,CADPS,TET1,NMNAT2,FBXO32,SERPINB8,SYTL2,TGFBR3,VGF,NBEA,WNK2,RCAN2,KCNMA1,CNTN1,FGF13,ATF3,MATN2","chea3","9","0.002137000000000000",NA,NA,"","3","Enrichr--Queries(rank=3); ARCHS4--Coexpression(rank=183); GTEx--Coexpression(rank=698)","9","0.002137000000000000","Enrichr Queries,0.002137"
"DEG_LD_SW480","10","ZIC4","0.002457000000000000","ARCHS4 Coexpression,0.002457","BEX4,CNTFR,NYAP1,RTN1,STXBP1,CRMP1,FAIM2,CPLX1,BEGAIN,PNMA1,KIF5C,SLC22A17,MCF2L,GPC2,APBB1,BSN,FEZF1,VAT1L,PRKCG,CADPS2,DAB2IP,ADAM11,KLHDC8B,SYP,NMNAT2,MAPK8IP2,HPCAL4,SORCS2,LEMD1,MAPK8IP1,TIAM1,LHX2,FEZ1,KCNQ2,FAT2,APBA2","chea3","10","0.002457000000000000",NA,NA,"","3","ARCHS4--Coexpression(rank=4); Enrichr--Queries(rank=385); GTEx--Coexpression(rank=487)","10","0.002457000000000000","ARCHS4 Coexpression,0.002457"
