"GeneID","Symbol","Ensembl","Entrez","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000006282","SPATA20","ENSG00000006282","64847","0.57650735383451490179","6.4411236461693865962","7.02566713635376771663","0.00001554053132820137","0.2075431517088857","3.06827480997703095"
"ENSG00000189403","HMGB1","ENSG00000189403","3146","-0.55545880260730484679","9.3057600686940364909","-6.41009718988574572762","0.00003707961399108697","0.2075431517088857","2.30819273599962038"
"ENSG00000132535","DLG4","ENSG00000132535","1742","1.06562267352744033388","3.2392659100208653911","6.25642330460365059253","0.00004643283587864335","0.2075431517088857","1.32735537260053960"
"ENSG00000106789","CORO2A","ENSG00000106789","7464","0.43611949336418565082","5.3126413462528399023","6.10642187701804228794","0.00005801345959717279","0.2075431517088857","1.91261793380519052"
"ENSG00000169604","ANTXR1","ENSG00000169604","84168","0.53576402599390515746","4.6404481709108891252","5.82540777400391363017","0.00008878250047009007","0.2540955163453978","1.45347234875383791"
"ENSG00000135636","DYSF","ENSG00000135636","8291","0.90067309541715445675","2.4599158939004230895","5.62039607967894117024","0.00012194638974746811","0.2610113231068299","0.31284644881345525"
"ENSG00000172037","LAMB2","ENSG00000172037","3913","0.47897007657735102271","7.3527541221542200844","5.39471800933281198098","0.00017413188026654540","0.2610113231068299","1.06535925989773173"
"ENSG00000225614","ZNF469","ENSG00000225614","84627","0.79672116357909184003","2.7034226824081035723","5.27806335137667836932","0.00020992889147950573","0.2610113231068299","0.11427424895713489"
"ENSG00000241468","ATP5MF","ENSG00000241468","9551","-0.72181313968816152027","4.2371963978932329908","-5.24337190419568521804","0.00022201320514200889","0.2610113231068299","0.62694076622071471"
"ENSG00000115758","ODC1","ENSG00000115758","4953","-0.59426719521303894567","8.3345295149323099793","-5.24230771547712048886","0.00022239529467859098","0.2610113231068299","0.84075766886533465"
"ENSG00000139946","PELI2","ENSG00000139946","57161","-1.65286137812682620840","1.1433718566235200331","-5.21688766301556761107","0.00023173120544228121","0.2610113231068299","-0.84055365148842220"
"ENSG00000150054","MPP7","ENSG00000150054","143098","-0.68636017968147644552","6.4666472921627544679","-5.21340472083571349060","0.00023304218576457940","0.2610113231068299","0.80294328822253203"
"ENSG00000164647","STEAP1","ENSG00000164647","26872","-0.61611231045004455353","4.3547632776865219384","-5.20270879182578838140","0.00023711720477909075","0.2610113231068299","0.60499424067960650"
"ENSG00000131914","LIN28A","ENSG00000131914","79727","3.23981099905305169884","-1.3625112531539464999","5.05708754263584570054","0.00030071444641291536","0.3073731234406299","-2.82353158520814329"
"ENSG00000160796","NBEAL2","ENSG00000160796","23218","0.39793481502634442393","5.5692078354861722644","5.00104444147109461483","0.00032976972043768498","0.3146003132975514","0.47795348155582751"
