"TF","Score","Activity_Score_Mean","Method_P_Value","Condition_Scores","Method_Direction","Rank","Method","Method_Rank","Method_Score","Method_Adjusted_P_Value","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"CTNNB1","3.035989988686793151","-3.035989988686793151","0.0023974732461976961360450300020","HD_HCT116=-3.036","Repressed","24","collectri","24","3.035989988686793151",NA,"0","",NA,NA,NA
"OVOL1","3.034000025601412798","-3.034000025601412798","0.0024133440950819280007566547397","HD_HCT116=-3.034","Repressed","25","collectri","25","3.034000025601412798",NA,"3","Enrichr--Queries(rank=1); ARCHS4--Coexpression(rank=7); GTEx--Coexpression(rank=18)","3","0.000712300000000000","Enrichr Queries,7.123E-4"
"PPARA","2.958458135574622894","-2.958458135574622894","0.0030918223529718988178138783240","HD_HCT116=-2.958","Repressed","26","collectri","26","2.958458135574622894",NA,"3","Enrichr--Queries(rank=382); ARCHS4--Coexpression(rank=937); GTEx--Coexpression(rank=946)","866","0.272100000000000009","Enrichr Queries,0.2721"
"TBP","2.938495306656732087","2.938495306656732087","0.0032980965159408450956823877220","HD_HCT116=2.938","Activated","27","collectri","27","2.938495306656732087",NA,"5","ENCODE--ChIP-seq(rank=55); Literature--ChIP-seq(rank=95); ReMap--ChIP-seq(rank=114); ARCHS4--Coexpression(rank=1175); GTEx--Coexpression(rank=1298)","1102","0.383799999999999975","ReMap ChIP-seq,0.3838"
"RXRB","2.905855644637330037","-2.905855644637330037","0.0036625037299353353781317110816","HD_HCT116=-2.906","Repressed","28","collectri","28","2.905855644637330037",NA,"3","ARCHS4--Coexpression(rank=865); Enrichr--Queries(rank=1097); GTEx--Coexpression(rank=1405)","1342","0.531299999999999994","ARCHS4 Coexpression,0.5313"
"MEF2D","2.901176703693845838","-2.901176703693845838","0.0037176417450423271393589175204","HD_HCT116=-2.901","Repressed","29","collectri","29","2.901176703693845838",NA,"3","GTEx--Coexpression(rank=385); ARCHS4--Coexpression(rank=594); Enrichr--Queries(rank=728)","786","0.239600000000000007","GTEx Coexpression,0.2396"
"ZNF354C","2.894255913211717601","-2.894255913211717601","0.0038005826844102088939159056480","HD_HCT116=-2.894","Repressed","30","collectri","30","2.894255913211717601",NA,"3","GTEx--Coexpression(rank=681); Enrichr--Queries(rank=944); ARCHS4--Coexpression(rank=1025)","1170","0.423800000000000010","GTEx Coexpression,0.4238"
"SREBF2","2.853041996579885442","-2.853041996579885442","0.0043302898423148777559688049621","HD_HCT116=-2.853","Repressed","31","collectri","31","2.853041996579885442",NA,"6","ENCODE--ChIP-seq(rank=66); Literature--ChIP-seq(rank=87); ReMap--ChIP-seq(rank=111); GTEx--Coexpression(rank=335); Enrichr--Queries(rank=847); ARCHS4--Coexpression(rank=1337)","708","0.208499999999999991","GTEx Coexpression,0.2085"
"ONECUT1","2.825623199676929431","-2.825623199676929431","0.0047188737445915925408645996697","HD_HCT116=-2.826","Repressed","32","collectri","32","2.825623199676929431",NA,"4","ReMap--ChIP-seq(rank=264); Enrichr--Queries(rank=950); GTEx--Coexpression(rank=1269); ARCHS4--Coexpression(rank=1327)","1489","0.676599999999999979","Enrichr Queries,0.6766"
"SNAI2","2.812361374183972806","-2.812361374183972806","0.0049179216884453116204189981886","HD_HCT116=-2.812","Repressed","33","collectri","33","2.812361374183972806",NA,"4","ReMap--ChIP-seq(rank=21); ARCHS4--Coexpression(rank=80); Enrichr--Queries(rank=559); GTEx--Coexpression(rank=658)","209","0.049140000000000003","ARCHS4 Coexpression,0.04914"
"FOXQ1","2.810464146026232513","-2.810464146026232513","0.0049470100475855049299012122788","HD_HCT116=-2.81","Repressed","34","collectri","34","2.810464146026232513",NA,"3","ARCHS4--Coexpression(rank=6); GTEx--Coexpression(rank=41); Enrichr--Queries(rank=94)","12","0.003686000000000000","ARCHS4 Coexpression,0.003686"
"HIF3A","2.758893580321469141","-2.758893580321469141","0.0057997418508226239106106980614","HD_HCT116=-2.759","Repressed","35","collectri","35","2.758893580321469141",NA,"3","GTEx--Coexpression(rank=166); Enrichr--Queries(rank=618); ARCHS4--Coexpression(rank=1413)","396","0.103300000000000003","GTEx Coexpression,0.1033"
"HIVEP2","2.604676417212027584","-2.604676417212027584","0.0091961064385881509386511112325","HD_HCT116=-2.605","Repressed","36","collectri","36","2.604676417212027584",NA,"3","Enrichr--Queries(rank=62); ARCHS4--Coexpression(rank=86); GTEx--Coexpression(rank=961)","189","0.044159999999999998","Enrichr Queries,0.04416"
"HNF1A","2.545759121723178531","-2.545759121723178531","0.0109040402104770353663987236814","HD_HCT116=-2.546","Repressed","37","collectri","37","2.545759121723178531",NA,"3","Enrichr--Queries(rank=669); GTEx--Coexpression(rank=1094); ARCHS4--Coexpression(rank=1237)","1258","0.476499999999999979","Enrichr Queries,0.4765"
"ZFP42","2.506321295774379898","2.506321295774379898","0.0121994708024568080523275526161","HD_HCT116=2.506","Activated","38","collectri","38","2.506321295774379898",NA,"4","Literature--ChIP-seq(rank=135); ARCHS4--Coexpression(rank=517); Enrichr--Queries(rank=752); GTEx--Coexpression(rank=1601)","973","0.317599999999999993","ARCHS4 Coexpression,0.3176"
"SRSF2","2.489311193012793133","2.489311193012793133","0.0127990880549355371537112446845","HD_HCT116=2.489","Activated","39","collectri","39","2.489311193012793133",NA,"0","",NA,NA,NA
"MEF2C","2.439260975449212498","-2.439260975449212498","0.0147173353222340968365910995885","HD_HCT116=-2.439","Repressed","40","collectri","40","2.439260975449212498",NA,"5","ENCODE--ChIP-seq(rank=100); ARCHS4--Coexpression(rank=246); ReMap--ChIP-seq(rank=272); Enrichr--Queries(rank=300); GTEx--Coexpression(rank=1193)","552","0.151100000000000012","ARCHS4 Coexpression,0.1511"
"NR1H3","2.390712618233903797","-2.390712618233903797","0.0168157094718402455590933186613","HD_HCT116=-2.391","Repressed","41","collectri","41","2.390712618233903797",NA,"5","Literature--ChIP-seq(rank=58); GTEx--Coexpression(rank=260); ARCHS4--Coexpression(rank=288); ReMap--ChIP-seq(rank=291); Enrichr--Queries(rank=701)","586","0.161799999999999999","GTEx Coexpression,0.1618"
"ELF3","2.390488284713464306","-2.390488284713464306","0.0168259859465379746357172052740","HD_HCT116=-2.39","Repressed","42","collectri","42","2.390488284713464306",NA,"4","GTEx--Coexpression(rank=2); ARCHS4--Coexpression(rank=4); Enrichr--Queries(rank=31); ReMap--ChIP-seq(rank=39)","5","0.001245000000000000","GTEx Coexpression,0.001245"
"ZBED1","2.380798869136171003","2.380798869136171003","0.0172751412664357908988144174600","HD_HCT116=2.381","Activated","43","collectri","43","2.380798869136171003",NA,"4","ReMap--ChIP-seq(rank=270); GTEx--Coexpression(rank=615); Enrichr--Queries(rank=771); ARCHS4--Coexpression(rank=990)","1101","0.382699999999999985","GTEx Coexpression,0.3827"
"HOXB2","2.374705273625757673","-2.374705273625757673","0.0175629675088692302487025642677","HD_HCT116=-2.375","Repressed","44","collectri","44","2.374705273625757673",NA,"3","GTEx--Coexpression(rank=194); Enrichr--Queries(rank=542); ARCHS4--Coexpression(rank=1083)","449","0.120700000000000002","GTEx Coexpression,0.1207"
"ZNF143","2.367825636539009349","2.367825636539009349","0.0178929663079245605816769426610","HD_HCT116=2.368","Activated","45","collectri","45","2.367825636539009349",NA,"5","ReMap--ChIP-seq(rank=4); ENCODE--ChIP-seq(rank=56); Enrichr--Queries(rank=769); GTEx--Coexpression(rank=1014); ARCHS4--Coexpression(rank=1017)","51","0.013469999999999999","ReMap ChIP-seq,0.01347"
"ETV3","2.349272708326576975","2.349272708326576975","0.0188101244342867429670818069098","HD_HCT116=2.349","Activated","46","collectri","46","2.349272708326576975",NA,"3","GTEx--Coexpression(rank=85); Enrichr--Queries(rank=128); ARCHS4--Coexpression(rank=609)","225","0.052890000000000000","GTEx Coexpression,0.05289"
"RFX1","2.336294780674199600","-2.336294780674199600","0.0194758833595152502926595161625","HD_HCT116=-2.336","Repressed","47","collectri","47","2.336294780674199600",NA,"4","ReMap--ChIP-seq(rank=104); Enrichr--Queries(rank=1265); ARCHS4--Coexpression(rank=1318); GTEx--Coexpression(rank=1366)","1039","0.350200000000000011","ReMap ChIP-seq,0.3502"
"FOXC2","2.330437079018204294","-2.330437079018204294","0.0197830619533228002637770259753","HD_HCT116=-2.33","Repressed","48","collectri","48","2.330437079018204294",NA,"3","ARCHS4--Coexpression(rank=54); GTEx--Coexpression(rank=403); Enrichr--Queries(rank=683)","137","0.033169999999999998","ARCHS4 Coexpression,0.03317"
"FOS_JUN","2.304698425445638854","-2.304698425445638854","0.0211834691458229265603740998358","HD_HCT116=-2.305","Repressed","49","collectri","49","2.304698425445638854",NA,"0","",NA,NA,NA
"FOS_JUNB","2.304698425445638854","-2.304698425445638854","0.0211834691458229265603740998358","HD_HCT116=-2.305","Repressed","50","collectri","50","2.304698425445638854",NA,"0","",NA,NA,NA
"FOS_JUND","2.304698425445638854","-2.304698425445638854","0.0211834691458229265603740998358","HD_HCT116=-2.305","Repressed","51","collectri","51","2.304698425445638854",NA,"0","",NA,NA,NA
"FOSB_JUN","2.304698425445638854","-2.304698425445638854","0.0211834691458229265603740998358","HD_HCT116=-2.305","Repressed","52","collectri","52","2.304698425445638854",NA,"0","",NA,NA,NA
"FOSB_JUNB","2.304698425445638854","-2.304698425445638854","0.0211834691458229265603740998358","HD_HCT116=-2.305","Repressed","53","collectri","53","2.304698425445638854",NA,"0","",NA,NA,NA
"FOSB_JUND","2.304698425445638854","-2.304698425445638854","0.0211834691458229265603740998358","HD_HCT116=-2.305","Repressed","54","collectri","54","2.304698425445638854",NA,"0","",NA,NA,NA
"FOSL1_JUN","2.304698425445638854","-2.304698425445638854","0.0211834691458229265603740998358","HD_HCT116=-2.305","Repressed","55","collectri","55","2.304698425445638854",NA,"0","",NA,NA,NA
"FOSL1_JUNB","2.304698425445638854","-2.304698425445638854","0.0211834691458229265603740998358","HD_HCT116=-2.305","Repressed","56","collectri","56","2.304698425445638854",NA,"0","",NA,NA,NA
"FOSL1_JUND","2.304698425445638854","-2.304698425445638854","0.0211834691458229265603740998358","HD_HCT116=-2.305","Repressed","57","collectri","57","2.304698425445638854",NA,"0","",NA,NA,NA
"FOSL2_JUN","2.304698425445638854","-2.304698425445638854","0.0211834691458229265603740998358","HD_HCT116=-2.305","Repressed","58","collectri","58","2.304698425445638854",NA,"0","",NA,NA,NA
"FOSL2_JUNB","2.304698425445638854","-2.304698425445638854","0.0211834691458229265603740998358","HD_HCT116=-2.305","Repressed","59","collectri","59","2.304698425445638854",NA,"0","",NA,NA,NA
"FOSL2_JUND","2.304698425445638854","-2.304698425445638854","0.0211834691458229265603740998358","HD_HCT116=-2.305","Repressed","60","collectri","60","2.304698425445638854",NA,"0","",NA,NA,NA
"JUN_JUNB","2.304698425445638854","-2.304698425445638854","0.0211834691458229265603740998358","HD_HCT116=-2.305","Repressed","61","collectri","61","2.304698425445638854",NA,"0","",NA,NA,NA
"JUN_JUND","2.304698425445638854","-2.304698425445638854","0.0211834691458229265603740998358","HD_HCT116=-2.305","Repressed","62","collectri","62","2.304698425445638854",NA,"0","",NA,NA,NA
"JUNB_JUND","2.304698425445638854","-2.304698425445638854","0.0211834691458229265603740998358","HD_HCT116=-2.305","Repressed","63","collectri","63","2.304698425445638854",NA,"0","",NA,NA,NA
"HOXA10","2.275602279268233108","-2.275602279268233108","0.0228698247978934218749280660177","HD_HCT116=-2.276","Repressed","64","collectri","64","2.275602279268233108",NA,"3","Enrichr--Queries(rank=221); ARCHS4--Coexpression(rank=596); GTEx--Coexpression(rank=767)","569","0.157400000000000012","Enrichr Queries,0.1574"
"KLF2","2.269214456079341691","-2.269214456079341691","0.0232552875870577456518528691731","HD_HCT116=-2.269","Repressed","65","collectri","65","2.269214456079341691",NA,"4","Literature--ChIP-seq(rank=81); GTEx--Coexpression(rank=349); ARCHS4--Coexpression(rank=379); Enrichr--Queries(rank=405)","730","0.217200000000000004","GTEx Coexpression,0.2172"
"PAX2","2.247141930927715414","-2.247141930927715414","0.0246309579001330845871020613913","HD_HCT116=-2.247","Repressed","66","collectri","66","2.247141930927715414",NA,"3","GTEx--Coexpression(rank=785); Enrichr--Queries(rank=985); ARCHS4--Coexpression(rank=1442)","1281","0.488499999999999990","GTEx Coexpression,0.4885"
"SREBF1","2.242959083615361671","-2.242959083615361671","0.0248994531363166092530203599154","HD_HCT116=-2.243","Repressed","67","collectri","67","2.242959083615361671",NA,"6","ReMap--ChIP-seq(rank=25); ENCODE--ChIP-seq(rank=60); Literature--ChIP-seq(rank=99); ARCHS4--Coexpression(rank=290); GTEx--Coexpression(rank=321); Enrichr--Queries(rank=599)","338","0.084180000000000005","ReMap ChIP-seq,0.08418"
"GATA2","2.229326746773073076","-2.229326746773073076","0.0257921722711320355880815213823","HD_HCT116=-2.229","Repressed","68","collectri","68","2.229326746773073076",NA,"6","ENCODE--ChIP-seq(rank=16); Literature--ChIP-seq(rank=55); Enrichr--Queries(rank=89); ReMap--ChIP-seq(rank=137); GTEx--Coexpression(rank=299); ARCHS4--Coexpression(rank=488)","268","0.063390000000000002","Enrichr Queries,0.06339"
"IKZF4","2.227669445682612270","-2.227669445682612270","0.0259025659557787640840942344767","HD_HCT116=-2.228","Repressed","69","collectri","69","2.227669445682612270",NA,"3","Enrichr--Queries(rank=424); ARCHS4--Coexpression(rank=769); GTEx--Coexpression(rank=1004)","940","0.301999999999999991","Enrichr Queries,0.302"
"TWIST2","2.174970569482505667","-2.174970569482505667","0.0296323218985819203386000708633","HD_HCT116=-2.175","Repressed","70","collectri","70","2.174970569482505667",NA,"2","ARCHS4--Coexpression(rank=138); GTEx--Coexpression(rank=404)","341","0.084769999999999998","ARCHS4 Coexpression,0.08477"
"ATF4","2.156913497843170546","-2.156913497843170546","0.0310124050293972344793935747020","HD_HCT116=-2.157","Repressed","71","collectri","71","2.156913497843170546",NA,"4","GTEx--Coexpression(rank=227); ReMap--ChIP-seq(rank=246); ARCHS4--Coexpression(rank=993); Enrichr--Queries(rank=1197)","521","0.141300000000000009","GTEx Coexpression,0.1413"
"SOX11","2.138704130387045321","2.138704130387045321","0.0324596379026191872441131636151","HD_HCT116=2.139","Activated","72","collectri","72","2.138704130387045321",NA,"5","Literature--ChIP-seq(rank=93); ReMap--ChIP-seq(rank=267); Enrichr--Queries(rank=816); ARCHS4--Coexpression(rank=817); GTEx--Coexpression(rank=1024)","1300","0.501800000000000024","ARCHS4 Coexpression,0.5018"
"MTA3","2.130141581550176078","-2.130141581550176078","0.0331599262897494043156321197330","HD_HCT116=-2.13","Repressed","73","collectri","73","2.130141581550176078",NA,"0","",NA,NA,NA
"GATA6","2.120412485553324622","-2.120412485553324622","0.0339712746814626667668512993714","HD_HCT116=-2.12","Repressed","74","collectri","74","2.120412485553324622",NA,"5","Literature--ChIP-seq(rank=35); ReMap--ChIP-seq(rank=119); ARCHS4--Coexpression(rank=152); Enrichr--Queries(rank=202); GTEx--Coexpression(rank=587)","367","0.093369999999999995","ARCHS4 Coexpression,0.09337"
"PROP1","2.119858536394204407","-2.119858536394204407","0.0340179770233823494662850350778","HD_HCT116=-2.12","Repressed","75","collectri","75","2.119858536394204407",NA,"3","GTEx--Coexpression(rank=1072); Enrichr--Queries(rank=1091); ARCHS4--Coexpression(rank=1533)","1480","0.667100000000000026","GTEx Coexpression,0.6671"
"FOXP2","2.108636468109656992","-2.108636468109656992","0.0349759725478762176220648427716","HD_HCT116=-2.109","Repressed","76","collectri","76","2.108636468109656992",NA,"6","ReMap--ChIP-seq(rank=1); ENCODE--ChIP-seq(rank=81); Literature--ChIP-seq(rank=89); GTEx--Coexpression(rank=247); Enrichr--Queries(rank=623); ARCHS4--Coexpression(rank=1319)","11","0.003367000000000000","ReMap ChIP-seq,0.003367"
"NPAS2","2.082685811111044671","-2.082685811111044671","0.0372798716198141852351533032106","HD_HCT116=-2.083","Repressed","77","collectri","77","2.082685811111044671",NA,"3","GTEx--Coexpression(rank=9); ARCHS4--Coexpression(rank=174); Enrichr--Queries(rank=374)","19","0.005600000000000000","GTEx Coexpression,0.0056"
"HDAC1","2.074437220329416132","-2.074437220329416132","0.0380387235884629415494373461115","HD_HCT116=-2.074","Repressed","78","collectri","78","2.074437220329416132",NA,"0","",NA,NA,NA
"TFAP4","2.066223262483553480","-2.066223262483553480","0.0388074033085943001508688610102","HD_HCT116=-2.066","Repressed","79","collectri","79","2.066223262483553480",NA,"4","ReMap--ChIP-seq(rank=10); GTEx--Coexpression(rank=231); Enrichr--Queries(rank=305); ARCHS4--Coexpression(rank=823)","140","0.033669999999999999","ReMap ChIP-seq,0.03367"
"E4F1","2.062691640546800542","2.062691640546800542","0.0391419346510367138769481698546","HD_HCT116=2.063","Activated","80","collectri","80","2.062691640546800542",NA,"4","Literature--ChIP-seq(rank=154); ARCHS4--Coexpression(rank=363); Enrichr--Queries(rank=1153); GTEx--Coexpression(rank=1157)","746","0.223000000000000004","ARCHS4 Coexpression,0.223"
"NR1I3","2.058825063786726250","-2.058825063786726250","0.0395109997370278950845623455734","HD_HCT116=-2.059","Repressed","81","collectri","81","2.058825063786726250",NA,"3","Enrichr--Queries(rank=1056); ARCHS4--Coexpression(rank=1441); GTEx--Coexpression(rank=1541)","1535","0.752099999999999991","Enrichr Queries,0.7521"
"KLF11","2.058212504956192124","-2.058212504956192124","0.0395697387365212538412606591010","HD_HCT116=-2.058","Repressed","82","collectri","82","2.058212504956192124",NA,"3","Enrichr--Queries(rank=24); GTEx--Coexpression(rank=593); ARCHS4--Coexpression(rank=997)","70","0.017090000000000001","Enrichr Queries,0.01709"
"ZBTB16","2.058198132744330611","-2.058198132744330611","0.0395711177945669290156871511499","HD_HCT116=-2.058","Repressed","83","collectri","83","2.058198132744330611",NA,"4","ReMap--ChIP-seq(rank=258); GTEx--Coexpression(rank=261); Enrichr--Queries(rank=534); ARCHS4--Coexpression(rank=681)","589","0.162399999999999989","GTEx Coexpression,0.1624"
"TBX6","2.057001224067561029","-2.057001224067561029","0.0396861081238128604598003335013","HD_HCT116=-2.057","Repressed","84","collectri","84","2.057001224067561029",NA,"3","GTEx--Coexpression(rank=63); Enrichr--Queries(rank=71); ARCHS4--Coexpression(rank=1165)","167","0.039199999999999999","GTEx Coexpression,0.0392"
"HDAC4","2.041754475357551613","-2.041754475357551613","0.0411758921147230491643931316048","HD_HCT116=-2.042","Repressed","85","collectri","85","2.041754475357551613",NA,"0","",NA,NA,NA
"FHL2","2.039870566242738992","2.039870566242738992","0.0413632190591725693029623300845","HD_HCT116=2.04","Activated","86","collectri","86","2.039870566242738992",NA,"0","",NA,NA,NA
"BMAL2","2.039491515933799626","-2.039491515933799626","0.0414009971085301589632798879848","HD_HCT116=-2.039","Repressed","87","collectri","87","2.039491515933799626",NA,"0","",NA,NA,NA
"IRF7","2.036068459692833343","-2.036068459692833343","0.0417434813395547027470300349705","HD_HCT116=-2.036","Repressed","88","collectri","88","2.036068459692833343",NA,"3","ARCHS4--Coexpression(rank=254); GTEx--Coexpression(rank=371); Enrichr--Queries(rank=946)","564","0.156000000000000000","ARCHS4 Coexpression,0.156"
"MECOM","2.018077569988485198","-2.018077569988485198","0.0435831832881938066592830693935","HD_HCT116=-2.018","Repressed","89","collectri","89","2.018077569988485198",NA,"3","Literature--ChIP-seq(rank=88); GTEx--Coexpression(rank=186); ARCHS4--Coexpression(rank=764)","436","0.115699999999999997","GTEx Coexpression,0.1157"
