"TF","Best_Rank","Mean_Rank","Library_Count","Best_P_Value","Best_Adjusted_P_Value","Best_Combined_Score","Library","Top_Terms","Rank","Score","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"TP53","1","30.50000000000000","4","0.0000000000000000591410474808734700867511450807227997034775925045899103160707","0.0000000000000013566597861521588432742014463261249830474221896720044000517","56.592606654651916642251","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=1, adjP=2.25e-07); TRRUST_Transcription_Factors_2019(rank=5, adjP=0.00235); ChEA_2022(rank=33, adjP=1.36e-15); Transcription_Factor_PPIs(rank=83, adjP=0.825)","TP53 CHEA; TP53 human; TP53 23651856 ChIP-Seq MEFs Mouse; TP53","1","56.592606654651916642251","enrichr","1","56.592606654651916642251","0.0000000000000000591410474808734700867511450807227997034775925045899103160707","0.0000000000000013566597861521588432742014463261249830474221896720044000517","","5","Literature--ChIP-seq(rank=10); ARCHS4--Coexpression(rank=92); ReMap--ChIP-seq(rank=197); GTEx--Coexpression(rank=867); Enrichr--Queries(rank=923)","239","0.056509999999999998","ARCHS4 Coexpression,0.05651"
"E2F1","1","49.60000000000000","5","0.0000001081387422820688703294276741297130772778700702474452555179595947265625","0.0000004624916830933678838997920399617180819973327743355184793472290039062","36.027530395708083688078","TRRUST_Transcription_Factors_2019(rank=1, adjP=0.000319); Transcription_Factor_PPIs(rank=17, adjP=0.397); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=22, adjP=0.0105); ENCODE_TF_ChIP-seq_2015(rank=31, adjP=1); ChEA_2022(rank=177, adjP=4.62e-07)","E2F1 human; E2F1; E2F1 CHEA; E2F1 HeLa-S3 hg19; E2F1 26619117 ChIP-Seq Hepatocytes Mouse Liver","2","36.027530395708083688078","enrichr","2","36.027530395708083688078","0.0000001081387422820688703294276741297130772778700702474452555179595947265625","0.0000004624916830933678838997920399617180819973327743355184793472290039062","","6","ARCHS4--Coexpression(rank=9); ENCODE--ChIP-seq(rank=14); GTEx--Coexpression(rank=30); Literature--ChIP-seq(rank=82); ReMap--ChIP-seq(rank=95); Enrichr--Queries(rank=122)","18","0.005528000000000000","ARCHS4 Coexpression,0.005528"
"SOX2","1","61.50000000000000","4","0.0000000000000000000000000000000000000000000000000000000000001712422872016844","0.0000000000000000000000000000000000000000000000000000000001296304114116751","337.402873351226787690393","ChEA_2022(rank=1, adjP=1.3e-58); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=4, adjP=2.25e-07); TRRUST_Transcription_Factors_2019(rank=61, adjP=0.0551); Transcription_Factor_PPIs(rank=180, adjP=0.977)","SOX2 20726797 ChIP-Seq SW620 Human; SOX2 CHEA; SOX2 human; SOX2","3","337.402873351226787690393","enrichr","3","337.402873351226787690393","0.0000000000000000000000000000000000000000000000000000000000001712422872016844","0.0000000000000000000000000000000000000000000000000000000001296304114116751","","5","Literature--ChIP-seq(rank=1); ReMap--ChIP-seq(rank=255); Enrichr--Queries(rank=380); ARCHS4--Coexpression(rank=447); GTEx--Coexpression(rank=613)","20","0.006098000000000000","Literature ChIP-seq,0.006098"
"EZH2","1","62.60000000000000","5","0.0000000000005067710276819630516928531886993840462713942218719864740705816075","0.0000000000059019333531576335396641650500824260875201709986015430331462994","43.477353349497626311404","ENCODE_TF_ChIP-seq_2015(rank=1, adjP=9.65e-10); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=11, adjP=0.000244); ChEA_2022(rank=65, adjP=5.9e-12); TRRUST_Transcription_Factors_2019(rank=103, adjP=0.109); Transcription_Factor_PPIs(rank=133, adjP=0.947)","EZH2 B cell hg19; EZH2 ENCODE; EZH2 27294783 Chip-Seq ESCs Mouse; EZH2 human; EZH2","4","43.477353349497626311404","enrichr","4","43.477353349497626311404","0.0000000000005067710276819630516928531886993840462713942218719864740705816075","0.0000000000059019333531576335396641650500824260875201709986015430331462994","","0","",NA,NA,NA
"PML","1","221.50000000000000","4","0.0000729238520265735820375524456338212075934279710054397583007812500000000000","0.0154323244791129896014147959704132517799735069274902343750000000000000000","18.235065505398591056974","Transcription_Factor_PPIs(rank=1, adjP=0.0154); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=104, adjP=1); TRRUST_Transcription_Factors_2019(rank=240, adjP=0.375); ENCODE_TF_ChIP-seq_2015(rank=541, adjP=1)","PML; PML ENCODE; PML human; PML MCF-7 hg19","5","18.235065505398591056974","enrichr","5","18.235065505398591056974","0.0000729238520265735820375524456338212075934279710054397583007812500000000000","0.0154323244791129896014147959704132517799735069274902343750000000000000000","","0","",NA,NA,NA
"SMAD3","2","22.33333333333333","3","0.0000000000000000013393303739831876369699871650191687191509547698203591754862","0.0000000000000000405549237242108937830967759622521068020020371114320312245","70.441614028134438285633","Transcription_Factor_PPIs(rank=2, adjP=0.0154); ChEA_2022(rank=25, adjP=4.06e-17); TRRUST_Transcription_Factors_2019(rank=40, adjP=0.0296)","SMAD3; SMAD3 18955504 ChIP-ChIP HaCaT Human; SMAD3 mouse","6","70.441614028134438285633","enrichr","6","70.441614028134438285633","0.0000000000000000013393303739831876369699871650191687191509547698203591754862","0.0000000000000000405549237242108937830967759622521068020020371114320312245","","5","Literature--ChIP-seq(rank=7); ReMap--ChIP-seq(rank=24); Enrichr--Queries(rank=362); ARCHS4--Coexpression(rank=370); GTEx--Coexpression(rank=544)","182","0.042680000000000003","Literature ChIP-seq,0.04268"
"SUZ12","2","28.50000000000000","4","0.0000000000000000000000000000000000000001194277006098330005009928042939368619","0.0000000000000000000000000000000000000452033846808217900880742707816411224","162.993706044789746556489","ChEA_2022(rank=2, adjP=4.52e-38); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=2, adjP=2.25e-07); ENCODE_TF_ChIP-seq_2015(rank=2, adjP=0.0144); Transcription_Factor_PPIs(rank=108, adjP=0.878)","SUZ12 20075857 ChIP-Seq MESCs Mouse; SUZ12 CHEA; SUZ12 K562 hg19; SUZ12","7","162.993706044789746556489","enrichr","7","162.993706044789746556489","0.0000000000000000000000000000000000000001194277006098330005009928042939368619","0.0000000000000000000000000000000000000452033846808217900880742707816411224","","0","",NA,NA,NA
"SMAD4","2","54.25000000000000","4","0.0000000189611173880263964056262847128475623748045109095983207225799560546875","0.0000000932049731346492421002212299015188268214160416391678154468536376953","52.394270756240089781386","TRRUST_Transcription_Factors_2019(rank=2, adjP=0.00158); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=14, adjP=0.00197); Transcription_Factor_PPIs(rank=47, adjP=0.764); ChEA_2022(rank=154, adjP=9.32e-08)","SMAD4 mouse; SMAD4 CHEA; SMAD4; SMAD4 21741376 ChIP-Seq HESCs Human","8","52.394270756240089781386","enrichr","8","52.394270756240089781386","0.0000000189611173880263964056262847128475623748045109095983207225799560546875","0.0000000932049731346492421002212299015188268214160416391678154468536376953","","5","Literature--ChIP-seq(rank=73); ReMap--ChIP-seq(rank=152); GTEx--Coexpression(rank=1015); Enrichr--Queries(rank=1161); ARCHS4--Coexpression(rank=1536)","1203","0.445099999999999996","Literature ChIP-seq,0.4451"
"TRP53","3","3.00000000000000","1","0.0000088869581713131571735564753766745127450121799483895301818847656250000000","0.0015818785544937420412675566083748890378046780824661254882812500000000000","24.528060871741931947554","TRRUST_Transcription_Factors_2019(rank=3, adjP=0.00158)","TRP53 mouse","9","24.528060871741931947554","enrichr","9","24.528060871741931947554","0.0000088869581713131571735564753766745127450121799483895301818847656250000000","0.0015818785544937420412675566083748890378046780824661254882812500000000000","","0","",NA,NA,NA
"EGR1","3","24.00000000000000","5","0.0000000000000000000000000000000357066452706624555636224659200552444473662476","0.0000000000000000000000000000090099768232971588742896523525119321928888025","114.895505435173319597197","ChEA_2022(rank=3, adjP=9.01e-30); TRRUST_Transcription_Factors_2019(rank=13, adjP=0.00668); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=23, adjP=0.0105); ENCODE_TF_ChIP-seq_2015(rank=30, adjP=1); Transcription_Factor_PPIs(rank=51, adjP=0.806)","EGR1 20690147 ChIP-Seq ERYTHROLEUKEMIA Human; EGR1 mouse; EGR1 CHEA; EGR1 ECC-1 hg19; EGR1","10","114.895505435173319597197","enrichr","10","114.895505435173319597197","0.0000000000000000000000000000000357066452706624555636224659200552444473662476","0.0000000000000000000000000000090099768232971588742896523525119321928888025","","6","Literature--ChIP-seq(rank=3); ENCODE--ChIP-seq(rank=8); ReMap--ChIP-seq(rank=28); GTEx--Coexpression(rank=140); Enrichr--Queries(rank=294); ARCHS4--Coexpression(rank=378)","74","0.018290000000000001","Literature ChIP-seq,0.01829"
