"Query Name","Rank","TF","Score","Library","Overlapping_Genes","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"DEG_LD_ALL","1","PRRX2","0.000614300000000000","ARCHS4 Coexpression,6.143E-4","IFITM3,OXTR,DAB2,SH3PXD2A,MXRA8,COL6A3,ZNF469,LOXL2","chea3","1","0.000614300000000000",NA,NA,"","3","ARCHS4--Coexpression(rank=1); GTEx--Coexpression(rank=134); Enrichr--Queries(rank=183)","1","0.000614300000000000","ARCHS4 Coexpression,6.143E-4"
"DEG_LD_ALL","2","GLI1","0.000622300000000000","GTEx Coexpression,6.223E-4","ZMAT1,SH3PXD2A,SLC44A2,IL1RAPL1,MXRA8,NCMAP,SORCS2","chea3","2","0.000622300000000000",NA,NA,"","4","GTEx--Coexpression(rank=1); Literature--ChIP-seq(rank=161); ARCHS4--Coexpression(rank=337); Enrichr--Queries(rank=365)","2","0.000622300000000000","GTEx Coexpression,6.223E-4"
"DEG_LD_ALL","3","GTF2IRD2B","0.000712300000000000","Enrichr Queries,7.123E-4","ISG20,ZCWPW1,PCLO,ZMAT1,CDK6,PIK3IP1,WIPI1,ZNF117","chea3","3","0.000712300000000000",NA,NA,"","3","Enrichr--Queries(rank=1); ARCHS4--Coexpression(rank=1073); GTEx--Coexpression(rank=1446)","3","0.000712300000000000","Enrichr Queries,7.123E-4"
"DEG_LD_ALL","4","TSHZ3","0.001229000000000000","ARCHS4 Coexpression,0.001229","DAB2,SH3PXD2A,DYSF,MXRA8,COL6A3,ZNF469,KCTD12,LOXL2","chea3","4","0.001229000000000000",NA,NA,"","3","ARCHS4--Coexpression(rank=2); Enrichr--Queries(rank=129); GTEx--Coexpression(rank=368)","4","0.001229000000000000","ARCHS4 Coexpression,0.001229"
"DEG_LD_ALL","5","FOXD3","0.001245000000000000","GTEx Coexpression,0.001245","ZMAT1,SH3PXD2A,IL1RAPL1,MXRA8,KCTD12,NCMAP,SORCS2","chea3","5","0.001245000000000000",NA,NA,"","3","GTEx--Coexpression(rank=2); ARCHS4--Coexpression(rank=331); Enrichr--Queries(rank=1223)","5","0.001245000000000000","GTEx Coexpression,0.001245"
"DEG_LD_ALL","6","TFDP1","0.001425000000000000","Enrichr Queries,0.001425","HNRNPM,TUBA1B,HSP90AA1,CDK6,MCM7,HNRNPA2B1,CYCS,HMGB1","chea3","6","0.001425000000000000",NA,NA,"","4","Enrichr--Queries(rank=2); ReMap--ChIP-seq(rank=164); ARCHS4--Coexpression(rank=663); GTEx--Coexpression(rank=1332)","6","0.001425000000000000","Enrichr Queries,0.001425"
"DEG_LD_ALL","7","AHRR","0.001843000000000000","ARCHS4 Coexpression,0.001843","DAB2,SH3PXD2A,CD163L1,SLC43A3,MXRA8,COL6A3,ZNF469,LOXL2","chea3","7","0.001843000000000000",NA,NA,"","2","ARCHS4--Coexpression(rank=3); GTEx--Coexpression(rank=1244)","7","0.001843000000000000","ARCHS4 Coexpression,0.001843"
"DEG_LD_ALL","8","DLX3","0.001867000000000000","GTEx Coexpression,0.001867","ZNF273,VANGL2,TREX2,NR1D1,LYPD5,NKPD1,TMEM45A","chea3","8","0.001867000000000000",NA,NA,"","3","GTEx--Coexpression(rank=3); ARCHS4--Coexpression(rank=305); Enrichr--Queries(rank=1081)","8","0.001867000000000000","GTEx Coexpression,0.001867"
"DEG_LD_ALL","9","ZNF662","0.002137000000000000","Enrichr Queries,0.002137","EDN1,ZMAT1,VANGL2,SH3PXD2A,PELI2,KCTD12,LOXL2","chea3","9","0.002137000000000000",NA,NA,"","3","Enrichr--Queries(rank=3); ARCHS4--Coexpression(rank=448); GTEx--Coexpression(rank=948)","9","0.002137000000000000","Enrichr Queries,0.002137"
"DEG_LD_ALL","10","CREB3L1","0.002457000000000000","ARCHS4 Coexpression,0.002457","OXTR,DAB2,SH3PXD2A,MXRA8,COL6A3,ZNF469,LOXL2","chea3","10","0.002457000000000000",NA,NA,"","4","ARCHS4--Coexpression(rank=4); Enrichr--Queries(rank=6); ReMap--ChIP-seq(rank=208); GTEx--Coexpression(rank=1370)","10","0.002457000000000000","ARCHS4 Coexpression,0.002457"
