"statistic","source","condition","score","p_value"
"ora","AHR","ALL_ANALYSES","0","1"
"ora","AR","ALL_ANALYSES","0","1"
"ora","ARID2","ALL_ANALYSES","0","1"
"ora","ARID3A","ALL_ANALYSES","0","1"
"ora","ARNT","ALL_ANALYSES","0","1"
"ora","ARNTL","ALL_ANALYSES","0","1"
"ora","ASCL1","ALL_ANALYSES","0","1"
"ora","ATF1","ALL_ANALYSES","0","1"
"ora","ATF2","ALL_ANALYSES","0","1"
"ora","ATF3","ALL_ANALYSES","0","1"
"ora","ATF4","ALL_ANALYSES","0","1"
"ora","ATF6","ALL_ANALYSES","0","1"
"ora","ATF7","ALL_ANALYSES","0","1"
"ora","BACH1","ALL_ANALYSES","0","1"
"ora","BACH2","ALL_ANALYSES","0","1"
"ora","BATF","ALL_ANALYSES","0","1"
"ora","BCL11A","ALL_ANALYSES","0","1"
"ora","BCL6","ALL_ANALYSES","0","1"
"ora","BHLHE22","ALL_ANALYSES","0","1"
"ora","BHLHE40","ALL_ANALYSES","0","1"
"ora","CDX2","ALL_ANALYSES","0","1"
"ora","CEBPA","ALL_ANALYSES","0","1"
"ora","CEBPB","ALL_ANALYSES","0","1"
"ora","CEBPD","ALL_ANALYSES","0","1"
"ora","CEBPG","ALL_ANALYSES","0","1"
"ora","CLOCK","ALL_ANALYSES","0","1"
"ora","CREB1","ALL_ANALYSES","0","1"
"ora","CREB3","ALL_ANALYSES","0","1"
"ora","CREB3L1","ALL_ANALYSES","0","1"
"ora","CREM","ALL_ANALYSES","0","1"
"ora","CTCF","ALL_ANALYSES","0","1"
"ora","CTCFL","ALL_ANALYSES","0","1"
"ora","CUX1","ALL_ANALYSES","0","1"
"ora","DUX4","ALL_ANALYSES","0","1"
"ora","E2F1","ALL_ANALYSES","0","1"
"ora","E2F2","ALL_ANALYSES","0","1"
"ora","E2F3","ALL_ANALYSES","0","1"
"ora","E2F4","ALL_ANALYSES","0","1"
"ora","E2F5","ALL_ANALYSES","0","1"
"ora","E2F6","ALL_ANALYSES","0","1"
"ora","E2F7","ALL_ANALYSES","0","1"
"ora","EBF1","ALL_ANALYSES","0","1"
"ora","EGR1","ALL_ANALYSES","0","1"
"ora","EHF","ALL_ANALYSES","0","1"
"ora","ELF1","ALL_ANALYSES","0","1"
"ora","ELF3","ALL_ANALYSES","0","1"
"ora","ELF5","ALL_ANALYSES","0","1"
"ora","ELK1","ALL_ANALYSES","0","1"
"ora","ELK4","ALL_ANALYSES","0","1"
"ora","EOMES","ALL_ANALYSES","0","1"
"ora","EPAS1","ALL_ANALYSES","0","1"
"ora","ERG","ALL_ANALYSES","0","1"
"ora","ESR1","ALL_ANALYSES","0","1"
"ora","ESR2","ALL_ANALYSES","0","1"
"ora","ESRRA","ALL_ANALYSES","0","1"
"ora","ETS1","ALL_ANALYSES","0","1"
"ora","ETS2","ALL_ANALYSES","0","1"
"ora","ETV1","ALL_ANALYSES","0","1"
"ora","ETV4","ALL_ANALYSES","0","1"
"ora","FLI1","ALL_ANALYSES","0","1"
"ora","FOS","ALL_ANALYSES","0","1"
"ora","FOSL1","ALL_ANALYSES","0","1"
"ora","FOSL2","ALL_ANALYSES","0","1"
"ora","FOXA1","ALL_ANALYSES","0","1"
"ora","FOXA2","ALL_ANALYSES","0","1"
"ora","FOXJ2","ALL_ANALYSES","0","1"
"ora","FOXK2","ALL_ANALYSES","0","1"
"ora","FOXL2","ALL_ANALYSES","0","1"
"ora","FOXM1","ALL_ANALYSES","0","1"
"ora","FOXO1","ALL_ANALYSES","0","1"
"ora","FOXO3","ALL_ANALYSES","0","1"
"ora","FOXO4","ALL_ANALYSES","0","1"
"ora","FOXP1","ALL_ANALYSES","0","1"
"ora","FOXP2","ALL_ANALYSES","0","1"
"ora","GABPA","ALL_ANALYSES","0","1"
"ora","GATA1","ALL_ANALYSES","0","1"
"ora","GATA2","ALL_ANALYSES","0","1"
"ora","GATA3","ALL_ANALYSES","0","1"
"ora","GATA4","ALL_ANALYSES","0","1"
