"TF","Best_Rank","Mean_Rank","Library_Count","Best_P_Value","Best_Adjusted_P_Value","Best_Combined_Score","Library","Top_Terms","Rank","Score","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"E2F4","1","1.60000000000000","5","0.0000000000000000000000000000000000001734422066919309","0.00000000000000000000000000000000001803798949596081","470.566747046378281993","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=1, adjP=1.8e-35); ENCODE_TF_ChIP-seq_2015(rank=1, adjP=2.11e-23); ChEA_2022(rank=1, adjP=1.15e-11); TRRUST_Transcription_Factors_2019(rank=1, adjP=6.88e-08); Transcription_Factor_PPIs(rank=4, adjP=0.0533)","E2F4 ENCODE; E2F4 HeLa-S3 hg19; E2F4 17652178 ChIP-ChIP JURKAT Human; E2F4 human; E2F4","1","470.566747046378281993","enrichr","1","470.566747046378281993","0.0000000000000000000000000000000000001734422066919309","0.00000000000000000000000000000000001803798949596081","","6","ENCODE--ChIP-seq(rank=1); Literature--ChIP-seq(rank=1); ReMap--ChIP-seq(rank=28); Enrichr--Queries(rank=432); ARCHS4--Coexpression(rank=896); GTEx--Coexpression(rank=1406)","20","0.006098000000000000","Literature ChIP-seq,0.006098"
"MYC","1","74.59999999999999","5","0.0000134608403465011101652866812306008625910180853680","0.00302868907796275017851872490837195073254406452179","22.020962061998009318","Transcription_Factor_PPIs(rank=1, adjP=0.00303); TRRUST_Transcription_Factors_2019(rank=13, adjP=0.0791); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=57, adjP=0.909); ChEA_2022(rank=102, adjP=0.00351); ENCODE_TF_ChIP-seq_2015(rank=200, adjP=1)","MYC; MYC mouse; MYC CHEA; MYC 19030024 ChIP-ChIP MESCs Mouse; MYC MCF 10A hg19","2","22.020962061998009318","enrichr","2","22.020962061998009318","0.0000134608403465011101652866812306008625910180853680","0.00302868907796275017851872490837195073254406452179","","6","Literature--ChIP-seq(rank=35); ENCODE--ChIP-seq(rank=43); ReMap--ChIP-seq(rank=50); Enrichr--Queries(rank=98); ARCHS4--Coexpression(rank=977); GTEx--Coexpression(rank=1364)","279","0.069800000000000001","Enrichr Queries,0.0698"
"E2F7","2","2.00000000000000","1","0.0000000000105064113478070446684692354015219046495938","0.00000000393465104975373734865453425333173265165954","354.958522982554882219","ChEA_2022(rank=2, adjP=3.93e-09)","E2F7 22180533 ChIP-Seq HELA Human","3","354.958522982554882219","enrichr","3","354.958522982554882219","0.0000000000105064113478070446684692354015219046495938","0.00000000393465104975373734865453425333173265165954","","5","ARCHS4--Coexpression(rank=2); Enrichr--Queries(rank=3); Literature--ChIP-seq(rank=3); GTEx--Coexpression(rank=8); ReMap--ChIP-seq(rank=61)","3","0.001229000000000000","ARCHS4 Coexpression,0.001229"
"TFDP1","2","2.00000000000000","1","0.0000000798713591549732866114907534581257575467816423","0.00001497587984155749176243266340691207005875185132","730.299076465548751003","TRRUST_Transcription_Factors_2019(rank=2, adjP=1.5e-05)","TFDP1 human","4","730.299076465548751003","enrichr","4","730.299076465548751003","0.0000000798713591549732866114907534581257575467816423","0.00001497587984155749176243266340691207005875185132","","4","GTEx--Coexpression(rank=3); Enrichr--Queries(rank=15); ARCHS4--Coexpression(rank=21); ReMap--ChIP-seq(rank=73)","5","0.001867000000000000","GTEx Coexpression,0.001867"
"POLE","2","2.00000000000000","1","0.0001690845161727890910013938352562945510726422071457","0.01902200806943878108601353460471727885305881500244","83.042089297110678103","Transcription_Factor_PPIs(rank=2, adjP=0.019)","POLE","5","83.042089297110678103","enrichr","5","83.042089297110678103","0.0001690845161727890910013938352562945510726422071457","0.01902200806943878108601353460471727885305881500244","","0","",NA,NA,NA
"E2F6","2","47.50000000000000","4","0.0000008566232582893580650075407260934934328133749659","0.00004454440943104662149797448589261250617710174993","79.956345933140866578","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=2, adjP=4.45e-05); TRRUST_Transcription_Factors_2019(rank=15, adjP=0.0876); ENCODE_TF_ChIP-seq_2015(rank=34, adjP=0.65); Transcription_Factor_PPIs(rank=139, adjP=0.694)","E2F6 ENCODE; E2F6 human; E2F6 K562 hg19; E2F6","6","79.956345933140866578","enrichr","6","79.956345933140866578","0.0000008566232582893580650075407260934934328133749659","0.00004454440943104662149797448589261250617710174993","","5","ENCODE--ChIP-seq(rank=11); ReMap--ChIP-seq(rank=13); Enrichr--Queries(rank=166); ARCHS4--Coexpression(rank=419); GTEx--Coexpression(rank=1168)","169","0.043770000000000003","ReMap ChIP-seq,0.04377"
"UBF1/2","3","3.00000000000000","1","0.0000000000332086722568583113598629271348149256948279","0.00000000829109850679562247595656519901993752874603","46.791099227608825117","ChEA_2022(rank=3, adjP=8.29e-09)","UBF1/2 26484160 Chip-Seq HMEC-DERIVED Human","7","46.791099227608825117","enrichr","7","46.791099227608825117","0.0000000000332086722568583113598629271348149256948279","0.00000000829109850679562247595656519901993752874603","","0","",NA,NA,NA
"E2F1","3","8.00000000000000","5","0.0000000343531545445294100164653438005818442135819168","0.00000171536751692350141688513803783777689204725903","61.899482554617222263","TRRUST_Transcription_Factors_2019(rank=3, adjP=2.48e-05); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=3, adjP=0.000214); ENCODE_TF_ChIP-seq_2015(rank=7, adjP=0.00379); Transcription_Factor_PPIs(rank=12, adjP=0.172); ChEA_2022(rank=15, adjP=1.72e-06)","E2F1 human; E2F1 CHEA; E2F1 HeLa-S3 hg19; E2F1; E2F1 26619117 ChIP-Seq Hepatocytes Mouse Liver","8","61.899482554617222263","enrichr","8","61.899482554617222263","0.0000000343531545445294100164653438005818442135819168","0.00000171536751692350141688513803783777689204725903","","6","ENCODE--ChIP-seq(rank=3); GTEx--Coexpression(rank=6); Enrichr--Queries(rank=7); Literature--ChIP-seq(rank=7); ReMap--ChIP-seq(rank=59); ARCHS4--Coexpression(rank=65)","14","0.003734000000000000","GTEx Coexpression,0.003734"
"CEBPA","3","301.66666666666669","3","0.0004997479204506872791508031994567318179178982973099","0.03748109403380153747953329457232030108571052551270","22.350888457460378334","Transcription_Factor_PPIs(rank=3, adjP=0.0375); TRRUST_Transcription_Factors_2019(rank=355, adjP=0.741); ChEA_2022(rank=547, adjP=0.36)","CEBPA; CEBPA mouse; CEBPA 23403033 ChIP-Seq LIVER Mouse","9","22.350888457460378334","enrichr","9","22.350888457460378334","0.0004997479204506872791508031994567318179178982973099","0.03748109403380153747953329457232030108571052551270","","5","Literature--ChIP-seq(rank=134); ReMap--ChIP-seq(rank=277); Enrichr--Queries(rank=380); ARCHS4--Coexpression(rank=553); GTEx--Coexpression(rank=816)","855","0.270699999999999996","Enrichr Queries,0.2707"
"KDM2B","4","4.00000000000000","1","0.0000000000459582414229154764650503910971570363519501","0.00000000860568070644092312963939912220587280522466","45.810861908627444450","ChEA_2022(rank=4, adjP=8.61e-09)","KDM2B 26808549 Chip-Seq K562 Human","10","45.810861908627444450","enrichr","10","45.810861908627444450","0.0000000000459582414229154764650503910971570363519501","0.00000000860568070644092312963939912220587280522466","","2","GTEx--Coexpression(rank=476); ARCHS4--Coexpression(rank=780)","912","0.296200000000000019","GTEx Coexpression,0.2962"
"FOXM1","4","22.60000000000000","5","0.0000000009005200447987173876869575672374224062366466","0.00000008431118919427991418142048340306216047679300","48.624487069412282381","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=4, adjP=0.000464); ENCODE_TF_ChIP-seq_2015(rank=5, adjP=0.000275); ChEA_2022(rank=8, adjP=8.43e-08); TRRUST_Transcription_Factors_2019(rank=9, adjP=0.0309); Transcription_Factor_PPIs(rank=87, adjP=0.518)","FOXM1 ENCODE; FOXM1 ECC-1 hg19; FOXM1 25889361 ChIP-Seq OE33 AND U2OS Human; FOXM1 mouse; FOXM1","11","48.624487069412282381","enrichr","11","48.624487069412282381","0.0000000009005200447987173876869575672374224062366466","0.00000008431118919427991418142048340306216047679300","","6","ENCODE--ChIP-seq(rank=2); Literature--ChIP-seq(rank=4); GTEx--Coexpression(rank=5); Enrichr--Queries(rank=6); ARCHS4--Coexpression(rank=30); ReMap--ChIP-seq(rank=46)","10","0.003111000000000000","GTEx Coexpression,0.003111"
