"statistic","source","condition","score","p_value","TF","Rank","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"ora","ZNF263","MD_HCT116","8.016691607782490792","0.000000009622953611109621","ZNF263","1","dorothea","1","8.016691607782490792","0.000000009622953611109621",NA,"","6","ENCODE--ChIP-seq(rank=47); ReMap--ChIP-seq(rank=54); Literature--ChIP-seq(rank=100); Enrichr--Queries(rank=991); GTEx--Coexpression(rank=1179); ARCHS4--Coexpression(rank=1603)","608","0.18179999999999999","ReMap ChIP-seq,0.1818"
"ora","TEAD1","MD_HCT116","5.549818997299603041","0.000002819557805141188754","TEAD1","2","dorothea","2","5.549818997299603041","0.000002819557805141188754",NA,"","4","ReMap--ChIP-seq(rank=20); ARCHS4--Coexpression(rank=119); Enrichr--Queries(rank=144); GTEx--Coexpression(rank=540)","262","0.06734000000000000","ReMap ChIP-seq,0.06734"
"ora","TCF7L2","MD_HCT116","5.459053762987441161","0.000003474931412654435855","TCF7L2","3","dorothea","3","5.459053762987441161","0.000003474931412654435855",NA,"","6","ReMap--ChIP-seq(rank=4); ENCODE--ChIP-seq(rank=19); Literature--ChIP-seq(rank=80); GTEx--Coexpression(rank=188); Enrichr--Queries(rank=382); ARCHS4--Coexpression(rank=709)","57","0.01347000000000000","ReMap ChIP-seq,0.01347"
"ora","KLF5","MD_HCT116","4.891718657492184263","0.000012831615648574976242","KLF5","4","dorothea","4","4.891718657492184263","0.000012831615648574976242",NA,"","5","GTEx--Coexpression(rank=7); ARCHS4--Coexpression(rank=9); ReMap--ChIP-seq(rank=18); Enrichr--Queries(rank=29); Literature--ChIP-seq(rank=56)","20","0.00435600000000000","GTEx Coexpression,0.004356"
"ora","HIF1A","MD_HCT116","4.869596005622305768","0.000013502183140956730824","HIF1A","5","dorothea","5","4.869596005622305768","0.000013502183140956730824",NA,"","5","ReMap--ChIP-seq(rank=13); Literature--ChIP-seq(rank=69); ARCHS4--Coexpression(rank=99); Enrichr--Queries(rank=364); GTEx--Coexpression(rank=923)","186","0.04377000000000000","ReMap ChIP-seq,0.04377"
"ora","ELF3","MD_HCT116","4.225270585478223317","0.000059529113415036746706","ELF3","6","dorothea","6","4.225270585478223317","0.000059529113415036746706",NA,"","4","GTEx--Coexpression(rank=5); ReMap--ChIP-seq(rank=5); ARCHS4--Coexpression(rank=60); Enrichr--Queries(rank=100)","13","0.00311100000000000","GTEx Coexpression,0.003111"
"ora","NR1H3","MD_HCT116","4.108971833103234772","0.000077808701354118117613","NR1H3","7","dorothea","7","4.108971833103234772","0.000077808701354118117613",NA,"","5","Literature--ChIP-seq(rank=26); Enrichr--Queries(rank=237); ARCHS4--Coexpression(rank=252); ReMap--ChIP-seq(rank=253); GTEx--Coexpression(rank=429)","533","0.15479999999999999","ARCHS4 Coexpression,0.1548"
"ora","GRHL2","MD_HCT116","3.969872931894514068","0.000107183286171673577492","GRHL2","8","dorothea","8","3.969872931894514068","0.000107183286171673577492",NA,"","5","ReMap--ChIP-seq(rank=14); GTEx--Coexpression(rank=17); ARCHS4--Coexpression(rank=78); Literature--ChIP-seq(rank=95); Enrichr--Queries(rank=152)","48","0.01058000000000000","GTEx Coexpression,0.01058"
"ora","SREBF1","MD_HCT116","3.946667155817849881","0.000113066212447035161198","SREBF1","9","dorothea","9","3.946667155817849881","0.000113066212447035161198",NA,"","6","ENCODE--ChIP-seq(rank=35); Literature--ChIP-seq(rank=103); ReMap--ChIP-seq(rank=128); GTEx--Coexpression(rank=193); Enrichr--Queries(rank=260); ARCHS4--Coexpression(rank=497)","428","0.12010000000000000","GTEx Coexpression,0.1201"
"ora","MAFK","MD_HCT116","3.846313636232404409","0.000142457842836525799910","MAFK","10","dorothea","10","3.846313636232404409","0.000142457842836525799910",NA,"","5","ENCODE--ChIP-seq(rank=20); GTEx--Coexpression(rank=136); ReMap--ChIP-seq(rank=224); Enrichr--Queries(rank=285); ARCHS4--Coexpression(rank=828)","324","0.08463000000000000","GTEx Coexpression,0.08463"
"ora","EGR1","MD_HCT116","3.820127572401048610","0.000151311671069999511630","EGR1","11","dorothea","11","3.820127572401048610","0.000151311671069999511630",NA,"","6","Literature--ChIP-seq(rank=7); Enrichr--Queries(rank=39); ReMap--ChIP-seq(rank=50); ENCODE--ChIP-seq(rank=70); GTEx--Coexpression(rank=517); ARCHS4--Coexpression(rank=775)","121","0.02778000000000000","Enrichr Queries,0.02778"
"ora","FOS","MD_HCT116","3.787661020478148011","0.000163056824219237638841","FOS","12","dorothea","12","3.787661020478148011","0.000163056824219237638841",NA,"","5","ENCODE--ChIP-seq(rank=33); ReMap--ChIP-seq(rank=67); Enrichr--Queries(rank=102); GTEx--Coexpression(rank=391); ARCHS4--Coexpression(rank=749)","278","0.07265000000000001","Enrichr Queries,0.07265"
"ora","NFKB1","MD_HCT116","3.672089889348249425","0.000212769861387031197471","NFKB1","13","dorothea","13","3.672089889348249425","0.000212769861387031197471",NA,"","4","ReMap--ChIP-seq(rank=141); ARCHS4--Coexpression(rank=378); Enrichr--Queries(rank=432); GTEx--Coexpression(rank=1213)","727","0.23219999999999999","ARCHS4 Coexpression,0.2322"
"ora","CTCFL","MD_HCT116","3.509153032548054885","0.000309632805241409961566","CTCFL","14","dorothea","14","3.509153032548054885","0.000309632805241409961566",NA,"","5","ReMap--ChIP-seq(rank=35); ENCODE--ChIP-seq(rank=57); Enrichr--Queries(rank=619); ARCHS4--Coexpression(rank=890); GTEx--Coexpression(rank=1183)","424","0.11780000000000000","ReMap ChIP-seq,0.1178"
"ora","TCF4","MD_HCT116","3.488666769849364080","0.000324588575645972244720","TCF4","15","dorothea","15","3.488666769849364080","0.000324588575645972244720",NA,"","5","Literature--ChIP-seq(rank=31); ReMap--ChIP-seq(rank=41); Enrichr--Queries(rank=358); ARCHS4--Coexpression(rank=768); GTEx--Coexpression(rank=815)","489","0.13800000000000001","ReMap ChIP-seq,0.138"
"ora","SP1","MD_HCT116","3.485305049682887013","0.000327110850572134403535","SP1","16","dorothea","16","3.485305049682887013","0.000327110850572134403535",NA,"","5","ENCODE--ChIP-seq(rank=50); ReMap--ChIP-seq(rank=91); GTEx--Coexpression(rank=445); Enrichr--Queries(rank=1220); ARCHS4--Coexpression(rank=1553)","840","0.27689999999999998","GTEx Coexpression,0.2769"
"ora","HNF1B","MD_HCT116","3.450044325766637776","0.000354777177461205854309","HNF1B","17","dorothea","17","3.450044325766637776","0.000354777177461205854309",NA,"","3","ReMap--ChIP-seq(rank=33); Enrichr--Queries(rank=93); ARCHS4--Coexpression(rank=103)","248","0.06327000000000001","ARCHS4 Coexpression,0.06327"
"ora","ONECUT1","MD_HCT116","3.430699487080806076","0.000370937305504798165660","ONECUT1","18","dorothea","18","3.430699487080806076","0.000370937305504798165660",NA,"","4","ReMap--ChIP-seq(rank=151); ARCHS4--Coexpression(rank=446); Enrichr--Queries(rank=580); GTEx--Coexpression(rank=902)","832","0.27400000000000002","ARCHS4 Coexpression,0.274"
