"Query Name","Rank","TF","Score","Library","Overlapping_Genes"
"DEG_LD_SW480","1","GLIS1","9.667","ARCHS4 Coexpression,14;Enrichr Queries,8;GTEx Coexpression,7","SRPX,SPON1,ECM1,BNC2,DYSF,MRGPRF,RORA,HOXC11,GALNT10,LOXL2,HEY1,SH3PXD2A,CTSK,GRB10,KIRREL3,CADPS2,EDN1,COL27A1,CLEC11A,ADAM11,PSG1,AFAP1,PCOLCE,EBF3,DKK1,SORCS2,SERPINB8,PGF,DKK3,TGFBR3,AR,ALDH1A3,RFX8,KCNMA1,CDH11,COL8A2,MXRA8,COL6A3,CDH13,PPARG,STEAP1,STEAP2,ATF3,VGLL3,CHST3,CEMIP,HS3ST3A1,EPAS1,NXPH4,NTM,HTRA3,HOXD13,KLK3,FBLN1,LTBP2,EFNA5,HOXD10,NT5E,OLFML3,PDGFC,SPOCK1,ZNF469,NCAM1,SLIT3,IGFBP7,ANKRD52,GABRE,BEND6,EGLN3,MPP4,EGR3,PRRX1,AUTS2,PRRX2,XG,PDE10A,KIF26B,COL5A3,RCAN2,COL5A2,TRIP6,CNTN1,FAT2,MKX,TGFBI"
"DEG_LD_SW480","2","TWIST1","13.250","ARCHS4 Coexpression,12;Enrichr Queries,23;ReMap ChIP-seq,15;GTEx Coexpression,3","IFITM3,IFITM1,MAML2,MRGPRF,PLOD3,PLAT,LOXL2,TBC1D10C,BAHCC1,EPHB4,SLC12A9,HES7,TLE2,UNC5A,CLEC11A,PSG1,ENTPD8,KCNK15,AFAP1,PCOLCE,EBF3,DKK1,SYTL3,ARHGAP45,DKK3,RFX8,ARC,MXRA8,FSCN2,S100A3,KCTD12,STEAP1,ATF3,TEDC1,CEMIP,HS3ST3A1,EPAS1,HTRA3,SH2D2A,SHOX2,XPC,FBLN1,TNFRSF11B,LTBP2,ATXN1,PDGFC,IGFBP7,ZC3H14,TFAP2A,EGR3,OSBPL5,ASPSCR1,NR1D1,IGF1,GNG11,DAB2,MC1R,NR4A3,TH,FASN,COL5A2,TRIP6,PSMG3,CORO6,CNTN1,TGFBI,IGSF9B,MKX,CDK15,TMEM151A,SRPX,CPM,ECM1,ANKRD33B,BNC2,SECTM1,ARRB1,DBH,HOXC11,RND3,LFNG,LYL1,DBP,TMEM43,SH3PXD2A,HYAL1,CTSK,DSE,ADAMTS7,TSC22D4,EDN1,ANXA1,TMC8,TMC6,SERPINB8,TEX19,ACTA2,ALDH1A3,CDH11,COL6A3,PPARG,PLCB2,VGLL3,CEBPD,CRYBA2,KRT86,CYGB,NT5E,SERTAD4,GPNMB,OLFML3,SH3TC1,SPOCK1,SLIT3,CACNG4,MPP4,PRRX1,IRX3,PRRX2,BICC1,DCBLD2,XG,KIF26A,KIF26B,CD7,LPCAT2,NOTUM,NECTIN1"
"DEG_LD_SW480","3","TWIST2","25.500","ARCHS4 Coexpression,43;GTEx Coexpression,8","CCDC71L,SRPX,CPM,CEMIP,ECM1,OXTR,HS3ST3A1,MRGPRF,PLOD3,XYLT1,FBLN1,TNFRSF11B,LTBP2,HOXC11,LOXL2,NT5E,SH3PXD2A,OLFML3,CTSK,DSE,ZNF469,SLIT3,GALNT5,PRRX1,CLEC11A,PRRX2,PSG1,AFAP1,PCOLCE,DKK1,BICC1,DCBLD2,XG,DKK3,RFX8,DAB2,COL5A2,CDH11,MXRA8,COL6A3,MKX,TGFBI,STEAP1,CDK15,VGLL3"
"DEG_LD_SW480","4","SNAI2","30.000","ARCHS4 Coexpression,5;Enrichr Queries,26;ReMap ChIP-seq,42;GTEx Coexpression,47","IFITM3,MRGPRF,PLOD3,CBLC,PLAT,CLDN1,LOXL2,ALCAM,AP1S1,CLBA1,TNS4,BAHCC1,HES7,TLE2,CLEC11A,F2R,PSG1,ENTPD8,AFAP1,PCOLCE,MITF,DKK1,TM4SF1,PGF,ARHGAP45,DKK3,ACAP1,EEF1A2,MXRA8,FSCN2,S100A3,KCTD12,STEAP1,ATF3,TEDC1,CEMIP,HS3ST3A1,EPAS1,NXPH4,HTRA3,TEX22,XPC,LTBP2,TNFRSF11B,FBLN1,FLRT3,PDGFC,PLAC1,IGFBP7,TFAP2A,SIVA1,ASPSCR1,IGF1,GNG11,DAB2,TH,FASN,COL5A2,PSMG3,CORO6,CNTN1,TGFBI,ZNF512B,SRPX,ECM1,BNC2,ITGB2,SECTM1,HOXC11,RND3,NKPD1,NAT16,LFNG,DBP,TMEM43,HEY1,SH3PXD2A,CTSK,DSE,EDN1,ANXA1,TNFRSF18,TMC8,TMC6,SERPINB8,SERPINB5,TEX19,ACTA2,TGFBR3,VGF,KRT36,CDH11,COL6A3,CDH13,PLCB2,VGLL3,TMEM45A,CHST3,CCDC187,CEBPD,SLC43A3,ODC1,KRT86,CYGB,TGFBR3L,NT5E,GPNMB,OLFML3,SH3TC1,PERP,ZNF469,ZNF501,CKB,GALNT5,PRRX1,PRRX2,KRT13,BICC1,DCBLD2,XG,BAIAP3,CD7,NOTUM,TRMT61A,NECTIN1"
"DEG_LD_SW480","5","EBF2","43.000","ARCHS4 Coexpression,77;GTEx Coexpression,9","SRPX,CNTFR,ECM2,NCMAP,RND3,ELAVL2,SHE,DACH1,KIF5C,MPZ,DSE,LZTS1,TIMP4,ADAMTS7,CHRNB4,TLE1,VWF,TET1,AFAP1,EBF3,NAV1,HSPG2,FRMD3,FEZ1,MXRA8,PPARG,KCTD12,KANK4,MATN2,SHC4,SHOX2,NEDD9,CRMP1,AKAP6,CYGB,NKAIN1,EGFLAM,SERTAD4,ABLIM3,GPC2,NCAM1,RHBDL3,GGT5,NGFR,AFAP1L1,PRRX1,AUTS2,DCLK2,GNG11,ACTL8,XKR7,SLC4A8,VANGL2,SESTD1,COL5A3,PMP22,YPEL1,APBA2"
"DEG_LD_SW480","6","BHLHE22","52.000","ARCHS4 Coexpression,73;ReMap ChIP-seq,45;GTEx Coexpression,38","ATP8A1,F13A1,NCMAP,RASSF2,KIF5C,TBC1D10C,CLBA1,BSN,BAHCC1,PRKCG,UNC5A,ADAM11,TTC7B,ENTPD8,MAPK8IP2,HPCAL4,ARHGAP45,MAPK8IP1,TIAM1,OLFM1,KCNQ2,ORAI2,FSCN2,S100A3,NPTXR,NYAP1,RTN1,STXBP1,NTM,NXPH4,SH2D2A,TEX22,ILDR2,SLAIN1,CACNA1E,CALHM1,TSPAN1,ARHGEF33,NAPSA,AUTS2,DCLK2,ISG20,XKR7,SLC6A6,NBEA,LHX2,FASN,CNTN1,TMEM151A,ANKRD33B,ITGB2,SECTM1,ARRB1,DOC2B,AFF2,LFNG,LASP1,MMP24,PCLO,DBP,CAMKV,MCF2L,CFAP45,HS3ST3B1,SFTPB,RPS6KL1,TNFRSF18,TMC8,TMC6,SYP,AP3B2,PALD1,TEX19,CHI3L1,SELPLG,SLC43A3,DLST,CRMP1,KRT86,DEPP1,BEGAIN,CACNG8,SH3TC1,CHADL,SPOCK1,NCAM1,APBB1,SH2B2,BEND6,MYBPH,DAB2IP,KIAA1549L,NMNAT2,CD4,FAM167A,CD7,PMP22,ZNF853,APBA2,SIGLEC6"
"DEG_LD_SW480","7","MYT1L","53.000","ARCHS4 Coexpression,10;Enrichr Queries,66;GTEx Coexpression,83","RYR2,TENM1,FAIM2,RORA,ELAVL2,RIMS4,JPH3,PCLO,CAMKV,KIF5C,PPP4R4,PHACTR3,BSN,CHGB,KIRREL3,CADPS2,UNC13A,UNC5A,ACSL6,SYP,MAPK8IP2,HPCAL4,AP3B2,SERPINB8,MAPK8IP1,OLFM1,KCNQ2,KCNMA1,CDH13,NPTXR,BEX4,NLGN1,NYAP1,RTN1,STXBP1,NTM,ITPR1,CRMP1,AKAP6,AK5,CPLX1,CACNA1E,CACNG8,ATXN1,SPOCK1,NCAM1,APBB1,SCN3B,BEND6,WDR17,SYT1,AUTS2,BCL11B,BCL11A,CADPS,KIAA1549L,NMNAT2,GDAP1,SLC4A8,PDE10A,NBEA,KIF26B,CNTN1,APBA2,BEX5"
"DEG_LD_SW480","8","ARNT2","64.000","ARCHS4 Coexpression,1;Enrichr Queries,5;GTEx Coexpression,186","TMEM151A,GRIK4,FAIM2,RORA,PLAT,RND3,SOX2,RIMS4,JPH3,ALCAM,CAMKV,KIF5C,SLC22A17,PPP4R4,MCF2L,PHACTR3,GRB10,BSN,LZTS1,KIRREL3,PRKCG,CADPS2,EDN1,UNC13A,UNC5A,ADAM11,SYP,MAPK8IP2,HPCAL4,SERPINB8,DKK3,SYTL2,MAPK8IP1,OLFM1,ALDH1A3,DAAM2,FEZ1,KCNMA1,EEF1A2,SELENOP,CDH11,KCNQ2,KCTD12,NPTXR,ATF3,MATN2,BEX4,CEMIP,NYAP1,RTN1,CEBPD,EPAS1,STXBP1,NEDD9,TMTC1,AK5,CACNA1E,CPLX1,LMF1,PTPRZ1,GPNMB,PDGFC,SPOCK1,NCAM1,CKB,APBB1,SCN3B,CACNG4,ABCA1,EGR3,KCNJ10,AUTS2,SYT1,BCL11A,PDE2A,KIAA1549L,DCLK2,NMNAT2,CDK6,NR4A3,NBEA,LHX2,RCAN2,CNTN1,TGFBI,APBA2"
"DEG_LD_SW480","9","EBF3","69.670","ARCHS4 Coexpression,157;Enrichr Queries,19;GTEx Coexpression,33","SRPX,CPNE8,CNTFR,SPON1,ECM2,BNC2,RORA,DOC2B,SOBP,RND3,ELAVL2,SHE,DACH1,HEY1,KIF5C,SIX2,GRB10,GYG2,TIMP4,CADPS2,VWF,AFAP1,NAV1,HSPG2,SORCS2,SERPINB8,MAPK8IP1,FRMD3,TGFBR3,ACTA2,ALDH1A3,KCNMA1,CDH11,MXRA8,CDH13,COL6A3,PPARG,KCTD12,NYAP1,TSHZ3,EPAS1,NTM,SHOX2,TSHZ2,NEDD9,CRMP1,AKAP6,EFNA5,CYGB,NKAIN1,EGFLAM,SERTAD4,ABLIM3,OLFML3,SPOCK1,GPC2,SLIT3,NCAM1,GABRE,RHBDL3,CACNG4,GGT5,AFAP1L1,CARMIL3,PRRX1,AUTS2,BCL11B,BCL11A,IRX3,PDE2A,DCLK2,IGF1,NMNAT2,GNG11,XKR7,PTPRB,PDE10A,VANGL2,SESTD1,COL5A3,KIF26B,COL5A2,TGFBI"
"DEG_LD_SW480","10","MYT1","74.670","ARCHS4 Coexpression,8;Enrichr Queries,6;GTEx Coexpression,210","CNTFR,ATP8A1,RORA,DOC2B,ELAVL2,SOX2,MMP24,PCLO,JPH3,DACH1,KIF5C,SLC22A17,MCF2L,BSN,CHGB,CADPS2,TLE2,RPS6KL1,ADGRV1,UNC13A,UNC5A,ADAM11,NAV1,EBF3,SYP,MAPK8IP2,AP3B2,MAPK8IP1,TIAM1,OLFM1,FEZ1,KCNMA1,KCNQ2,EEF1A2,RTN1,NYAP1,STXBP1,NTM,CRMP1,CACNA1E,BEGAIN,NKAIN1,PTPRZ1,GNG4,GPC2,SPOCK1,SLIT3,NCAM1,APBB1,RHBDL3,SCN3B,CACNG4,BEND6,ARHGEF33,CARMIL3,SYT1,BCL11B,AUTS2,BCL11A,GREB1,PDE2A,CADPS,DAB2IP,DCLK2,NMNAT2,XKR7,SLC4A8,LHX2,KIF26B,CNTN1,FAT2,APBA2,TMEM229B"
