"statistic","source","condition","score","p_value"
"viper","ABL1","MD_HCT116","-0.227839295262653285","0.81977117678542388290452"
"viper","AHR","MD_HCT116","-2.079743386247034032","0.03754907631808766105275"
"viper","AIRE","MD_HCT116","-0.371540913389753258","0.71023468869971884132042"
"viper","APEX1","MD_HCT116","-1.621808108135290638","0.10484444181160580689127"
"viper","AR","MD_HCT116","-0.373922930260022657","0.70846165602795174720541"
"viper","ARID1A","MD_HCT116","-2.538001045191596194","0.01114876514812259203357"
"viper","ARID3A","MD_HCT116","-1.754016702437673159","0.07942764523182922753453"
"viper","ARID3B","MD_HCT116","-0.621243620480182668","0.53443934288726957504423"
"viper","ARID4A","MD_HCT116","-1.298088677003548019","0.19425686475477560444247"
"viper","ARID4B","MD_HCT116","0.317925017726736203","0.75054181500457706199825"
"viper","ARID5B","MD_HCT116","0.546089875478070419","0.58500415896604718302143"
"viper","ARNT","MD_HCT116","-0.503828743802917978","0.61438172701915938489492"
"viper","ARX","MD_HCT116","-0.525145572840830743","0.59948199743827612628877"
"viper","ASCL1","MD_HCT116","1.099636964561770736","0.27149032959755636795762"
"viper","ASCL2","MD_HCT116","1.462453240675405386","0.14361704893708018837550"
"viper","ATF1","MD_HCT116","-2.130685020698628307","0.03311509994531420392194"
"viper","ATF2","MD_HCT116","-1.253258289558363492","0.21011172278674952740296"
"viper","ATF3","MD_HCT116","0.206047736991632702","0.83675362253057550265822"
"viper","ATF4","MD_HCT116","-1.475856978156460997","0.13998229092999095457550"
"viper","ATF5","MD_HCT116","-1.424850941791233172","0.15420029318502731507934"
"viper","ATF6","MD_HCT116","-0.168979423549221602","0.86581282627375311111706"
"viper","ATOH1","MD_HCT116","0.418754840951337748","0.67539531159732812959362"
"viper","BACH1","MD_HCT116","-1.707440579208604037","0.08774019338786316624113"
"viper","BACH2","MD_HCT116","-0.600837514357074776","0.54794821500408141812244"
"viper","BARX1","MD_HCT116","-0.319338976993209511","0.74946947931446050716886"
"viper","BARX2","MD_HCT116","0.341142495647527022","0.73299631106384910417262"
"viper","BATF","MD_HCT116","-0.027273520021603201","0.97824157697143010459229"
"viper","BCL11A","MD_HCT116","0.555482288713238570","0.57856482126512975838750"
"viper","BCL11B","MD_HCT116","-0.683092735936151385","0.49454824524259427542816"
"viper","BCL3","MD_HCT116","1.391215411419439496","0.16416011525391963066234"
"viper","BCL6","MD_HCT116","0.318722416229565209","0.74993701478584184894061"
"viper","BCLAF1","MD_HCT116","-0.530285926700844956","0.59591370269698806794167"
"viper","BCOR","MD_HCT116","-0.486484994518672220","0.62662334178799072859078"
"viper","BHLHA15","MD_HCT116","-1.999242230861871361","0.04558215130092176797794"
"viper","BHLHE40","MD_HCT116","1.243945223095948682","0.21351972379428238446586"
"viper","BHLHE41","MD_HCT116","-0.886817401787779347","0.37517721712439255909999"
"viper","BMAL1","MD_HCT116","-0.421991522191440316","0.67303120550150574707970"
"viper","BMAL2","MD_HCT116","1.535040996616639841","0.12477375810352049623209"
"viper","BRCA1","MD_HCT116","-1.528000010981440226","0.12651253523017849667021"
"viper","BRD4","MD_HCT116","-0.688527766914581951","0.49112049080001507483928"
"viper","BTG2","MD_HCT116","-0.185428670815243557","0.85289282228034268840133"
"viper","CDX1","MD_HCT116","0.915382060141298082","0.35999109300635107056010"
"viper","CDX2","MD_HCT116","-0.638867360000315077","0.52290922322685706724599"
"viper","CEBPA","MD_HCT116","1.632865917004951095","0.10249719978832171063399"
"viper","CEBPB","MD_HCT116","-0.151557680542335982","0.87953581376185119289346"
"viper","CEBPD","MD_HCT116","-0.168938336634964409","0.86584514428758718729284"
"viper","CEBPE","MD_HCT116","-0.234967004418801001","0.81423434298444141710149"
"viper","CEBPG","MD_HCT116","-0.993099800621312090","0.32066132114930862018198"
"viper","CEBPZ","MD_HCT116","0.959187582292812979","0.33746425501467164353997"
"viper","CIITA","MD_HCT116","1.350086237968529224","0.17698832222034185934767"
"viper","CLOCK","MD_HCT116","-0.194773022401395712","0.84557064279896232417144"
"viper","CREB1","MD_HCT116","-0.664159373171176903","0.50658831278339189196913"
"viper","CREB3","MD_HCT116","0.850809536553759682","0.39487516325622740165358"
"viper","CREB3L1","MD_HCT116","-1.022007386876210067","0.30677740424052285517220"
"viper","CREB5","MD_HCT116","0.380549047838233456","0.70353789521550857966048"
"viper","CREBBP","MD_HCT116","-0.272907494588046251","0.78492432528589328732949"
"viper","CREBZF","MD_HCT116","-0.136094673415918438","0.89174643834908617900936"
"viper","CREM","MD_HCT116","-0.562915188099816999","0.57349263743652634239822"
"viper","CRX","MD_HCT116","-0.156758672001430871","0.87543504504515701203360"
"viper","CTBP1","MD_HCT116","-3.790350498206781715","0.00015043485627554506077"
"viper","CTBP2","MD_HCT116","-1.270503441894874408","0.20390535760571656953566"
"viper","CTCF","MD_HCT116","0.891056974027665150","0.37289860576264910463351"
"viper","CTCFL","MD_HCT116","1.081171549083216110","0.27962081119877052470812"
"viper","CTNNB1","MD_HCT116","0.953826181608427914","0.34017163426446911378420"
"viper","CUX1","MD_HCT116","-1.303924638189354113","0.19225927876084591972017"
"viper","CXXC1","MD_HCT116","0.078798676191308856","0.93719275702127258220742"
"viper","DBP","MD_HCT116","1.105298632109460888","0.26903021045559594170982"
"viper","DDIT3","MD_HCT116","-1.950723932595298749","0.05108989482467866938276"
"viper","DEAF1","MD_HCT116","-0.206455929135016536","0.83643478657183401026032"
"viper","DLX2","MD_HCT116","-0.247939126524764603","0.80418150627150797316034"
"viper","DLX3","MD_HCT116","0.093437726924974221","0.92555581985210944040432"
"viper","DLX4","MD_HCT116","0.164570334962294756","0.86928218207328966649072"
"viper","DLX5","MD_HCT116","1.685085439766087712","0.09197208839789187961866"
"viper","DMAP1","MD_HCT116","-2.400436992696326044","0.01637550961751798803134"
