"Query Name","Rank","TF","Score","Library","Overlapping_Genes","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"DEG_MD_HCT116","1","THRA","0.000614300000000000","ARCHS4 Coexpression,6.143E-4","TMEM151A,CNTNAP1,RAB3A,DOCK3,PLEKHB1,STMN3,ENO2,SLC4A3,SLC22A17,MCF2L,PALM,PHF24,DLGAP1,PPFIA4,SCN1B,PRKCG,LYNX1,TMOD2,APLP1,ADAM11,MAPK8IP2,SRCIN1,ACAP3,OLFM1,OLFM2,ADGRB2,KIFC2,ADGRB1,NPTXR,NAT8L,CTXN1,NGEF,BRSK1,SPTBN4,NFIX,NXPH3,TMEM59L,PDXP,CD99L2,CPLX1,CAMKK1,ADCY5,CTIF,SYNGR1,MGAT5B,CASKIN1,ABCA2,CDK18,CA11,SLC12A5,IQSEC1,LGI3,FBXL16,GRIN2C,CORO2B,GRIN1,MAPK11,DLG4,FAM131B,CSPG5,ITM2C","chea3","1","0.000614300000000000",NA,NA,"","4","ARCHS4--Coexpression(rank=1); Literature--ChIP-seq(rank=129); GTEx--Coexpression(rank=223); Enrichr--Queries(rank=379)","1","0.000614300000000000","ARCHS4 Coexpression,6.143E-4"
"DEG_MD_HCT116","2","FOXD3","0.000622300000000000","GTEx Coexpression,6.223E-4","NRP2,GAL3ST1,SPARC,ITGB4,SLC2A1,ARHGAP39,ZDHHC8,SIPA1L2,NRBP2,ARHGAP42,MPZ,RASGEF1C,TNS3,DACT1,SH3D19,PLLP,STARD9,TMOD2,HSPG2,PARD3B,CYP2U1,PLSCR4,IL1RAPL1,TAX1BP3,KCTD12,RBMS3,SHC4,SEMA3B,PAPLN,ENDOD1,PIK3R1,PRICKLE1,THBS4,WNT6,SCUBE1,ZMAT1,SH3TC2,MICALL2,KLRG2,SLIT2,MAP4K5,NGFR,AFAP1L2,MBOAT1,NR2F2,L1CAM,PLEKHA7,FMNL3,SPRY2,VIM","chea3","2","0.000622300000000000",NA,NA,"","3","GTEx--Coexpression(rank=1); ARCHS4--Coexpression(rank=228); Enrichr--Queries(rank=780)","2","0.000622300000000000","GTEx Coexpression,6.223E-4"
"DEG_MD_HCT116","3","HES2","0.000712300000000000","Enrichr Queries,7.123E-4","CPM,CRYBG2,EHF,ITGB4,SERPINE1,CITED4,FHL2,SLC2A1,IRS2,PRDM1,AREG,CCND1,TRIM29,PLAU,CA2,LIPG,PMEPA1,SOX9,TNS4,DLGAP5,TGM2,ABCC3,FGFBP1,S100A2,MSX2,IGFBP3,KRT8,NAV2,OVOL1,HSPG2,ANK1,DKK1,SERPINB5,ARL4C,EPN3,KIAA1217,VCAN,SLPI,ELF3,VGF,DDIT4,PPARG,CD44,EPHA2,HBEGF,CEBPD,LAMA4,RGS16,SEMA3B,PDGFB,TACSTD2,CXCR4,PTGS2,NPAS2,EFNB2,SOCS3,ABLIM3,LRIG1,HMOX1,MAL2,PCDH1,KCNN4,CPA4,ABCA1,CA12,NGFR,WNT7B,AHNAK2,LIF,NR1D1,BMP7,DHRS3,CXCL10,NR4A1,GJB2,KRT18,EFNA2,TCEA3,NEURL1,LCN2,CNTN1,ID3,MELTF,NECTIN4,CRLF1,CDKN3","chea3","3","0.000712300000000000",NA,NA,"","3","Enrichr--Queries(rank=1); GTEx--Coexpression(rank=2); ARCHS4--Coexpression(rank=703)","3","0.000712300000000000","Enrichr Queries,7.123E-4"
"DEG_MD_HCT116","4","TEF","0.001229000000000000","ARCHS4 Coexpression,0.001229","TMEM151A,CNTNAP1,RAB3A,KCNC3,RASGRF1,PLEKHB1,STMN3,OGDHL,SLC22A17,MCF2L,PALM,PHF24,DLGAP1,PPFIA4,SCN1B,PRKCG,LYNX1,TMOD2,APLP1,ADAM11,MAPK8IP2,SRCIN1,ACAP3,OLFM1,ADGRB2,KIFC2,ADGRB1,NPTXR,NAT8L,NGEF,BRSK1,SPTBN4,NFIX,NXPH3,TMEM59L,PDXP,CD99L2,CPLX1,CAMKK1,ADCY5,CTIF,SYNGR1,ABLIM2,MGAT5B,CASKIN1,ABCA2,CDK18,CA11,SLC12A5,IQSEC1,LGI3,FBXL16,GRIN2C,SYT7,GRIN1,MAPK11,DLG4,FAM131B","chea3","4","0.001229000000000000",NA,NA,"","3","ARCHS4--Coexpression(rank=2); GTEx--Coexpression(rank=38); Enrichr--Queries(rank=444)","4","0.001229000000000000","ARCHS4 Coexpression,0.001229"
"DEG_MD_HCT116","5","EBF4","0.001425000000000000","Enrichr Queries,0.001425","COL18A1,SERPINE2,CSF1,ITGB4,COL12A1,SERPINE1,SLC2A3,PRSS23,GLI2,MRC2,ADGRA2,PALM,TIMP2,PMEPA1,TIMP3,SPEG,CPXM1,SOX8,SOX9,ADAMTS7,KCNH2,SERPINF1,IGFBP3,NAV2,VASH1,HSPG2,ANK1,ARL4C,OLFM2,TOX2,VCAN,OBSCN,ADGRB2,VGF,RTN4RL1,COL6A2,DDIT4,COL6A1,NGEF,LAMA5,SHC2,NFIX,SMARCD3,SEMA3B,CHRD,CXCR4,LTBP2,PRICKLE1,DLL1,ADAMTS10,THSD4,GPR153,GNG4,ATOH8,MAN1C1,LRIG1,SLIT2,ZNF467,PCDH1,ABCA1,NGFR,NTNG2,EGR3,GSN,PTPRN2,MCAM,IRX3,BMP7,PBX1,DCLK1,DHRS3,NFATC4,BMP4,CXCL10,NR4A1,BMP2,EFNA2,ID2,ID3,DCHS1,COL9A3,COL9A2,MELTF,NES,ITM2C","chea3","5","0.001425000000000000",NA,NA,"","3","Enrichr--Queries(rank=2); ARCHS4--Coexpression(rank=72); GTEx--Coexpression(rank=294)","5","0.001425000000000000","Enrichr Queries,0.001425"
"DEG_MD_HCT116","6","SCRT1","0.001843000000000000","ARCHS4 Coexpression,0.001843","TMEM151A,CNTNAP1,RAB3A,DOCK3,STMN3,ENO2,SLC22A17,MCF2L,PALM,PHF24,PPFIA4,SCN1B,GALNT9,PRKCG,SRRM3,LYNX1,APLP1,ANO8,ADAM11,SYNGR3,MAPK8IP2,SRCIN1,ACAP3,OLFM1,CACNB3,ADGRB2,ADGRB1,NPTXR,NAT8L,CTXN1,NGEF,BRSK1,SPTBN4,SHC2,TMEM59L,PDXP,AGAP3,CPLX1,CAMKK1,CTIF,SYNGR1,MGAT5B,CASKIN1,MAP6,ABCA2,CA11,SLC12A5,CARMIL3,LGI3,FBXL16,L1CAM,CORO2B,GRIN1,MAPK11,SBK1,DLG4,FAM131B,LHX5","chea3","6","0.001843000000000000",NA,NA,"","2","ARCHS4--Coexpression(rank=3); Enrichr--Queries(rank=542)","6","0.001843000000000000","ARCHS4 Coexpression,0.001843"
"DEG_MD_HCT116","7","GLI1","0.001867000000000000","GTEx Coexpression,0.001867","SHC4,GAL3ST1,SPARC,ITGB4,SLC44A2,SEMA3B,PAPLN,ENDOD1,SLC2A1,ARHGAP39,ZDHHC8,PIK3R1,PRICKLE1,SLC6A20,GLDN,THBS4,WNT6,NRBP2,ARHGAP42,SCUBE1,ZMAT1,SH3TC2,MPZ,MICALL2,TIMP2,KLRG2,TNS3,DACT1,SH3D19,NGFR,AFAP1L2,GSN,PLLP,STARD9,MBOAT1,NR2F2,PARD3B,FMNL3,CYP2U1,PLSCR4,IL1RAPL1,TAX1BP3,VIM,CCL26,RBMS3","chea3","7","0.001867000000000000",NA,NA,"","4","GTEx--Coexpression(rank=3); Literature--ChIP-seq(rank=107); Enrichr--Queries(rank=165); ARCHS4--Coexpression(rank=526)","7","0.001867000000000000","GTEx Coexpression,0.001867"
"DEG_MD_HCT116","8","GRHL3","0.002137000000000000","Enrichr Queries,0.002137","CRYBG2,EHF,IL1RN,SERPINE2,ITGB4,CITED2,HSPB8,SERPINE1,FHL2,TNFAIP2,SLC2A1,KRT23,SLC2A3,PRDM1,ABCA12,CCND1,TRIM29,PLAU,CA2,LIPG,PMEPA1,SOX9,FGFBP1,S100A2,MSX2,IGFBP3,KRT8,LMO7,NAV2,TENT5B,OVOL1,HSPG2,ANK1,DUSP6,SERPINB5,EPN3,KIAA1217,SULT2B1,VCAN,SLPI,ELF3,DDIT4,CDH15,CD44,EPHA2,RBM47,NOTCH1,LAMA4,RGS16,TMPRSS4,TACSTD2,CXCR4,LYPD3,PTGS2,PPL,ZFP36L1,SOCS3,LRIG1,HMOX1,MAL2,PCDH1,CPA4,MPZL2,ABCA1,ST14,GSN,AHNAK2,SORL1,BMP7,GRHL2,DHRS3,BMP4,CXCL10,GJB2,KRT18,KRT16,ID2,TCEA3,LCN2,CNTN1,ID3,MELTF,NECTIN4","chea3","8","0.002137000000000000",NA,NA,"","3","Enrichr--Queries(rank=3); GTEx--Coexpression(rank=10); ARCHS4--Coexpression(rank=45)","8","0.002137000000000000","Enrichr Queries,0.002137"
"DEG_MD_HCT116","9","FOXC2","0.002457000000000000","ARCHS4 Coexpression,0.002457","FKBP10,SPARC,TGFB1I1,SERPINE1,FHL2,SIX1,ALDH1L2,PRSS23,FGFRL1,GALNT10,MRC2,SYDE1,EFEMP2,GPR176,ADAMTS2,CCND1,ADGRA2,TIMP2,PXDC1,ADAMTS7,KIRREL1,ITGA3,HEG1,LMO7,P3H3,HSPG2,MMP14,PALLD,COL6A2,PLSCR4,COL6A1,TAX1BP3,FKBP9,EPHA2,ENG,COL13A1,FBLIM1,LAMA4,TWIST1,LTBP2,LTBP1,GLIS1,THSD4,GLIS2,ARSJ,ZNF469,FAM43A,MCAM,CRIM1,HTR1B,NR2F2,PPFIBP1,AXL,ITGBL1,AMOTL2,VIM","chea3","9","0.002457000000000000",NA,NA,"","3","ARCHS4--Coexpression(rank=4); GTEx--Coexpression(rank=96); Enrichr--Queries(rank=170)","9","0.002457000000000000","ARCHS4 Coexpression,0.002457"
"DEG_MD_HCT116","10","POU6F1","0.002489000000000000","GTEx Coexpression,0.002489","RTN4R,BRSK1,GPM6A,SPTBN4,CNTNAP1,RAB3A,DOCK3,SLC45A1,RASGRF1,MAST1,TMEM59L,PPM1H,STMN3,AGAP3,GRIK2,ENO2,CPLX1,TMEM25,SYNGR1,RNF215,SPOCK2,CASKIN1,DLGAP1,FSD1,GALNT9,SRRM3,CA11,SYT3,SLC12A5,ADAM11,L1CAM,MAPK8IP2,CORO2B,GRIN1,GPR137C,DISP2,ACAP3,MAPK11,CACNB3,CACNB4,KIFC2,DLG4,FAM131B,CNTN1,MAP3K12","chea3","10","0.002489000000000000",NA,NA,"","3","GTEx--Coexpression(rank=4); ARCHS4--Coexpression(rank=8); Enrichr--Queries(rank=78)","10","0.002489000000000000","GTEx Coexpression,0.002489"
