"Dataset","Data_Type","Analysis_Name","Contrast","Samples_Used","Up","Down","Total_Significant_Genes","P_Value_Column","P_Value_Cutoff","LogFC_Cutoff","Microarray_Log2_Transformed"
"GSE299428","ngs","HD_HCT116","HD_HCT116_vs_CTRL","6","1527","2527","4054","P.Value","0.05","0.5",NA
