"Input_Type","TF_Analysis_Name","Intersection_Name","Required_Methods","Number_Of_Methods","Intersected_TF_Count","Reported_Top_N","Result_File"
"DEG","MD_HCT116","ACTIVITY_METHODS_VIPER_COLLECTRI","VIPER;CollecTRI","2","238","10","results/ngs/GSE299428/TF_summary/deg/MD_HCT116/intersections/ACTIVITY_METHODS_VIPER_COLLECTRI/candidates/top10_tf_candidates.csv"
