"Input_Type","TF_Analysis_Name","Intersection_Name","Required_Methods","Number_Of_Methods","Intersected_TF_Count","Reported_Top_N","Result_File"
"DEG","HD_SW480","BROAD_DATABASE_EVIDENCE_CHEA3_ENRICHR_COLLECTRI","ChEA3;ENRICHR;CollecTRI","3","350","10","results/ngs/GSE299428/TF_summary/deg/HD_SW480/intersections/BROAD_DATABASE_EVIDENCE_CHEA3_ENRICHR_COLLECTRI/candidates/top10_tf_candidates.csv"
