"statistic","source","condition","score","p_value","TF","Rank","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"ora","NFE2","LD_SW480","4.330305877394656555","0.00004674058273271876","NFE2","1","dorothea","1","4.330305877394656555","0.00004674058273271876",NA,"","5","ENCODE--ChIP-seq(rank=56); ReMap--ChIP-seq(rank=227); ARCHS4--Coexpression(rank=385); Enrichr--Queries(rank=785); GTEx--Coexpression(rank=802)","757","0.23649999999999999","ARCHS4 Coexpression,0.2365"
"ora","HIF1A","LD_SW480","3.888406251975052186","0.00012929857782210420","HIF1A","2","dorothea","2","3.888406251975052186","0.00012929857782210420",NA,"","5","ReMap--ChIP-seq(rank=69); Literature--ChIP-seq(rank=76); GTEx--Coexpression(rank=110); ARCHS4--Coexpression(rank=319); Enrichr--Queries(rank=937)","300","0.06845000000000000","GTEx Coexpression,0.06845"
"ora","TEAD4","LD_SW480","3.379182840575581270","0.00041765449458627297","TEAD4","3","dorothea","3","3.379182840575581270","0.00041765449458627297",NA,"","6","ENCODE--ChIP-seq(rank=15); Literature--ChIP-seq(rank=21); ReMap--ChIP-seq(rank=151); GTEx--Coexpression(rank=869); Enrichr--Queries(rank=969); ARCHS4--Coexpression(rank=1308)","490","0.12709999999999999","ENCODE ChIP-seq,0.1271"
"ora","SP3","LD_SW480","3.176797392295223510","0.00066558359282671900","SP3","4","dorothea","4","3.176797392295223510","0.00066558359282671900",NA,"","3","GTEx--Coexpression(rank=840); Enrichr--Queries(rank=1328); ARCHS4--Coexpression(rank=1599)","1266","0.52270000000000005","GTEx Coexpression,0.5227"
"ora","STAT1","LD_SW480","3.130116718184258850","0.00074111103831051364","STAT1","5","dorothea","5","3.130116718184258850","0.00074111103831051364",NA,"","6","ENCODE--ChIP-seq(rank=24); ReMap--ChIP-seq(rank=39); Literature--ChIP-seq(rank=140); Enrichr--Queries(rank=559); ARCHS4--Coexpression(rank=751); GTEx--Coexpression(rank=1416)","505","0.13130000000000000","ReMap ChIP-seq,0.1313"
"ora","MAFG","LD_SW480","2.925022507707742747","0.00118844063382086604","MAFG","6","dorothea","6","2.925022507707742747","0.00118844063382086604",NA,"","4","ReMap--ChIP-seq(rank=94); GTEx--Coexpression(rank=761); Enrichr--Queries(rank=1001); ARCHS4--Coexpression(rank=1330)","919","0.31650000000000000","ReMap ChIP-seq,0.3165"
"ora","TP63","LD_SW480","2.891736133101038497","0.00128310993266002641","TP63","7","dorothea","7","2.891736133101038497","0.00128310993266002641",NA,"","5","Literature--ChIP-seq(rank=17); Enrichr--Queries(rank=21); GTEx--Coexpression(rank=55); ReMap--ChIP-seq(rank=70); ARCHS4--Coexpression(rank=307)","68","0.01496000000000000","Enrichr Queries,0.01496"
"ora","MAFK","LD_SW480","2.772264208535524244","0.00168941284330017898","MAFK","8","dorothea","8","2.772264208535524244","0.00168941284330017898",NA,"","5","ENCODE--ChIP-seq(rank=25); ReMap--ChIP-seq(rank=129); Enrichr--Queries(rank=805); GTEx--Coexpression(rank=1060); ARCHS4--Coexpression(rank=1445)","700","0.21190000000000001","ENCODE ChIP-seq,0.2119"
"ora","TP53","LD_SW480","2.680234360202820909","0.00208816897913154066","TP53","9","dorothea","9","2.680234360202820909","0.00208816897913154066",NA,"","5","Literature--ChIP-seq(rank=34); ReMap--ChIP-seq(rank=162); Enrichr--Queries(rank=1116); GTEx--Coexpression(rank=1302); ARCHS4--Coexpression(rank=1315)","689","0.20730000000000001","Literature ChIP-seq,0.2073"
"ora","FOXA1","LD_SW480","2.628455872367761348","0.00235257852116886514","FOXA1","10","dorothea","10","2.628455872367761348","0.00235257852116886514",NA,"","6","ENCODE--ChIP-seq(rank=22); Literature--ChIP-seq(rank=28); ReMap--ChIP-seq(rank=95); ARCHS4--Coexpression(rank=260); Enrichr--Queries(rank=505); GTEx--Coexpression(rank=605)","581","0.15970000000000001","ARCHS4 Coexpression,0.1597"
"ora","CEBPB","LD_SW480","2.591775892403094694","0.00255990652653716438","CEBPB","11","dorothea","11","2.591775892403094694","0.00255990652653716438",NA,"","6","ENCODE--ChIP-seq(rank=8); Literature--ChIP-seq(rank=69); ReMap--ChIP-seq(rank=150); ARCHS4--Coexpression(rank=401); GTEx--Coexpression(rank=493); Enrichr--Queries(rank=645)","296","0.06780000000000000","ENCODE ChIP-seq,0.0678"
"ora","NANOG","LD_SW480","2.207377979945837509","0.00620328907748128600","NANOG","12","dorothea","12","2.207377979945837509","0.00620328907748128600",NA,"","6","ReMap--ChIP-seq(rank=37); Literature--ChIP-seq(rank=40); ENCODE--ChIP-seq(rank=46); ARCHS4--Coexpression(rank=714); Enrichr--Queries(rank=903); GTEx--Coexpression(rank=922)","481","0.12460000000000000","ReMap ChIP-seq,0.1246"
"ora","MEF2A","LD_SW480","2.193323176050791634","0.00640732604151180406","MEF2A","13","dorothea","13","2.193323176050791634","0.00640732604151180406",NA,"","6","ENCODE--ChIP-seq(rank=52); Literature--ChIP-seq(rank=83); ReMap--ChIP-seq(rank=135); ARCHS4--Coexpression(rank=271); GTEx--Coexpression(rank=763); Enrichr--Queries(rank=940)","598","0.16650000000000001","ARCHS4 Coexpression,0.1665"
