"statistic","source","condition","score","p_value","TF","Rank","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"ora","RORA","LD_ALL","3.6282152738899662","0.0002353882207152983","RORA","1","trrust","1","3.6282152738899662","0.0002353882207152983",NA,"","3","GTEx--Coexpression(rank=6); ARCHS4--Coexpression(rank=228); Enrichr--Queries(rank=1030)","18","0.00373400000000000","GTEx Coexpression,0.003734"
"ora","TCF3","LD_ALL","2.6816708089557904","0.0020812736748042713","TCF3","2","trrust","2","2.6816708089557904","0.0020812736748042713",NA,"","6","Literature--ChIP-seq(rank=35); ENCODE--ChIP-seq(rank=74); Enrichr--Queries(rank=195); ReMap--ChIP-seq(rank=207); GTEx--Coexpression(rank=263); ARCHS4--Coexpression(rank=1214)","593","0.13890000000000000","Enrichr Queries,0.1389"
"ora","AIP","LD_ALL","1.6150469763469102","0.0242634763005590282","AIP","3","trrust","3","1.6150469763469102","0.0242634763005590282",NA,"","0","",NA,NA,NA
"ora","GABPA","LD_ALL","1.6150469763469102","0.0242634763005590282","GABPA","4","trrust","4","1.6150469763469102","0.0242634763005590282",NA,"","6","ENCODE--ChIP-seq(rank=94); Literature--ChIP-seq(rank=102); ReMap--ChIP-seq(rank=149); Enrichr--Queries(rank=223); GTEx--Coexpression(rank=293); ARCHS4--Coexpression(rank=1460)","659","0.15880000000000000","Enrichr Queries,0.1588"
"ora","SP1","LD_ALL","1.5439061216109724","0.0285820831542725265","SP1","5","trrust","5","1.5439061216109724","0.0285820831542725265",NA,"","5","ENCODE--ChIP-seq(rank=23); ReMap--ChIP-seq(rank=148); Enrichr--Queries(rank=490); GTEx--Coexpression(rank=1026); ARCHS4--Coexpression(rank=1373)","769","0.19489999999999999","ENCODE ChIP-seq,0.1949"
"ora","NFKB2","LD_ALL","1.5369169438160786","0.0290457808428213893","NFKB2","6","trrust","6","1.5369169438160786","0.0290457808428213893",NA,"","4","Enrichr--Queries(rank=208); ReMap--ChIP-seq(rank=280); ARCHS4--Coexpression(rank=787); GTEx--Coexpression(rank=1030)","628","0.14810000000000001","Enrichr Queries,0.1481"
"ora","SOX17","LD_ALL","1.5369169438160786","0.0290457808428213893","SOX17","7","trrust","7","1.5369169438160786","0.0290457808428213893",NA,"","4","Literature--ChIP-seq(rank=145); Enrichr--Queries(rank=453); GTEx--Coexpression(rank=857); ARCHS4--Coexpression(rank=909)","1107","0.32260000000000000","Enrichr Queries,0.3226"
"ora","GATA1","LD_ALL","1.4968084022164134","0.0318560260470227771","GATA1","8","trrust","8","1.4968084022164134","0.0318560260470227771",NA,"","6","Literature--ChIP-seq(rank=3); ENCODE--ChIP-seq(rank=37); ReMap--ChIP-seq(rank=188); GTEx--Coexpression(rank=580); ARCHS4--Coexpression(rank=701); Enrichr--Queries(rank=1188)","86","0.01829000000000000","Literature ChIP-seq,0.01829"
"ora","HES1","LD_ALL","1.4140781714392177","0.0385408979196846246","HES1","9","trrust","9","1.4140781714392177","0.0385408979196846246",NA,"","4","GTEx--Coexpression(rank=47); ARCHS4--Coexpression(rank=122); ReMap--ChIP-seq(rank=201); Enrichr--Queries(rank=628)","137","0.02925000000000000","GTEx Coexpression,0.02925"
"ora","MAZ","LD_ALL","1.4140781714392177","0.0385408979196846246","MAZ","10","trrust","10","1.4140781714392177","0.0385408979196846246",NA,"","5","ENCODE--ChIP-seq(rank=51); Enrichr--Queries(rank=55); ReMap--ChIP-seq(rank=150); ARCHS4--Coexpression(rank=1392); GTEx--Coexpression(rank=1512)","183","0.03917000000000000","Enrichr Queries,0.03917"
"ora","ESRRA","LD_ALL","1.3639743994837503","0.0432539327338040611","ESRRA","11","trrust","11","1.3639743994837503","0.0432539327338040611",NA,"","5","ENCODE--ChIP-seq(rank=83); ReMap--ChIP-seq(rank=120); GTEx--Coexpression(rank=124); Enrichr--Queries(rank=1185); ARCHS4--Coexpression(rank=1496)","357","0.07716000000000001","GTEx Coexpression,0.07716"
"ora","GATA6","LD_ALL","1.3639743994837503","0.0432539327338040611","GATA6","12","trrust","12","1.3639743994837503","0.0432539327338040611",NA,"","5","ReMap--ChIP-seq(rank=18); Literature--ChIP-seq(rank=113); GTEx--Coexpression(rank=292); Enrichr--Queries(rank=694); ARCHS4--Coexpression(rank=1395)","282","0.06061000000000000","ReMap ChIP-seq,0.06061"
"ora","TFDP1","LD_ALL","1.3192648381874488","0.0479440990382451471","TFDP1","13","trrust","13","1.3192648381874488","0.0479440990382451471",NA,"","4","Enrichr--Queries(rank=2); ReMap--ChIP-seq(rank=164); ARCHS4--Coexpression(rank=663); GTEx--Coexpression(rank=1332)","6","0.00142500000000000","Enrichr Queries,0.001425"
"ora","ZNF382","LD_ALL","1.3192648381874488","0.0479440990382451471","ZNF382","14","trrust","14","1.3192648381874488","0.0479440990382451471",NA,"","3","Enrichr--Queries(rank=149); GTEx--Coexpression(rank=251); ARCHS4--Coexpression(rank=1076)","473","0.10610000000000000","Enrichr Queries,0.1061"
"ora","MSC","LD_ALL","1.2789192609599076","0.0526115066567669418","MSC","15","trrust","15","1.2789192609599076","0.0526115066567669418",NA,"","3","Enrichr--Queries(rank=217); ARCHS4--Coexpression(rank=371); GTEx--Coexpression(rank=1557)","644","0.15459999999999999","Enrichr Queries,0.1546"
