"statistic","source","condition","score","p_value"
"viper","ABL1","HD_HCT116","-0.358927031050652268","0.7196496773376774847008618962718"
"viper","AHR","HD_HCT116","-1.248946875391605538","0.2116845050803298766695093036105"
"viper","AIRE","HD_HCT116","0.269484423539006368","0.7875569272224880457144990941742"
"viper","APEX1","HD_HCT116","-0.095851780821495022","0.9236382914982008696114235135610"
"viper","AR","HD_HCT116","-0.950037456366145006","0.3420932206974984790548433011281"
"viper","ARID1A","HD_HCT116","-3.184684259100131420","0.0014491202342221066925315176022"
"viper","ARID3A","HD_HCT116","1.340419157667604555","0.1801091108002632612539173351252"
"viper","ARID3B","HD_HCT116","1.315281437480866122","0.1884153342612941151035244047307"
"viper","ARID4A","HD_HCT116","1.494725531087514270","0.1349860882844884368836346766329"
"viper","ARID4B","HD_HCT116","-0.632489582838726472","0.5270670133271952995102083150414"
"viper","ARID5B","HD_HCT116","-0.530475848894112145","0.5957820494983241399467033261317"
"viper","ARNT","HD_HCT116","0.546471721553646428","0.5847417209639722557312779827043"
"viper","ARX","HD_HCT116","-1.488585956656198528","0.1365964318825542422874974590741"
"viper","ASCL1","HD_HCT116","-0.278210555919405134","0.7808507321683237911713604262332"
"viper","ASCL2","HD_HCT116","-0.273601271021779391","0.7843910571233031481241937399318"
"viper","ATF1","HD_HCT116","-0.833136008846810605","0.4047680273065099032514524424187"
"viper","ATF2","HD_HCT116","-3.076612634378427913","0.0020936718593191870618763772427"
"viper","ATF3","HD_HCT116","-1.945666942264238530","0.0516947600613575086736517505415"
"viper","ATF4","HD_HCT116","-2.156913497843170546","0.0310124050293972240710527188412"
"viper","ATF5","HD_HCT116","-0.919745092192354119","0.3577059826845905288195126559003"
"viper","ATF6","HD_HCT116","-0.822999174027481128","0.4105084631312885257159450702602"
"viper","ATOH1","HD_HCT116","0.029656844786560100","0.9763407296403733282019743455749"
"viper","BACH1","HD_HCT116","-0.448597733026560808","0.6537218694318367440132533374708"
"viper","BACH2","HD_HCT116","-1.326721760443577258","0.1846007399653107339254631824588"
"viper","BARX1","HD_HCT116","0.379931930438540455","0.7039959443687420215240990728489"
"viper","BARX2","HD_HCT116","-0.844694582354602930","0.3982813850923309084706147586985"
"viper","BATF","HD_HCT116","-1.550571752834342565","0.1210043458292436313605833220208"
"viper","BCL11A","HD_HCT116","0.630111741375917411","0.5286214782268421341626662979252"
"viper","BCL11B","HD_HCT116","-1.760234090232609017","0.0783681241141756940171703149645"
"viper","BCL3","HD_HCT116","1.621375931591267028","0.1049370393438882193004602072506"
"viper","BCL6","HD_HCT116","0.690267807206529693","0.4900257887826156011357170427800"
"viper","BCLAF1","HD_HCT116","-0.670007398301772361","0.5028530739752361533589919417864"
"viper","BCOR","HD_HCT116","0.242292352832033597","0.8085536388307448252277254141518"
"viper","BHLHA15","HD_HCT116","-3.390122309217475038","0.0006986144687685330676579775755"
"viper","BHLHE40","HD_HCT116","0.088720166684206195","0.9293043050392715276331045970437"
"viper","BHLHE41","HD_HCT116","-0.444310481391851309","0.6568181243253324863573539005301"
"viper","BMAL1","HD_HCT116","-1.682894536873809299","0.0923955093706276403553445675243"
"viper","BMAL2","HD_HCT116","-2.039491515933799626","0.0414009971085301381465981762631"
"viper","BRCA1","HD_HCT116","0.143095670123590646","0.8862146244930962923902484362770"
"viper","BRD4","HD_HCT116","0.736725463964977512","0.4612893183096586358082902279421"
"viper","BTG2","HD_HCT116","1.498599141479374008","0.1339776555898300747227125384597"
"viper","CDX1","HD_HCT116","-0.732569452648389796","0.4638210680692586573847790987202"
"viper","CDX2","HD_HCT116","-1.541620873397764990","0.1231657501797480125382833193726"
"viper","CEBPA","HD_HCT116","-0.475460701197560898","0.6344586376454862675089430013031"
"viper","CEBPB","HD_HCT116","-1.550157542679016176","0.1211037075417566027946136841820"
"viper","CEBPD","HD_HCT116","-0.512411155442630939","0.6083632852711629013242600194644"
