"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"FOXM1","FOXM1","2/31","0.01007497754214350","0.2552362080103251","0","0","14.2765804597701145","65.63943969365119813","HSP90AA1;CDK6"
"AR","AR","5/271","0.01075893138178706","0.2552362080103251","0","0","3.9687929501172290","17.98664522821410472","HSP90AA1;CDK6;NRIP1;WIPI1;HMGB1"
"NR2C2","NR2C2","2/34","0.01203993744556957","0.2552362080103251","0","0","12.9361979166666661","57.17186348229598991","HSP90AA1;PELI2"
"PPARD","PPARD","2/40","0.01642519057473832","0.2552362080103251","0","0","10.8903508771929847","44.74778866221146956","HSP90AA1;NRIP1"
"ERG","ERG","2/41","0.01721302610437863","0.2552362080103251","0","0","10.6105769230769234","43.10110621282299093","HNRNPM;HNRNPA2B1"
"AHR","AHR","2/42","0.01801667350661119","0.2552362080103251","0","0","10.3447916666666675","41.54941756434021727","HSP90AA1;NRIP1"
"FOXP2","FOXP2","1/5","0.02426330911363964","0.2807683622978829","0","0","51.2835051546391725","190.71258524794390610","HSP90AA1"
"SIX5","SIX5","1/6","0.02904559756492306","0.2807683622978829","0","0","41.0247422680412370","145.18198263769264145","HMGB1"
"NR3C1","NR3C1","4/239","0.03003767898693194","0.2807683622978829","0","0","3.5612494341330918","12.48325732505492169","HSP90AA1;CD4;NRIP1;HMGB1"
"JUN","JUN","4/248","0.03373117058104400","0.2807683622978829","0","0","3.4283222881060342","11.61972561223129574","HNRNPM;DAB2;HSP90AA1;NRIP1"
"NFKB1","NFKB1","4/254","0.03633472923854955","0.2807683622978829","0","0","3.3450212765957450","11.08868286879335407","ISG20;HNRNPM;HSP90AA1;HMGB1"
"SREBF1","SREBF1","2/69","0.04509795132226507","0.3194438218660443","0","0","6.1675995024875618","19.11288794432623561","HSP90AA1;HMGB1"
"HDAC8","HDAC8","2/77","0.05486070282485474","0.3587045953932810","0","0","5.5075000000000003","15.98804108757552633","HSP90AA1;RTN1"
"DLX4","DLX4","1/13","0.06187822059551735","0.3756891964727838","0","0","17.0876288659793829","47.54781410425204768","LSM3"
"CDKN1B","CDKN1B","2/93","0.07632170699118634","0.4045640271027901","0","0","4.5354853479853476","11.66888711462533657","CDK6;MCM7"
"PRDM1","PRDM1","1/19","0.08914415615924000","0.4045640271027901","0","0","11.3883161512027495","27.53125984705241436","HSP90AA1"
"BCL11A","BCL11A","1/19","0.08914415615924000","0.4045640271027901","0","0","11.3883161512027495","27.53125984705241436","CDK6"
"ZEB1","ZEB1","1/20","0.09361158601957500","0.4045640271027901","0","0","10.7883884970157364","25.55338908672066367","CDK6"
