"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"ESR1","ESR1 CHEA","5/154","0.0009687085586328572","0.08912118739422287","0","0","7.1274446128310602","49.4612351443722531030","EDN1;SH3PXD2A;GREB1;NRIP1;LMCD1"
"SMAD4","SMAD4 CHEA","7/584","0.0246833135206449457","0.89199765182680513","0","0","2.5763231569124119","9.5365894956995642673","EDN1;DLG2;PDE10A;SH3PXD2A;NRIP1;HNRNPA2B1;LMCD1"
"IRF1","IRF1 ENCODE","4/263","0.0404528928911498248","0.89199765182680513","0","0","3.2273063336893126","10.3519630484923688130","LRG1;SLC43A3;NRIP1;CYCS"
"GATA1","GATA1 CHEA","8/807","0.0444635608314692815","0.89199765182680513","0","0","2.1252120706438604","6.6159664203261625559","IFITM3;DAB2;CDK6;PDE10A;ATP8A1;SH3PXD2A;SLC44A2;SLC43A3"
"FOXP2","FOXP2 ENCODE","3/178","0.0571123588859300813","0.89199765182680513","0","0","3.5597593984962410","10.1906469064565126104","ISG20;MCM7;PIK3IP1"
"E2F1","E2F1 CHEA","8/859","0.0598905632362945542","0.89199765182680513","0","0","1.9899203551377465","5.6020960740816683199","HNRNPM;TUBA1B;HSP90AA1;RTN1;MCM7;HNRNPA2B1;ACYP1;NR1D1"
"NANOG","NANOG CHEA","6/595","0.0721547997771197352","0.89199765182680513","0","0","2.1384439359267735","5.6218439465611025341","SLC15A1;EDN1;HSP90AA1;HYAL1;PTGER2;NKX3-2"
"GATA2","GATA2 CHEA","7/772","0.0847312224487271892","0.89199765182680513","0","0","1.9242835595776773","4.7496535392928116437","BST2;OXTR;EDN1;OBSCN;SH3PXD2A;PIK3IP1;DYSF"
"AR","AR CHEA","9/1095","0.0881398173554932829","0.89199765182680513","0","0","1.7520640635669502","4.2554673219681387053","DLG2;PDE10A;ATP8A1;SH3PXD2A;CD163L1;IL1RAPL1;PELI2;COL6A3;EFHB"
"SALL4","SALL4 CHEA","4/355","0.0969562665029135989","0.89199765182680513","0","0","2.3702491362065832","5.5309651313298298092","EDN1;RTN1;SLC43A3;PDE3B"
"NELFE","NELFE ENCODE","3/234","0.1076447756493209146","0.90030175997613859","0","0","2.6891319207108682","5.9938561216205714643","ZCWPW1;TUBA1B;CYCS"
"ETS1","ETS1 ENCODE","2/156","0.1779256745634796022","0.99601794492521278","0","0","2.6715367965367967","4.6121127391911986848","ISG20;ZCWPW1"
"MYOD1","MYOD1 ENCODE","2/166","0.1955741142398512711","0.99601794492521278","0","0","2.5073678861788617","4.0915627096637292581","TUBA1B;STON2"
"SUZ12","SUZ12 CHEA","11/1684","0.2010703605487436929","0.99601794492521278","0","0","1.3776545678147178","2.2098962153212764470","OXTR;EDN1;PDE10A;PTGER2;PDE3B;PELI2;DYSF;KIAA1549L;DTX4;SORCS2;NKX3-2"
"RELA","RELA ENCODE","4/484","0.2134067370499957705","0.99601794492521278","0","0","1.7218085106382981","2.6594285821764351851","BST2;ZCWPW1;OXTR;LRG1"
"BHLHE40","BHLHE40 ENCODE","3/348","0.2432499155096487231","0.99601794492521278","0","0","1.7901144164759726","2.5306237170787073687","ZCWPW1;PIK3IP1;NR1D1"
"FOSL2","FOSL2 ENCODE","2/196","0.2495557571720846690","0.99601794492521278","0","0","2.1164089347079038","2.9377299153487661521","ISG20;NR1D1"
"FOXA1","FOXA1 ENCODE","2/205","0.2658952589706382041","0.99601794492521278","0","0","2.0216543513957306","2.6779901194746917881","MCM7;PELI2"
"E2F4","E2F4 ENCODE","5/710","0.2685218747405549444","0.99601794492521278","0","0","1.4639670555936857","1.9248574068787571711","ZCWPW1;TUBA1B;MCM7;HMGB1;LSM3"
"TRIM28","TRIM28 CHEA","2/210","0.2749766925829739694","0.99601794492521278","0","0","1.9725560897435896","2.5467058982013788260","CDK6;KCTD12"
"PBX3","PBX3 ENCODE","8/1269","0.2824922945806874752","0.99601794492521278","0","0","1.3140188562868975","1.6610564983366848946","ZCWPW1;TUBA1B;MCM7;CYCS;ACYP1;DTX4;NKX3-2;TMEM45A"
"STAT3","STAT3 ENCODE","5/725","0.2826628221917878436","0.99601794492521278","0","0","1.4323476702508962","1.8097720443556128966","BST2;ISG20;DLG2;CASP4;HNRNPA2B1"
"HNF4A","HNF4A ENCODE","8/1276","0.2875142542553435487","0.99601794492521278","0","0","1.3062740974412901","1.6282482467385270830","ISG20;ABCC3;ZCWPW1;SH3PXD2A;MRPS24;ACOX2;CYCS;NR1D1"
"CEBPD","CEBPD ENCODE","5/734","0.2912201652232360161","0.99601794492521278","0","0","1.4140006194964378","1.7444182271780532822","BST2;ISG20;ZCWPW1;TUBA1B;HNRNPA2B1"
"CBX3","CBX3 ENCODE","1/81","0.3287909585886030217","0.99601794492521278","0","0","2.5543814432989689","2.8413230661597581594","ACTL8"
"TCF3","TCF3 CHEA","6/1006","0.3712352278435318009","0.99601794492521278","0","0","1.2327391304347826","1.2215450948042358981","SLC15A1;HSP90AA1;CD4;HYAL1;MCF2L;NRIP1"
"TAF7","TAF7 ENCODE","4/640","0.3837429623280930735","0.99601794492521278","0","0","1.2890405459654757","1.2346202439916076354","ZCWPW1;TUBA1B;HNRNPA2B1;CYCS"
"USF1","USF1 ENCODE","8/1423","0.3969585631159152639","0.99601794492521278","0","0","1.1613349038084020","1.0729844682047124937","ISG20;HNRNPM;ZCWPW1;TUBA1B;DLG2;MCM7;WIPI1;NR1D1"
"PPARD","PPARD CHEA","2/285","0.4082663896695259975","0.99601794492521278","0","0","1.4442726737338043","1.2938305909514797865","ABCC3;RTN1"
"REST","REST CHEA","7/1280","0.4387858373333196060","0.99601794492521278","0","0","1.1256873527101336","0.9272780079336444548","EDN1;KCNS2;DYSF;NR1D1;EFHB;LEMD1;NKX3-2"
"ZKSCAN1","ZKSCAN1 ENCODE","1/120","0.4463425661458324534","0.99601794492521278","0","0","1.7138525513298102","1.3825109289467392149","ACYP1"
"TRIM28","TRIM28 ENCODE","1/120","0.4463425661458324534","0.99601794492521278","0","0","1.7138525513298102","1.3825109289467392149","CFAP69"
"IRF8","IRF8 CHEA","1/121","0.4490718577049792604","0.99601794492521278","0","0","1.6994845360824742","1.3605603536744361737","ISG20"
"RUNX1","RUNX1 CHEA","7/1294","0.4501307259483411372","0.99601794492521278","0","0","1.1126053433745742","0.8881007622787440159","PDE10A;MCM7;CD163L1;SLC43A3;MCF2L;PDE3B;NRIP1"
"PPARG","PPARG CHEA","3/535","0.4894276195266362151","0.99601794492521278","0","0","1.1497823506133755","0.8215409836369862440","ZCWPW1;CYCS;DTX4"
"CEBPB","CEBPB ENCODE","1/144","0.5082968662074447419","0.99601794492521278","0","0","1.4244827337610844","0.9639326795067452158","ISG20"
"USF2","USF2 ENCODE","5/965","0.5142841900551096135","0.99601794492521278","0","0","1.0608198924731185","0.7054232349182386619","HNRNPM;ZCWPW1;MCM7;WIPI1;NR1D1"
"TCF7L2","TCF7L2 ENCODE","3/583","0.5474074645339477296","0.99601794492521278","0","0","1.0520145190562613","0.6339038107538094158","EDN1;CDK6;NR1D1"
"NFYA","NFYA ENCODE","11/2250","0.5507240074914402372","0.99601794492521278","0","0","0.9974331726499412","0.5949903214901045567","ZNF273;DLG2;MCM7;PIK3IP1;TMA7;CYCS;WIPI1;ACYP1;NR1D1;HMGB1;TMEM45A"
"REST","REST ENCODE","2/383","0.5626389869407384392","0.99601794492521278","0","0","1.0674212598425197","0.6138922061283421661","PCLO;KCNS2"
"NFE2L2","NFE2L2 CHEA","5/1022","0.5659384708890281557","0.99601794492521278","0","0","0.9983506201034036","0.5683309730106593793","PCLO;PELI2;ACYP1;DTX4;LMCD1"
"HDAC2","HDAC2 ENCODE","1/175","0.5782642846679083570","0.99601794492521278","0","0","1.1688588695343050","0.6402123767786791486","TUBA1B"
