"Query Name","Rank","TF","Score","Library","Overlapping_Genes"
"DEG_LD_ALL","1","TWIST2","9.50","ARCHS4 Coexpression,5;GTEx Coexpression,14","DAB2,OXTR,SH3PXD2A,MXRA8,COL6A3,ZNF469,STEAP1,LOXL2"
"DEG_LD_ALL","2","GLIS1","40.67","ARCHS4 Coexpression,36;Enrichr Queries,4;GTEx Coexpression,82","EDN1,PDE10A,SH3PXD2A,DYSF,MXRA8,COL6A3,ZNF469,STEAP1,SORCS2,LOXL2"
"DEG_LD_ALL","3","SNAI2","56.50","ARCHS4 Coexpression,12;Enrichr Queries,5;ReMap ChIP-seq,126;GTEx Coexpression,83","IFITM3,EDN1,SLC43A3,TEX22,NKPD1,LOXL2,ARHGAP45,DAB2,SH3PXD2A,MXRA8,COL6A3,ZNF469,FSCN2,KCTD12,STEAP1,TMEM45A"
"DEG_LD_ALL","4","TWIST1","73.50","ARCHS4 Coexpression,35;Enrichr Queries,67;ReMap ChIP-seq,159;GTEx Coexpression,33","ABCC3,IFITM3,EDN1,OSBPL5,NR1D1,LOXL2,ARHGAP45,DAB2,SH3PXD2A,HYAL1,MXRA8,COL6A3,FSCN2,KCTD12,STEAP1"
"DEG_LD_ALL","5","RFX8","79.00","ARCHS4 Coexpression,9;GTEx Coexpression,149","CDK6,OSBPL5,SLC43A3,MXRA8,COL6A3,ZNF469,STEAP1,LOXL2"
"DEG_LD_ALL","6","ZNF280A","89.33","ARCHS4 Coexpression,224;Enrichr Queries,8;GTEx Coexpression,36","ABCC3,IFITM10,ADGRV1,GREB1,DYSF,ACTL8,LOXL2,BST2,DAB2,PCLO,GAL,OBSCN,HYAL1,CYCS"
"DEG_LD_ALL","7","FOXD1","92.00","ARCHS4 Coexpression,99;GTEx Coexpression,85","MXRA8,COL6A3,ZNF469,STEAP1,LOXL2"
"DEG_LD_ALL","8","PRRX1","96.33","ARCHS4 Coexpression,14;Enrichr Queries,140;GTEx Coexpression,135","IFITM3,DAB2,SH3PXD2A,MXRA8,COL6A3,ZNF469,LOXL2"
"DEG_LD_ALL","9","PRRX2","106.00","ARCHS4 Coexpression,1;Enrichr Queries,183;GTEx Coexpression,134","IFITM3,DAB2,OXTR,SH3PXD2A,MXRA8,COL6A3,ZNF469,STEAP1,LOXL2"
"DEG_LD_ALL","10","ZNF469","109.00","ARCHS4 Coexpression,88;GTEx Coexpression,130","SH3PXD2A,MXRA8,COL6A3,STEAP1,LOXL2"
"DEG_LD_ALL","11","HIF1A","110.80","Literature ChIP-seq,94;ARCHS4 Coexpression,249;Enrichr Queries,16;ReMap ChIP-seq,179;GTEx Coexpression,16","ABCC3,IFITM3,EDN1,HSP90AA1,SLC43A3,PTGER2,NR1D1,HMGB1,LOXL2,DAB2,TUBA1B,CDK6,HYAL1,NRIP1,HNRNPA2B1,COL6A3,ZNF469,FSCN2,STEAP1,ATP5MF,TMEM45A"
"DEG_LD_ALL","12","HMGN3","111.00","ARCHS4 Coexpression,182;ENCODE ChIP-seq,63;ReMap ChIP-seq,165;GTEx Coexpression,34","ADGRV1,LRRIQ3,PELI2,TEX22,TMA7,HMGB1,LSM3,ARHGAP45,BST2,ZCWPW1,OBSCN,CASP4,NRIP1,ACP4,MXRA8,CYCS,FSCN2,ATP5MF"
"DEG_LD_ALL","13","ZNF91","121.00","ARCHS4 Coexpression,43;Enrichr Queries,42;GTEx Coexpression,278","ARHGEF33,IFITM3,HSP90AA1,DAB2,PCLO,RTN1,DLG2,MCF2L,NRIP1,CFAP69,ZNF117,KCTD12"
"DEG_LD_ALL","14","ETV7","124.70","ARCHS4 Coexpression,131;Enrichr Queries,117;GTEx Coexpression,126","IFITM3,BST2,ISG20,EDN1,TREX2,CASP4,LYPD5,NKPD1,TMEM45A"
"DEG_LD_ALL","15","HIC1","131.30","ARCHS4 Coexpression,20;Enrichr Queries,11;GTEx Coexpression,363","BST2,IFITM3,EDN1,SH3PXD2A,OSBPL5,MXRA8,COL6A3,ZNF469,KCTD12,SORCS2,LOXL2"
"DEG_LD_ALL","16","STAT2","139.60","ARCHS4 Coexpression,185;ENCODE ChIP-seq,2;Enrichr Queries,128;ReMap ChIP-seq,68;GTEx Coexpression,315","IFITM3,MACC1,GREB1,DYSF,STON2,LSM3,ARHGAP45,BST2,ISG20,NKAIN1,ZMAT1,PIK3IP1,CASP4,HNRNPA2B1,MXRA8"
"DEG_LD_ALL","17","POU2F3","141.00","ARCHS4 Coexpression,215;Enrichr Queries,203;GTEx Coexpression,5","EDN1,SLC15A1,ZNF273,TREX2,NR1D1,LYPD5,NCMAP,NKPD1,LOXL2,VANGL2,HYAL1,CFAP69,MAL2,TMEM45A"
"DEG_LD_ALL","18","PLSCR1","147.50","ARCHS4 Coexpression,74;GTEx Coexpression,221","IFITM3,BST2,ISG20,SLC43A3,PTGER2,CASP4"
"DEG_LD_ALL","19","GRHL2","149.20","Literature ChIP-seq,96;ARCHS4 Coexpression,336;Enrichr Queries,220;ReMap ChIP-seq,43;GTEx Coexpression,51","ABCC3,OSBPL5,SLC44A2,MACC1,GREB1,TMA7,NR1D1,NKPD1,LOXL2,ISG20,VANGL2,PIK3IP1,MCF2L,NRIP1,MXRA8,MAL2,RBBP8NL,TMEM45A"
"DEG_LD_ALL","20","IRF1","151.20","Literature ChIP-seq,99;ARCHS4 Coexpression,352;ENCODE ChIP-seq,59;Enrichr Queries,123;ReMap ChIP-seq,21;GTEx Coexpression,253","IFITM3,ZNF273,MCM7,SLC44A2,SLC43A3,PDE3B,DYSF,STON2,VSIR,ABO,HYAL1,CASP4,NRIP1,ATP5MF,EDN1,HSP90AA1,MRPS24,MACC1,NR1D1,ACYP1,ARHGAP45,ISG20,BST2,HNRNPM,GAL,CDK6,LRG1,HNRNPA2B1,MXRA8,CYCS,FSCN2,STEAP1"
"DEG_LD_ALL","21","OSR2","157.00","ARCHS4 Coexpression,22;Enrichr Queries,317;GTEx Coexpression,132","IFITM3,EDN1,DAB2,SH3PXD2A,GREB1,MXRA8,COL6A3,KCTD12,LOXL2"
"DEG_LD_ALL","22","NANOGP8","157.50","ARCHS4 Coexpression,68;GTEx Coexpression,247","ISG20,GAL,SH3PXD2A,HNRNPA2B1,CYCS,HMGB1,CNMD,ARHGAP45"
"DEG_LD_ALL","23","ZNF486","160.00","ARCHS4 Coexpression,121;Enrichr Queries,119;GTEx Coexpression,240","IFITM3,ISG20,ZNF273,ATP8A1,SLC43A3,SLC44A2,HNRNPA2B1,CFAP69,FSCN2,LYPD5,NCMAP"
"DEG_LD_ALL","24","TCF4","166.20","Literature ChIP-seq,50;ARCHS4 Coexpression,243;Enrichr Queries,65;ReMap ChIP-seq,14;GTEx Coexpression,459","IFITM3,RTN1,ATP8A1,CD163L1,PDE3B,PELI2,STON2,DTX4,NKAIN1,SH3PXD2A,MCF2L,NRIP1,CFAP69,MAL2,LMCD1,RBBP8NL,EDN1,HSP90AA1,ADGRV1,OSBPL5,MACC1,NR1D1,SORCS2,BST2,ISG20,DAB2,CDK6,DLG2,PDE10A,ACOX2,IL1RAPL1,MXRA8,COL6A3,KCTD12,EFHB,TMEM45A"
"DEG_LD_ALL","25","GATA3","166.30","Literature ChIP-seq,18;ARCHS4 Coexpression,720;ENCODE ChIP-seq,5;Enrichr Queries,165;ReMap ChIP-seq,83;GTEx Coexpression,7","IFITM3,OXTR,ZNF273,ATP8A1,SLC44A2,PDE3B,STON2,LYPD5,NKPD1,LOXL2,NKAIN1,NRIP1,MAL2,LMCD1,RBBP8NL,ABCC3,EDN1,HSP90AA1,ADGRV1,MACC1,TREX2,GREB1,WIPI1,NR1D1,LSM3,BST2,ISG20,CD4,DAB2,VANGL2,CDK6,HNRNPA2B1,ZP1,EFHB,TMEM45A"
"DEG_LD_ALL","26","TSHZ3","166.30","ARCHS4 Coexpression,2;Enrichr Queries,129;GTEx Coexpression,368","DAB2,OSBPL5,SH3PXD2A,MXRA8,DYSF,COL6A3,ZNF469,KCTD12,LOXL2"
"DEG_LD_ALL","27","NR1H3","169.60","Literature ChIP-seq,53;ARCHS4 Coexpression,348;Enrichr Queries,25;ReMap ChIP-seq,265;GTEx Coexpression,157","IFITM3,ABCC3,EDN1,CD163L1,SLC43A3,WIPI1,HMGB1,BST2,ISG20,CD4,DAB2,TUBA1B,ACOX2,HYAL1,NRIP1,ACP4,COL6A3,ZNF117,KCTD12"
"DEG_LD_ALL","28","BNC2","175.30","ARCHS4 Coexpression,19;Enrichr Queries,30;GTEx Coexpression,477","DAB2,CDK6,SH3PXD2A,MXRA8,COL6A3,SORCS2,LMCD1,LOXL2"
"DEG_LD_ALL","29","ZNF57","176.00","ARCHS4 Coexpression,296;Enrichr Queries,122;GTEx Coexpression,110","IFITM3,BST2,ZNF273,HYAL1,MAL2,CYCS,LYPD5,ACTL8,NKPD1,TMEM45A,LOXL2"
"DEG_LD_ALL","30","ERG","177.00","Literature ChIP-seq,26;ARCHS4 Coexpression,32;Enrichr Queries,314;ReMap ChIP-seq,187;GTEx Coexpression,326","EDN1,MCM7,PTGER2,TMA7,DYSF,NR1D1,ACYP1,ARHGAP45,BST2,ZCWPW1,DAB2,CDK6,NRIP1,ACP4,COL6A3,KCTD12,FSCN2,LMCD1,CNMD"
"DEG_LD_ALL","31","GLI2","179.00","ARCHS4 Coexpression,62;Enrichr Queries,131;GTEx Coexpression,344","NKAIN1,EDN1,CDK6,VANGL2,OSBPL5,MXRA8,COL6A3,DTX4,SORCS2,CNMD,LOXL2"
"DEG_LD_ALL","32","SHOX2","179.30","ARCHS4 Coexpression,50;Enrichr Queries,126;GTEx Coexpression,362","EDN1,DAB2,OXTR,SH3PXD2A,MXRA8,COL6A3,SORCS2,LOXL2"
"DEG_LD_ALL","33","NR2F2","183.40","ARCHS4 Coexpression,212;ENCODE ChIP-seq,27;Enrichr Queries,350;ReMap ChIP-seq,140;GTEx Coexpression,188","ABCC3,MCM7,MACC1,NR1D1,ARHGAP45,LOXL2,ZCWPW1,DAB2,CDK6,SH3PXD2A,MXRA8,ACP4,COL6A3,KCTD12"
"DEG_LD_ALL","34","TFAP2A","186.00","Literature ChIP-seq,86;ARCHS4 Coexpression,323;ENCODE ChIP-seq,31;Enrichr Queries,399;ReMap ChIP-seq,257;GTEx Coexpression,20","ZNF273,TEX22,PELI2,DYSF,STON2,LYPD5,NKPD1,LOXL2,ZCWPW1,ZMAT1,SH3PXD2A,MCF2L,NRIP1,ACP4,ZNF469,CNMD,EDN1,NR1D1,ARHGAP45,BST2,HNRNPM,DAB2,VANGL2,CDK6,GAL,OBSCN,DLG2,IL1RAPL1,ZP1,FSCN2,TMEM45A"
"DEG_LD_ALL","35","CEBPD","192.80","Literature ChIP-seq,87;ARCHS4 Coexpression,171;ENCODE ChIP-seq,35;ReMap ChIP-seq,103;GTEx Coexpression,568","IFITM3,ADGRV1,OSBPL5,MCM7,LRRIQ3,TMA7,DYSF,NR1D1,HMGB1,ARHGAP45,BST2,ISG20,ZCWPW1,CDK6,LRG1,MCF2L,HNRNPA2B1,ACP4,MXRA8"
"DEG_LD_ALL","36","RUNX2","193.20","Literature ChIP-seq,20;ARCHS4 Coexpression,412;Enrichr Queries,385;ReMap ChIP-seq,131;GTEx Coexpression,18","IFITM3,MCM7,SLC43A3,PTGER2,DYSF,STON2,LOXL2,CASP4,LMCD1,HSP90AA1,MRPS24,OSBPL5,WIPI1,NR1D1,LSM3,ARHGAP45,DAB2,CD4,CDK6,PIK3IP1,KCNS2,MXRA8,COL6A3,FSCN2,STEAP1"
"DEG_LD_ALL","37","SNAI3","198.00","ARCHS4 Coexpression,303;Enrichr Queries,72;GTEx Coexpression,219","ISG20,CD4,HYAL1,MCF2L,DYSF,NR1D1,VSIR,ARHGAP45,LOXL2"
"DEG_LD_ALL","38","BCL11B","199.80","Literature ChIP-seq,58;ARCHS4 Coexpression,273;Enrichr Queries,414;GTEx Coexpression,54","ZNF273,ADGRV1,PDE3B,LYPD5,NKPD1,ARHGAP45,VANGL2,CDK6,PDE10A,SH3PXD2A,PIK3IP1,KCTD12,TMEM45A"
"DEG_LD_ALL","39","MYT1","200.00","ARCHS4 Coexpression,279;Enrichr Queries,105;GTEx Coexpression,216","ARHGEF33,NKAIN1,PCLO,ADGRV1,RTN1,ATP8A1,MCF2L,GREB1"
"DEG_LD_ALL","40","NKX23","200.50","ARCHS4 Coexpression,206;GTEx Coexpression,195","BST2,CD163L1,PDE3B,NRIP1,NKX3-2,ABO"
"DEG_LD_ALL","41","BHLHE22","202.00","ARCHS4 Coexpression,47;ReMap ChIP-seq,31;GTEx Coexpression,528","ARHGEF33,RTN1,ATP8A1,SLC43A3,TEX22,KIAA1549L,NCMAP,VSIR,ARHGAP45,ISG20,CD4,PCLO,DLG2,MCF2L,FSCN2,RBBP8NL"
"DEG_LD_ALL","42","ZSCAN10","207.30","ARCHS4 Coexpression,152;Enrichr Queries,191;GTEx Coexpression,279","IFITM3,BST2,NKAIN1,HNRNPM,OBSCN,GAL,NRIP1,HNRNPA2B1,CNMD"
"DEG_LD_ALL","43","ATOH7","213.00","ARCHS4 Coexpression,25;Enrichr Queries,332;GTEx Coexpression,282","NKAIN1,EDN1,IFITM10,RTN1,DLG2,ATP8A1,KCNS2,KIAA1549L,KCTD12,DTX4,SORCS2,LOXL2"
"DEG_LD_ALL","44","GLI1","216.00","Literature ChIP-seq,161;ARCHS4 Coexpression,337;Enrichr Queries,365;GTEx Coexpression,1","EDN1,SLC44A2,DYSF,NCMAP,SORCS2,LOXL2,ZMAT1,CDK6,SH3PXD2A,IL1RAPL1,MXRA8,COL6A3,CNMD"
