"Query Name","Rank","TF","Score","Library","Overlapping_Genes","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"DEG_HD_SW480","1","GLIS1","0.000614300000000000","ARCHS4 Coexpression,6.143E-4","COL16A1,SPARC,IRS1,CD81,TNC,PLOD1,OLFML2A,ALDH1L2,ANTXR1,GALNT10,LOXL2,MYLK,SYDE1,GPR176,TUBB6,RPS6KA2,TNS3,PHLDA3,KIRREL1,IGFBP4,ACTN1,MYH15,WNT5A,AFAP1,FRMD6,MXRA8,COL8A2,MXRA7,ALPK2,NBL1,JCAD,CEMIP,NUMBL,NNMT,COL13A1,HTRA3,TWIST2,LTBP2,FBLN1,NID1,LTBP1,DSEL,ARSJ,STC2,PDGFC,SERPINH1,IGFBP7,RAB11FIP5,STARD13,FZD2,GFPT2,CAV1,CRIM1,FN1,NFATC4,COL1A1,EXT1,EHD2,PTK7,ITGA10,COL5A2,SNAI2,AMOTL2,MKX,FBN1,GPSM1,ITGB1,NRP1,SRPX,ECM1,BNC2,ITGB5,TGFB1I1,FHL2,SIX1,LAMC1,TRAM2,MRC2,EMILIN1,QSOX1,CHPF2,HEG1,ARHGEF17,CKAP4,RCN3,MMP14,TMEM214,PALLD,COL6A2,COL6A1,AHRR,CDH13,COL6A3,CDC42EP1,GAS6,CHST3,C1R,THBS1,NT5E,ATOH8,FLNA,SH3BP4,ANKRD52,CTHRC1,BEND6,PRRX1,LAMB2,PTPN14,TBX3,NFIC,VIM","chea3","1","0.000614300000000000",NA,NA,"","3","ARCHS4--Coexpression(rank=1); GTEx--Coexpression(rank=63); Enrichr--Queries(rank=123)","1","0.000614300000000000","ARCHS4 Coexpression,6.143E-4"
"DEG_HD_SW480","2","GLI3","0.000622300000000000","GTEx Coexpression,6.223E-4","COL16A1,IRS1,CD81,XYLT1,ZC3HAV1L,OLFML2A,ANTXR2,MYLK,SYDE1,ISLR,DZIP1L,PTGFRN,TXNL4A,ACVR1,PIAS3,KIRREL1,RPL22,AFAP1,EML1,BTC,FRMD6,RAB34,MXRA8,ATF7,ROR2,RIN2,JCAD,CDKL1,TWIST2,XPC,APCDD1,NID1,ZFP36L2,CORO1C,ZFP36L1,APOO,SNX9,SLC38A2,BCL9L,CREBBP,RAB4B,OSBPL5,FZD7,CAV1,FZD6,PBX1,MED13L,NFATC4,EHD2,CYP27C1,FER,PTK7,COL5A2,SNAI2,DCHS1,AMOTL2,HOXD9,NRP2,PCDHGB7,BNC2,TGFB1I1,STON1,LAMC1,TTC28,ROBO1,TRPS1,EMILIN1,SH3D19,SS18,ATP6V0B,MAMDC2,VPS13B,IL17RD,ARID1B,CTTNBP2NL,LATS1,TGFBR3,MMP14,COL6A2,COL6A1,MICU2,DOCK1,PDZRN3,NFAT5,C1S,SEMA3A,PRICKLE2,HOXD10,EGFR,HDAC7,SCAF8,LRIG3,TCF7L1,ATP2B4,PTPN14,KITLG,AXL,F2RL2,RBM43","chea3","2","0.000622300000000000",NA,NA,"","3","GTEx--Coexpression(rank=1); Enrichr--Queries(rank=16); ARCHS4--Coexpression(rank=24)","2","0.000622300000000000","GTEx Coexpression,6.223E-4"
"DEG_HD_SW480","3","GLIS3","0.000712300000000000","Enrichr Queries,7.123E-4","ERRFI1,SPARC,SERPINE2,IRS1,SERPINE1,TNC,PLAT,RORA,PRDM1,AHR,ANTXR2,ETS1,ANTXR1,BACH2,ICAM1,IGF1R,LOXL2,MYLK,ALCAM,CCND1,PLAU,DPYSL3,CYP1B1,PLCE1,SOX9,PHLDA1,TNS3,SOX4,TGM2,CADPS2,IGFBP5,IGFBP3,TPM1,WNT5A,P3H2,FNDC3B,GEM,TM4SF1,RUNX2,FOXP1,RUNX1,ADAM19,KIAA1217,RAB31,FRMD6,COL4A1,PAPPA,DDIT4,RIN2,PHLDB2,ATF3,MYCBP2,HTRA1,NEDD4L,NID1,NDRG1,LTBP1,ZFP36L1,C3,EFNB2,PDGFC,IGFBP7,ST3GAL1,SRGAP1,EGR1,ZFHX3,TGFB2,AUTS2,GADD45B,BDNF,CAV1,CRIM1,FN1,NR2F2,FBXO32,MCC,COL1A1,DAB2,CDK6,BHLHE40,COL5A2,CNTN1,FAT1,CDK14,FBN1,NRP1,DOCK4,TENM4,BNC2,ITGB5,PTPRM,ADM,SLC7A11,LAMC1,GLI3,SYNE1,ROBO1,AKAP12,TRPS1,PSD3,ITGB8,TIMP3,PMEPA1,DUSP5,EDN1,ANXA1,DST,HEG1,PDE4D,SORCS2,DUSP6,TGFBR2,ARL4C,TGFBR3,PTP4A3,PALLD,KCNMA1,CDH13,COL6A3,ITGA6,BCAT1,SGK1,MET,GAS7,CREB5,AHNAK,SEMA3A,NEDD9,PTGS2,HDAC9,THBS1,PAPSS2,EGFR,NT5E,SLIT1,LRIG1,CCL2,NCAM1,SASH1,NTRK2,PRRX1,SAMD4A,SORBS2,SORBS1,KLF4,BICC1,SULF2,VEGFA,NELL2,KITLG,SLCO3A1,AXL,KIF26B,LHFPL6,VIM","chea3","3","0.000712300000000000",NA,NA,"","3","Enrichr--Queries(rank=1); ARCHS4--Coexpression(rank=93); GTEx--Coexpression(rank=256)","3","0.000712300000000000","Enrichr Queries,7.123E-4"
"DEG_HD_SW480","4","BNC1","0.001229000000000000","ARCHS4 Coexpression,0.001229","APP,COL16A1,UBE3C,IRS1,CBLC,ABCA12,PVR,HERC5,TUBB6,TRIM29,PTGFRN,TNS4,SH2D5,KRT6B,PHLDA3,KRT6A,KIRREL1,ACTN1,KRT7,KRT75,FRMD6,ADAM15,FSCN1,COL4A5,AJUBA,PHLDB2,DSC2,KANK4,DSC3,SDC4,FBLIM1,KLK5,IL20RB,NDRG1,SLC9A1,EFNB1,PLXNA1,SFN,S100A14,SLC38A2,FAM83B,RAB11FIP5,JAG2,CAV1,FZD6,CRIM1,FN1,IFFO2,EXT1,EHD2,FERMT1,GJB2,GJB4,PTK7,SNAI2,AMOTL2,PLCH2,AMOTL1,ITGB1,LAD1,TENM2,CRYBG2,CRYBG1,ITGB4,LAMC2,LAMC1,AREG,PHF8,ZCWPW1,PPP1R13L,MMP28,ITGAV,ITGA3,RIPK4,GPX5,RHOD,SERPINB5,CKAP4,DUSP7,ALDH1A3,MMP14,TBC1D2,ESRP1,CDH13,ITGA6,MDFI,CHST3,PLEC,LUZP1,AMIGO2,LAMA3,SEMA3F,SLC7A1,FSTL3,NT5E,ALS2CL,PERP,HAS3,FLNB,HES2,LDLR,MPZL2,ZNF185,GALNT3,SEMA4B,PTPN14,KLF5,KRT17,KRT16,COL7A1,KRT14","chea3","4","0.001229000000000000",NA,NA,"","3","ARCHS4--Coexpression(rank=2); Enrichr--Queries(rank=91); GTEx--Coexpression(rank=924)","4","0.001229000000000000","ARCHS4 Coexpression,0.001229"
"DEG_HD_SW480","5","MEOX2","0.001245000000000000","GTEx Coexpression,0.001245","SPARC,PLXND1,PROS1,AHR,LCTL,NR3C1,ISLR,MPZ,NEK1,PHLDA3,MIA,EBF3,HSPG2,PDGFRL,SFRP4,SLFN11,CYP2U1,MXRA8,SERPING1,ATF7,KCTD12,KANK4,SLC22A3,DHH,SHOX2,EPB41L2,SNX9,RIMKLB,CNTLN,BTNL9,NGFR,ANKRD29,STARD13,AFAP1L1,CAV1,CRIM1,NR2F2,HSPA12A,GNG11,BMP6,EHD2,FER,ARHGAP31,SESTD1,COL5A3,AMOTL2,NRP1,ECM2,GLI1,PEAR1,TTC28,SENP7,SPRED2,PRX,TIMP3,A4GALT,SH3D19,ARHGEF10,AVPR2,GAB1,RAB3IL1,TACR1,GFRA3,TGFBR2,INF2,PLSCR4,ITGA6,ITGB1BP1,RBMS2,ITIH5,C1S,AHNAK,ADCY4,SEMA3G,ADCY3,NEDD9,PRICKLE1,THSD1,CYGB,FGD5,WNT11,LRRC8C,APBB2,FLNB,ANKRD50,APOL3,TCF7L1,GSN,PRRX1,PLEKHA4,KLF2,FMNL3,KLF7,SNRK,KLF6,LHFPL6,CCDC3,VIM","chea3","5","0.001245000000000000",NA,NA,"","3","GTEx--Coexpression(rank=2); ARCHS4--Coexpression(rank=59); Enrichr--Queries(rank=840)","5","0.001245000000000000","GTEx Coexpression,0.001245"
"DEG_HD_SW480","6","ZNF532","0.001425000000000000","Enrichr Queries,0.001425","APP,SPARC,SERPINE2,IRS1,TNC,RORA,PRDM1,NR3C1,ETS1,ANTXR1,BACH2,IGF1R,MYLK,ZNF608,CCND1,DPYSL3,GRB10,CYP1B1,SOX9,PHLDA1,TNS3,SOX4,SLC38A1,IGFBP5,ACTN1,IGFBP3,TPM1,F2R,FNDC3B,ANK2,ANK3,FOXP1,SYTL2,TIAM1,RAB31,FRMD6,COL4A1,DDIT4,KCTD12,RIN2,PHLDB2,TRIB2,MACF1,KMT2C,MYCBP2,NEDD4L,NREP,LTBP1,ZFP36L2,CNN3,CORO1C,ZFP36L1,ZNF827,PODXL,EPB41L2,PDGFC,SERPINH1,SLC38A2,BCL9L,EGR1,PRNP,ZFHX3,TGFB2,DTNA,AUTS2,BCL11A,OSBPL3,CAV1,CRIM1,FN1,MYO5A,NR2F2,FBXO32,PBX1,QKI,COL1A1,DAB2,CDK6,BCL6,NBEA,BHLHE40,COL5A2,FAT1,SNAI2,SPATS2L,ITM2C,FBN1,ITGB1,NRP1,DOCK4,PIGU,BNC2,PTPRM,SLC2A3,SLC7A11,LAMC1,GLI3,SYNE1,ROBO1,AKAP12,TRPS1,PSD3,PDE4B,ITGB8,PMEPA1,JARID2,EDN1,ANXA1,DST,HEG1,PDE4D,DUSP6,TGFBR2,ARL4C,ENAH,MN1,SETBP1,PALLD,KCNMA1,ITGA6,BCAT1,PLCB1,SGK1,KANK1,NFAT5,AHNAK,AMIGO2,NEDD9,ASAP1,HDAC9,THBS1,EGFR,TP53INP1,LRIG1,FLNA,SH3BP4,FYN,APBB2,FLNB,ATP9A,ZNF462,SAMD4A,ATP2B4,SORBS2,SORBS1,PTPN14,SULF2,VEGFA,NELL2,KLF7,KLF6,FMNL2,AXL,NFIC,VIM","chea3","6","0.001425000000000000",NA,NA,"","3","Enrichr--Queries(rank=2); ARCHS4--Coexpression(rank=68); GTEx--Coexpression(rank=841)","6","0.001425000000000000","Enrichr Queries,0.001425"
"DEG_HD_SW480","7","SNAI2","0.001843000000000000","ARCHS4 Coexpression,0.001843","COL16A1,SPARC,IRS1,TNC,PLOD1,ALDH1L2,ANTXR1,LOXL2,MYLK,SYDE1,GPR176,ISLR,TUBB6,PHLDA3,KIRREL1,IGFBP4,OSR1,ACTN1,WNT5A,FNDC3B,AFAP1,MITF,FRMD6,COL4A1,RAB34,MXRA8,MXRA7,NBL1,JCAD,PPIC,CEMIP,NNMT,HTRA3,TWIST2,TNFRSF11B,LTBP2,FBLN1,NID1,LTBP1,ARSJ,STC2,SERPINH1,PLXNA1,IGFBP7,SLC38A2,RAB11FIP5,TFAP2A,STARD13,FOXF1,GFPT2,CAV1,FZD6,CRIM1,FN1,NFATC4,COL1A1,EXT1,EHD2,DAB2,PTK7,COL5A2,AMOTL2,AMOTL1,FBN1,ITGB1,SRPX,ECM1,BNC2,ITGB5,TGFB1I1,FHL2,LAMC2,LAMC1,TRAM2,MRC2,ITGAV,EMILIN1,TIMP1,ITGA3,HEG1,ARHGEF17,SERPINB5,CKAP4,RCN3,MMP14,RCN1,PALLD,COL6A2,COL6A1,CDH13,COL6A3,GAS6,CHST3,C1S,C1R,THBS1,CYGB,NT5E,PERP,SH3BP4,SASH1,CTHRC1,GALNT5,PRRX1,LAMB2,ATP2B4,PTPN14,TBX3,COL7A1,VIM","chea3","7","0.001843000000000000",NA,NA,"","4","ARCHS4--Coexpression(rank=3); ReMap--ChIP-seq(rank=26); Enrichr--Queries(rank=127); GTEx--Coexpression(rank=277)","7","0.001843000000000000","ARCHS4 Coexpression,0.001843"
"DEG_HD_SW480","8","EBF2","0.001867000000000000","GTEx Coexpression,0.001867","SPARC,PLXND1,PROS1,AHR,LCTL,NR3C1,FAM110D,SOX18,MPZ,NEK1,CYP1B1,PHLDA3,MIA,EBF3,HSPG2,PDGFRL,FRMD3,SLFN11,CYP2U1,MXRA8,SERPING1,KCTD12,KANK4,DHH,SHOX2,PDGFB,EPB41L2,BTNL9,GGT5,NGFR,STARD13,AFAP1L1,CAV1,NR2F2,HSPA12A,GNG11,EHD2,FER,ARHGAP31,SESTD1,COL5A3,AMOTL2,NES,NRP1,SRPX,ECM2,PTPRM,LAMC1,GLI1,PEAR1,SHE,SPRED2,DSE,PRX,ITGB8,TIMP3,A4GALT,TIMP4,SH3D19,ARHGEF10,AVPR2,RAB3IL1,GFRA3,TGFBR2,INF2,PLSCR4,ITGA6,ITGB1BP1,MATN2,C1S,TMPRSS5,AHNAK,SEMA3B,ADCY4,SEMA3G,ADCY3,NEDD9,PRICKLE1,SAMHD1,CYGB,FGD5,EGFLAM,WNT11,TLDC2,LRRC8C,APBB2,APOL3,TCF7L1,GSN,PRRX1,PLEKHA4,FMNL3,KLF7,LHFPL6,ACKR2,VIM","chea3","8","0.001867000000000000",NA,NA,"","2","GTEx--Coexpression(rank=3); ARCHS4--Coexpression(rank=253)","8","0.001867000000000000","GTEx Coexpression,0.001867"
"DEG_HD_SW480","9","ZNF704","0.002137000000000000","Enrichr Queries,0.002137","ERRFI1,SERPINE2,RORA,ANTXR2,ETS1,ANTXR1,BACH2,IGF1R,ALCAM,ZNF608,CCND1,SESN3,DPYSL3,PDK4,CYP1B1,PTGFRN,SOX6,PHLDA1,TNS3,SOX4,CADPS2,GABARAPL1,IGFBP5,UNC5B,IGFBP3,TPM1,MTUS1,MITF,FRMD4B,ANK3,NPNT,SYTL2,TIAM1,DDIT4,SELENOP,HECA,TRIB2,SLC22A5,ARHGEF26,NEDD4L,NREP,NDRG1,EFNB2,ST3GAL1,SRGAP1,PAG1,EGR1,PRNP,ZFHX3,TGFB2,DTNA,AUTS2,MCAM,CAV1,CRIM1,FN1,ZBTB10,NR2F2,FBXO32,MCC,PBX1,QKI,EXT1,CDK6,NBEA,BAMBI,ID2,BHLHE40,BCL2,RETREG1,FGFR2,ITM2C,CPM,NRP1,BTG2,DOCK4,PIGU,SLC2A3,SLC7A11,LAMC1,VLDLR,PPP1R9A,SYNE1,AKAP12,TRPS1,PSD3,ITGB8,TIMP3,PMEPA1,MAN1A1,ARFGEF3,PLEKHG1,KLF12,DST,HEG1,PDE4D,COBL,ETV1,DUSP6,MTSS1,TGFBR2,ARL4C,RNF144A,ENAH,SLC22A23,TGFBR3,PTP4A3,CNKSR3,KCNMA1,PDE5A,ITGA6,RHOU,SGK1,MGLL,CREB5,PPM1L,AHNAK,SATB1,NEDD9,ASAP1,PRICKLE1,HDAC9,THBS1,EGFR,NCALD,STOX2,CAMK2N1,CHN2,TP53INP1,LRIG1,DMD,NCAM1,GPC4,SASH1,ATP9A,NTRK2,EGLN3,GDF15,SAMD4A,SORBS2,SORBS1,KLF4,SULF2,NELL2,KLF7,KLF6,FMNL2,SSBP2,YPEL2","chea3","9","0.002137000000000000",NA,NA,"","3","Enrichr--Queries(rank=3); ARCHS4--Coexpression(rank=119); GTEx--Coexpression(rank=552)","9","0.002137000000000000","Enrichr Queries,0.002137"
"DEG_HD_SW480","10","FOXL1","0.002457000000000000","ARCHS4 Coexpression,0.002457","STEAP3,SPARC,IRS1,SERPINE1,PLAT,PLOD1,ANTXR2,PVR,ANTXR1,GALNT10,LOXL2,MYLK,SYDE1,GPR176,TUBB6,ALCAM,CCND1,LAMP1,PLAU,PHLDA3,KIRREL1,IGFBP5,IGFBP4,ACTN1,F2R,WNT5A,AFAP1,FRMD6,COL4A1,MXRA8,MXRA7,JCAD,HOXB5,COL13A1,FBLIM1,TWIST2,LTBP2,TMTC1,LTBP1,CORO1C,ARSJ,STC2,SERPINH1,IGFBP7,RAB11FIP5,FZD2,SMURF2,FOXF1,ATP8B1,CAV1,CRIM1,FN1,NR2F2,TNFRSF10D,COL1A1,EXT1,EHD2,COL5A2,SNAI2,SPATS2L,AMOTL2,FBN1,ITGB1,ECM1,ITGB5,TGFB1I1,FHL2,LAMC1,TRAM2,MRC2,EMILIN1,QSOX1,TIMP1,ITGA3,CHPF2,HEG1,ARHGEF17,WNT16,CKAP4,RCN3,MMP14,RCN1,TBC1D2,INF2,PALLD,COL6A2,COL6A1,CDC42EP3,PLIN3,COL6A3,PDE5A,GAS6,RBMS2,PLEC,MVP,THBS1,NT5E,FLNA,SH3BP4,FLNC,CTHRC1,PPP1R14B,GALNT5,LAMB2,ATP2B4,TBX3,TMEM158,COL7A1,VIM","chea3","10","0.002457000000000000",NA,NA,"","3","ARCHS4--Coexpression(rank=4); Enrichr--Queries(rank=18); GTEx--Coexpression(rank=150)","10","0.002457000000000000","ARCHS4 Coexpression,0.002457"
