"GeneID","Symbol","Ensembl","Entrez","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000128564","VGF","ENSG00000128564","7425","1.92272023872533237565","4.9431546225708116182","12.0148741357371466876","0.0000001414662229087276","0.001814445775027341","7.4961509560960450926"
"ENSG00000122566","HNRNPA2B1","ENSG00000122566","3181","-1.01708605408961183514","9.1368711794187582598","-9.5717282710595270601","0.0000013470372433188138","0.008638549841403553","5.8086082202714131029"
"ENSG00000235750","KIAA0040","ENSG00000235750","9674","1.01862437359705815254","6.8127036220000176669","8.3201936140690957444","0.0000051590370048511436","0.013022942444270460","4.5475067183078943245"
"ENSG00000130702","LAMA5","ENSG00000130702","3911","0.81331330351491626374","7.2529855087298296112","8.2054160233967525784","0.0000058798649635160882","0.013022942444270460","4.4254073370002897647"
"ENSG00000143742","SRP9","ENSG00000143742","6726","-0.72828502781685600098","7.6762955028278589964","-8.1260624465230311131","0.0000064414684707747491","0.013022942444270460","4.3389132462572934656"
"ENSG00000110958","PTGES3","ENSG00000110958","10728","-0.71719920403825820898","8.3078280775088497734","-8.1006250704668527618","0.0000066335430424040518","0.013022942444270460","4.3117200885304560742"
"ENSG00000171533","MAP6","ENSG00000171533","4135","4.06907162411851164308","-1.3491738150365870652","7.9801440209427596528","0.0000076311739543842904","0.013022942444270460","0.7701034052465880464"
"ENSG00000165025","SYK","ENSG00000165025","6850","-2.12485137315710614914","3.1197289103152088252","-7.9268781643236438939","0.0000081228395099145233","0.013022942444270460","3.3827792542386099228"
"ENSG00000143401","ANP32E","ENSG00000143401","81611","-0.95167671660027508551","7.0526261336547433345","-7.6257738327417934343","0.0000116289409852092583","0.014758313018038169","3.7717089421128520144"
"ENSG00000266714","MYO15B","ENSG00000266714","80022","0.83082934953135723077","4.9563885309508259880","7.5170834500981369430","0.0000132701981121614042","0.014758313018038169","3.6096092484674358047"
"ENSG00000012171","SEMA3B","ENSG00000012171","7869","0.98680114336768376404","4.7585992094751707882","7.4600675344368889697","0.0000142295202156624264","0.014758313018038169","3.5326231879347798071"
"ENSG00000141756","FKBP10","ENSG00000141756","60681","0.83401530035132953600","6.2532528085574812238","7.3992725846909017662","0.0000153353080966263581","0.014758313018038169","3.5052485757827183122"
"ENSG00000135829","DHX9","ENSG00000135829","1660","-0.76273051157325255645","8.6592663911968106305","-7.3296610264316672811","0.0000167162434504893792","0.014758313018038169","3.4231646950930283424"
"ENSG00000142102","PGGHG","ENSG00000142102","80162","0.87904608798527128499","5.8525812142479196609","7.3034161783782112209","0.0000172711353621913226","0.014758313018038169","3.3887274184600038041"
"ENSG00000147676","MAL2","ENSG00000147676","114569","-1.57835379988494217685","7.0505976803083036941","-7.2895139129732475780","0.0000175730738146772567","0.014758313018038169","3.3744167853705855364"
"ENSG00000006282","SPATA20","ENSG00000006282","64847","0.74709164877634037794","6.4876071172990181779","7.1684816186765170087","0.0000204549495730453279","0.014758313018038169","3.2282933238661648545"
"ENSG00000187609","EXD3","ENSG00000187609","54932","0.80022865574992252391","4.6946715361824891133","7.1493732564922964912","0.0000209546455624643485","0.014758313018038169","3.1721358084281066070"
"ENSG00000115541","HSPE1","ENSG00000115541","3336","-0.92902492665094538182","6.0508465901548262877","-7.1430486800638774980","0.0000211229166664128861","0.014758313018038169","3.1945057485312720047"
"ENSG00000107738","VSIR","ENSG00000107738","64115","1.05434046038381890043","4.6556119894193983555","7.0602880436303143696","0.0000234639736815013544","0.014758313018038169","3.0656427647588460061"
"ENSG00000164796","CSMD3","ENSG00000164796","114788","2.50732986945602309703","0.2342917299621139204","6.9957780362748280822","0.0000254820667246471471","0.014758313018038169","1.0676627575732613451"
"ENSG00000105974","CAV1","ENSG00000105974","857","-0.76957838339339446065","8.5849491117599487922","-6.9510649536692259431","0.0000269899266512542225","0.014758313018038169","2.9574322779672232997"
"ENSG00000145833","DDX46","ENSG00000145833","9879","-0.77515678034712109934","7.4183200939128850493","-6.9348127398364249885","0.0000275615277288385534","0.014758313018038169","2.9381110691790190970"
"ENSG00000187244","BCAM","ENSG00000187244","4059","0.89927634022437930028","4.0537892505994301828","6.9156287579576307678","0.0000282530306243714016","0.014758313018038169","2.8465869824425107382"
"ENSG00000164032","H2AZ1","ENSG00000164032","3015","-0.70595413151044539291","8.9714328631476991660","-6.9098213615845738289","0.0000284660211650683974","0.014758313018038169","2.9054424358052628463"
