"TF","Score","Activity_Score_Mean","Method_P_Value","Condition_Scores","Method_Direction","Rank","Method","Method_Rank","Method_Score","Method_Adjusted_P_Value","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"E2F4","7.509570677357332080","-7.509570677357332080","0.00000000000005932158494331526","LD_ALL=-7.51","Repressed","1","collectri","1","7.509570677357332080",NA,"6","ENCODE--ChIP-seq(rank=19); Literature--ChIP-seq(rank=44); Enrichr--Queries(rank=84); ReMap--ChIP-seq(rank=231); GTEx--Coexpression(rank=752); ARCHS4--Coexpression(rank=1303)","278","0.05983000000000000","Enrichr Queries,0.05983"
"CTNNB1","4.385862285175251785","4.385862285175251785","0.00001155271994994391381722521","LD_ALL=4.386","Activated","2","collectri","2","4.385862285175251785",NA,"0","",NA,NA,NA
"STAT1","3.994373923433285789","3.994373923433285789","0.00006486542597847201575226445","LD_ALL=3.994","Activated","3","collectri","3","3.994373923433285789",NA,"6","ENCODE--ChIP-seq(rank=18); ReMap--ChIP-seq(rank=52); Literature--ChIP-seq(rank=137); Enrichr--Queries(rank=166); ARCHS4--Coexpression(rank=179); GTEx--Coexpression(rank=1258)","490","0.11000000000000000","ARCHS4 Coexpression,0.11"
"ZNF331","3.785516331270949220","-3.785516331270949220","0.00015338975968152331334944105","LD_ALL=-3.786","Repressed","4","collectri","4","3.785516331270949220",NA,"3","Enrichr--Queries(rank=890); ARCHS4--Coexpression(rank=1344); GTEx--Coexpression(rank=1574)","1512","0.63390000000000002","Enrichr Queries,0.6339"
"SPI1","3.585565449839994479","3.585565449839994479","0.00033634863211001893561896692","LD_ALL=3.586","Activated","5","collectri","5","3.585565449839994479",NA,"6","ENCODE--ChIP-seq(rank=48); Literature--ChIP-seq(rank=65); ReMap--ChIP-seq(rank=87); GTEx--Coexpression(rank=512); Enrichr--Queries(rank=541); ARCHS4--Coexpression(rank=743)","1031","0.29289999999999999","ReMap ChIP-seq,0.2929"
"FOXC1","3.340034943354114105","3.340034943354114105","0.00083767849139265238359031152","LD_ALL=3.34","Activated","6","collectri","6","3.340034943354114105",NA,"3","Enrichr--Queries(rank=69); ARCHS4--Coexpression(rank=1375); GTEx--Coexpression(rank=1597)","228","0.04915000000000000","Enrichr Queries,0.04915"
"E2F2","3.338496005695994473","-3.338496005695994473","0.00084233241345949580545365842","LD_ALL=-3.338","Repressed","7","collectri","7","3.338496005695994473",NA,"3","GTEx--Coexpression(rank=564); ARCHS4--Coexpression(rank=765); Enrichr--Queries(rank=825)","1163","0.35099999999999998","GTEx Coexpression,0.351"
"FOXO3","3.164736003269797315","3.164736003269797315","0.00155223720203168948604532940","LD_ALL=3.165","Activated","8","collectri","8","3.164736003269797315",NA,"4","Literature--ChIP-seq(rank=122); GTEx--Coexpression(rank=616); Enrichr--Queries(rank=760); ARCHS4--Coexpression(rank=1196)","1222","0.38329999999999997","GTEx Coexpression,0.3833"
"TRPS1","3.129061343589649713","3.129061343589649713","0.00175365693484935713554462300","LD_ALL=3.129","Activated","9","collectri","9","3.129061343589649713",NA,"3","GTEx--Coexpression(rank=383); Enrichr--Queries(rank=420); ARCHS4--Coexpression(rank=472)","898","0.23830000000000001","GTEx Coexpression,0.2383"
"TFDP1","3.101677957146180109","-3.101677957146180109","0.00192427173079219235307668612","LD_ALL=-3.102","Repressed","10","collectri","10","3.101677957146180109",NA,"4","Enrichr--Queries(rank=2); ReMap--ChIP-seq(rank=164); ARCHS4--Coexpression(rank=663); GTEx--Coexpression(rank=1332)","6","0.00142500000000000","Enrichr Queries,0.001425"
"STOX1","3.096227580338444252","-3.096227580338444252","0.00195999867662744343271841174","LD_ALL=-3.096","Repressed","11","collectri","11","3.096227580338444252",NA,"0","",NA,NA,NA
"MYC","3.071563363240316313","-3.071563363240316313","0.00212940963580930285245496059","LD_ALL=-3.072","Repressed","12","collectri","12","3.071563363240316313",NA,"6","Literature--ChIP-seq(rank=14); ReMap--ChIP-seq(rank=29); ENCODE--ChIP-seq(rank=34); Enrichr--Queries(rank=48); GTEx--Coexpression(rank=521); ARCHS4--Coexpression(rank=1283)","159","0.03419000000000000","Enrichr Queries,0.03419"
"E2F1","2.893855101547061270","-2.893855101547061270","0.00380543726013994566478859660","LD_ALL=-2.894","Repressed","13","collectri","13","2.893855101547061270",NA,"6","Literature--ChIP-seq(rank=40); ReMap--ChIP-seq(rank=53); ENCODE--ChIP-seq(rank=103); ARCHS4--Coexpression(rank=761); Enrichr--Queries(rank=854); GTEx--Coexpression(rank=1062)","716","0.17849999999999999","ReMap ChIP-seq,0.1785"
"PPARA","2.868007826833650853","2.868007826833650853","0.00413065314738319307868996688","LD_ALL=2.868","Activated","14","collectri","14","2.868007826833650853",NA,"3","GTEx--Coexpression(rank=873); Enrichr--Queries(rank=1021); ARCHS4--Coexpression(rank=1024)","1432","0.54320000000000002","GTEx Coexpression,0.5432"
"ZNF354C","2.806687783461674801","2.806687783461674801","0.00500537291211510318444943834","LD_ALL=2.807","Activated","15","collectri","15","2.806687783461674801",NA,"3","Enrichr--Queries(rank=1314); ARCHS4--Coexpression(rank=1472); GTEx--Coexpression(rank=1489)","1624","0.90420000000000000","ARCHS4 Coexpression,0.9042"
"SOX9","2.762974520589251970","2.762974520589251970","0.00572772374723241450150679199","LD_ALL=2.763","Activated","16","collectri","16","2.762974520589251970",NA,"5","ReMap--ChIP-seq(rank=3); Literature--ChIP-seq(rank=46); ARCHS4--Coexpression(rank=48); Enrichr--Queries(rank=431); GTEx--Coexpression(rank=766)","47","0.01010000000000000","ReMap ChIP-seq,0.0101"
"SIN3A","2.752620414952537065","2.752620414952537065","0.00591204001279755936987259091","LD_ALL=2.753","Activated","17","collectri","17","2.752620414952537065",NA,"0","",NA,NA,NA
"SMAD4","2.734396686878015625","2.734396686878015625","0.00624947037007944974917883485","LD_ALL=2.734","Activated","18","collectri","18","2.734396686878015625",NA,"5","Literature--ChIP-seq(rank=41); ReMap--ChIP-seq(rank=155); Enrichr--Queries(rank=524); ARCHS4--Coexpression(rank=1308); GTEx--Coexpression(rank=1323)","929","0.25000000000000000","Literature ChIP-seq,0.25"
"STAT2","2.609007738580698010","2.609007738580698010","0.00908051888199122927969320074","LD_ALL=2.609","Activated","19","collectri","19","2.609007738580698010",NA,"5","ENCODE--ChIP-seq(rank=2); ReMap--ChIP-seq(rank=68); Enrichr--Queries(rank=128); ARCHS4--Coexpression(rank=185); GTEx--Coexpression(rank=315)","79","0.01695000000000000","ENCODE ChIP-seq,0.01695"
"ATF6","2.596683177203450210","2.596683177203450210","0.00941287012369996373140068613","LD_ALL=2.597","Activated","20","collectri","20","2.596683177203450210",NA,"3","GTEx--Coexpression(rank=519); ARCHS4--Coexpression(rank=675); Enrichr--Queries(rank=1178)","1108","0.32300000000000001","GTEx Coexpression,0.323"
"TFE3","2.561609361056363721","2.561609361056363721","0.01041884334383848774441272411","LD_ALL=2.562","Activated","21","collectri","21","2.561609361056363721",NA,"3","GTEx--Coexpression(rank=632); ARCHS4--Coexpression(rank=1144); Enrichr--Queries(rank=1165)","1238","0.39329999999999998","GTEx Coexpression,0.3933"
"HEYL","2.521899438228170087","2.521899438228170087","0.01167230713505801147078511093","LD_ALL=2.522","Activated","22","collectri","22","2.521899438228170087",NA,"3","Enrichr--Queries(rank=485); ARCHS4--Coexpression(rank=734); GTEx--Coexpression(rank=1561)","1154","0.34539999999999998","Enrichr Queries,0.3454"
"ARID1A","2.435064898129409183","2.435064898129409183","0.01488911901367159090758818252","LD_ALL=2.435","Activated","23","collectri","23","2.435064898129409183",NA,"0","",NA,NA,NA
"EGR3","2.421388945779020307","2.421388945779020307","0.01546132444792012311518547563","LD_ALL=2.421","Activated","24","collectri","24","2.421388945779020307",NA,"3","GTEx--Coexpression(rank=10); Enrichr--Queries(rank=740); ARCHS4--Coexpression(rank=1131)","28","0.00622300000000000","GTEx Coexpression,0.006223"
"HNF4A","2.335970443849577638","2.335970443849577638","0.01949278200439060609872043983","LD_ALL=2.336","Activated","25","collectri","25","2.335970443849577638",NA,"6","ENCODE--ChIP-seq(rank=44); Literature--ChIP-seq(rank=116); ReMap--ChIP-seq(rank=143); ARCHS4--Coexpression(rank=749); Enrichr--Queries(rank=1033); GTEx--Coexpression(rank=1227)","1206","0.37290000000000001","ENCODE ChIP-seq,0.3729"
"MZF1","2.327002628788640060","2.327002628788640060","0.01996512533626474197867572968","LD_ALL=2.327","Activated","26","collectri","26","2.327002628788640060",NA,"3","ARCHS4--Coexpression(rank=572); Enrichr--Queries(rank=678); GTEx--Coexpression(rank=702)","1164","0.35139999999999999","ARCHS4 Coexpression,0.3514"
