"Query Name","Rank","TF","Score","Library","Overlapping_Genes","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"DEG_HD_HCT116","1","GRHL2","0.000614300000000000","ARCHS4 Coexpression,6.143E-4","FOXA1,EHF,PATJ,IRS1,JPT2,CTNND1,CBLC,SPINT2,ABCA12,F11R,RAPGEFL1,HID1,CDH3,LURAP1L,POF1B,CDH1,DAG1,AKT1,PRSS8,EPHB4,ARRDC1,KRT8,SOX13,SYTL2,SLC9A2,KIAA1217,CLDN3,SPINT1,SCNN1A,CLDN7,PRR15,ELMO3,PKP3,FKBP4,EZR,DSC3,LLGL2,CDS1,CASZ1,SDC4,CRABP2,PPL,CACNA1H,BRIP1,MYO6,MAP7,MYH14,RHPN2,TSPAN1,AP1M2,FAM83B,PROM2,TFAP2C,ST14,JUP,ATP8B1,GREB1,INHBB,CGN,BMP7,TMPRSS13,OCLN,GJB3,DLG5,MYO5B,PLXNB2,ZNF512B,CRYBG2,PPP1R13B,ST6GALNAC2,SOWAHB,HSPB1,BICDL2,PPP1R13L,ITGB6,ANXA9,RBBP8NL,DSP,SMIM14,RHBDF1,BCAS3,USP43,NCOA3,RIPK4,TBC1D9,PAWR,TMC4,RHOD,EPN3,ELF3,SAPCD2,ESRP1,PAX9,VWA1,IRF6,RBM47,TUFT1,ZBTB42,ATP2C2,SEMA3F,PARD6B,ERMP1,RAB25,EPS8L1,MAL2,EPS8L2,SPTSSB,FLNB,MPZL2,GALNT3,CMTM4,CDC42BPG,KDF1,GRHL3,GRHL1,TPD52L1,TTC39A,MPP7,PLEKHA7,SULF2,TJP1,TSPAN15,KRT19,MLPH,KRT18,TSPAN13,ZNF217,EPPK1,CYB561,TJP3,BNIPL,PTPN3","chea3","1","0.000614300000000000",NA,NA,"","5","ARCHS4--Coexpression(rank=1); Enrichr--Queries(rank=3); GTEx--Coexpression(rank=3); ReMap--ChIP-seq(rank=14); Literature--ChIP-seq(rank=129)","1","0.000614300000000000","ARCHS4 Coexpression,6.143E-4"
"DEG_HD_HCT116","2","OVOL2","0.000622300000000000","GTEx Coexpression,6.223E-4","EHF,CTNND1,CBLC,SPINT2,F11R,RAPGEFL1,FAM110A,KRTCAP3,POF1B,NIPAL1,CDH1,NIPAL2,LIPH,PRSS8,EPHB3,RNF43,CXADR,ARRDC1,SYTL1,OVOL1,SDCBP2,SULT2B1,TMEM254,GPRIN2,MYCL,CLDN4,SPINT1,SCNN1A,TMEM79,CHMP4C,ELMO3,PKP3,EPHA1,EZR,DSC3,LLGL2,COL17A1,CDS1,GRB7,CASZ1,GPR87,IL20RA,TACSTD2,IL20RB,CYP4F22,EFNA4,KLK8,INAVA,IGSF9,XKRX,KLC3,DHX32,RDH12,STAP2,AP1M2,FAM83B,EXPH5,PROM2,ZBTB7C,TFAP2C,ST14,JUP,ANKRD22,RASSF7,PTK6,RAB27B,TINCR,CGN,FHDC1,TMPRSS13,ELL3,IFFO1,AFDN,OCLN,VANGL2,GJB3,HOOK1,MYO5B,LYPD6B,SDC1,DEGS2,LAD1,KRT23,BICDL2,SDR16C5,PPP1R13L,CYP2R1,RBBP8NL,DSP,SH2D3A,RIPK4,IL18,FAAH2,ANO9,PRSS16,IL17RE,TMC4,SERPINB5,EPN3,ESRP1,IRF6,CCDC186,TUFT1,ATP2C2,SBSN,ALS2CL,RAB25,EPS8L1,MAL2,EPS8L2,SPTSSB,MPZL3,CA12,MAP3K1,LAMB3,GALNT3,IRX3,CDC42BPG,KDF1,GRHL1,GRHL2,KLF3,SGPP2,MAPK13,SH3YL1,PDCD4,F2RL1,TJP3,BNIPL,CRB3","chea3","2","0.000622300000000000",NA,NA,"","4","GTEx--Coexpression(rank=1); Enrichr--Queries(rank=5); ReMap--ChIP-seq(rank=127); ARCHS4--Coexpression(rank=1228)","2","0.000622300000000000","GTEx Coexpression,6.223E-4"
"DEG_HD_HCT116","3","OVOL1","0.000712300000000000","Enrichr Queries,7.123E-4","FOXA1,ERRFI1,IL1RN,EHF,CBLC,SPINT2,PRDM1,F11R,ESPN,ICAM1,LOXL2,HHAT,RGS2,CCND1,PLAU,MYC,CHEK2,ZC3H12A,MAP3K8,PRSS8,CHAC1,PITX1,JUNB,EPHB3,IER3,KRT8,KRT7,DLEC1,TUBA4A,OVOL2,EREG,SULT2B1,CLDN4,CLDN3,SPINT1,SLPI,DDIT4,SCNN1A,CLDN7,PKP3,EPHA1,TRIB1,ATF3,DSC3,GRB7,NOTCH3,CASZ1,SDC4,CRABP2,TACSTD2,NDRG1,PPL,IGSF9,DPP4,HMOX1,RAB11FIP4,AP1M2,FAM83B,PROM2,WNT4,JUN,EGR2,TFAP2C,ST14,EGR3,JUP,GADD45B,PLK2,ANKRD22,FANCA,CGN,BMP7,BSPRY,FOSL2,COL1A1,EFNA1,NR4A2,CXCL10,FA2H,NR4A1,GJB2,BMP2,OCLN,EFNA2,HOOK2,GJB3,PRXL2A,HOOK1,MYO5B,BHLHE40,ID1,SP6,SDC1,MXD1,FGFR3,LAD1,BTG2,CDKN1A,CRYBG2,SLC2A1,KRT23,HSPB1,LAMC2,ADM,BICDL2,TFCP2L1,SLC7A11,PRSS22,AREG,LFNG,MECOM,CA2,NFKBIZ,DSP,DUSP5,EDN1,FGFBP1,NCOA3,RIPK4,COBL,FOS,NAV2,MMP9,SERPINB5,EPN3,ALDH1A3,SLC7A5,PTP4A3,GPRC5A,ELF3,SLC7A8,ESRP1,IRF6,SGK1,HBEGF,PPP1R15A,CEBPB,RBM47,TUFT1,RGS16,TMPRSS4,ATP2C2,THBS1,NTN1,RAB25,EPCAM,MARVELD3,LMNA,HAS3,LRIG1,EPS8L1,MAL2,MPZL2,LAMB3,GALNT3,GDF15,MACC1,CDC42BPG,GRHL3,GRHL1,KLF4,GRHL2,KLK10,ASS1,MAPK13,KRT19,KLF6,KRT18,FOSB,F2RL1,TJP3,CRB3","chea3","3","0.000712300000000000",NA,NA,"","3","Enrichr--Queries(rank=1); ARCHS4--Coexpression(rank=7); GTEx--Coexpression(rank=18)","3","0.000712300000000000","Enrichr Queries,7.123E-4"
"DEG_HD_HCT116","4","KLF5","0.001229000000000000","ARCHS4 Coexpression,0.001229","EHF,CTNND1,CBLC,F11R,RAPGEFL1,BAIAP2L2,CDH3,POF1B,CDH1,CAPN5,PRSS8,PLS1,KRT6A,ACSL5,SDCBP2,KIAA1217,SLC9A3,ERN2,CLDN3,SPINT1,SLPI,SCNN1A,CLDN7,MALL,DPEP1,PRR15,TRIM15,ELMO3,PKP3,EZR,DSC3,COL17A1,CDS1,SDC4,MAOA,GPR87,IL20RB,NDRG1,PPL,FUT3,FAM83E,MYH14,SFN,S100A14,B4GALNT3,TSPAN1,FAM83B,PROM2,ZBTB7C,ST14,JUP,ATP8B1,PTK6,CGN,CORO2A,CYP4F12,FOSL2,IL22RA1,GJB2,GJB4,GJB3,MYO5B,SDC1,PLXNB2,SERINC2,CRYBG2,SOWAHB,HNF4G,BICDL2,TFCP2L1,KRT20,PTPRH,PRSS22,HNF4A,ITGB6,DSP,FGFBP1,AMN,ITGA2,RIPK4,ANO9,TMC4,SERPINB5,ALDH1A3,CEACAM1,GPRC5A,ELF3,ESRP1,HKDC1,IRF6,TNFRSF21,RBM47,CSTA,TMPRSS4,USH1C,ATP2C2,SEMA3F,LIMA1,ALS2CL,RAB25,EPCAM,GNA11,HAS3,EPS8L1,GCNT3,MAL2,EPS8L2,FLNB,EPS8L3,MUC4,MISP,MPZL2,CDKN2B,LAMB3,GALNT3,CMTM4,CDC42BPG,SEMA4B,AHNAK2,GRHL3,GRHL2,KLK10,PLEKHA7,MYO1D,SH3RF2,KRT19,MYO1A,EPPK1,PLCD3,TJP3,TJP2","chea3","4","0.001229000000000000",NA,NA,"","5","ARCHS4--Coexpression(rank=2); GTEx--Coexpression(rank=4); Enrichr--Queries(rank=10); ReMap--ChIP-seq(rank=17); Literature--ChIP-seq(rank=80)","4","0.001229000000000000","ARCHS4 Coexpression,0.001229"
"DEG_HD_HCT116","5","ELF3","0.001245000000000000","GTEx Coexpression,0.001245","FOXA1,IL1RN,EHF,CTNND1,CBLC,PRDM1,F11R,KRTCAP3,COMTD1,CDH1,FAM110C,LIPH,CAPN5,MYB,RASSF6,PRSS8,PLS1,RNF43,ARRDC1,KRT8,SDCBP2,OVOL2,SLC9A2,ERN2,CLDN4,CLDN3,HOXB9,SPINT1,SCNN1A,CLDN7,PLA2G10,MALL,CHMP4C,PRR15,ELMO3,EPHA1,EZR,LLGL2,GRB7,ILDR1,TACSTD2,FUT2,INAVA,ABO,FUT3,FUT6,FAM83E,MYO6,STAP2,RHPN2,VILL,S100A14,ARSD,PROM1,TSPAN1,AP1M2,PROM2,TRPM4,ST14,SLC37A1,ATP8B1,RASSF7,PTK6,RAB27B,CGN,B3GALT5,CORO2A,RNF223,AFDN,OCLN,MYO5B,SERINC2,SLC44A3,SOWAHB,TTC22,BICDL2,PRSS22,CASP6,SH3BGRL2,GPR39,SH2D3A,RIPK4,PRSS16,TMC5,TMC4,EPN3,CEACAM1,ADGRF1,ESRP1,PAX9,SMPDL3B,SAMD5,RBM47,TMPRSS4,PARD6B,GMDS,RAB25,EPCAM,MARVELD3,GCNT3,MAL2,EPS8L2,EPS8L3,ZSWIM4,MUC4,MISP,MPZL2,CDKN2B,LAMB3,GALNT3,MACC1,SEMA4B,STYK1,SQOR,KDF1,MBOAT1,PLEKHA7,MAPK13,KRT19,KRT18,DOLPP1,TJP3,CRB3","chea3","5","0.001245000000000000",NA,NA,"","4","GTEx--Coexpression(rank=2); ARCHS4--Coexpression(rank=4); Enrichr--Queries(rank=31); ReMap--ChIP-seq(rank=39)","5","0.001245000000000000","GTEx Coexpression,0.001245"
"DEG_HD_HCT116","6","ZNF425","0.001425000000000000","Enrichr Queries,0.001425","ERRFI1,CSF1,CD82,IRS1,ABAT,PRDM1,FRY,ICAM1,HHAT,RGS2,ARHGAP42,ZNF608,LURAP1L,CCND1,SESN3,PLAU,RPS6KA2,MYC,CHEK2,FTH1,DPYSL3,SESN2,CHAC1,CCDC92,JUNB,ARRDC4,HES6,BNIP3L,CADPS2,SEMA6A,UNC5B,RFX3,DLEC1,KAT6B,DDIT3,DDIT4,HECA,TRIB3,TRIB1,RIN2,ATF3,ATF4,RTN2,BEX2,SRCAP,ABHD4,INSIG1,NATD1,FOXO3,KRCC1,NDRG1,LTBP1,EFNB2,IRAK2,HMOX1,BMF,SRGAP3,ZNF786,PCK2,JUN,JAG1,GADD45B,GADD45A,PLK2,ASNS,MTHFR,KLHL24,FBXO32,ELL2,PBX1,INHBE,ABTB2,ISG20,CXCL10,ABTB1,EFNA2,HOOK2,BAMBI,HOOK1,ID2,BHLHE40,ID1,JMY,NABP1,SERPINI1,MXD1,CDKN1C,KDM5B,BTG2,CDKN1A,BTG1,ICA1,ADM,SLC2A3,ZC3H6,SLC7A11,SIPA1L2,RND3,BBC3,RND1,AKAP12,LFNG,MAP1LC3B,ENC1,TCP11L2,SMIM14,DUSP5,EDN1,NCOA3,TSC22D3,TNFRSF19,FOS,TENT5C,PGM2L1,RNF144B,IQCN,PTP4A3,SGK1,JDP2,KDM7A,MATN2,HBEGF,PPP1R15A,SLFN5,CEBPB,SATB1,TUFT1,ATL1,AMIGO2,PPM1H,PRICKLE1,THBS1,DEPP1,THBS3,HMGCL,SERTAD1,MKNK2,MXI1,TP53INP1,MAN1C1,LRIG1,PTK2B,ZNF467,CAVIN1,LAMB3,GDF15,KLF4,PNRC1,DHRS3,VEGFA,PINK1,PIK3IP1,TTLL1,CCNG2,KLF9,NEURL1,YPEL1,FOSB,ESYT2,YPEL5,YPEL3,YPEL2,HSPA1A","chea3","6","0.001425000000000000",NA,NA,"","3","Enrichr--Queries(rank=2); GTEx--Coexpression(rank=879); ARCHS4--Coexpression(rank=1052)","6","0.001425000000000000","Enrichr Queries,0.001425"
"DEG_HD_HCT116","7","EHF","0.001843000000000000","ARCHS4 Coexpression,0.001843","FOXA1,PATJ,CTNND1,CBLC,SPINT2,ABCA12,F11R,RAPGEFL1,CDH3,POF1B,CDH1,PRSS8,PLS1,KRT6A,KRT7,TC2N,SDCBP2,ALDH3A2,SLC9A2,KIAA1217,AZGP1,SPINT1,SLPI,SCNN1A,CLDN7,MALL,PRR15,ELMO3,PKP3,EZR,SPATA18,RHCG,DSC3,COL17A1,CDS1,CASZ1,SDC4,MAOA,GPR87,TACSTD2,IL20RB,NDRG1,PPL,FUT3,MYO6,MAP7,MYH14,RHPN2,TSPAN1,AP1M2,FAM83B,SPRR2D,PROM2,ZBTB7C,ST14,JUP,ATP8B1,CGN,CORO2A,GJB2,GJB4,GJB3,GOLGB1,MYO5B,LCN2,PLXNB2,SERINC2,CRYBG1,SOWAHB,KRT23,BICDL2,TFCP2L1,PRSS22,SDR16C5,ITGB6,CFAP43,DSP,FGFBP1,ITGA2,RIPK4,TMC4,SERPINB5,EPN3,ALDH1A3,GPRC5A,ADGRF1,ELF3,ESRP1,PAX9,IRF6,TNFRSF21,RBM47,CSTA,DNAH5,TMPRSS4,ATP2C2,ALS2CL,RAB25,EPCAM,CLMN,EPS8L1,MAL2,EPS8L2,FLNB,MUC4,MISP,MPZL2,SLC12A2,LAMB3,GALNT3,CMTM4,CKMT1A,CDC42BPG,SEMA4B,GRHL3,GRHL1,GRHL2,KLK10,SGPP2,MPP7,PLEKHA7,TJP1,MYO1D,TTC9,KRT19,KRT16,CYB561,TJP3,TJP2,PTPN3","chea3","7","0.001843000000000000",NA,NA,"","4","ARCHS4--Coexpression(rank=3); Enrichr--Queries(rank=9); GTEx--Coexpression(rank=21); ReMap--ChIP-seq(rank=188)","7","0.001843000000000000","ARCHS4 Coexpression,0.001843"
"DEG_HD_HCT116","8","ZNF554","0.002849000000000000","Enrichr Queries,0.002849","ERO1B,SLC27A1,ATP8A1,SPPL2B,ZBTB20,NR3C1,LOXL2,HHAT,ARHGAP42,DEPTOR,SESN3,RPS6KA2,CHEK2,NIPAL3,SESN2,CHAC1,ZNF566,CADPS2,GABARAPL1,WSB1,UNC5B,ANK3,TLE6,ERN1,ZNF91,KAT6B,DDIT3,DDIT4,HECA,TRIB3,ZNF555,ATF3,ZNF550,SHC2,H6PD,SRCAP,ITPR1,CACNA1A,SLC1A4,NDRG1,PPL,C3,ZMAT3,IRAK2,HMOX1,BMF,ZNF425,LONRF2,PAG1,EXPH5,JUN,JAG1,ABCA5,GADD45B,GADD45A,FZD7,INSR,FANCA,ASNS,IRF2BP2,MTHFR,ABCA7,KLHL24,FBXO32,ARHGAP26,PBX1,ACSF2,SMAD7,CXCL10,ABTB1,BFSP1,EFNA2,HOOK2,NBEA,HOOK1,ID2,NOXA1,BHLHE40,ID1,JMY,CYP1A1,MXD1,CDKN1C,CPM,KDM5B,BTG2,CDKN1A,ADM,ZC3H6,SLC7A11,PTPRH,PCSK4,BBC3,HEY1,HYAL1,TCP11L2,PGPEP1,JAK3,PCMTD1,SMIM14,CEP68,DUSP5,CERS4,CAMK1D,NCOA3,GAA,TSC22D3,FOS,PGM2L1,PTP4A3,GPRC5A,TFDP2,TLCD2,RHOU,CREB5,PPP1R15A,GRAMD1C,SLFN5,SATB1,RGS16,CEBPG,GDPD1,CXCR4,PBXIP1,THBS1,DEPP1,THSD4,THBS3,FBXL20,ZFP14,GNG7,TP53INP2,MKNK2,MXI1,TP53INP1,LRIG1,GPR155,RRM2,GSN,GDF15,AHNAK2,LYRM9,ASS1,PNRC1,DHRS3,VEGFA,XK,NFIC,CCNG2,KLF9,NEURL1,PDCD4,YPEL1,TCEA2,FOSB,YPEL5,TJP3,YPEL3,YPEL2","chea3","8","0.002849000000000000",NA,NA,"","3","Enrichr--Queries(rank=4); GTEx--Coexpression(rank=556); ARCHS4--Coexpression(rank=821)","8","0.002849000000000000","Enrichr Queries,0.002849"
"DEG_HD_HCT116","9","TFCP2L1","0.003071000000000000","ARCHS4 Coexpression,0.003071","FCGBP,EHF,PATJ,CTNND1,CBLC,F11R,RAPGEFL1,CDH3,POF1B,NIPAL1,CDH1,PRSS8,KRT7,CYS1,SDCBP2,KIAA1217,SLC9A3,ERN2,SPINT1,SLPI,SCNN1A,CLDN7,MALL,PRR15,ELMO3,PKP3,PLA2R1,DSC3,COL17A1,CDS1,CASZ1,SDC4,EPAS1,MAOA,GPR87,CLCNKB,IL20RB,NDRG1,PPL,FUT3,FAM83E,MYH14,RHPN2,S100A14,B4GALNT3,TSPAN1,PROM2,TRPM4,ZBTB7C,JAG2,ST14,JUP,ATP8B1,CGN,CORO2A,GJB2,SLC6A8,GJB3,DLG5,MYO5B,TRPV4,SDC1,PLXNB2,SERINC2,CRYBG2,CRYBG1,BICDL2,WASL,KRT20,PRSS22,PPP1R13L,MMP28,KIF13B,ITGB6,RNF152,DSP,FGFBP1,RIPK4,TENT5B,TMC4,SERPINB5,ALDH1A3,CEACAM1,GPRC5A,ADGRF1,ELF3,ESRP1,IRF6,GPRC5C,TNFRSF21,RBM47,TMPRSS4,ATP2C2,SEMA3F,ERMP1,ALS2CL,RAB25,EPCAM,CLMN,KLRG2,EPS8L1,EPS8L2,FLNB,KCNJ1,MUC4,MISP,MPZL2,LAMB3,GALNT3,CMTM4,CKMT1A,CDC42BPG,SEMA4B,AHNAK2,GRHL3,GRHL2,SGPP2,PLEKHA7,MYO1D,KRT19,KRT15,TJP3,TJP2,PTPN3","chea3","9","0.003071000000000000",NA,NA,"","3","ARCHS4--Coexpression(rank=5); Enrichr--Queries(rank=34); GTEx--Coexpression(rank=37)","9","0.003071000000000000","ARCHS4 Coexpression,0.003071"
"DEG_HD_HCT116","10","HES2","0.003111000000000000","GTEx Coexpression,0.003111","IL1RN,EHF,DGKA,CBLC,RAPGEFL1,NIPAL1,FAM110C,PITX1,EPHB3,SH3GL1,MREG,ATG9B,OVOL1,SDCBP2,SULT2B1,TMEM254,SPINT1,TMEM79,MALL,CHMP4C,PKP3,TTLL12,EPHA1,RHCG,DSC3,IPPK,GRB7,CRABP2,CDCA4,GPR87,TACSTD2,IL20RB,PPL,EFNA4,KLK8,INAVA,KLK7,RDH12,SFN,STAP2,S100A14,FAM83B,PROM2,ZBTB7C,TFAP2C,JUP,SRD5A1,PTK6,RAB27B,TINCR,CNFN,TMPRSS13,RNF223,SQLE,GJB2,RAET1E,FAM135A,GJB3,RAET1L,SDC1,DEGS2,LAD1,CD164L2,CRYBG2,CLIC3,CRYBG1,MAST4,TTC22,SOWAHC,BICD2,SDR16C5,GM2A,PPP1R13L,RBBP8NL,DSP,DENND2C,FGFBP1,SH2D3A,RIPK4,IL18,TMEM40,RHOD,SERPINB5,ESRP1,PAX9,IRF6,CSTA,TUFT1,TMPRSS4,HMGCR,SEMA3F,SBSN,ALS2CL,RAB25,EPS8L1,MAL2,MPZL3,MPZL2,CDKN2B,CDC42BPG,SEMA4B,KDF1,KRT13,GRHL3,GRHL1,DHRS1,GRHL2,KLK10,KLF3,TMEM154,DLK2,MAPK13,RAB10,USH1G,KRT15,BNIPL,CRB3","chea3","10","0.003111000000000000",NA,NA,"","3","GTEx--Coexpression(rank=5); Enrichr--Queries(rank=20); ARCHS4--Coexpression(rank=647)","10","0.003111000000000000","GTEx Coexpression,0.003111"
