"Query Name","Rank","TF","Score","Library","Overlapping_Genes"
"DEG_MD_ALL","1","GLIS1","0.000614300000000000","ARCHS4 Coexpression,6.143E-4","FKBP10,SPARC,COL13A1,MTCL1,OLFML2A,ALDH1L2,ANTXR1,LOXL2,EXT1,MRC2,GPR176,SH3PXD2A,ZNF469"
"DEG_MD_ALL","2","ZNF469","0.000622300000000000","GTEx Coexpression,6.223E-4","MRC2,FKBP10,GPR176,OPN3,AXL,CLEC11A,STEAP1,ALDH1L2,CHST2,LOXL2"
"DEG_MD_ALL","3","ZBTB47","0.000712300000000000","Enrichr Queries,7.123E-4","SYNM,SPARC,GSN,DYSF,OLFML2A,ANTXR1,MRC2,TGFBR3,KLF7,ZEB1,SH3PXD2A,AXL,RCAN2,KCTD12,MGLL"
"DEG_MD_ALL","4","FOXC2","0.001229000000000000","ARCHS4 Coexpression,0.001229","FKBP10,SPARC,COL13A1,ALDH1L2,ANTXR1,LOXL2,EXT1,MRC2,GPR176,SH3PXD2A,AXL,ZNF469"
"DEG_MD_ALL","5","TWIST2","0.001245000000000000","GTEx Coexpression,0.001245","MRC2,FKBP10,GPR176,OPN3,AXL,CLEC11A,ZNF469,STEAP1,ALDH1L2,LOXL2"
"DEG_MD_ALL","6","ZNF488","0.001425000000000000","Enrichr Queries,0.001425","RAB3B,ITGB4,VASH2,OLFML2A,FAM107B,LFNG,TGFBR3,ALDH1A3,LIPG,KCTD12,PLPP3,MGLL"
"DEG_MD_ALL","7","PRRX2","0.001867000000000000","GTEx Coexpression,0.001867","EXT1,MRC2,FKBP10,GPR176,AXL,CLEC11A,STEAP1,ANTXR1,VGLL4,LOXL2"
"DEG_MD_ALL","8","ZNF704","0.002137000000000000","Enrichr Queries,0.002137","SYNM,ATP8A1,PELI2,SIPA1L2,ANTXR1,EXT1,TGFBR3,KLF7,SH3PXD2A,SPRY1,PLPP3,MGLL"
"DEG_MD_ALL","9","MKX","0.002457000000000000","ARCHS4 Coexpression,0.002457","FKBP10,SPARC,MTCL1,ALDH1L2,ANTXR1,HOXA11,LOXL2,EXT1,MRC2,GPR176,SH3PXD2A,ZNF469"
"DEG_MD_ALL","10","PLAGL1","0.002849000000000000","Enrichr Queries,0.002849","SPARC,GSN,ANTXR1,LOXL2,MRC2,TGFBR3,ZEB1,PSAT1,SERPING1,KCTD12,PLPP3,MGLL"
"DEG_MD_ALL","11","TSHZ3","0.003071000000000000","ARCHS4 Coexpression,0.003071","FKBP10,SPARC,DYSF,ALDH1L2,ANTXR1,LOXL2,EXT1,MRC2,GPR176,SH3PXD2A,ZNF469,KCTD12"
"DEG_MD_ALL","12","ELK3","0.003111000000000000","GTEx Coexpression,0.003111","MRC2,FKBP10,KLF7,YES1,AXL,SPRY1,KCTD12,STEAP1,LOXL2"
"DEG_MD_ALL","13","TBXT","0.003367000000000000","ReMap ChIP-seq,0.003367","FKBP10,ESRRB,NOG,PELI2,MYBPH,UBE2L6,OLFML2A,SIPA1L2,EXT1,LFNG,MRC2,TGFBR3,KLF7,LIN28A,SH3PXD2A,IL1RAPL1,HNRNPA2B1,SERPING1"
"DEG_MD_ALL","14","DZIP1","0.003561000000000000","Enrichr Queries,0.003561","SYNM,SPARC,GSN,ANTXR1,LOXL2,MRC2,TGFBR3,ZEB1,SH3PXD2A,AXL,KCTD12,PLPP3"
"DEG_MD_ALL","15","OSR2","0.003686000000000000","ARCHS4 Coexpression,0.003686","FKBP10,SPARC,ALDH1L2,ANTXR1,HOXA11,LOXL2,EXT1,MRC2,GPR176,SH3PXD2A,SERPING1,PLPP3"
"DEG_MD_ALL","16","TWIST1","0.003734000000000000","GTEx Coexpression,0.003734","MRC2,FKBP10,GPR176,OPN3,AXL,CLEC11A,STEAP1,ALDH1L2,LOXL2"
"DEG_MD_ALL","17","BNC2","0.004274000000000000","Enrichr Queries,0.004274","MRC2,TGFBR3,SPARC,ZEB1,GSN,SH3PXD2A,AXL,SERPING1,PLPP3,ANTXR1,LOXL2"
"DEG_MD_ALL","18","GLI2","0.004300000000000000","ARCHS4 Coexpression,0.0043","MAGI1,FBN3,FKBP10,USP44,VASH2,ANTXR1,LOXL2,EXT1,MRC2,GPR176,LIN28A,VANGL2"
"DEG_MD_ALL","19","HIF1A","0.004356000000000000","GTEx Coexpression,0.004356","FKBP10,GPR176,OPN3,PTGER2,CLEC11A,ZNF469,STEAP1,ALDH1L2,LOXL2"
"DEG_MD_ALL","20","OSR1","0.004914000000000000","ARCHS4 Coexpression,0.004914","EXT1,MRC2,FKBP10,SPARC,GSN,COL13A1,SH3PXD2A,ZNF469,PLPP3,ANTXR1,LOXL2"
"DEG_MD_ALL","21","RFX8","0.004978000000000000","GTEx Coexpression,0.004978","MRC2,FKBP10,GPR176,OPN3,AXL,CLEC11A,STEAP1,ALDH1L2,LOXL2"
"DEG_MD_ALL","22","ZNF662","0.004986000000000000","Enrichr Queries,0.004986","TGFBR3,ALDH1A3,VANGL2,ZEB1,SH3PXD2A,RCAN2,PELI2,KCTD12,OLFML2A,PLPP3,LOXL2"
"DEG_MD_ALL","23","PRRX1","0.005528000000000000","ARCHS4 Coexpression,0.005528","EXT1,MRC2,FKBP10,GPR176,SPARC,SH3PXD2A,ZNF469,PLPP3,ALDH1L2,ANTXR1,LOXL2"
"DEG_MD_ALL","24","RUNX2","0.005600000000000000","GTEx Coexpression,0.0056","FKBP10,GPR176,OPN3,PTGER2,CLEC11A,STEAP1,ALDH1L2,CHST2,LOXL2"
"DEG_MD_ALL","25","MTF2","0.006098000000000000","Literature ChIP-seq,0.006098","RAB3B,PCDHGB7,SYNM,ITGB4,PDE3B,DYSF,OTUD7A,ANTXR1,UFSP1,CLGN,HOXA11,IFIH1,LFNG,MRC2,GPR176,LIPG,NOG,VASH2,LEMD1,C1QL1,FRMD3,TIAM2,TGFBR3,ALDH1A3,ZEB1,KCTD12,CHST2,MGLL,ITGA9,COL13A1,PTGER2,PELI2,FOXO6,DLL1,GLRA1,ACVR1C,SPOCK2,NRIP1,MAL2,GSN,GALNT3,GREB1,GJB2,DES,PDE10A,IL7,KCNS2,KCNS3,RIMBP3,SPRY1,CD24"
"DEG_MD_ALL","26","NFATC4","0.006143000000000000","ARCHS4 Coexpression,0.006143","EXT1,MRC2,FKBP10,GPR176,SPARC,SH3PXD2A,ZNF469,PLPP3,ALDH1L2,ANTXR1,LOXL2"
"DEG_MD_ALL","27","PPARG","0.006223000000000000","GTEx Coexpression,0.006223","TGFBR3,ACVR1C,GSN,PDE3B,NRIP1,SPRY1,KCTD12,MGLL"
"DEG_MD_ALL","28","SMAD9","0.006410000000000000","Enrichr Queries,0.00641","MRC2,TGFBR3,SYNM,SPARC,GSN,RCAN2,SPRY1,KCTD12,PLPP3,MGLL,LOXL2"
"DEG_MD_ALL","29","SIX2","0.006734000000000000","ReMap ChIP-seq,0.006734","MAGI1,RTP4,TMC1,FKBP10,COL13A1,SH2D2A,VASH2,MYBPH,SPATA20,HOXA11,FRMD3,EXT1,ALDH1A3,SH3PXD2A,SPRY1,RBBP8NL,CHST2"
"DEG_MD_ALL","30","SALL2","0.006757000000000000","ARCHS4 Coexpression,0.006757","MAGI1,FBN3,HNRNPM,GPR176,LIN28A,VANGL2,PSAT1,USP44,HNRNPA2B1,VASH2,CD24"
"DEG_MD_ALL","31","ZBTB8A","0.006845000000000000","GTEx Coexpression,0.006845","TGFBR3,SEMA4A,KLF7,PCDHGB7,ZEB1,GSN,AXL,SERPING1"
"DEG_MD_ALL","32","NR3C2","0.007123000000000000","Enrichr Queries,0.007123","TGFBR3,ATP8A1,MAOB,RCAN2,PELI2,KCTD12,PLPP3,SIPA1L2,ENPP5,TENT5C,MGLL"
"DEG_MD_ALL","33","CREB3L1","0.007371000000000000","ARCHS4 Coexpression,0.007371","EXT1,MRC2,FKBP10,GPR176,SPARC,SH3PXD2A,ZNF469,ALDH1L2,ANTXR1,LOXL2"
"DEG_MD_ALL","34","SNAI2","0.007467000000000000","GTEx Coexpression,0.007467","MRC2,FKBP10,GPR176,OPN3,CLEC11A,STEAP1,ALDH1L2,LOXL2"
"DEG_MD_ALL","35","NR2F2","0.007835000000000000","Enrichr Queries,0.007835","TGFBR3,ALDH1A3,SPARC,ZEB1,GSN,AXL,SPRY1,KCTD12,PLPP3,CD24,MGLL"
"DEG_MD_ALL","36","HMGA2","0.008090000000000000","GTEx Coexpression,0.00809","FKBP10,GPR176,OPN3,AXL,CLEC11A,STEAP1,ALDH1L2,LOXL2"
"DEG_MD_ALL","37","BCL11A","0.008475000000000000","ENCODE ChIP-seq,0.008475","LIN28A,AXL,USP44,MAP3K12"
"DEG_MD_ALL","38","BACH2","0.008547000000000001","Enrichr Queries,0.008547","TGFBR3,KLF7,ZEB1,ATP8A1,SH3PXD2A,PELI2,SPRY1,PLPP3,SIPA1L2,TENT5C,FAM107B"
"DEG_MD_ALL","39","FOXF1","0.008600000000000000","ARCHS4 Coexpression,0.0086","EXT1,MRC2,FKBP10,GPR176,SPARC,COL13A1,SH3PXD2A,ZNF469,ANTXR1,LOXL2"
"DEG_MD_ALL","40","FOXD1","0.008711999999999999","GTEx Coexpression,0.008712","FKBP10,GPR176,OPN3,AXL,CLEC11A,STEAP1,ALDH1L2,LOXL2"
"DEG_MD_ALL","41","FOXL1","0.009214000000000000","ARCHS4 Coexpression,0.009214","EXT1,MRC2,FKBP10,GPR176,SPARC,COL13A1,SH3PXD2A,ZNF469,ANTXR1,LOXL2"
"DEG_MD_ALL","42","HIC1","0.009259000000000000","Enrichr Queries,0.009259","MRC2,TGFBR3,SPARC,ZEB1,AXL,SPRY1,KCTD12,PLPP3,CHST2,MGLL,LOXL2"
"DEG_MD_ALL","43","ASCL3","0.009334000000000000","GTEx Coexpression,0.009334","FBN3,ALDH1A3,GALNT3,TNFSF15,ITGB4,SLC4A11,TMC4,FOLR1"
"DEG_MD_ALL","44","ATOH8","0.009828000000000000","ARCHS4 Coexpression,0.009828","EXT1,MRC2,FKBP10,SPARC,GSN,DES,SH3PXD2A,PLPP3,ANTXR1,LOXL2"
"DEG_MD_ALL","45","CREB3L2","0.009956000000000000","GTEx Coexpression,0.009956","EXT1,FKBP10,AXL,PLPP3,ANTXR1,VGLL4,ITGA9"
"DEG_MD_ALL","46","ZEB1","0.009972000000000000","Enrichr Queries,0.009972","TGFBR3,KLF7,SPARC,GSN,SH3PXD2A,AXL,NRIP1,KCTD12,PLPP3,ANTXR1,MGLL"
"DEG_MD_ALL","47","CBX2","0.010100000000000000","ReMap ChIP-seq,0.0101","DNAH2,F10,AKR1E2,GREB1,PELI2,VASH2,DLL1,LEMD1,FAM107B,HOXA11,C1QL1,ACOXL,SEC14L5,SERPING1,CD24,VGLL4"
"DEG_MD_ALL","48","EBF1","0.010580000000000001","GTEx Coexpression,0.01058","TGFBR3,KLF7,GSN,AXL,SERPING1,SPRY1,KCTD12"
"DEG_MD_ALL","49","GRHL1","0.010680000000000000","Enrichr Queries,0.01068","TGFBR3,GJB2,GSN,PSAT1,MAL2,PLPP3,CD24,SIPA1L2,TENT5C,MGLL,LOXL2"
"DEG_MD_ALL","50","SIM1","0.011200000000000000","GTEx Coexpression,0.0112","FKBP10,GPR176,OPN3,CLEC11A,STEAP1,ALDH1L2,LOXL2"
"DEG_MD_ALL","51","ZNF438","0.011400000000000000","Enrichr Queries,0.0114","IFIH1,TGFBR3,KLF7,ZEB1,GSN,CASP4,DYSF,KCTD12,PLPP3,SIPA1L2,MGLL"
"DEG_MD_ALL","52","TCF21","0.011670000000000000","ARCHS4 Coexpression,0.01167","EXT1,MRC2,FKBP10,SPARC,PDE10A,SH3PXD2A,SERPING1,ZNF469,PLPP3,ANTXR1"
"DEG_MD_ALL","53","HOXC8","0.011820000000000001","GTEx Coexpression,0.01182","GPR176,OPN3,CLEC11A,STEAP1,ALDH1L2,UFSP1,LOXL2"
"DEG_MD_ALL","54","RARG","0.012109999999999999","Enrichr Queries,0.01211","LFNG,MRC2,TGFBR3,SPARC,GSN,SH3PXD2A,ITGB4,AXL,PLPP3,MGLL,LOXL2"
