"TF","Score","Activity_Score_Mean","Method_P_Value","Condition_Scores","Method_Direction","Rank","Method","Method_Rank","Method_Score","Method_Adjusted_P_Value","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"MYC","4.1226065969561913604","-4.1226065969561913604","0.00003746091624495229","MD_ALL=-4.123","Repressed","1","collectri","1","4.1226065969561913604",NA,"6","Literature--ChIP-seq(rank=18); ENCODE--ChIP-seq(rank=57); ReMap--ChIP-seq(rank=227); GTEx--Coexpression(rank=739); Enrichr--Queries(rank=1263); ARCHS4--Coexpression(rank=1325)","420","0.109799999999999995","Literature ChIP-seq,0.1098"
"E2F4","4.1164355484188730472","-4.1164355484188730472","0.00003847768640924087","MD_ALL=-4.116","Repressed","2","collectri","2","4.1164355484188730472",NA,"6","ENCODE--ChIP-seq(rank=32); Literature--ChIP-seq(rank=143); ReMap--ChIP-seq(rank=217); Enrichr--Queries(rank=1145); ARCHS4--Coexpression(rank=1344); GTEx--Coexpression(rank=1566)","870","0.271199999999999997","ENCODE ChIP-seq,0.2712"
"ATF4","3.9639925977864649553","-3.9639925977864649553","0.00007370653883510750","MD_ALL=-3.964","Repressed","3","collectri","3","3.9639925977864649553",NA,"4","ReMap--ChIP-seq(rank=16); GTEx--Coexpression(rank=366); Enrichr--Queries(rank=875); ARCHS4--Coexpression(rank=1360)","223","0.053870000000000001","ReMap ChIP-seq,0.05387"
"ZNF331","3.6327445593180200945","-3.6327445593180200945","0.00028042258843512035","MD_ALL=-3.633","Repressed","4","collectri","4","3.6327445593180200945",NA,"3","Enrichr--Queries(rank=160); GTEx--Coexpression(rank=615); ARCHS4--Coexpression(rank=1383)","435","0.114000000000000004","Enrichr Queries,0.114"
"FOXO3","3.3606245927712179444","3.3606245927712179444","0.00077766446904378402","MD_ALL=3.361","Activated","5","collectri","5","3.3606245927712179444",NA,"4","Literature--ChIP-seq(rank=65); GTEx--Coexpression(rank=805); Enrichr--Queries(rank=903); ARCHS4--Coexpression(rank=1248)","1136","0.396299999999999986","Literature ChIP-seq,0.3963"
"NEUROD6","3.2602564375268507924","-3.2602564375268507924","0.00111311523860976760","MD_ALL=-3.26","Repressed","6","collectri","6","3.2602564375268507924",NA,"3","GTEx--Coexpression(rank=324); ARCHS4--Coexpression(rank=719); Enrichr--Queries(rank=1101)","702","0.201600000000000001","GTEx Coexpression,0.2016"
"MZF1","3.2261389347507893888","3.2261389347507893888","0.00125472433382053093","MD_ALL=3.226","Activated","7","collectri","7","3.2261389347507893888",NA,"3","ARCHS4--Coexpression(rank=684); GTEx--Coexpression(rank=867); Enrichr--Queries(rank=1276)","1182","0.420099999999999973","ARCHS4 Coexpression,0.4201"
"USF1","2.9534268884418839463","2.9534268884418839463","0.00314267041003129860","MD_ALL=2.953","Activated","8","collectri","8","2.9534268884418839463",NA,"5","ENCODE--ChIP-seq(rank=78); ReMap--ChIP-seq(rank=105); Enrichr--Queries(rank=1163); ARCHS4--Coexpression(rank=1208); GTEx--Coexpression(rank=1362)","1038","0.353499999999999981","ReMap ChIP-seq,0.3535"
"RELA","2.9138640075852570988","2.9138640075852570988","0.00356985380514713646","MD_ALL=2.914","Activated","9","collectri","9","2.9138640075852570988",NA,"6","ENCODE--ChIP-seq(rank=36); Literature--ChIP-seq(rank=59); ReMap--ChIP-seq(rank=221); GTEx--Coexpression(rank=808); Enrichr--Queries(rank=1152); ARCHS4--Coexpression(rank=1475)","935","0.305099999999999982","ENCODE ChIP-seq,0.3051"
"FOXA2","2.7588589480341845217","2.7588589480341845217","0.00580035649972331351","MD_ALL=2.759","Activated","10","collectri","10","2.7588589480341845217",NA,"6","ENCODE--ChIP-seq(rank=55); Literature--ChIP-seq(rank=57); ReMap--ChIP-seq(rank=108); Enrichr--Queries(rank=409); ARCHS4--Coexpression(rank=483); GTEx--Coexpression(rank=1053)","913","0.291300000000000003","Enrichr Queries,0.2913"
"CTNNB1","2.7436999859485329267","2.7436999859485329267","0.00607510314623609105","MD_ALL=2.744","Activated","11","collectri","11","2.7436999859485329267",NA,"0","",NA,NA,NA
"CEBPA","2.6768126599696766554","2.6768126599696766554","0.00743261811383419489","MD_ALL=2.677","Activated","12","collectri","12","2.6768126599696766554",NA,"5","Literature--ChIP-seq(rank=45); ReMap--ChIP-seq(rank=174); GTEx--Coexpression(rank=267); Enrichr--Queries(rank=516); ARCHS4--Coexpression(rank=681)","597","0.166099999999999998","GTEx Coexpression,0.1661"
"IRF2","2.6321639882678313782","2.6321639882678313782","0.00848429002222426260","MD_ALL=2.632","Activated","13","collectri","13","2.6321639882678313782",NA,"4","ReMap--ChIP-seq(rank=257); ARCHS4--Coexpression(rank=320); Enrichr--Queries(rank=538); GTEx--Coexpression(rank=1289)","686","0.196599999999999997","ARCHS4 Coexpression,0.1966"
"HOPX","2.6233522717955781722","-2.6233522717955781722","0.00870691950759271659","MD_ALL=-2.623","Repressed","14","collectri","14","2.6233522717955781722",NA,"0","",NA,NA,NA
"BRD4","2.6227743680701482987","-2.6227743680701482987","0.00872170114106915299","MD_ALL=-2.623","Repressed","15","collectri","15","2.6227743680701482987",NA,"0","",NA,NA,NA
"TRPS1","2.6170476120227856853","2.6170476120227856853","0.00886939688551852470","MD_ALL=2.617","Activated","16","collectri","16","2.6170476120227856853",NA,"3","Enrichr--Queries(rank=68); GTEx--Coexpression(rank=180); ARCHS4--Coexpression(rank=362)","196","0.048430000000000001","Enrichr Queries,0.04843"
"PURA","2.6013045064041731003","2.6013045064041731003","0.00928699794693530964","MD_ALL=2.601","Activated","17","collectri","17","2.6013045064041731003",NA,"2","ARCHS4--Coexpression(rank=176); GTEx--Coexpression(rank=1159)","414","0.108100000000000002","ARCHS4 Coexpression,0.1081"
"RARG","2.6000263556172509283","2.6000263556172509283","0.00932166009689146952","MD_ALL=2.6","Activated","18","collectri","18","2.6000263556172509283",NA,"4","Enrichr--Queries(rank=17); Literature--ChIP-seq(rank=95); ARCHS4--Coexpression(rank=308); GTEx--Coexpression(rank=417)","54","0.012109999999999999","Enrichr Queries,0.01211"
"NKX3-1","2.5827403976856699863","2.5827403976856699863","0.00980190475073160379","MD_ALL=2.583","Activated","19","collectri","19","2.5827403976856699863",NA,"0","",NA,NA,NA
