"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"SMAD3","SMAD3","105/375","0.00003440960192146784","0.009221773314953382","0","0","1.6269442977049950","16.720391111312729038","APP;IRS1;NR3C1;ETS1;RPS6KA3;GRIP1;DACH1;ZNF83;MYC;SAP130;EP300;SOX9;PKNOX1;TGM2;ACVR1;PIAS3;DYRK1A;ANK3;ISL1;RUNX2;RUNX1;AR;PRKAR1B;PAPPA;SIK3;ATF3;NOTCH1;EPB41;SH2D2A;CUL1;CHRD;NEDD4L;FBLN1;FOXO4;ANAPC10;PRDM16;DVL1;HIVEP1;RAB11FIP5;PCK2;EGR1;CREBBP;TGFB1;SMURF2;SS18L1;PRG2;SMAD9;FLI1;PBX1;SMARCA4;COL1A1;CDK8;DAB2;LRCH1;CDC16;SNAI1;NF1;PAEP;GTF2IRD1;KDM5C;DDX3X;ITGB4;SUV39H1;FHL1;FHL2;HOXC11;JPH1;GLI3;JPH3;HNF4A;TGIF1;TGIF2;TFE3;AXIN1;PROX1;ARID1A;MMP9;TGFBR2;KAT2B;RBL1;PAX8;TCP1;IRF7;PABPC1;ZMYND11;TLR4;HDAC4;CEBPA;CEBPB;ODC1;NEDD9;RASD2;ACVR1C;FLNA;PCDH1;GIT2;USP9X;WWP1;KLF4;RSPH3;KLF5;NFIC;VIM;HSPA1B;F2RL2"
"CTNNB1","CTNNB1","104/398","0.00062823199590495934","0.084183087451264557","0","0","1.4772700735958495","10.891322880191516731","APP;IRS1;AHR;CDH8;IGF1R;HERC5;GRIP1;SOX1;CCND1;MYC;EP300;SOX6;MAGI1;TLE1;RPL21;CTNNBIP1;IFRD1;MITF;MYO7A;AR;PRPF6;FSCN1;PRKD1;EZR;DSC3;MACF1;NOTCH1;DDX1;CUL1;FOXO4;NDRG1;LDHB;KIF3B;DVL1;BCL9L;TFAP2A;EGR1;CREBBP;CAV1;SMARCA5;PTK6;GRIN2B;GRIN2D;SMARCA4;PTPRB;DLG1;FER;COPS5;CDK6;CDK5;TADA3;BCL3;UBA1;COPS8;CALCOCO1;SH3KBP1;YWHAB;SUV39H1;FHL2;HMGB2;PTPRM;PTPRJ;AKAP12;UCHL1;TUBA1A;YWHAQ;HNF4A;CASP3;RPLP2;CCR7;CA9;EMD;ACP1;RAB8B;NCOA2;TBP;AXIN1;YWHAZ;TGFBR2;KAT2B;SGK1;MET;MDFI;HDAC4;KANK1;CEBPA;SATB1;PRKX;LRP2;EGFR;HDAC6;HDAC7;HSPD1;PTPRZ1;FYN;TBL1X;RBM39;TCF7L1;USP9X;KLF4;PTPN14;CUL4A;HSPA1B;TNRC6B"
"STAT4","STAT4","13/28","0.00110099258314093058","0.086930509155587421","0","0","3.5967337115351556","24.499306903017821213","PIAS3;CREBBP;CISH;IFNGR1;FHL1;STAT3;NMI;EP300;JAK3;IRF9;IL12RB2;MAP2K6;IFNAR1"
"CEBPB","CEBPB","43/142","0.00129747028590428983","0.086930509155587421","0","0","1.8071305571305571","12.012609148997423603","CEBPA;CAMK2D;PAXIP1;CEBPG;BHLHE41;HMGB2;NOLC1;RORA;NR3C1;NR2C2;ELK1;HDAC9;EGFR;RPS6KA3;MYC;RAD21;CASP1;ITGAX;EP300;STAT6;ESRRA;STAT5A;EGR1;CREBBP;SHPRH;STAT3;SMARCA5;NR2F2;RUNX2;RUNX1;SMARCA4;AR;CDK8;KAT2B;DDIT3;NFIC;BHLHE40;REL;RARB;ATF7;SSBP1;ATF3;ATF4"
"STAT6","STAT6","27/83","0.00324887205908549288","0.174139542366982425","0","0","2.0030639973380655","11.476449814831635621","CEBPB;NR3C1;ETS1;ZBTB2;PPM1G;SH3BGRL;EP300;JAK3;NCOA1;VKORC1;NCOA2;PIAS3;CREBBP;IL4R;CISH;STAT2;STAT3;WWP1;NMI;PARP14;SND1;SMARCA4;RCN3;PSAT1;IGHE;IRF9;IFNAR1"
"MEIS1","MEIS1","14/36","0.00542127213835951870","0.224290509790600195","0","0","2.6404905386076396","13.776560765365820416","CEBPB;CREBBP;PBX4;ETS1;HOXC11;PBX1;HOXA11;SUMO3;TLX1;HOXB4;HOXA2;PKNOX1;HOXB8;HOXD9"
"PAX5","PAX5","8/16","0.00585833421094851276","0.224290509790600195","0","0","4.1465361833633789","21.312739781187410415","AR;CREBBP;TBP;ID2;EP300;KPNA2;ETS1;RUNX1"
"CEBPA","CEBPA","33/113","0.00810524915946334717","0.249070832407541881","0","0","1.7138316485225509","8.252516504808227182","MACF1;CEBPB;RASGRF1;AK5;NR3C1;FUT1;SHARPIN;MYC;C1QBP;SUMO3;ITGAX;EP300;E2F2;SOX8;TGFB2;CREBBP;FBXW7;SP110;ACTN1;SMC1A;RUNX1;SMARCA4;NFATC4;AR;MAF;CDK6;RBL1;RAB34;DDIT3;RARB;MCM5;TRIB2;JDP2"
"IRF1","IRF1","16/45","0.00836431899876073463","0.249070832407541881","0","0","2.2894771968854282","10.952356046026368475","PIAS3;CEBPB;CREBBP;UBE2I;SMARCA4;HCFC1;AR;KAT2B;POLR2A;EP300;POLR2F;IRF8;ULK2;IRF5;KPNA2;IRF9"
"SMAD2","SMAD2","93/384","0.01170844908548465159","0.254585097189536036","0","0","1.3310260962090736","5.919664762471478880","EPHB6;ITGB4;DGKA;FHL1;PPAN;FHL2;IL1RAP;ANTXR2;GLI3;RPS6KA3;ING2;MYC;HNF4A;MCF2L;ZNF41;EP300;SOX9;PKNOX1;HMGN3;TGM2;ACVR1;TGIF1;GRIPAP1;PIAS3;PCID2;TRIM62;CISH;LMO2;AXIN1;ANK3;TERF1;ATP1B1;ATAD3B;ARID1A;RHOD;ARID1B;RUNX2;RUNX1;TGFBR2;KAT2B;ARL4D;RBL1;TNNT1;PAPPA;RAB34;SIK3;IRF7;RARB;PLIN3;FAM161B;ZMYND11;ATF3;PAXIP1;SH2D2A;DDX1;NEDD4L;NEDD9;PSG11;ANAPC10;HSPD1;HDAC7;RASD2;ACVR1C;PRDM16;UBR5;DVL1;FLNA;DYNC1I1;CREBBP;TGFB1;SMURF2;USP9X;CAV1;HUWE1;MYO5A;WWP1;SMAD9;SORBS1;KLF4;PBX1;SMARCA4;COL1A1;CDK8;DAB2;COPS5;KLF5;CDC16;NF1;GTF2IRD1;RHEBL1;HSPA1B;TPT1;TNRC6B"
