"statistic","source","condition","score","p_value","TF","Rank","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"ora","ATF4","HD_ALL","6.54068989402171486","0.0000002879453741556877","ATF4","1","dorothea","1","6.54068989402171486","0.0000002879453741556877",NA,"","4","ReMap--ChIP-seq(rank=1); GTEx--Coexpression(rank=166); Enrichr--Queries(rank=447); ARCHS4--Coexpression(rank=898)","13","0.003367000000000000","ReMap ChIP-seq,0.003367"
"ora","NR2F6","HD_ALL","5.74484365174570755","0.0000017995186345239449","NR2F6","2","dorothea","2","5.74484365174570755","0.0000017995186345239449",NA,"","4","ReMap--ChIP-seq(rank=25); ARCHS4--Coexpression(rank=233); GTEx--Coexpression(rank=303); Enrichr--Queries(rank=668)","347","0.084180000000000005","ReMap ChIP-seq,0.08418"
"ora","ZNF263","HD_ALL","4.80982196078173985","0.0000154945168714663098","ZNF263","3","dorothea","3","4.80982196078173985","0.0000154945168714663098",NA,"","6","ENCODE--ChIP-seq(rank=33); Literature--ChIP-seq(rank=75); ReMap--ChIP-seq(rank=190); Enrichr--Queries(rank=403); GTEx--Coexpression(rank=907); ARCHS4--Coexpression(rank=1400)","916","0.279700000000000004","ENCODE ChIP-seq,0.2797"
"ora","KLF5","HD_ALL","4.39753351615362487","0.0000400374568713067605","KLF5","4","dorothea","4","4.39753351615362487","0.0000400374568713067605",NA,"","5","ARCHS4--Coexpression(rank=1); ReMap--ChIP-seq(rank=28); GTEx--Coexpression(rank=35); Literature--ChIP-seq(rank=65); Enrichr--Queries(rank=166)","1","0.000614300000000000","ARCHS4 Coexpression,6.143E-4"
"ora","ESR1","HD_ALL","3.64478340176065219","0.0002265774048655888313","ESR1","5","dorothea","5","3.64478340176065219","0.0002265774048655888313",NA,"","6","ReMap--ChIP-seq(rank=3); ENCODE--ChIP-seq(rank=14); ARCHS4--Coexpression(rank=29); Literature--ChIP-seq(rank=35); GTEx--Coexpression(rank=458); Enrichr--Queries(rank=589)","44","0.010100000000000000","ReMap ChIP-seq,0.0101"
"ora","MYCN","HD_ALL","3.59132574186321341","0.0002562561270649814284","MYCN","6","dorothea","6","3.59132574186321341","0.0002562561270649814284",NA,"","5","GTEx--Coexpression(rank=63); Literature--ChIP-seq(rank=119); Enrichr--Queries(rank=124); ReMap--ChIP-seq(rank=222); ARCHS4--Coexpression(rank=689)","160","0.039199999999999999","GTEx Coexpression,0.0392"
"ora","E2F4","HD_ALL","3.58878118892146603","0.0002577619514845284421","E2F4","7","dorothea","7","3.58878118892146603","0.0002577619514845284421",NA,"","6","ENCODE--ChIP-seq(rank=13); Literature--ChIP-seq(rank=55); ReMap--ChIP-seq(rank=181); Enrichr--Queries(rank=465); GTEx--Coexpression(rank=473); ARCHS4--Coexpression(rank=1018)","441","0.110200000000000006","ENCODE ChIP-seq,0.1102"
"ora","GRHL2","HD_ALL","3.36267703554490360","0.0004338333800132213080","GRHL2","8","dorothea","8","3.36267703554490360","0.0004338333800132213080",NA,"","5","ARCHS4--Coexpression(rank=2); GTEx--Coexpression(rank=3); ReMap--ChIP-seq(rank=4); Enrichr--Queries(rank=26); Literature--ChIP-seq(rank=79)","4","0.001229000000000000","ARCHS4 Coexpression,0.001229"
"ora","E2F1","HD_ALL","3.19955421018866515","0.0006316053351325934782","E2F1","9","dorothea","9","3.19955421018866515","0.0006316053351325934782",NA,"","6","Enrichr--Queries(rank=3); GTEx--Coexpression(rank=5); ARCHS4--Coexpression(rank=45); ENCODE--ChIP-seq(rank=57); Literature--ChIP-seq(rank=83); ReMap--ChIP-seq(rank=267)","8","0.002137000000000000","Enrichr Queries,0.002137"
"ora","PRDM1","HD_ALL","3.07015730854789393","0.0008508297979447911833","PRDM1","10","dorothea","10","3.07015730854789393","0.0008508297979447911833",NA,"","5","ENCODE--ChIP-seq(rank=23); ReMap--ChIP-seq(rank=53); GTEx--Coexpression(rank=119); Enrichr--Queries(rank=578); ARCHS4--Coexpression(rank=690)","304","0.074050000000000005","GTEx Coexpression,0.07405"
"ora","BCL6","HD_ALL","2.80054810023971035","0.0015828942437120365003","BCL6","11","dorothea","11","2.80054810023971035","0.0015828942437120365003",NA,"","5","Literature--ChIP-seq(rank=47); ReMap--ChIP-seq(rank=202); Enrichr--Queries(rank=449); ARCHS4--Coexpression(rank=557); GTEx--Coexpression(rank=843)","933","0.286600000000000021","Literature ChIP-seq,0.2866"
