"TF","Score","Activity_Score_Mean","Method_P_Value","Condition_Scores","Method_Direction","Rank","Method","Method_Rank","Method_Score","Method_Adjusted_P_Value","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"SREBF2","3.140783300786997856","-3.140783300786997856","0.00168496654873503764159","MD_HCT116=-3.141","Repressed","11","collectri","11","3.140783300786997856",NA,"6","ENCODE--ChIP-seq(rank=58); Literature--ChIP-seq(rank=71); ReMap--ChIP-seq(rank=116); GTEx--Coexpression(rank=139); Enrichr--Queries(rank=533); ARCHS4--Coexpression(rank=1145)","330","0.08649999999999999","GTEx Coexpression,0.0865"
"RXRG","3.050726071802457806","3.050726071802457806","0.00228288746205987770968","MD_HCT116=3.051","Activated","12","collectri","12","3.050726071802457806",NA,"3","ARCHS4--Coexpression(rank=343); Enrichr--Queries(rank=413); GTEx--Coexpression(rank=837)","677","0.21070000000000000","ARCHS4 Coexpression,0.2107"
"MECP2","2.968953522430369141","2.968953522430369141","0.00298815789233307848791","MD_HCT116=2.969","Activated","13","collectri","13","2.968953522430369141",NA,"3","ARCHS4--Coexpression(rank=597); GTEx--Coexpression(rank=607); Enrichr--Queries(rank=1255)","1011","0.36670000000000003","ARCHS4 Coexpression,0.3667"
"HIVEP1","2.945740679185606670","2.945740679185606670","0.00322182385809130760607","MD_HCT116=2.946","Activated","14","collectri","14","2.945740679185606670",NA,"3","Enrichr--Queries(rank=495); ARCHS4--Coexpression(rank=1020); GTEx--Coexpression(rank=1464)","979","0.35260000000000002","Enrichr Queries,0.3526"
"YY1","2.901998280706232780","-2.901998280706232780","0.00370790575290873584621","MD_HCT116=-2.902","Repressed","15","collectri","15","2.901998280706232780",NA,"6","ENCODE--ChIP-seq(rank=96); ReMap--ChIP-seq(rank=135); Literature--ChIP-seq(rank=148); GTEx--Coexpression(rank=342); ARCHS4--Coexpression(rank=1137); Enrichr--Queries(rank=1225)","686","0.21279999999999999","GTEx Coexpression,0.2128"
"PURA","2.895170192255349217","2.895170192255349217","0.00378953011529804123514","MD_HCT116=2.895","Activated","16","collectri","16","2.895170192255349217",NA,"2","ARCHS4--Coexpression(rank=204); GTEx--Coexpression(rank=1549)","447","0.12529999999999999","ARCHS4 Coexpression,0.1253"
"STOX1","2.887764977857375293","-2.887764977857375293","0.00387989653609484026059","MD_HCT116=-2.888","Repressed","17","collectri","17","2.887764977857375293",NA,"0","",NA,NA,NA
"MZF1","2.809518862271963346","2.809518862271963346","0.00496156116703696387082","MD_HCT116=2.81","Activated","18","collectri","18","2.809518862271963346",NA,"3","ARCHS4--Coexpression(rank=268); Enrichr--Queries(rank=356); GTEx--Coexpression(rank=464)","560","0.16460000000000000","ARCHS4 Coexpression,0.1646"
"OLIG1","2.776025347731889692","2.776025347731889692","0.00550279181478916488979","MD_HCT116=2.776","Activated","19","collectri","19","2.776025347731889692",NA,"3","ARCHS4--Coexpression(rank=62); Enrichr--Queries(rank=268); GTEx--Coexpression(rank=568)","161","0.03808000000000000","ARCHS4 Coexpression,0.03808"
"NEUROD6","2.698355932109552935","-2.698355932109552935","0.00696828920376037306422","MD_HCT116=-2.698","Repressed","20","collectri","20","2.698355932109552935",NA,"3","GTEx--Coexpression(rank=156); ARCHS4--Coexpression(rank=777); Enrichr--Queries(rank=1238)","363","0.09708000000000000","GTEx Coexpression,0.09708"
"GABPA","2.604513741266746951","-2.604513741266746951","0.00920047315374696202117","MD_HCT116=-2.605","Repressed","21","collectri","21","2.604513741266746951",NA,"6","ENCODE--ChIP-seq(rank=24); Literature--ChIP-seq(rank=37); ReMap--ChIP-seq(rank=133); ARCHS4--Coexpression(rank=1079); GTEx--Coexpression(rank=1223); Enrichr--Queries(rank=1347)","661","0.20340000000000000","ENCODE ChIP-seq,0.2034"
"ZFP42","2.596715459705734474","2.596715459705734474","0.00941198558558051755207","MD_HCT116=2.597","Activated","22","collectri","22","2.596715459705734474",NA,"4","Literature--ChIP-seq(rank=150); ARCHS4--Coexpression(rank=221); Enrichr--Queries(rank=428); GTEx--Coexpression(rank=1582)","483","0.13569999999999999","ARCHS4 Coexpression,0.1357"
"ARID1A","2.538001045191596194","-2.538001045191596194","0.01114876514812259376830","MD_HCT116=-2.538","Repressed","23","collectri","23","2.538001045191596194",NA,"0","",NA,NA,NA
"HOXA1","2.537634270662276759","2.537634270662276759","0.01116045471522249081520","MD_HCT116=2.538","Activated","24","collectri","24","2.537634270662276759",NA,"3","GTEx--Coexpression(rank=272); Enrichr--Queries(rank=273); ARCHS4--Coexpression(rank=400)","573","0.16930000000000001","GTEx Coexpression,0.1693"
"MAFG","2.505265206657037336","-2.505265206657037336","0.01223596075083958380214","MD_HCT116=-2.505","Repressed","25","collectri","25","2.505265206657037336",NA,"4","ReMap--ChIP-seq(rank=238); Enrichr--Queries(rank=667); GTEx--Coexpression(rank=878); ARCHS4--Coexpression(rank=1528)","1188","0.47510000000000002","Enrichr Queries,0.4751"
"RARG","2.496393989881560582","2.496393989881560582","0.01254631636453577836487","MD_HCT116=2.496","Activated","26","collectri","26","2.496393989881560582",NA,"4","Enrichr--Queries(rank=20); GTEx--Coexpression(rank=49); Literature--ChIP-seq(rank=93); ARCHS4--Coexpression(rank=342)","62","0.01425000000000000","Enrichr Queries,0.01425"
"E2F1","2.477754275125994887","-2.477754275125994887","0.01322121643010356478731","MD_HCT116=-2.478","Repressed","27","collectri","27","2.477754275125994887",NA,"6","ENCODE--ChIP-seq(rank=64); Literature--ChIP-seq(rank=108); ReMap--ChIP-seq(rank=143); GTEx--Coexpression(rank=211); Enrichr--Queries(rank=920); ARCHS4--Coexpression(rank=1212)","469","0.13130000000000000","GTEx Coexpression,0.1313"
"TRPS1","2.475644991120262706","2.475644991120262706","0.01329957480844209255499","MD_HCT116=2.476","Activated","28","collectri","28","2.475644991120262706",NA,"3","GTEx--Coexpression(rank=62); ARCHS4--Coexpression(rank=131); Enrichr--Queries(rank=254)","163","0.03858000000000000","GTEx Coexpression,0.03858"
"SFPQ","2.460320532183206232","-2.460320532183206232","0.01388129784905130226225","MD_HCT116=-2.46","Repressed","29","collectri","29","2.460320532183206232",NA,"0","",NA,NA,NA
"TGFB1I1","2.453451614347692100","2.453451614347692100","0.01414925733901775846413","MD_HCT116=2.453","Activated","30","collectri","30","2.453451614347692100",NA,"0","",NA,NA,NA
"HCFC1","2.404043975823476398","-2.404043975823476398","0.01621482258680240207127","MD_HCT116=-2.404","Repressed","31","collectri","31","2.404043975823476398",NA,"0","",NA,NA,NA
"DMAP1","2.400436992696326044","-2.400436992696326044","0.01637550961751799150079","MD_HCT116=-2.4","Repressed","32","collectri","32","2.400436992696326044",NA,"0","",NA,NA,NA
"NR6A1","2.359959570236145332","-2.359959570236145332","0.01827692682896779607926","MD_HCT116=-2.36","Repressed","33","collectri","33","2.359959570236145332",NA,"3","Enrichr--Queries(rank=409); ARCHS4--Coexpression(rank=501); GTEx--Coexpression(rank=1001)","874","0.29130000000000000","Enrichr Queries,0.2913"
"ETV3","2.343305798752834068","2.343305798752834068","0.01911370988231847478644","MD_HCT116=2.343","Activated","34","collectri","34","2.343305798752834068",NA,"3","GTEx--Coexpression(rank=216); Enrichr--Queries(rank=605); ARCHS4--Coexpression(rank=633)","478","0.13439999999999999","GTEx Coexpression,0.1344"
"ZNF76","2.316160514971940199","-2.316160514971940199","0.02054950618472102183421","MD_HCT116=-2.316","Repressed","35","collectri","35","2.316160514971940199",NA,"3","GTEx--Coexpression(rank=776); ARCHS4--Coexpression(rank=779); Enrichr--Queries(rank=797)","1197","0.47849999999999998","ARCHS4 Coexpression,0.4785"
"KCNIP3","2.279644944777300619","-2.279644944777300619","0.02262875503292801487865","MD_HCT116=-2.28","Repressed","36","collectri","36","2.279644944777300619",NA,"2","ARCHS4--Coexpression(rank=7); GTEx--Coexpression(rank=69)","19","0.00430000000000000","ARCHS4 Coexpression,0.0043"
"HOXB13","2.247137069472285642","2.247137069472285642","0.02463126849327303830028","MD_HCT116=2.247","Activated","37","collectri","37","2.247137069472285642",NA,"4","ReMap--ChIP-seq(rank=264); Enrichr--Queries(rank=403); ARCHS4--Coexpression(rank=615); GTEx--Coexpression(rank=619)","864","0.28699999999999998","Enrichr Queries,0.287"
"HOXA13","2.221870171034332486","2.221870171034332486","0.02629208079392662475438","MD_HCT116=2.222","Activated","38","collectri","38","2.221870171034332486",NA,"3","GTEx--Coexpression(rank=389); Enrichr--Queries(rank=467); ARCHS4--Coexpression(rank=855)","756","0.24210000000000001","GTEx Coexpression,0.2421"
"HSF2","2.212318602712359805","-2.212318602712359805","0.02694465862504671210820","MD_HCT116=-2.212","Repressed","39","collectri","39","2.212318602712359805",NA,"3","Enrichr--Queries(rank=676); GTEx--Coexpression(rank=782); ARCHS4--Coexpression(rank=1275)","1205","0.48149999999999998","Enrichr Queries,0.4815"
"HOXB1","2.206906134946967413","-2.206906134946967413","0.02732061773701630405520","MD_HCT116=-2.207","Repressed","40","collectri","40","2.206906134946967413",NA,"3","GTEx--Coexpression(rank=32); ARCHS4--Coexpression(rank=308); Enrichr--Queries(rank=512)","87","0.01991000000000000","GTEx Coexpression,0.01991"
"SMARCB1","2.188594926631455273","2.188594926631455273","0.02862629490184204553160","MD_HCT116=2.189","Activated","41","collectri","41","2.188594926631455273",NA,"0","",NA,NA,NA
"SMARCA1","2.178018168256137699","-2.178018168256137699","0.02940468416058386255663","MD_HCT116=-2.178","Repressed","42","collectri","42","2.178018168256137699",NA,"0","",NA,NA,NA
"OLIG2","2.167718890650239594","-2.167718890650239594","0.03018008127832955134195","MD_HCT116=-2.168","Repressed","43","collectri","43","2.167718890650239594",NA,"4","Literature--ChIP-seq(rank=20); ARCHS4--Coexpression(rank=71); Enrichr--Queries(rank=438); GTEx--Coexpression(rank=666)","185","0.04361000000000000","ARCHS4 Coexpression,0.04361"
"NFE2L2","2.164886112154386755","-2.164886112154386755","0.03039640801357835001029","MD_HCT116=-2.165","Repressed","44","collectri","44","2.164886112154386755",NA,"5","GTEx--Coexpression(rank=16); Literature--ChIP-seq(rank=36); ReMap--ChIP-seq(rank=144); ARCHS4--Coexpression(rank=185); Enrichr--Queries(rank=380)","45","0.00995600000000000","GTEx Coexpression,0.009956"
"PAX7","2.156792918366751799","2.156792918366751799","0.03102180315118758038850","MD_HCT116=2.157","Activated","45","collectri","45","2.156792918366751799",NA,"3","ARCHS4--Coexpression(rank=381); GTEx--Coexpression(rank=637); Enrichr--Queries(rank=963)","733","0.23400000000000001","ARCHS4 Coexpression,0.234"
"NCOA3","2.137979645409374907","-2.137979645409374907","0.03251839528117083516490","MD_HCT116=-2.138","Repressed","46","collectri","46","2.137979645409374907",NA,"4","ARCHS4--Coexpression(rank=244); ReMap--ChIP-seq(rank=267); Enrichr--Queries(rank=615); GTEx--Coexpression(rank=1190)","520","0.14990000000000001","ARCHS4 Coexpression,0.1499"
"ATF1","2.130685020698628751","-2.130685020698628751","0.03311509994531421086084","MD_HCT116=-2.131","Repressed","47","collectri","47","2.130685020698628751",NA,"5","ENCODE--ChIP-seq(rank=111); ReMap--ChIP-seq(rank=182); ARCHS4--Coexpression(rank=395); Enrichr--Queries(rank=1091); GTEx--Coexpression(rank=1277)","758","0.24260000000000001","ARCHS4 Coexpression,0.2426"
"RCOR2","2.107008740161879778","-2.107008740161879778","0.03511682196929612892466","MD_HCT116=-2.107","Repressed","48","collectri","48","2.107008740161879778",NA,"0","",NA,NA,NA
"STAT4","2.091605460689367924","2.091605460689367924","0.03647382364715853753090","MD_HCT116=2.092","Activated","49","collectri","49","2.091605460689367924",NA,"4","Literature--ChIP-seq(rank=147); Enrichr--Queries(rank=766); ARCHS4--Coexpression(rank=981); GTEx--Coexpression(rank=1046)","1313","0.54559999999999997","Enrichr Queries,0.5456"
"AHR","2.079743386247034032","-2.079743386247034032","0.03754907631808767493053","MD_HCT116=-2.08","Repressed","50","collectri","50","2.079743386247034032",NA,"5","Enrichr--Queries(rank=14); GTEx--Coexpression(rank=19); Literature--ChIP-seq(rank=45); ReMap--ChIP-seq(rank=149); ARCHS4--Coexpression(rank=534)","46","0.00997200000000000","Enrichr Queries,0.009972"
"FOXC1","2.034008472025148784","2.034008472025148784","0.04195074126815014070591","MD_HCT116=2.034","Activated","51","collectri","51","2.034008472025148784",NA,"3","Enrichr--Queries(rank=75); GTEx--Coexpression(rank=97); ARCHS4--Coexpression(rank=632)","213","0.05342000000000000","Enrichr Queries,0.05342"
"ELK4","2.033795384670729067","-2.033795384670729067","0.04197223007789177562366","MD_HCT116=-2.034","Repressed","52","collectri","52","2.033795384670729067",NA,"5","ENCODE--ChIP-seq(rank=114); ReMap--ChIP-seq(rank=194); GTEx--Coexpression(rank=908); ARCHS4--Coexpression(rank=1169); Enrichr--Queries(rank=1252)","1340","0.56499999999999995","GTEx Coexpression,0.565"
"HOXB3","2.009970128262223543","-2.009970128262223543","0.04443435053236601678384","MD_HCT116=-2.01","Repressed","53","collectri","53","2.009970128262223543",NA,"3","Enrichr--Queries(rank=45); GTEx--Coexpression(rank=85); ARCHS4--Coexpression(rank=237)","135","0.03205000000000000","Enrichr Queries,0.03205"
"TEAD1","2.001194711148984950","2.001194711148984950","0.04537141071139612347185","MD_HCT116=2.001","Activated","54","collectri","54","2.001194711148984950",NA,"4","ReMap--ChIP-seq(rank=20); ARCHS4--Coexpression(rank=119); Enrichr--Queries(rank=144); GTEx--Coexpression(rank=540)","262","0.06734000000000000","ReMap ChIP-seq,0.06734"
"BHLHA15","1.999242230861871361","-1.999242230861871361","0.04558215130092177491683","MD_HCT116=-1.999","Repressed","55","collectri","55","1.999242230861871361",NA,"2","GTEx--Coexpression(rank=892); ARCHS4--Coexpression(rank=1509)","1326","0.55510000000000004","GTEx Coexpression,0.5551"
"GATA1","1.998620670191028514","1.998620670191028514","0.04564941217823476060644","MD_HCT116=1.999","Activated","56","collectri","56","1.998620670191028514",NA,"6","Literature--ChIP-seq(rank=25); ENCODE--ChIP-seq(rank=46); ReMap--ChIP-seq(rank=262); ARCHS4--Coexpression(rank=686); Enrichr--Queries(rank=716); GTEx--Coexpression(rank=1332)","527","0.15240000000000001","Literature ChIP-seq,0.1524"
"TLX1","1.981375918214749676","1.981375918214749676","0.04754913232304067843836","MD_HCT116=1.981","Activated","57","collectri","57","1.981375918214749676",NA,"3","GTEx--Coexpression(rank=237); ARCHS4--Coexpression(rank=794); Enrichr--Queries(rank=1037)","515","0.14749999999999999","GTEx Coexpression,0.1475"
"DDIT3","1.950723932595298749","-1.950723932595298749","0.05108989482467868326054","MD_HCT116=-1.951","Repressed","58","collectri","58","1.950723932595298749",NA,"3","Enrichr--Queries(rank=229); ARCHS4--Coexpression(rank=1398); GTEx--Coexpression(rank=1419)","557","0.16309999999999999","Enrichr Queries,0.1631"
"MYCN","1.950697324480190176","1.950697324480190176","0.05109306183782261895354","MD_HCT116=1.951","Activated","59","collectri","59","1.950697324480190176",NA,"5","ReMap--ChIP-seq(rank=36); Enrichr--Queries(rank=120); Literature--ChIP-seq(rank=135); GTEx--Coexpression(rank=233); ARCHS4--Coexpression(rank=457)","327","0.08547000000000000","Enrichr Queries,0.08547"
"FOXO4","1.948515125838691908","-1.948515125838691908","0.05135335672901786968625","MD_HCT116=-1.949","Repressed","60","collectri","60","1.948515125838691908",NA,"3","Enrichr--Queries(rank=411); ARCHS4--Coexpression(rank=955); GTEx--Coexpression(rank=1493)","878","0.29270000000000002","Enrichr Queries,0.2927"
"NR2F6","1.940839915023991002","1.940839915023991002","0.05227769785348484327114","MD_HCT116=1.941","Activated","61","collectri","61","1.940839915023991002",NA,"4","ReMap--ChIP-seq(rank=23); Enrichr--Queries(rank=490); ARCHS4--Coexpression(rank=537); GTEx--Coexpression(rank=603)","296","0.07743999999999999","ReMap ChIP-seq,0.07744"
"IRF7","1.935253786678630350","1.935253786678630350","0.05295916030662675688667","MD_HCT116=1.935","Activated","62","collectri","62","1.935253786678630350",NA,"3","ARCHS4--Coexpression(rank=570); Enrichr--Queries(rank=638); GTEx--Coexpression(rank=911)","975","0.35010000000000002","ARCHS4 Coexpression,0.3501"
"KLF12","1.933767499240176324","1.933767499240176324","0.05314172047775101576095","MD_HCT116=1.934","Activated","63","collectri","63","1.933767499240176324",NA,"3","Enrichr--Queries(rank=228); ARCHS4--Coexpression(rank=245); GTEx--Coexpression(rank=336)","522","0.15049999999999999","ARCHS4 Coexpression,0.1505"
"EGR3","1.921405820490603045","1.921405820490603045","0.05468056532531744701187","MD_HCT116=1.921","Activated","64","collectri","64","1.921405820490603045",NA,"3","Enrichr--Queries(rank=131); ARCHS4--Coexpression(rank=363); GTEx--Coexpression(rank=606)","349","0.09329999999999999","Enrichr Queries,0.0933"
"KLF8","1.920677333282252208","1.920677333282252208","0.05477239893997826875038","MD_HCT116=1.921","Activated","65","collectri","65","1.920677333282252208",NA,"3","GTEx--Coexpression(rank=121); Enrichr--Queries(rank=196); ARCHS4--Coexpression(rank=1095)","289","0.07530000000000001","GTEx Coexpression,0.0753"
"PARK7","1.917336244112860522","-1.917336244112860522","0.05519522821776998849908","MD_HCT116=-1.917","Repressed","66","collectri","66","1.917336244112860522",NA,"0","",NA,NA,NA
"PPARGC1A","1.913621762312741836","-1.913621762312741836","0.05566850232796413666669","MD_HCT116=-1.914","Repressed","67","collectri","67","1.913621762312741836",NA,"0","",NA,NA,NA
"MSX2","1.911148172991386618","1.911148172991386618","0.05598554194276071649394","MD_HCT116=1.911","Activated","68","collectri","68","1.911148172991386618",NA,"3","ARCHS4--Coexpression(rank=49); Enrichr--Queries(rank=101); GTEx--Coexpression(rank=859)","129","0.03010000000000000","ARCHS4 Coexpression,0.0301"
"NR3C2","1.907846730934876112","1.907846730934876112","0.05641102887176870778196","MD_HCT116=1.908","Activated","69","collectri","69","1.907846730934876112",NA,"3","Enrichr--Queries(rank=320); ARCHS4--Coexpression(rank=329); GTEx--Coexpression(rank=596)","657","0.20210000000000000","ARCHS4 Coexpression,0.2021"
"KLF1","1.894230623763884847","-1.894230623763884847","0.05819440497664200157013","MD_HCT116=-1.894","Repressed","70","collectri","70","1.894230623763884847",NA,"5","Literature--ChIP-seq(rank=52); ReMap--ChIP-seq(rank=68); ARCHS4--Coexpression(rank=532); Enrichr--Queries(rank=648); GTEx--Coexpression(rank=1340)","720","0.22900000000000001","ReMap ChIP-seq,0.229"
"NAB2","1.874730849396775367","1.874730849396775367","0.06082976061007205198505","MD_HCT116=1.875","Activated","71","collectri","71","1.874730849396775367",NA,"0","",NA,NA,NA
"USF1","1.867113870759198102","1.867113870759198102","0.06188568780620221088107","MD_HCT116=1.867","Activated","72","collectri","72","1.867113870759198102",NA,"5","ENCODE--ChIP-seq(rank=78); ReMap--ChIP-seq(rank=95); ARCHS4--Coexpression(rank=844); Enrichr--Queries(rank=1026); GTEx--Coexpression(rank=1205)","929","0.31990000000000002","ReMap ChIP-seq,0.3199"
"SOX2","1.866844092562641944","1.866844092562641944","0.06192336306158488512530","MD_HCT116=1.867","Activated","73","collectri","73","1.866844092562641944",NA,"5","Literature--ChIP-seq(rank=2); ARCHS4--Coexpression(rank=126); ReMap--ChIP-seq(rank=161); GTEx--Coexpression(rank=289); Enrichr--Queries(rank=351)","54","0.01220000000000000","Literature ChIP-seq,0.0122"
"NR1H4","1.865595216798551226","1.865595216798551226","0.06209801934465638412197","MD_HCT116=1.866","Activated","74","collectri","74","1.865595216798551226",NA,"3","Enrichr--Queries(rank=195); ARCHS4--Coexpression(rank=485); GTEx--Coexpression(rank=702)","492","0.13890000000000000","Enrichr Queries,0.1389"
"MECOM","1.859580982374607450","-1.859580982374607450","0.06294483201090014801160","MD_HCT116=-1.86","Repressed","75","collectri","75","1.859580982374607450",NA,"3","Literature--ChIP-seq(rank=122); GTEx--Coexpression(rank=259); ARCHS4--Coexpression(rank=483)","551","0.16120000000000001","GTEx Coexpression,0.1612"
"NKX6-1","1.853845286986310681","1.853845286986310681","0.06376129733739717420082","MD_HCT116=1.854","Activated","76","collectri","76","1.853845286986310681",NA,"0","",NA,NA,NA
"GRHL3","1.852605379311407452","-1.852605379311407452","0.06393894087340400156361","MD_HCT116=-1.853","Repressed","77","collectri","77","1.852605379311407452",NA,"3","Enrichr--Queries(rank=3); GTEx--Coexpression(rank=10); ARCHS4--Coexpression(rank=45)","8","0.00213700000000000","Enrichr Queries,0.002137"
"SMAD2","1.847115833442217747","1.847115833442217747","0.06473035420025226305274","MD_HCT116=1.847","Activated","78","collectri","78","1.847115833442217747",NA,"0","",NA,NA,NA
"NFE2L1","1.843054812296030409","-1.843054812296030409","0.06532100803039790626325","MD_HCT116=-1.843","Repressed","79","collectri","79","1.843054812296030409",NA,"4","ReMap--ChIP-seq(rank=278); GTEx--Coexpression(rank=532); Enrichr--Queries(rank=969); ARCHS4--Coexpression(rank=1036)","943","0.33110000000000001","GTEx Coexpression,0.3311"
"MAFK","1.842177959135372856","-1.842177959135372856","0.06544912333764850431717","MD_HCT116=-1.842","Repressed","80","collectri","80","1.842177959135372856",NA,"5","ENCODE--ChIP-seq(rank=20); GTEx--Coexpression(rank=136); ReMap--ChIP-seq(rank=224); Enrichr--Queries(rank=285); ARCHS4--Coexpression(rank=828)","324","0.08463000000000000","GTEx Coexpression,0.08463"
"MSC","1.837028891685235310","-1.837028891685235310","0.06620563034749957220804","MD_HCT116=-1.837","Repressed","81","collectri","81","1.837028891685235310",NA,"3","Enrichr--Queries(rank=65); ARCHS4--Coexpression(rank=371); GTEx--Coexpression(rank=572)","195","0.04630000000000000","Enrichr Queries,0.0463"
"NFX1","1.835072436295779541","1.835072436295779541","0.06649495737903197978280","MD_HCT116=1.835","Activated","82","collectri","82","1.835072436295779541",NA,"3","ARCHS4--Coexpression(rank=941); Enrichr--Queries(rank=1379); GTEx--Coexpression(rank=1471)","1360","0.57799999999999985","ARCHS4 Coexpression,0.578"
"NFATC2","1.833188540770701147","1.833188540770701147","0.06677453743361576321558","MD_HCT116=1.833","Activated","83","collectri","83","1.833188540770701147",NA,"3","Enrichr--Queries(rank=50); ARCHS4--Coexpression(rank=393); GTEx--Coexpression(rank=594)","150","0.03561000000000000","Enrichr Queries,0.03561"
"PAX2","1.824412776974396522","1.824412776974396522","0.06808969180783960850611","MD_HCT116=1.824","Activated","84","collectri","84","1.824412776974396522",NA,"3","Enrichr--Queries(rank=750); ARCHS4--Coexpression(rank=867); GTEx--Coexpression(rank=960)","1286","0.53259999999999996","ARCHS4 Coexpression,0.5326"
"FOXM1","1.822626756426931172","-1.822626756426931172","0.06835994034747203129676","MD_HCT116=-1.823","Repressed","85","collectri","85","1.822626756426931172",NA,"6","Literature--ChIP-seq(rank=13); ENCODE--ChIP-seq(rank=22); ReMap--ChIP-seq(rank=162); GTEx--Coexpression(rank=218); ARCHS4--Coexpression(rank=786); Enrichr--Queries(rank=953)","304","0.07926999999999999","Literature ChIP-seq,0.07927"
"FOSL2","1.811835186017131116","1.811835186017131116","0.07001166655839914654269","MD_HCT116=1.812","Activated","86","collectri","86","1.811835186017131116",NA,"5","ENCODE--ChIP-seq(rank=11); ReMap--ChIP-seq(rank=39); Enrichr--Queries(rank=204); ARCHS4--Coexpression(rank=731); GTEx--Coexpression(rank=1021)","348","0.09322000000000000","ENCODE ChIP-seq,0.09322"
"NR1H3","1.810926196186553261","-1.810926196186553261","0.07015227691384319508305","MD_HCT116=-1.811","Repressed","87","collectri","87","1.810926196186553261",NA,"5","Literature--ChIP-seq(rank=26); Enrichr--Queries(rank=237); ARCHS4--Coexpression(rank=252); ReMap--ChIP-seq(rank=253); GTEx--Coexpression(rank=429)","533","0.15479999999999999","ARCHS4 Coexpression,0.1548"
"HOXD13","1.810074999470053791","1.810074999470053791","0.07028415735585764878568","MD_HCT116=1.81","Activated","88","collectri","88","1.810074999470053791",NA,"4","Literature--ChIP-seq(rank=127); GTEx--Coexpression(rank=146); Enrichr--Queries(rank=932); ARCHS4--Coexpression(rank=1118)","342","0.09085000000000000","GTEx Coexpression,0.09085"
