"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"EZH2","EZH2 B cell hg19","154/2000","0.00000000001914235034484066","0.00000001560101553104514","0","0","1.9160772274742379","47.2870958788060775646045","CNTFR;SPON1;F13A1;MSI1;C10ORF67;GXYLT2;ATP12A;LOXL2;SOX2;KIF5C;SALL4;SLC16A9;SLC16A2;BAHCC1;EPHB4;CHGB;HES7;PRKCG;UNC13A;COL27A1;TLE1;F2R;SPNS2;ADAM11;ACSL6;KCNK15;AFAP1;EBF3;CYS1;MAPK8IP2;EML1;HPCAL4;DKK1;CYP39A1;TIAM1;RFX8;KIAA1614;FEZ1;EEF1A2;PRR15;ROR1;NPTXR;STEAP2;SHC4;DLX3;C3ORF70;STXBP1;FBLN1;LYPD5;CPLX1;MED12L;CNN3;GJC3;ATXN1;ADAMTS17;CDH23;RHBDL3;NKX6-1;TRPM6;DRD4;MFAP3L;TFAP2A;AFAP1L1;BCL11B;VDR;PDE2A;LHX2;WNK2;UST;RNF182;TMCC3;TMEM151A;ACHE;MOGAT3;LRRC10B;MLNR;DOC2B;SOBP;DUSP15;UFSP1;WFDC2;NAT16;SLC6A4;SHE;ACOXL;JPH3;MMP24;HEY1;CAMKV;MDK;CRTAC1;SLC22A17;SIX2;RBPMS2;CA8;ADAMTS8;ADAMTS7;HS3ST3B1;EDARADD;TIGD2;HUNK;TET1;TMEM150C;AP3B2;KLF15;ALDH1A3;GAL;COL2A1;VGF;KCNMA1;ARHGEF3;GPRC5C;RBM24;CHST3;NLGN1;CRYBA2;ASAP3;LRP2;HOXD11;FSTL4;CYGB;LMF1;BEGAIN;CACNG6;NT5E;EGFLAM;GNG4;ADAM23;SPTSSB;NCAM1;CKB;CACNG4;VAT1L;MPP1;PCP4L1;TMEM176B;PRRX2;PDX1;C14ORF132;NMNAT2;PRSS33;PTPN13;MEIS3;GDAP1;BAIAP3;SYT17;MYO1D;SLCO3A1;KIF26A;KCNS3;KIF26B;PNPLA3;ANKRD63;NOTUM"
"CBX8","CBX8 K562 hg19","129/2000","0.00002023787391392209314249","0.00824693361992325305043","0","0","1.5303410161609372","16.5398564743876086424734","FCGBP;OXTR;MSI1;PLB1;DACH1;VSIG1;PPP4R4;VSTM1;SLC16A9;CA13;PRKCG;CHRNB4;ANKRD44;UBE2E1;AFAP1;CYS1;EML1;HPCAL4;GRIP2;LEMD1;SYTL2;SLC9A2;DKK4;TPST1;RFX8;KATNAL2;NPTXR;STEAP2;ATF3;SHC4;C3ORF70;MAOB;NXPH4;ITPR1;ILDR2;KLK3;SLAIN1;KLK7;NKAIN1;GJC3;ATXN1;KCNMB4;NAALAD2;NLRP3;IGFBP7;NKX6-1;SLC15A3;TRPM6;MARK1;ARHGEF33;TFAP2A;BCL11B;BCL11A;GREB1;FBXO32;GNG11;DAB2;TG;CDK6;NR4A3;SESTD1;WNK2;SSPN;SLC26A4;ULBP2;CDK15;PIWIL4;DOCK4;ANKRD33B;SOBP;DUSP15;HOXC11;RLBP1;WFDC2;SHE;ACOXL;SH3PXD2A;MCF2L;RBPMS2;LBP;CYTIP;GALNT8;EDN1;KRT35;TMEM40;ZDHHC11;TMEM150C;ACOX2;ARHGEF3;TMEM45A;MATN2;PTGER2;PELI2;NEDD9;HOXD13;PRR5L;LRP2;NOD2;HOXD10;METTL21C;CACNG8;SERTAD4;EGFLAM;GPNMB;GNG4;OLFML3;PERP;KLRG2;NCAM1;APBB1;GPR155;CACNG4;BEND6;MPZL2;PCP4L1;TMEM176B;PDX1;PTPN13;MEIS3;APLN;XG;BATF;SLC4A8;FAM167A;KIF26B;ASB4;ZNF853;TMEM229B;BET1"
"REST","REST MCF-7 hg19","54/681","0.00004669520775962849722541","0.00896367448248101134078","0","0","1.8690310864223909","18.6377331808639148391649","TMEM151A;ANKRD37;ELAVL2;CHCHD4;MMP24;PCLO;TMEM43;CAMKV;BSN;CHGB;UNC13A;ACSL6;TMEM40;SYP;MAPK8IP2;HPCAL4;AP3B2;DKK3;MAPK8IP1;OLFM1;VGF;KCNMA1;PIGH;PRUNE2;CRYBA2;CRMP1;TMTC1;ZDHHC22;KRT86;CPLX1;FSTL4;GNA13;KCNV1;GNG4;PERP;SFN;SPTSSB;APBB1;SCN3B;CACNG4;WDR17;PDE2A;CADPS;RAB39A;NMNAT2;GDAP1;COQ6;APLN;SLC6A6;XKR7;COL5A3;CNTN1;ZNF655;TRMT61A"
"SUZ12","SUZ12 K562 hg19","127/2000","0.00004834500513702643666961","0.00896367448248101134078","0","0","1.5009628093445349","14.9152890502699637664819","KCNG1;CNTFR;SPON1;IFITM1;FRMPD1;MSI1;CLGN;PDK4;VSTM1;BCAP29;FBXO6;SLC16A9;KIRREL3;CADPS2;CHRNB4;UNC5A;ADAM11;KCNK15;EBF3;CYS1;HSPG2;CYP39A1;SPOCD1;TPST1;RFX8;MYL2;PRR15;FSCN2;PLA2R1;STEAP2;KANK4;SLC22A3;RTN1;PARM1;DLX4;C3ORF70;ITPR1;ILDR2;XPC;LTBP2;SLAIN1;DTX4;CACNA1E;ABO;XKRX;NKAIN1;ATXN1;CDH23;IGFBP7;RHBDL3;PAG1;MARK1;ARHGEF33;NGFR;RABGAP1L;AUTS2;RAB39A;GNG11;CDK6;SESTD1;FASN;COL5A3;TRPV4;SSPN;ULBP2;RAB5A;ACHE;SRPX;ANKRD33B;BNC2;LRRC10B;SOBP;DUSP15;HOXC11;RND3;WFDC2;MMP24;SH3PXD2A;SLC22A17;RBPMS2;CCDC116;KCND3;HUNK;TMEM40;NAV1;ZDHHC11;TMEM150C;AP3B2;SHROOM4;ACTA2;DBF4;CXORF58;RBM24;CHST2;MATN2;NLGN1;PTGER2;CRYBA2;LRP2;KRT86;BEGAIN;CACNG6;CACNG8;NT5E;EGFLAM;PTPRZ1;ABLIM3;ADAM23;PRAME;SPTSSB;SUSD5;GPR155;VAT1L;KCNJ10;CADPS;MYBPH;PDX1;NMNAT2;PTPN13;APLN;FAM167A;KCNS3;KIF26B;KRT14;ZNF853;ANKRD63;NOTUM"
"REST","REST HCT116 hg19","37/410","0.00005499186799068105557711","0.00896367448248101134078","0","0","2.1395646211437960","20.9855456727059532795465","TMEM151A;RYR1;PRUNE2;CRYBA2;CRMP1;KRT86;CPLX1;FSTL4;CHCHD4;MMP24;PCLO;TMEM43;CAMKV;GNG4;BSN;SCN3B;CHGB;UNC13A;PDE2A;CADPS;ACSL6;RAB39A;NMNAT2;SYP;MAPK8IP2;AP3B2;GDAP1;DKK3;MAPK8IP1;XKR7;OLFM1;VGF;COL5A3;CNTN1;ZNF655;TRMT61A;PIGH"
"REST","REST U-87 MG hg19","36/458","0.00096797039558346135035977","0.13148264540008683387562","0","0","1.8330924579649761","12.7222281832556074476770","TMEM151A;ANKRD37;PRUNE2;CRYBA2;CRMP1;TMTC1;KRT86;CPLX1;FSTL4;CHCHD4;MMP24;PCLO;TMEM43;CAMKV;GNG4;BSN;SCN3B;CHGB;WDR17;UNC13A;CADPS;ACSL6;RAB39A;NMNAT2;SYP;MAPK8IP2;AP3B2;GDAP1;MAPK8IP1;XKR7;VGF;COL5A3;KCNMA1;SLC26A4;TRMT61A;PIGH"
"EZH2","EZH2 fibroblast of dermis hg19","118/2000","0.00153671576009389810810180","0.17891762063950383820909","0","0","1.3713370971161285","8.8836694947258383336930","SLC46A3;CPNE8;FRMPD1;MSMO1;C10ORF67;FAIM2;CLDN1;SOX2;TMEM144;RIMS4;RASSF6;FBXO6;ZNF442;CHGB;ARRDC4;RNF43;TLE2;ADAM11;NPNT;PGF;EREG;FAM133B;TIAM1;MTNR1A;RAB30;PPP1R3B;DAAM2;KCNQ2;ZNF711;ERH;ZNF556;NPTXR;PLA2R1;DLX4;KCNE3;C3ORF70;NTM;MEPCE;ILDR2;LYPD5;MED12L;ABO;XKRX;NKAIN1;GJC3;CDH23;KCNMB4;PLEK2;RHBDL3;SCN3B;TRPM6;MFAP3L;MARK1;DNAH10;AUTS2;BCL11B;RASL10B;PDE2A;RAB39A;IGF1;ISG20;DAB2;TG;RCAN2;TBCE;ULBP2;XKR5;TMEM151A;SRPX;MOGAT3;LRRC10B;ITGB2;NKPD1;ZCWPW1;ACOXL;PCLO;HEY1;CAMKV;MDK;MCF2L;PHACTR3;CA8;TNFRSF18;TMC8;SYP;SERPINB8;ALDH1A3;GAL;IL1RAPL1;CAT;ARHGEF3;CDH13;GPRC5C;TLR4;PIGH;MATN2;PON2;USH1C;DLST;KCNA6;PTPRZ1;SH3TC1;PERP;ZNF501;APBB1;SH2B2;MPZL2;MPP1;KCNJ10;TMEM176B;PRRX2;ECEL1;CADPS;FAM167A;MLPH;KIF26B;ASB4;TMEM229B"
"SUZ12","SUZ12 NT2-D1 hg19","40/563","0.00335552730502714250879204","0.34184434419964015994253","0","0","1.6421047977983845","9.3553113567442434117538","CNTFR;OXTR;SPON1;PARM1;DLX3;DLX4;TSHZ3;EPAS1;SHOX2;CRYBA2;ILDR2;CRMP1;LRP2;HOXD11;HOXC11;CACNA1E;ELAVL2;BEGAIN;NKX6-1;FEZF1;BAHCC1;TFAP2A;HS3ST3B1;NGFR;EGR3;PRRX1;EDN3;SLC30A2;IRX3;ECEL1;PDX1;SOX14;EBF3;HPCAL4;COL2A1;NR4A3;MLPH;PDE10A;LHX2;MKX"
"CBX2","CBX2 K562 hg19","115/2000","0.00410774745111614717624215","0.37197935251774000287028","0","0","1.3290467716482557","7.3029531441145776327062","CNTFR;FCGBP;OXTR;CLGN;RASSF2;DACH1;PPP4R4;CHGB;COL27A1;ANKRD44;UBE2E1;UBE2E2;CYS1;EML1;DKK3;SYTL2;SLC9A2;DKK4;TPST1;SLPI;KATNAL2;MYL2;ATF3;C3ORF70;MAOB;NXPH4;TSHZ2;ITPR1;ILDR2;LTBP2;SLAIN1;STK31;NKAIN1;ATXN1;CYP4X1;KCNMB4;NAALAD2;RHBDL3;SLC15A3;TRPM6;PAG1;MARK1;ARHGEF33;TFAP2A;NGFR;BCL11B;BCL11A;GREB1;ARHGEF38;DCLK2;FBXO32;GNG11;DAB2;TG;CDK6;SESTD1;WNK2;GNB2;TNFSF4;RNF182;SLC26A9;SLC26A4;ANKRD33B;EIF4E3;SLC44A2;LRRC3;SOBP;DUSP15;HOXC11;RLBP1;WFDC2;SLC22A17;MCF2L;OLR1;UPP1;LBP;GALNT8;ADAMTS7;EDARADD;EDN1;ZDHHC11;TMEM150C;GAL;OAS1;ARHGEF3;CHI3L1;PPARG;TMEM45A;PELI2;NEDD9;CRMP1;NOD2;BEGAIN;METTL21C;CACNG8;SERTAD4;EGFLAM;GNG4;KLRG2;PRAME;APBB1;GPR155;CACNG4;BEND6;MPZL2;TMEM176B;PDX1;APLN;XG;SLC4A8;FAM167A;SAA2;ZNF853;TMEM229B;BET1"
"REST","REST ECC-1 hg19","65/1057","0.00737598123727996757975633","0.60114247083831739981719","0","0","1.4121243759600617","6.9328618141666673579948","TMEM151A;RYR1;ANKRD37;ARRB1;CHCHD4;MMP24;PCLO;TMEM43;CAMKV;BSN;CHGB;EDN1;UNC13A;MRPS24;ACSL6;SYP;MAPK8IP2;HPCAL4;AP3B2;DKK3;MAPK8IP1;OLFM1;VGF;KCNMA1;KCNQ2;ERH;NPTXR;PIGH;EPAS1;PRUNE2;CRYBA2;CRMP1;TMTC1;ZDHHC22;SDSL;KRT86;CACNA1E;CPLX1;FSTL4;BEGAIN;KCNV1;GNG4;APBB1;SCN3B;CACNG4;WDR17;TNFSF15;VDR;PDE2A;CADPS;RAB39A;NMNAT2;GDAP1;COQ6;APLN;MYO1D;XKR7;COL5A3;CNTN1;ALPI;ZNF655;ANKRD63;NOTUM;SLC26A4;TRMT61A"
