"TF","Score","Activity_Score_Mean","Method_P_Value","Condition_Scores","Method_Direction","Rank","Method","Method_Rank","Method_Score","Method_Adjusted_P_Value","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"LEF1","2.988418075418908693","2.988418075418908693","0.0028042566898714444551","LD_SW480=2.988","Activated","18","collectri","18","2.988418075418908693",NA,"4","ReMap--ChIP-seq(rank=81); Enrichr--Queries(rank=391); ARCHS4--Coexpression(rank=555); GTEx--Coexpression(rank=588)","834","0.27270000000000000","ReMap ChIP-seq,0.2727"
"IKZF4","2.966272820934752641","2.966272820934752641","0.0030143296481714436548","LD_SW480=2.966","Activated","19","collectri","19","2.966272820934752641",NA,"3","ARCHS4--Coexpression(rank=403); Enrichr--Queries(rank=415); GTEx--Coexpression(rank=559)","780","0.24750000000000000","ARCHS4 Coexpression,0.2475"
"ETV7","2.964129983335095364","2.964129983335095364","0.0030354004160525944502","LD_SW480=2.964","Activated","20","collectri","20","2.964129983335095364",NA,"3","GTEx--Coexpression(rank=127); Enrichr--Queries(rank=272); ARCHS4--Coexpression(rank=378)","339","0.07903000000000000","GTEx Coexpression,0.07903"
"BTG2","2.882257276225780096","2.882257276225780096","0.0039483720342683575888","LD_SW480=2.882","Activated","21","collectri","21","2.882257276225780096",NA,"0","",NA,NA,NA
"SREBF2","2.849944792750334965","2.849944792750334965","0.0043726818226216069077","LD_SW480=2.85","Activated","22","collectri","22","2.849944792750334965",NA,"6","ENCODE--ChIP-seq(rank=55); Literature--ChIP-seq(rank=122); ReMap--ChIP-seq(rank=133); GTEx--Coexpression(rank=209); Enrichr--Queries(rank=1042); ARCHS4--Coexpression(rank=1490)","501","0.13009999999999999","GTEx Coexpression,0.1301"
"FOXH1","2.849094564746721847","2.849094564746721847","0.0043843846704354275112","LD_SW480=2.849","Activated","23","collectri","23","2.849094564746721847",NA,"3","GTEx--Coexpression(rank=590); Enrichr--Queries(rank=948); ARCHS4--Coexpression(rank=1007)","1017","0.36709999999999998","GTEx Coexpression,0.3671"
"VDR","2.848961329950587373","2.848961329950587373","0.0043862211335224899830","LD_SW480=2.849","Activated","24","collectri","24","2.848961329950587373",NA,"5","Literature--ChIP-seq(rank=36); ARCHS4--Coexpression(rank=161); ReMap--ChIP-seq(rank=168); Enrichr--Queries(rank=578); GTEx--Coexpression(rank=804)","410","0.09889000000000001","ARCHS4 Coexpression,0.09889"
"FOXC1","2.844138981200906802","2.844138981200906802","0.0044531618913309966093","LD_SW480=2.844","Activated","25","collectri","25","2.844138981200906802",NA,"3","GTEx--Coexpression(rank=189); Enrichr--Queries(rank=262); ARCHS4--Coexpression(rank=742)","463","0.11760000000000000","GTEx Coexpression,0.1176"
"NOTO","2.822744145278383687","-2.822744145278383687","0.0047614553147430878702","LD_SW480=-2.823","Repressed","26","collectri","26","2.822744145278383687",NA,"3","Enrichr--Queries(rank=273); GTEx--Coexpression(rank=437); ARCHS4--Coexpression(rank=752)","657","0.19439999999999999","Enrichr Queries,0.1944"
"MED1","2.820664331208901476","2.820664331208901476","0.0047924320447327835651","LD_SW480=2.821","Activated","27","collectri","27","2.820664331208901476",NA,"0","",NA,NA,NA
"STAT3","2.810804983032222371","2.810804983032222371","0.0049417728856942250842","LD_SW480=2.811","Activated","28","collectri","28","2.810804983032222371",NA,"6","Literature--ChIP-seq(rank=12); ENCODE--ChIP-seq(rank=44); ReMap--ChIP-seq(rank=89); GTEx--Coexpression(rank=421); Enrichr--Queries(rank=994); ARCHS4--Coexpression(rank=1128)","317","0.07317000000000000","Literature ChIP-seq,0.07317"
"TWIST2","2.807765290177722584","2.807765290177722584","0.0049886571248071651108","LD_SW480=2.808","Activated","29","collectri","29","2.807765290177722584",NA,"2","GTEx--Coexpression(rank=8); ARCHS4--Coexpression(rank=43)","20","0.00497800000000000","GTEx Coexpression,0.004978"
"RORC","2.802567628167644820","2.802567628167644820","0.0050697585989317103805","LD_SW480=2.803","Activated","30","collectri","30","2.802567628167644820",NA,"3","Enrichr--Queries(rank=219); ARCHS4--Coexpression(rank=599); GTEx--Coexpression(rank=1099)","566","0.15600000000000000","Enrichr Queries,0.156"
"SMAD4","2.786762646523254450","2.786762646523254450","0.0053237456727748223503","LD_SW480=2.787","Activated","31","collectri","31","2.786762646523254450",NA,"5","Literature--ChIP-seq(rank=3); ReMap--ChIP-seq(rank=40); GTEx--Coexpression(rank=1094); Enrichr--Queries(rank=1366); ARCHS4--Coexpression(rank=1571)","83","0.01829000000000000","Literature ChIP-seq,0.01829"
"HEYL","2.766465556646011237","2.766465556646011237","0.0056667570717930737870","LD_SW480=2.766","Activated","32","collectri","32","2.766465556646011237",NA,"3","ARCHS4--Coexpression(rank=129); GTEx--Coexpression(rank=235); Enrichr--Queries(rank=323)","340","0.07924000000000000","ARCHS4 Coexpression,0.07924"
"JUN","2.739156262858020163","2.739156262858020163","0.0061597088927840366532","LD_SW480=2.739","Activated","33","collectri","33","2.739156262858020163",NA,"6","ENCODE--ChIP-seq(rank=13); Literature--ChIP-seq(rank=60); ReMap--ChIP-seq(rank=80); GTEx--Coexpression(rank=438); ARCHS4--Coexpression(rank=468); Enrichr--Queries(rank=654)","442","0.11020000000000001","ENCODE ChIP-seq,0.1102"
"NEUROG1","2.722199883565983747","-2.722199883565983747","0.0064848905678639720898","LD_SW480=-2.722","Repressed","34","collectri","34","2.722199883565983747",NA,"3","ARCHS4--Coexpression(rank=3); Enrichr--Queries(rank=538); GTEx--Coexpression(rank=1051)","7","0.00184300000000000","ARCHS4 Coexpression,0.001843"
"HNF1B","2.708043040131162815","2.708043040131162815","0.0067681244515898682929","LD_SW480=2.708","Activated","35","collectri","35","2.708043040131162815",NA,"3","ReMap--ChIP-seq(rank=25); ARCHS4--Coexpression(rank=499); Enrichr--Queries(rank=878)","357","0.08418000000000000","ReMap ChIP-seq,0.08418"
"TEAD2","2.656480694361502248","-2.656480694361502248","0.0078960971889600207324","LD_SW480=-2.656","Repressed","36","collectri","36","2.656480694361502248",NA,"4","ReMap--ChIP-seq(rank=158); Enrichr--Queries(rank=705); ARCHS4--Coexpression(rank=738); GTEx--Coexpression(rank=1082)","1154","0.45329999999999998","ARCHS4 Coexpression,0.4533"
"GRHL3","2.612419986467860777","2.612419986467860777","0.0089903734217617534141","LD_SW480=2.612","Activated","37","collectri","37","2.612419986467860777",NA,"3","ARCHS4--Coexpression(rank=246); GTEx--Coexpression(rank=569); Enrichr--Queries(rank=576)","554","0.15110000000000001","ARCHS4 Coexpression,0.1511"
"MEIS1","2.594736195569765869","2.594736195569765869","0.0094663545619523333657","LD_SW480=2.595","Activated","38","collectri","38","2.594736195569765869",NA,"5","Literature--ChIP-seq(rank=37); ReMap--ChIP-seq(rank=138); Enrichr--Queries(rank=148); ARCHS4--Coexpression(rank=370); GTEx--Coexpression(rank=620)","429","0.10539999999999999","Enrichr Queries,0.1054"
"HIF1A","2.575725467353094711","2.575725467353094711","0.0100030032910297835003","LD_SW480=2.576","Activated","39","collectri","39","2.575725467353094711",NA,"5","ReMap--ChIP-seq(rank=69); Literature--ChIP-seq(rank=76); GTEx--Coexpression(rank=110); ARCHS4--Coexpression(rank=319); Enrichr--Queries(rank=937)","300","0.06845000000000000","GTEx Coexpression,0.06845"
"ZBTB7B","2.565775950817700934","-2.565775950817700934","0.0102945299386222911819","LD_SW480=-2.566","Repressed","40","collectri","40","2.565775950817700934",NA,"3","GTEx--Coexpression(rank=257); ARCHS4--Coexpression(rank=516); Enrichr--Queries(rank=1084)","582","0.15989999999999999","GTEx Coexpression,0.1599"
"AR","2.553852921148603183","2.553852921148603183","0.0106538248885190787313","LD_SW480=2.554","Activated","41","collectri","41","2.553852921148603183",NA,"5","Literature--ChIP-seq(rank=9); ReMap--ChIP-seq(rank=85); Enrichr--Queries(rank=108); GTEx--Coexpression(rank=510); ARCHS4--Coexpression(rank=529)","240","0.05488000000000000","Literature ChIP-seq,0.05488"
"TCF4","2.544018371656676436","2.544018371656676436","0.0109585320711092139984","LD_SW480=2.544","Activated","42","collectri","42","2.544018371656676436",NA,"5","Literature--ChIP-seq(rank=30); ReMap--ChIP-seq(rank=46); ARCHS4--Coexpression(rank=176); GTEx--Coexpression(rank=393); Enrichr--Queries(rank=565)","435","0.10810000000000000","ARCHS4 Coexpression,0.1081"
"HOXC8","2.531911351800845367","2.531911351800845367","0.0113442667514253130168","LD_SW480=2.532","Activated","43","collectri","43","2.531911351800845367",NA,"3","Enrichr--Queries(rank=91); GTEx--Coexpression(rank=226); ARCHS4--Coexpression(rank=509)","284","0.06481000000000001","Enrichr Queries,0.06481"
"PPARG","2.506205488359479983","2.506205488359479983","0.0122034674630076504093","LD_SW480=2.506","Activated","44","collectri","44","2.506205488359479983",NA,"5","Literature--ChIP-seq(rank=48); GTEx--Coexpression(rank=64); ReMap--ChIP-seq(rank=96); ARCHS4--Coexpression(rank=466); Enrichr--Queries(rank=475)","179","0.03983000000000000","GTEx Coexpression,0.03983"
"GLI1","2.502064299038303741","2.502064299038303741","0.0123471498089350231048","LD_SW480=2.502","Activated","45","collectri","45","2.502064299038303741",NA,"4","Literature--ChIP-seq(rank=81); GTEx--Coexpression(rank=93); Enrichr--Queries(rank=201); ARCHS4--Coexpression(rank=1005)","254","0.05787000000000000","GTEx Coexpression,0.05787"
"FOXO4","2.465957339173262319","2.465957339173262319","0.0136647607924255919121","LD_SW480=2.466","Activated","46","collectri","46","2.465957339173262319",NA,"3","GTEx--Coexpression(rank=435); ARCHS4--Coexpression(rank=486); Enrichr--Queries(rank=1029)","831","0.27070000000000000","GTEx Coexpression,0.2707"
"SIN3A","2.446758375270955188","2.446758375270955188","0.0144147438268881020879","LD_SW480=2.447","Activated","47","collectri","47","2.446758375270955188",NA,"0","",NA,NA,NA
"ONECUT1","2.405967153352880583","2.405967153352880583","0.0161297148826484507134","LD_SW480=2.406","Activated","48","collectri","48","2.405967153352880583",NA,"4","ReMap--ChIP-seq(rank=60); ARCHS4--Coexpression(rank=225); Enrichr--Queries(rank=602); GTEx--Coexpression(rank=632)","521","0.13819999999999999","ARCHS4 Coexpression,0.1382"
"SMAD1","2.400097069128608318","2.400097069128608318","0.0163907247205025141668","LD_SW480=2.4","Activated","49","collectri","49","2.400097069128608318",NA,"5","Literature--ChIP-seq(rank=104); ReMap--ChIP-seq(rank=226); ARCHS4--Coexpression(rank=471); Enrichr--Queries(rank=701); GTEx--Coexpression(rank=1567)","867","0.28930000000000000","ARCHS4 Coexpression,0.2893"
"HNF1A","2.380225996802619370","2.380225996802619370","0.0173020231309529252950","LD_SW480=2.38","Activated","50","collectri","50","2.380225996802619370",NA,"3","ARCHS4--Coexpression(rank=593); GTEx--Coexpression(rank=876); Enrichr--Queries(rank=890)","1013","0.36430000000000001","ARCHS4 Coexpression,0.3643"
"JUN_JUNB","2.374658314301232309","2.374658314301232309","0.0175652018214885081993","LD_SW480=2.375","Activated","51","collectri","51","2.374658314301232309",NA,"0","",NA,NA,NA
"JUN_JUND","2.374658314301232309","2.374658314301232309","0.0175652018214885081993","LD_SW480=2.375","Activated","52","collectri","52","2.374658314301232309",NA,"0","",NA,NA,NA
"JUNB_JUND","2.374658314301232309","2.374658314301232309","0.0175652018214885081993","LD_SW480=2.375","Activated","53","collectri","53","2.374658314301232309",NA,"0","",NA,NA,NA
"FOS_JUN","2.374658314301232309","2.374658314301232309","0.0175652018214885324854","LD_SW480=2.375","Activated","54","collectri","54","2.374658314301232309",NA,"0","",NA,NA,NA
"FOS_JUNB","2.374658314301232309","2.374658314301232309","0.0175652018214885324854","LD_SW480=2.375","Activated","55","collectri","55","2.374658314301232309",NA,"0","",NA,NA,NA
"FOS_JUND","2.374658314301232309","2.374658314301232309","0.0175652018214885324854","LD_SW480=2.375","Activated","56","collectri","56","2.374658314301232309",NA,"0","",NA,NA,NA
"FOSB_JUN","2.374658314301232309","2.374658314301232309","0.0175652018214885324854","LD_SW480=2.375","Activated","57","collectri","57","2.374658314301232309",NA,"0","",NA,NA,NA
"FOSB_JUNB","2.374658314301232309","2.374658314301232309","0.0175652018214885324854","LD_SW480=2.375","Activated","58","collectri","58","2.374658314301232309",NA,"0","",NA,NA,NA
"FOSB_JUND","2.374658314301232309","2.374658314301232309","0.0175652018214885324854","LD_SW480=2.375","Activated","59","collectri","59","2.374658314301232309",NA,"0","",NA,NA,NA
"FOSL1_JUN","2.374658314301232309","2.374658314301232309","0.0175652018214885324854","LD_SW480=2.375","Activated","60","collectri","60","2.374658314301232309",NA,"0","",NA,NA,NA
"FOSL1_JUNB","2.374658314301232309","2.374658314301232309","0.0175652018214885324854","LD_SW480=2.375","Activated","61","collectri","61","2.374658314301232309",NA,"0","",NA,NA,NA
"FOSL1_JUND","2.374658314301232309","2.374658314301232309","0.0175652018214885324854","LD_SW480=2.375","Activated","62","collectri","62","2.374658314301232309",NA,"0","",NA,NA,NA
"FOSL2_JUN","2.374658314301232309","2.374658314301232309","0.0175652018214885324854","LD_SW480=2.375","Activated","63","collectri","63","2.374658314301232309",NA,"0","",NA,NA,NA
"FOSL2_JUNB","2.374658314301232309","2.374658314301232309","0.0175652018214885324854","LD_SW480=2.375","Activated","64","collectri","64","2.374658314301232309",NA,"0","",NA,NA,NA
"FOSL2_JUND","2.374658314301232309","2.374658314301232309","0.0175652018214885324854","LD_SW480=2.375","Activated","65","collectri","65","2.374658314301232309",NA,"0","",NA,NA,NA
"POU3F2","2.353652348987292253","2.353652348987292253","0.0185899882851731645950","LD_SW480=2.354","Activated","66","collectri","66","2.353652348987292253",NA,"4","Literature--ChIP-seq(rank=93); ARCHS4--Coexpression(rank=117); GTEx--Coexpression(rank=130); Enrichr--Queries(rank=240)","311","0.07187000000000000","ARCHS4 Coexpression,0.07187"
"MAFA","2.320970967339573310","2.320970967339573310","0.0202884108195586360113","LD_SW480=2.321","Activated","67","collectri","67","2.320970967339573310",NA,"3","Enrichr--Queries(rank=165); ARCHS4--Coexpression(rank=332); GTEx--Coexpression(rank=1145)","462","0.11749999999999999","Enrichr Queries,0.1175"
"TP63","2.289646886037348228","2.289646886037348228","0.0220417947036087510937","LD_SW480=2.29","Activated","68","collectri","68","2.289646886037348228",NA,"5","Literature--ChIP-seq(rank=17); Enrichr--Queries(rank=21); GTEx--Coexpression(rank=55); ReMap--ChIP-seq(rank=70); ARCHS4--Coexpression(rank=307)","68","0.01496000000000000","Enrichr Queries,0.01496"
"NRG1","2.287255366253373889","2.287255366253373889","0.0221809220555085548354","LD_SW480=2.287","Activated","69","collectri","69","2.287255366253373889",NA,"0","",NA,NA,NA
"DLX1","2.268900307262347482","2.268900307262347482","0.0232743890471521670815","LD_SW480=2.269","Activated","70","collectri","70","2.268900307262347482",NA,"3","Enrichr--Queries(rank=10); GTEx--Coexpression(rank=268); ARCHS4--Coexpression(rank=475)","31","0.00712300000000000","Enrichr Queries,0.007123"
"MTF1","2.252182046147833905","2.252182046147833905","0.0243107701201015734271","LD_SW480=2.252","Activated","71","collectri","71","2.252182046147833905",NA,"2","ARCHS4--Coexpression(rank=253); GTEx--Coexpression(rank=1232)","565","0.15540000000000001","ARCHS4 Coexpression,0.1554"
"SP1","2.240532353152158596","2.240532353152158596","0.0250563828221522510997","LD_SW480=2.241","Activated","72","collectri","72","2.240532353152158596",NA,"5","ENCODE--ChIP-seq(rank=86); ReMap--ChIP-seq(rank=207); GTEx--Coexpression(rank=622); Enrichr--Queries(rank=1331); ARCHS4--Coexpression(rank=1582)","1048","0.38710000000000000","GTEx Coexpression,0.3871"
"KLF1","2.240174960402113058","2.240174960402113058","0.0250795665751675396493","LD_SW480=2.24","Activated","73","collectri","73","2.240174960402113058",NA,"5","Literature--ChIP-seq(rank=88); ReMap--ChIP-seq(rank=238); ARCHS4--Coexpression(rank=441); Enrichr--Queries(rank=677); GTEx--Coexpression(rank=997)","832","0.27089999999999997","ARCHS4 Coexpression,0.2709"
"SIX1","2.239286409239209963","2.239286409239209963","0.0251372866042992686164","LD_SW480=2.239","Activated","74","collectri","74","2.239286409239209963",NA,"3","Enrichr--Queries(rank=171); ARCHS4--Coexpression(rank=296); GTEx--Coexpression(rank=1175)","474","0.12180000000000001","Enrichr Queries,0.1218"
"BACH2","2.213082761867675163","-2.213082761867675163","0.0268919403234891378485","LD_SW480=-2.213","Repressed","75","collectri","75","2.213082761867675163",NA,"4","ReMap--ChIP-seq(rank=181); Enrichr--Queries(rank=353); ARCHS4--Coexpression(rank=646); GTEx--Coexpression(rank=983)","789","0.25140000000000001","Enrichr Queries,0.2514"
"CEBPB","2.212958837895346864","2.212958837895346864","0.0269004836151223343521","LD_SW480=2.213","Activated","76","collectri","76","2.212958837895346864",NA,"6","ENCODE--ChIP-seq(rank=8); Literature--ChIP-seq(rank=69); ReMap--ChIP-seq(rank=150); ARCHS4--Coexpression(rank=401); GTEx--Coexpression(rank=493); Enrichr--Queries(rank=645)","296","0.06780000000000000","ENCODE ChIP-seq,0.0678"
"ZNF160","2.182771397513033396","-2.182771397513033396","0.0290526490254298143390","LD_SW480=-2.183","Repressed","77","collectri","77","2.182771397513033396",NA,"3","GTEx--Coexpression(rank=950); Enrichr--Queries(rank=1062); ARCHS4--Coexpression(rank=1462)","1374","0.59119999999999984","GTEx Coexpression,0.5912"
"POU2F1","2.172768840026477744","2.172768840026477744","0.0297977196355233321656","LD_SW480=2.173","Activated","78","collectri","78","2.172768840026477744",NA,"4","ReMap--ChIP-seq(rank=254); ARCHS4--Coexpression(rank=946); GTEx--Coexpression(rank=975); Enrichr--Queries(rank=1192)","1359","0.58109999999999984","ARCHS4 Coexpression,0.5811"
"JUND","2.147594279713927801","2.147594279713927801","0.0317460002474881375356","LD_SW480=2.148","Activated","79","collectri","79","2.147594279713927801",NA,"6","ENCODE--ChIP-seq(rank=18); Literature--ChIP-seq(rank=64); ReMap--ChIP-seq(rank=152); ARCHS4--Coexpression(rank=979); Enrichr--Queries(rank=1118); GTEx--Coexpression(rank=1310)","560","0.15250000000000000","ENCODE ChIP-seq,0.1525"
"ESRRG","2.132523355446533042","-2.132523355446533042","0.0329638465792619281269","LD_SW480=-2.133","Repressed","80","collectri","80","2.132523355446533042",NA,"3","Enrichr--Queries(rank=80); ARCHS4--Coexpression(rank=287); GTEx--Coexpression(rank=818)","249","0.05698000000000000","Enrichr Queries,0.05698"
"HR","2.131321318583434543","2.131321318583434543","0.0330626799410831950787","LD_SW480=2.131","Activated","81","collectri","81","2.131321318583434543",NA,"0","",NA,NA,NA
"IRF9","2.123854660250190207","2.123854660250190207","0.0336822986766595541819","LD_SW480=2.124","Activated","82","collectri","82","2.123854660250190207",NA,"4","ReMap--ChIP-seq(rank=54); GTEx--Coexpression(rank=170); ARCHS4--Coexpression(rank=217); Enrichr--Queries(rank=384)","430","0.10580000000000001","GTEx Coexpression,0.1058"
"IRF2","2.119038674317651250","2.119038674317651250","0.0340871986734935794594","LD_SW480=2.119","Activated","83","collectri","83","2.119038674317651250",NA,"4","ARCHS4--Coexpression(rank=166); ReMap--ChIP-seq(rank=267); GTEx--Coexpression(rank=501); Enrichr--Queries(rank=863)","420","0.10199999999999999","ARCHS4 Coexpression,0.102"
"SMARCC1","2.117961239350339753","2.117961239350339753","0.0341783504733943824250","LD_SW480=2.118","Activated","84","collectri","84","2.117961239350339753",NA,"0","",NA,NA,NA
"IRF5","2.113099726439053860","2.113099726439053860","0.0345922331007816261095","LD_SW480=2.113","Activated","85","collectri","85","2.113099726439053860",NA,"3","ARCHS4--Coexpression(rank=303); Enrichr--Queries(rank=741); GTEx--Coexpression(rank=900)","637","0.18609999999999999","ARCHS4 Coexpression,0.1861"
"PBX1","2.109857766839537074","2.109857766839537074","0.0348706089437458774394","LD_SW480=2.11","Activated","86","collectri","86","2.109857766839537074",NA,"4","Literature--ChIP-seq(rank=47); ARCHS4--Coexpression(rank=159); GTEx--Coexpression(rank=446); Enrichr--Queries(rank=554)","406","0.09767000000000001","ARCHS4 Coexpression,0.09767"
"DMAP1","2.091464526947571567","2.091464526947571567","0.0364864430961996180636","LD_SW480=2.091","Activated","87","collectri","87","2.091464526947571567",NA,"0","",NA,NA,NA
"WT1","2.077363821909636421","2.077363821909636421","0.0377679926447155173141","LD_SW480=2.077","Activated","88","collectri","88","2.077363821909636421",NA,"4","Literature--ChIP-seq(rank=6); GTEx--Coexpression(rank=249); Enrichr--Queries(rank=258); ARCHS4--Coexpression(rank=277)","165","0.03659000000000000","Literature ChIP-seq,0.03659"
"HMGA1","2.051450584917150710","2.051450584917150710","0.0402230871894146482792","LD_SW480=2.051","Activated","89","collectri","89","2.051450584917150710",NA,"3","ARCHS4--Coexpression(rank=1136); Enrichr--Queries(rank=1276); GTEx--Coexpression(rank=1595)","1479","0.69779999999999998","ARCHS4 Coexpression,0.6978"
"NR1H3","2.048164510916868242","2.048164510916868242","0.0405438825501553967712","LD_SW480=2.048","Activated","90","collectri","90","2.048164510916868242",NA,"5","Literature--ChIP-seq(rank=27); GTEx--Coexpression(rank=67); Enrichr--Queries(rank=180); ReMap--ChIP-seq(rank=217); ARCHS4--Coexpression(rank=503)","186","0.04169000000000000","GTEx Coexpression,0.04169"
"LHX3","2.038690576350735473","-2.038690576350735473","0.0414809188641945894571","LD_SW480=-2.039","Repressed","91","collectri","91","2.038690576350735473",NA,"3","GTEx--Coexpression(rank=285); Enrichr--Queries(rank=488); ARCHS4--Coexpression(rank=579)","618","0.17730000000000001","GTEx Coexpression,0.1773"
"KLF5","2.024102525769833516","2.024102525769833516","0.0429596038016427581030","LD_SW480=2.024","Activated","92","collectri","92","2.024102525769833516",NA,"5","Literature--ChIP-seq(rank=107); ReMap--ChIP-seq(rank=175); ARCHS4--Coexpression(rank=209); GTEx--Coexpression(rank=354); Enrichr--Queries(rank=368)","496","0.12839999999999999","ARCHS4 Coexpression,0.1284"
"PROP1","2.022355787851289222","2.022355787851289222","0.0431396090865425532734","LD_SW480=2.022","Activated","93","collectri","93","2.022355787851289222",NA,"3","GTEx--Coexpression(rank=240); Enrichr--Queries(rank=634); ARCHS4--Coexpression(rank=1347)","548","0.14929999999999999","GTEx Coexpression,0.1493"
