"Input_Type","TF_Analysis_Name","Intersection_Name","Required_Methods","Number_Of_Methods","Intersected_TF_Count","Reported_Top_N","Result_File"
"DEG","MD_HCT116","API_METHODS_CHEA3_ENRICHR","ChEA3;ENRICHR","2","362","10","results/ngs/GSE299428/TF_summary/deg/MD_HCT116/intersections/API_METHODS_CHEA3_ENRICHR/candidates/top10_tf_candidates.csv"
