"statistic","source","condition","score","p_value"
"ora","AATF","MD_SW480","0.60872778441120323","0.246191024488433995998"
"ora","ABL1","MD_SW480","0.36470393947300533","0.431813345639273649113"
"ora","AHR","MD_SW480","0.93060472233597757","0.117326273708346182079"
"ora","AIP","MD_SW480","0.60872778441120323","0.246191024488433995998"
"ora","APC","MD_SW480","0.85913610650260375","0.138313284162870892002"
"ora","APEX1","MD_SW480","0.48574448008604382","0.326780038732971678250"
"ora","AR","MD_SW480","3.27062281207542105","0.000536262202953172954"
"ora","ARID3A","MD_SW480","0.00000000000000000","1.000000000000000000000"
"ora","ARNT","MD_SW480","0.00000000000000000","1.000000000000000000000"
"ora","ARNTL","MD_SW480","0.00000000000000000","1.000000000000000000000"
"ora","ASCL1","MD_SW480","0.00000000000000000","1.000000000000000000000"
"ora","ATF1","MD_SW480","0.41677213597562668","0.383025655091111194572"
"ora","ATF2","MD_SW480","2.14312074184045187","0.007192489857793894770"
"ora","ATF3","MD_SW480","1.26577847789096221","0.054227742121559265043"
"ora","ATF4","MD_SW480","4.90202223452229902","0.000012530770196658555"
"ora","ATF5","MD_SW480","0.00000000000000000","1.000000000000000000000"
"ora","ATF6","MD_SW480","0.26214013299849093","0.546839486736514279741"
"ora","ATM","MD_SW480","0.14764989105318405","0.711787093606223386644"
"ora","BCL3","MD_SW480","0.00000000000000000","1.000000000000000000000"
"ora","BCL6","MD_SW480","0.20931851834778803","0.617563303444232936101"
"ora","BRCA1","MD_SW480","0.41661819316281540","0.383161448891869371725"
"ora","BTF3","MD_SW480","0.39928802799814461","0.398760353201075501417"
"ora","CDX1","MD_SW480","0.43915350764693589","0.363786427840782522480"
"ora","CDX2","MD_SW480","1.53664696538558077","0.029063842716865330440"
"ora","CEBPA","MD_SW480","0.83246345016366097","0.147074218654722033151"
"ora","CEBPB","MD_SW480","4.06497648967059710","0.000086104036294177883"
"ora","CEBPD","MD_SW480","0.62120746635940649","0.239217272109766565524"
"ora","CEBPE","MD_SW480","0.48574448008604382","0.326780038732971678250"
"ora","CEBPZ","MD_SW480","0.00000000000000000","1.000000000000000000000"
"ora","CHD8","MD_SW480","0.60872778441120323","0.246191024488433995998"
"ora","CIITA","MD_SW480","0.08259173262653900","0.826814848489100473472"
"ora","CLOCK","MD_SW480","0.75031529354489823","0.177698886510339076894"
"ora","CREB1","MD_SW480","0.91625147078819058","0.121268646178706640537"
"ora","CREB5","MD_SW480","0.85913610650260375","0.138313284162870892002"
"ora","CREBBP","MD_SW480","0.80765630224215912","0.155719749981524407945"
"ora","CREM","MD_SW480","0.39491982576888901","0.402791385970205084721"
"ora","CRX","MD_SW480","0.60872778441120323","0.246191024488433995998"
"ora","CTCF","MD_SW480","1.09730944009458975","0.079926456636230963637"
"ora","CTNNB1","MD_SW480","0.46508907205427802","0.342697493458515300979"
"ora","CUX1","MD_SW480","0.00000000000000000","1.000000000000000000000"
"ora","DDIT3","MD_SW480","0.58501639650734072","0.260006139767537891583"
"ora","DEK","MD_SW480","0.60872778441120323","0.246191024488433995998"
"ora","DNMT1","MD_SW480","0.28890776833123555","0.514152831276190269705"
"ora","DNMT3A","MD_SW480","1.07574643652245294","0.083995024958437095042"
"ora","E2F1","MD_SW480","0.69400951085523022","0.202297487594669450628"
"ora","E2F3","MD_SW480","0.00000000000000000","1.000000000000000000000"
"ora","E2F4","MD_SW480","0.13808234076569595","0.727641833025923001621"
"ora","E2F6","MD_SW480","0.00000000000000000","1.000000000000000000000"
"ora","EGR1","MD_SW480","2.51100915160678051","0.003083122980907955328"
"ora","EGR2","MD_SW480","0.39928802799814461","0.398760353201075501417"
"ora","ELF1","MD_SW480","0.00000000000000000","1.000000000000000000000"
"ora","ELF3","MD_SW480","0.39928802799814461","0.398760353201075501417"
"ora","ELF4","MD_SW480","0.00000000000000000","1.000000000000000000000"
"ora","ELK1","MD_SW480","0.16924594561797748","0.677257860606863992814"
"ora","EP300","MD_SW480","0.43120864398356962","0.370502681925549415265"
"ora","EPAS1","MD_SW480","0.00000000000000000","1.000000000000000000000"
"ora","ERCC2","MD_SW480","0.00000000000000000","1.000000000000000000000"
"ora","ERG","MD_SW480","0.73711819495909370","0.183181581861348474760"
"ora","ESR1","MD_SW480","0.62193491084964136","0.238816917890628949150"
"ora","ESR2","MD_SW480","0.00000000000000000","1.000000000000000000000"
"ora","ESRRA","MD_SW480","0.39928802799814461","0.398760353201075501417"
"ora","ETS1","MD_SW480","1.16716485612927423","0.068051099090880640130"
"ora","ETS2","MD_SW480","0.59129214631464833","0.256275950936832197513"
"ora","ETV4","MD_SW480","0.93060472233597757","0.117326273708346182079"
"ora","ETV6","MD_SW480","0.00000000000000000","1.000000000000000000000"
"ora","EWSR1","MD_SW480","0.39928802799814461","0.398760353201075501417"
"ora","EZH2","MD_SW480","0.42222609275963352","0.378245619607515792815"
"ora","FHL2","MD_SW480","0.00000000000000000","1.000000000000000000000"
"ora","FLI1","MD_SW480","0.12923034975346803","0.742625145110045181696"
"ora","FOS","MD_SW480","1.03766149417699594","0.091693490599705565480"
