"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"EGR1","EGR1 CHEA","31/315","0.0001790982867030428","0.00704348245001267","0","0","2.1598152802772281","18.633970077182784308434","L3MBTL1;DYRK2;MAOB;CLTC;SECTM1;TXLNG;UBE2L6;BACH1;RPS6KA3;FAM83F;RAB40B;NIPAL1;CDH1;MAP7;LRRC8D;ATP9B;JUN;GOT1;DYNLT1;IFNGR1;RNASET2;SCD5;DNMT3A;RSPH3;CDK6;ELF2;PCCA;ALPL;APBA2;SPC24;TPT1"
"TP63","TP63 CHEA","98/1399","0.0001875828888776767","0.00704348245001267","0","0","1.5168908531898539","13.016879909452375940759","KCNG1;FOXA1;EHF;ZWILCH;FBXO25;JADE2;SLC4A3;GALNT10;CCDC28A;ALKBH4;CDH3;FGF9;CDH1;MYB;ARHGDIB;WWC3;NEK1;MAGI1;PRKAB2;KCNK12;FRMD4B;TPST1;GPD2;MAP7D1;DPEP1;KCTD12;PLA2R1;CDS1;AKNA;IL20RB;ADAMTS16;EFNB2;FAM83F;BAG3;SERPINH1;SFN;JAG1;OSBPL6;ABCA5;DTNB;TNFSF15;OSBPL2;ANKEF1;NFKB1;PTPRE;MSRA;TMIE;LSM6;LYPD6B;ID2;SP6;TAB3;LAD1;TGFB1I1;NRGN;DMBX1;CHAF1A;UPP1;GGACT;TK1;IFNGR2;MAMDC2;ANO4;COMMD5;RNF144B;KAT2B;PSRC1;PCCA;GFOD1;TNNT2;POLR1D;IRF5;EVL;MCM5;MDFI;RHOQ;AVPI1;KANK1;RGS16;TMPRSS4;CEBPG;SEMA3F;PTGS2;CST6;PSMC3IP;SH3TC1;PERP;FAM120B;HAS3;IL12RB2;GALNT3;RIOK3;KLF3;ASS1;FMNL2;SLCO3A1;COL7A1;TLL2"
"NFE2L2","NFE2L2 CHEA","75/1022","0.0002837764905230021","0.00704348245001267","0","0","1.5852648861415837","12.947371372089778063241","ECM1;EHF;USPL1;GBE1;HFE;CLTC;PIK3CD;AHR;SIPA1L2;TRAM2;CTSO;ARHGDIB;GRB10;SLC16A9;SERAC1;BBS5;PHLDA1;EPM2A;ARRDC4;ABCC4;CR2;GRID1;IL15;ANKRD44;GPT2;IZUMO1;MAMDC2;AKR1E2;KREMEN1;SLC30A1;ANK3;NPNT;GRIP2;DCTD;CLDN4;SLPI;COL4A1;HECA;TRIB1;AVPI1;CEBPB;GCNT1;PTGS2;CST6;EFNB2;GRK5;CHN2;STC2;PLXNA2;CILP2;AGA;ST3GAL1;CAP2;FDFT1;GSTM4;EGLN3;STARD13;JAG1;MGMT;LRBA;NETO2;NR2F2;TPD52L1;BMP6;ZWINT;BMP4;RAB10;FMNL2;GSTA4;IL7;LYPD6B;CNTN1;CHPT1;MUC20;PAM"
"E2F4","E2F4 ENCODE","56/710","0.0002973923902156202","0.00704348245001267","0","0","1.7058515260668536","13.852295862672228565771","FEN1;ERCC6L;POP7;MCM7;MCM8;DSCC1;HMGB2;MCM10;LMNB1;NADK2;CHAF1A;EXO1;MYC;ZNF689;TK1;ZNF367;CDC25A;CCNA2;NEIL3;CCNE2;FANCD2;MCM4;MCM5;DNAJC9;MNS1;DTL;MCM2;PCNA;ATL3;UHRF1;MEPCE;NCAPH;UNG;RAD54B;PSMC3IP;BRIP1;ORC1;HAUS8;E2F2;CLSPN;E2F8;CENPU;GINS2;HSPA8;GINS3;ATAD2;ZNF180;RPA2;MND1;EIF2S2;SHCBP1;FAM111A;KIF18B;ALDH16A1;SPC24;PHF19"
"SMC3","SMC3 ENCODE","84/1181","0.0003386289639429168","0.00704348245001267","0","0","1.5353037264534759","12.268006480039622019262","DENND1C;OXTR;PCDHGB7;POP7;TONSL;RRH;UBE2L6;JADE2;PEAR1;SAT1;DUSP16;TRAM2;ARHGAP4;IL27RA;RPGR;MPC1;PSTPIP2;PPP6R2;MYC;NUDT17;PIM2;NBN;SBF1;PHLDA1;EPM2A;HS3ST3B1;SPHK1;ARHGEF17;ANKRD44;ARHGEF16;DNMT3A;TINF2;SLC30A1;UCHL3;SORCS2;CPED1;SLC9A7;DDIT4;FRG1;RBCK1;TRIB1;DTL;FAM8A1;RHOQ;CEBPB;PHLPP1;ACSS2;COL13A1;C1R;DDX20;PRSS48;LRP4;CENPB;GLIS2;ADAMTS16;NCKIPSD;PSMC3IP;APOO;ERMP1;GRK5;PLXNA2;STAT6;THEM6;TBL1X;CTHRC1;ASIC1;JUN;GDF15;MND1;EXOG;ARHGAP26;POU2F3;QKI;INHBE;DLK2;PTPRE;EHD2;NSFL1C;PPFIBP2;ID2;SNAI1;ALPL;SPRY1;FERMT3"
"CTCF","CTCF ENCODE","117/1790","0.0006803821696620488","0.01179329094080884","0","0","1.4091629508217207","10.276822344831751721017","FOXA1;OXTR;POP7;HDAC10;RASL11A;TONSL;UBE2L6;JADE2;SAT1;GALNT10;IL27RA;RPS14;MPC1;NIPAL1;CSPP1;MYC;NEK1;NUDT17;SLC39A8;PIM2;NBN;SBF1;PHLDA1;BIVM;TINF2;SLC30A1;CPED1;RRAGB;DDIT4;FKBP7;DENND6B;TRIB1;PARM1;COL13A1;GLIS2;ADAMTS16;NCKIPSD;EFNB2;APOO;GRK5;PLXNA2;MAP7;SFN;THEM6;ASIC1;JUN;JAG1;ATP8B3;ARHGAP26;POU2F3;INHBE;PTPRE;EHD2;NSFL1C;PPFIBP2;EIF2S3;SNAI1;PIR;ALPL;CDK14;FERMT3;LRP11;MIPEP;PCDHGB7;PEAR1;DUSP16;TRAM2;RPGR;HEBP2;CTSO;PPP6R2;TK1;FGFBP3;HS3ST3B1;SPHK1;ARHGEF17;ARHGEF16;DNMT3A;UCHL3;SORCS2;PEX7;KAT2B;LMBRD1;MED20;FRG1;DTL;RHOQ;TLR3;CEBPB;USP27X;PCNA;PHLPP1;ACSS2;MYRF;C1R;DDX20;PRSS48;LRP4;CENPB;FSTL4;NKD2;PSMC3IP;ERMP1;MTHFD1L;RNF39;STAT6;APBB2;CTHRC1;MMAA;GDF15;GATB;MND1;EXOG;TPD52L1;DLK2;SLCO3A1;TPT1"
"FOXA2","FOXA2 ENCODE","29/316","0.0008876547986803636","0.01316126193671112","0","0","1.9948194137970283","14.017451657218698457541","AHCY;PHLPP1;MCM7;JADE2;DUSP16;TSPAN33;CLGN;VTN;TMEM205;TCP11L2;HIVEP2;TK1;TBL1X;AGA;MISP;RIBC2;RPH3AL;OSBPL6;ABCA5;ZNF182;NR2F1;NR2F2;TPCN1;EFNA1;TMEM98;CCNE2;ID2;ALDH16A1;TRIB1"
"SUZ12","SUZ12 CHEA","110/1684","0.0010124047643623941","0.01316126193671112","0","0","1.4047980138073182","9.686681905720604390808","FOXA1;FAAH;OXTR;HHAT;GPR176;FGF9;GRB10;SLC39A8;SLC16A9;CADPS2;KCNK12;FRMD4B;NPNT;ISL1;CPED1;CLDN5;SLC9A3;ISL2;RAB31;COL4A1;VOPP1;KCNQ4;ROR2;NBL1;SHC4;COL13A1;DLX4;GATA6;IL20RA;EFNB2;FAM83F;STC2;PRDM16;PLXNA2;HIVEP2;TPPP;ST3GAL1;JUN;OSBPL6;ABCA5;RASL10A;NR2F1;NR2F2;BMP6;GDF7;BMP4;MLXIPL;PTPRE;GJB2;NR4A3;LYPD6B;MYO5B;LHX5;MKX;RGL1;SLC26A4;CDK14;CNIH3;PHF19;CDKN1C;LAD1;PCDHGB7;PDE3B;BHLHE41;DYSF;FHL2;PEAR1;TSPAN12;DMBX1;PRKG2;HS3ST3B1;GRID1;SPHK1;TBC1D9;SORCS2;OAF;PITPNM3;IRF2;PAX9;IRF5;MDFI;FOXC1;PPM1L;PTGER2;SEMA3F;DLL1;FSTL4;SLC7A2;COCH;NKD2;CNNM1;GNG4;CREG2;ATOH8;HAS3;SUSD3;CILP2;S1PR5;PPP1R14C;GALNT3;KIAA1549L;DLK2;CYP24A1;LBX2;SLCO3A1;CAMK4;MAB21L2;TLL2;ANKRD63;APBA2"
"TRIM28","TRIM28 CHEA","21/210","0.0015307039779633108","0.01768813485646492","0","0","2.1865784279577385","14.173461573267308821755","PAQR8;JUN;JAG1;MMAA;ZNF32;HSPB1;ZNF35;ISL1;DLL1;EFNB2;TRIM9;ZNF91;FRAT2;CDK6;HEY1;COL4A1;ID2;EVL;KCTD12;APBA2;CNIH3"
"E2F6","E2F6 ENCODE","191/3245","0.0027845642611736493","0.02895946831620595","0","0","1.2689371907112050","7.465999911204289851696","KCNG1;ERCC6L;POP7;DSCC1;GPR63;TONSL;KEAP1;ALDH1L2;PTPDC1;CLGN;UXT;RPS6KA3;GPR176;FRAT2;MPC1;MYC;MYB;PDK3;SLC39A8;NEK3;NBN;EPM2A;ARRDC4;CADPS2;MBNL1;AGTPBP1;RPS7;GPT2;AKR1E2;CLEC11A;TINF2;CDC25A;ERN1;CCNE2;PRR19;FANCD2;GPD2;KCTD12;TRIB1;SLC22A5;INSIG1;MEPCE;PIK3R3;ACTR3B;NCAPH;EFNB2;BRIP1;ZNF707;STC2;ARSK;MAP7;THEM6;CLSPN;ST3GAL1;PCK2;RAB11FIP5;ANKRD28;PHF10;HOMER1;DTNB;LRBA;IDH2;ZNF32;NETO2;ANKEF1;FBXO30;QKI;BMP6;FAM111A;MSRA;CDK6;NDUFAF2;SNAI1;RGL1;SERGEF;ULBP1;PHF19;KCNK5;CDKN1C;FEN1;USPL1;DYRK2;HIBADH;MCM7;MCM8;KCNC3;RMND1;PDE3B;HMGB2;SECTM1;HSPB1;MCM10;PYGL;WDR45;LMNB1;PCMTD2;NADK2;CHAF1A;IMPA2;NUP62;ME1;C8ORF82;UPP1;GGACT;TK1;FGFBP3;MYBL1;EMD;ZNF367;SMIM14;HS3ST3B1;ABCC4;CERS6;TIGD7;DTX3L;SPHK1;ACTR5;RNASET2;ARHGEF16;ETV1;WDR35;DUSP22;MBLAC1;FRG1;MCM4;NAF1;SNRPA1;MNS1;ZP3;DTL;MCM2;AVPI1;KANK1;PHLPP1;ATL3;PPM1L;UHRF1;RGS16;DDX20;MOSPD2;TULP2;PPM1K;CENPB;COCH;TMA16;UNG;RAD54B;PSMC3IP;ZFP14;ERMP1;HAUS8;MTHFD1L;KATNA1;HAS3;E2F2;LRRC8D;GABRE;ZSWIM5;ATP9B;FNIP2;MEST;CTHRC1;E2F8;CENPU;GINS2;EGLN3;GK;MMAA;GINS3;ATAD2;MBOAT1;ZNF180;MBOAT2;RPA2;MND1;EXOG;ACTL8;MAPK12;SUGCT;RSPH3;SH3YL1;LBX2;MYO15B;PSAT1;AGBL3;PDCD4;TLL2;ALDH16A1;SPRY1;ANKRD63;TPT1"
