"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"NCOA1","NCOA1","14/89","0.0001011730376462621","0.02316862562099403","0","0","3.6688520055325040","33.748589193562445132","KANK2;JUN;CEBPG;NR2F1;AHR;NR3C1;NFKB1;GRIP1;KAT2B;HNF4A;CDK2;PPARG;STAT6;SFN"
"CEBPB","CEBPB","17/142","0.0005799655872802167","0.05991826336440342","0","0","2.6742892819979187","19.930252628518910996","SHPRH;CEBPG;BHLHE41;HMGB2;RPA2;NR2F2;NR3C1;ELK1;NFKB1;RPS6KA3;KAT2B;MYC;DDIT3;MYB;CDK2;PPARG;STAT6"
"CCND1","CCND1","14/108","0.0007849554152541934","0.05991826336440342","0","0","2.9243400723933961","20.908691234527836400","CDKN1C;HSPA8;JUN;PCNA;MCM7;MCM10;ELK1;RPS6KA3;KAT2B;CDK6;IFI27;MYC;CDK2;MCM2"
"EP300","EP300","39/473","0.0010515407211196723","0.06020070628410124","0","0","1.7788607352659709","12.198535423051655613","CEBPB;FEN1;PCNA;SRCAP;C1R;MAGED1;TGFB1I1;CLTC;GATA6;FBXO25;FHL2;AHR;NR3C1;ELK1;HDAC6;SERPINA5;GRIP1;CDH1;MYC;MYB;STAT6;NBN;PCK2;JUN;MGMT;SPHK1;CASK;ETV1;NR2F2;NFKB1;KAT2B;DDIT3;CAMK4;TADA3;CDK2;IRF2;PPARG;IRF5;CREB5"
"ATF3","ATF3","8/46","0.0015828558249578483","0.07249479678306944","0","0","4.1202387411828543","26.569460795210982695","CEBPB;JUN;HDAC10;DDIT3;CEBPG;FHL2;HDAC6;NFKB1"
"NR3C1","NR3C1","21/239","0.0070010302830937742","0.21235070788765936","0","0","1.8927842167323343","9.391423582069775122","JUN;ZNF483;CEBPB;TGFB1I1;IFNGR2;CLTC;HMGB2;NR2F2;CENPB;NFKB1;HDAC6;PSMC3IP;DNAJA1;GRIP1;TUBA1A;POLR1D;ALDH16A1;SFN;STAT6;HSPA1B;PPID"
"CTNNB1","CTNNB1","31/398","0.0074082306996274914","0.21235070788765936","0","0","1.6639524210974568","8.161958914931441100","KANK1;FHL2;HMGB2;AHR;HDAC6;GLIS2;GRIP1;TUBA1A;CDH3;CDH1;MYC;HNF4A;RB1CC1;NUP62;CA9;TBL1X;EMD;MAGI1;HSPA8;JUN;IFRD1;NFKB1;PYGO1;KAT2B;BCL9;CDK6;TADA3;CDK2;NF2;MDFI;HSPA1B"
"AR","AR","23/271","0.0074183653410536017","0.21235070788765936","0","0","1.8231802060462761","8.940504805374496655","FOXA1;JUN;CEBPB;SRCAP;TGFB1I1;SETD7;HMGB2;FHL2;AHR;NR3C1;CDC25A;NFKB1;UXT;PSMC3IP;RPS6KA3;KAT2B;GRIP1;HHAT;CDK6;HNF4A;TADA3;REPS2;PPID"
"NCOR1","NCOR1","15/155","0.0090768338736453152","0.23095499522941973","0","0","2.1008010680907878","9.878029309029068727","KDM5C;CEBPB;SRCAP;DDX20;NR3C1;BACH1;NFKB1;SAP30;MYC;MYB;CDK2;IRF5;PPARG;TBL1X;EMD"
"TRIM28","TRIM28","18/204","0.0114591783943057864","0.26241518522960250","0","0","1.8987903225806451","8.485626095696067850","UBE2H;CEBPB;HDAC10;MAGED1;UHRF1;MEPCE;CHD3;NR3C1;ZWINT;RPS6KA3;MAP1LC3B;CHAF1A;NR4A3;MYC;MYB;CDK2;ZNF689;EMD"
"CREB1","CREB1","13/134","0.0142309465744580397","0.29626243323189921","0","0","2.1043377724489361","8.948352001313788051","JUN;CEBPB;FHL2;CHD3;NR3C1;ZNF35;HDAC6;RPS6KA3;MYC;RPS6KA2;CAMK4;ULK2;PRKG2"
"IRF1","IRF1","6/45","0.0215240541719676111","0.39585889065558860","0","0","3.0045900601456159","11.533371843840395599","KAT2B;CEBPB;KEAP1;ULK2;IRF5;NFKB1"
