"TF","Best_Rank","Mean_Rank","Library_Count","Best_P_Value","Best_Adjusted_P_Value","Best_Combined_Score","Library","Top_Terms","Rank","Score","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"SUZ12","1","37.50000000000000","4","0.00000000000000000000000000000000001901272214287908","0.00000000000000000000000000000001427855432930219","205.6746728747727104291698","ChEA_2022(rank=1, adjP=1.43e-32); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=1, adjP=4.53e-20); ENCODE_TF_ChIP-seq_2015(rank=4, adjP=0.00896); Transcription_Factor_PPIs(rank=144, adjP=1)","SUZ12 20075857 ChIP-Seq MESCs Mouse; SUZ12 CHEA; SUZ12 K562 hg19; SUZ12","1","205.6746728747727104291698","enrichr","1","205.6746728747727104291698","0.00000000000000000000000000000000001901272214287908","0.00000000000000000000000000000001427855432930219","","0","",NA,NA,NA
"CEBPB","1","56.00000000000000","5","0.00032982473593647418765376078120254987879889085889","0.02202455520837026670122327232093084603548049927","34.1190606748773817002984","TRRUST_Transcription_Factors_2019(rank=1, adjP=0.105); ENCODE_TF_ChIP-seq_2015(rank=14, adjP=1); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=20, adjP=1); Transcription_Factor_PPIs(rank=98, adjP=1); ChEA_2022(rank=147, adjP=0.022)","CEBPB human; CEBPB HCT116 hg19; CEBPB ENCODE; CEBPB; CEBPB 20176806 ChIP-Seq MACROPHAGES Mouse","2","34.1190606748773817002984","enrichr","2","34.1190606748773817002984","0.00032982473593647418765376078120254987879889085889","0.02202455520837026670122327232093084603548049927","","6","ENCODE--ChIP-seq(rank=8); Literature--ChIP-seq(rank=69); ReMap--ChIP-seq(rank=150); ARCHS4--Coexpression(rank=401); GTEx--Coexpression(rank=493); Enrichr--Queries(rank=645)","296","0.06780000000000000","ENCODE ChIP-seq,0.0678"
"EZH2","1","60.40000000000000","5","0.00000000000000024917803635178341602749899405489323","0.00000000000003118878421669821829833326497679231","82.3355088079190124972229","ENCODE_TF_ChIP-seq_2015(rank=1, adjP=1.56e-08); ChEA_2022(rank=6, adjP=3.12e-14); ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=8, adjP=0.259); Transcription_Factor_PPIs(rank=31, adjP=1); TRRUST_Transcription_Factors_2019(rank=256, adjP=0.599)","EZH2 B cell hg19; EZH2 27294783 Chip-Seq ESCs Mouse; EZH2 ENCODE; EZH2; EZH2 mouse","3","82.3355088079190124972229","enrichr","3","82.3355088079190124972229","0.00000000000000024917803635178341602749899405489323","0.00000000000003118878421669821829833326497679231","","0","",NA,NA,NA
"NR0B1","1","153.33333333333334","3","0.01553537954516035976548771202487841947004199028015","0.09168432162865514101213193498551845550537109375","15.7553772533705735980902","Transcription_Factor_PPIs(rank=1, adjP=1); ChEA_2022(rank=228, adjP=0.0917); TRRUST_Transcription_Factors_2019(rank=231, adjP=0.557)","NR0B1; NR0B1 18358816 ChIP-ChIP MESCs Mouse; NR0B1 mouse","4","15.7553772533705735980902","enrichr","4","15.7553772533705735980902","0.01553537954516035976548771202487841947004199028015","0.09168432162865514101213193498551845550537109375","","4","Literature--ChIP-seq(rank=43); Enrichr--Queries(rank=191); ARCHS4--Coexpression(rank=216); GTEx--Coexpression(rank=724)","510","0.13270000000000001","ARCHS4 Coexpression,0.1327"
"MTF2","2","2.00000000000000","1","0.00000000000000000000000001321228069698884409942004","0.00000000000000000000000496121140171931241004608","148.5410453104264547619096","ChEA_2022(rank=2, adjP=4.96e-24)","MTF2 20144788 ChIP-Seq MESCs Mouse","5","148.5410453104264547619096","enrichr","5","148.5410453104264547619096","0.00000000000000000000000001321228069698884409942004","0.00000000000000000000000496121140171931241004608","","3","Literature--ChIP-seq(rank=1); ARCHS4--Coexpression(rank=1235); GTEx--Coexpression(rank=1384)","24","0.00609800000000000","Literature ChIP-seq,0.006098"
"CBX8","2","2.00000000000000","1","0.00002023787391392209314248951113057728434796445072","0.00824693361992325305043216587819188134744763374","16.5398564743876086424734","ENCODE_TF_ChIP-seq_2015(rank=2, adjP=0.00825)","CBX8 K562 hg19","6","16.5398564743876086424734","enrichr","6","16.5398564743876086424734","0.00002023787391392209314248951113057728434796445072","0.00824693361992325305043216587819188134744763374","","0","",NA,NA,NA
"SOX10","2","2.00000000000000","1","0.00106448571708216512855804669612780344323255121708","0.10490121946930519580831742132431827485561370850","82.8681715682423032376391","TRRUST_Transcription_Factors_2019(rank=2, adjP=0.105)","SOX10 human","7","82.8681715682423032376391","enrichr","7","82.8681715682423032376391","0.00106448571708216512855804669612780344323255121708","0.10490121946930519580831742132431827485561370850","","4","ReMap--ChIP-seq(rank=49); ARCHS4--Coexpression(rank=143); GTEx--Coexpression(rank=192); Enrichr--Queries(rank=287)","371","0.08784000000000000","ARCHS4 Coexpression,0.08784"
"REST","2","32.40000000000000","5","0.00000077007736468081998080505937848139197399177647","0.00001927760336250985878149034891126945012729266","23.5341468336010564144090","ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X(rank=2, adjP=0.00158); ENCODE_TF_ChIP-seq_2015(rank=3, adjP=0.00896); TRRUST_Transcription_Factors_2019(rank=21, adjP=0.209); ChEA_2022(rank=30, adjP=1.93e-05); Transcription_Factor_PPIs(rank=106, adjP=1)","REST CHEA; REST MCF-7 hg19; REST human; REST 21632747 ChIP-Seq MESCs Mouse; REST","8","23.5341468336010564144090","enrichr","8","23.5341468336010564144090","0.00000077007736468081998080505937848139197399177647","0.00001927760336250985878149034891126945012729266","","6","ENCODE--ChIP-seq(rank=1); Literature--ChIP-seq(rank=8); GTEx--Coexpression(rank=11); ReMap--ChIP-seq(rank=21); ARCHS4--Coexpression(rank=356); Enrichr--Queries(rank=1270)","30","0.00684500000000000","GTEx Coexpression,0.006845"
"SALL1","2","290.00000000000000","2","0.03327826581180427789607989552678191103041172027588","0.88762362704798147827744969617924652993679046631","16.6126211303484545567244","Transcription_Factor_PPIs(rank=2, adjP=1); ChEA_2022(rank=578, adjP=0.888)","SALL1; SALL1 21062744 ChIP-ChIP HESCs Human","9","16.6126211303484545567244","enrichr","9","16.6126211303484545567244","0.03327826581180427789607989552678191103041172027588","0.88762362704798147827744969617924652993679046631","","4","GTEx--Coexpression(rank=97); Literature--ChIP-seq(rank=125); ARCHS4--Coexpression(rank=256); Enrichr--Queries(rank=399)","263","0.06036000000000000","GTEx Coexpression,0.06036"
"IRF6","3","3.00000000000000","1","0.04776074843666214958526339273703342769294977188110","0.99999472462596317168248560847132466733455657959","21.4323254695015492643506","Transcription_Factor_PPIs(rank=3, adjP=1)","IRF6","10","21.4323254695015492643506","enrichr","10","21.4323254695015492643506","0.04776074843666214958526339273703342769294977188110","0.99999472462596317168248560847132466733455657959","","3","GTEx--Coexpression(rank=70); ARCHS4--Coexpression(rank=302); Enrichr--Queries(rank=371)","197","0.04356000000000000","GTEx Coexpression,0.04356"
