"statistic","source","condition","score","p_value","TF","Rank","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"ora","KAT2B","MD_ALL","2.3295764212741852","0.004681915581009915","KAT2B","1","trrust","1","2.3295764212741852","0.004681915581009915",NA,"","0","",NA,NA,NA
"ora","ESR1","MD_ALL","1.6366343940656016","0.023086899155630596","ESR1","2","trrust","2","1.6366343940656016","0.023086899155630596",NA,"","6","Literature--ChIP-seq(rank=9); ENCODE--ChIP-seq(rank=13); ReMap--ChIP-seq(rank=22); Enrichr--Queries(rank=476); GTEx--Coexpression(rank=560); ARCHS4--Coexpression(rank=652)","228","0.05488000000000000","Literature ChIP-seq,0.05488"
"ora","REST","MD_ALL","1.5692140772506955","0.026964099605121389","REST","3","trrust","3","1.5692140772506955","0.026964099605121389",NA,"","6","ENCODE--ChIP-seq(rank=6); Literature--ChIP-seq(rank=29); ReMap--ChIP-seq(rank=78); ARCHS4--Coexpression(rank=338); GTEx--Coexpression(rank=502); Enrichr--Queries(rank=642)","209","0.05085000000000000","ENCODE ChIP-seq,0.05085"
"ora","GATA3","MD_ALL","1.4312161026719747","0.037049631886904563","GATA3","4","trrust","4","1.4312161026719747","0.037049631886904563",NA,"","6","Literature--ChIP-seq(rank=5); ENCODE--ChIP-seq(rank=9); ReMap--ChIP-seq(rank=18); Enrichr--Queries(rank=302); GTEx--Coexpression(rank=483); ARCHS4--Coexpression(rank=488)","131","0.03049000000000000","Literature ChIP-seq,0.03049"
"ora","AIP","MD_ALL","1.4048459070598374","0.039368973656250250","AIP","5","trrust","5","1.4048459070598374","0.039368973656250250",NA,"","0","",NA,NA,NA
"ora","LMO4","MD_ALL","1.4048459070598374","0.039368973656250250","LMO4","6","trrust","6","1.4048459070598374","0.039368973656250250",NA,"","0","",NA,NA,NA
"ora","MAX","MD_ALL","1.4048459070598374","0.039368973656250250","MAX","7","trrust","7","1.4048459070598374","0.039368973656250250",NA,"","5","ENCODE--ChIP-seq(rank=50); ReMap--ChIP-seq(rank=259); ARCHS4--Coexpression(rank=364); Enrichr--Queries(rank=1148); GTEx--Coexpression(rank=1399)","755","0.22359999999999999","ARCHS4 Coexpression,0.2236"
"ora","TBX5","MD_ALL","1.4048459070598374","0.039368973656250250","TBX5","8","trrust","8","1.4048459070598374","0.039368973656250250",NA,"","4","ARCHS4--Coexpression(rank=55); Literature--ChIP-seq(rank=141); GTEx--Coexpression(rank=688); Enrichr--Queries(rank=1110)","144","0.03378000000000000","ARCHS4 Coexpression,0.03378"
"ora","EZH2","MD_ALL","1.3905567395957736","0.040685837520651025","EZH2","9","trrust","9","1.3905567395957736","0.040685837520651025",NA,"","0","",NA,NA,NA
"ora","PRDM1","MD_ALL","1.3273855132829109","0.047055943609488837","PRDM1","10","trrust","10","1.3273855132829109","0.047055943609488837",NA,"","5","ENCODE--ChIP-seq(rank=16); ReMap--ChIP-seq(rank=40); Enrichr--Queries(rank=453); GTEx--Coexpression(rank=470); ARCHS4--Coexpression(rank=557)","504","0.13469999999999999","ReMap ChIP-seq,0.1347"
"ora","SOX17","MD_ALL","1.3273855132829109","0.047055943609488837","SOX17","11","trrust","11","1.3273855132829109","0.047055943609488837",NA,"","4","GTEx--Coexpression(rank=41); Literature--ChIP-seq(rank=129); Enrichr--Queries(rank=347); ARCHS4--Coexpression(rank=600)","108","0.02551000000000000","GTEx Coexpression,0.02551"
"ora","SALL4","MD_ALL","1.2621573264494090","0.054681783812673745","SALL4","12","trrust","12","1.2621573264494090","0.054681783812673745",NA,"","4","Literature--ChIP-seq(rank=40); ARCHS4--Coexpression(rank=43); Enrichr--Queries(rank=106); GTEx--Coexpression(rank=362)","113","0.02641000000000000","ARCHS4 Coexpression,0.02641"
