"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"SUZ12","SUZ12 CHEA","230/1684","0.0000000000000000000000000000000000000001766502345134941","0.0000000000000000000000000000000000000180183239203764","0","0","3.17588241160055285","290.7024980172788559684705","APP;SPON1;VIPR1;FZD10;AQP5;ANTXR2;ANTXR1;GLDN;HOXA9;ALCAM;SOX1;HOXA3;HOXA2;HOXA5;WLS;CHGB;HES7;CCBE1;KCNK10;PRKCB;KCNK15;EBF3;HPCAL4;RUNX1;TIAM2;AR;ISL2;DAAM2;SFRP5;PAPPA;PLBD1;KCNQ4;HOXB2;ZFPM2;ATF3;SLC22A3;TWIST2;STC2;ADAMTS17;KCNMB4;B4GALNT1;CD14;HOXC8;NTSR1;EGR4;FHDC1;GRIN2B;GDF7;GJB2;WNK2;PPP1R1B;SNAI2;LRRN1;MKX;CD24;RGL1;CDK14;NRP1;RYR2;SYNM;TENM4;BHLHE41;ADM;PEAR1;HOXC11;SLC6A4;LFNG;JPH3;EDN1;GAB1;SORCS2;MN1;BACE2;GPRC5B;RIPPLY3;COL2A1;PITPNM3;KCNMA1;CDC42EP1;GAS1;OPRD1;PTGER4;PTGER2;KCNA2;PELI2;AMIGO2;CRYBA2;TMPRSS2;KCNA6;PRICKLE1;ADCY7;FSTL4;SLC7A2;GNAI1;NT5E;SERTAD4;HSF4;SUSD3;FLNC;GSX1;CD70;ECEL1;WNT7A;LBX1;POU4F1;KITLG;KCNS3;KIF26B;CLCF1;NOTUM;FOXA2;FOXA1;SEMA5A;CLSTN2;RORA;CXCL14;HOXA11;CCND2;DACH1;LEPR;GRB10;ENPP1;SLC16A9;PLXNC1;SLC16A2;EOMES;KIRREL3;CSGALNACT1;OSR2;CADPS2;COL27A1;SLC30A2;IGFBP3;TPM1;LMO2;SHISA2;FRMD3;SLC9A2;MAF;SMO;COL4A2;EEF1A2;PHLDB2;KANK4;SHC4;DLX2;C3ORF70;NXPH4;NTM;GLIS3;SLC1A2;CHRD;LPL;CACNA1D;AK5;CPLX2;DTX4;EFNA5;ATXN1;FGF20;PLXNA2;TPPP;NKX6-1;TGFB2;ATP8B1;CAV1;FBXO32;BMP6;BMP4;MLXIPL;LHX2;TRPV4;ESAM;FGF13;SLC26A4;ZMYND15;CNTNAP1;PCDHGB7;ANKRD33B;PCDHGB5;RASGRF1;PDE3B;DYSF;AFF2;SIX2;GRM8;CA8;SCN5A;ADAMTS8;NKX3-2;HS3ST3B1;FOXL1;WNT16;SSTR5;C1QL1;TGFBR3;ALDH1A3;SNPH;CDH11;IRF8;RBM24;NLGN1;CAMK2D;PPM1L;NTN4;DBX1;MLLT3;CLMP;WNT11;GNG4;SPOCK2;SLIT1;SLITRK5;SPOCK1;HES2;CACNG4;VAT1L;NTRK2;IRX2;KCNJ8;PRRX1;KIAA1549L;PTPN13;APLN;DBNDD2;P2RX5;CYP24A1;PDE10A;FAM131B;PMP22"
"SOX2","SOX2 CHEA","77/775","0.0000003272086709187685076949229923126694075108389370143","0.0000166876422168571930454081253536458007147302851081","0","0","1.96484083683322241","29.3403153631000215284530","RTP4;IFITM1;IFITM2;STMN3;FZD10;OLFML2A;ELAVL2;LOXL2;SHF;ACOXL;GRAP2;SALL4;SESN2;UPP1;SCN5A;HS3ST3B1;SLC15A1;TLE1;DST;KCNH8;GPT2;ETV1;EBF3;IL17RD;FOXP1;SLC9A2;RAB30;MYCN;COL4A2;MAP1B;CD109;FSCN1;STEAP2;ABCG1;ABCG2;SHC4;AHNAK;SEMA3A;SLC43A1;BAZ2B;HDAC9;MUC1;FLRT3;CHN2;PDGFC;PLXNA2;KCNMB4;HAS2;GPC4;SRGAP3;ATP9A;PDZD7;SASH1;IRX2;EGLN3;FZD7;MYBPH;ASNS;ZIC5;PTPN13;ELL2;KLF2;EXT1;BMP4;KITLG;UFM1;BAMBI;CTH;APOC1;RNF182;ESAM;VIM;NOTUM;CD24;CDK14;NODAL;FOXA2"
"NFE2L2","NFE2L2 CHEA","93/1022","0.0000010310299021299352811295102841371296165107196429744","0.0000350550166724178025230186650507135937004932202399","0","0","1.78840412851202801","24.6530656946435122733874","RTP4;CPNE8;ECM1;SLC44A3;ITGB2;DIRAS2;TNC;LAMC2;SLC7A11;ABCA12;TRAM2;IFIT3;LACTB;CTSO;PCLO;TBC1D32;RASSF6;GRB10;SLC16A9;ENPP5;ABCC4;IL15;ANKRD44;GPT2;IGFBP3;IZUMO1;TPM1;ANK3;SHISA2;TANC2;GRIP2;FOXP1;TIAM2;MN1;MAF;SLPI;SETBP1;DAAM2;RASA4;PAPPA;DPYD;EEF1A2;CDH11;FSCN1;GAS1;UTRN;ZFPM2;SGK1;DLX2;CEBPB;MAOA;PELI2;GLIS3;LPL;ARHGAP18;TNFRSF11B;CACNA1D;AKAP6;AK5;EFNA5;DTX4;ADCY7;CST6;TMTC4;CHN2;STC2;PDGFC;ADAM23;PLXNA2;HAS2;POLR2J;SASH1;SEMA4A;EGLN3;TGFB2;PRRX1;AUTS2;ATRNL1;FZD7;TUBE1;IGF1;POU4F1;BMP6;STXBP5L;EXT1;BMP4;KITLG;IL7;KIF26B;FAM131B;RCAN2;SSPN;FOXA2"
"REST","REST CHEA","110/1280","0.0000016556707927916524670082726658493221805201756069437","0.0000422196052161871401321724395216961056576110422611","0","0","1.68555823459766829","22.4369786070931667154582","CLSTN2;STMN3;RORA;PLAT;GLDN;TMEM144;RIMS4;SOX1;TBC1D32;SESN2;GRB10;PLCE1;CHGB;UNC5A;PRKCB;SP110;SPNS3;ACSL6;CACNA2D4;MAPK8IP2;GRIP2;LEMD1;OLFM1;MYCN;MAP1B;EEF1A2;HPD;BRSK2;PARM1;NTM;HPCA;CHRD;TWIST2;CACNA1D;CABP1;CFP;CPLX2;SEZ6L2;CACNA1H;STC2;TPPP;SCN3B;PTPRN2;EGR4;ESRRB;PDE2A;RAB39A;ASNS;TMEM198;LIN28A;LHX2;FES;GJB5;SPIRE2;TPP1;SLC26A9;TMEM151A;PIWIL1;SNAP25;RYR2;ANKRD33B;DYSF;OTUD7A;GRIK4;ADM;ELAVL2;TRIM9;JPH3;PSD2;CRTAC1;SPTLC3;HNF4A;GDAP1L1;RAC2;CA8;NKX3-2;ABCC4;EDN1;SYP;IL17RD;GPRC5B;RIPPLY3;CDC42EP5;HKDC1;ST6GALNAC3;SGK1;CRYBA2;NRXN3;FSTL4;NWD1;GNG4;ADAM23;SLIT1;HES2;VAT1L;NTRK2;IRX2;GSX1;ECEL1;TBX19;POU4F1;KLF7;DBNDD2;KCNS2;VEPH1;KRT14;PNPLA3;TBKBP1;TRMT61A;FOXA2"
"SMAD4","SMAD4 CHEA","58/584","0.0000095422717762804841587411658343498288559203501790762","0.0001946623442361218266939693055661564358160831034184","0","0","1.94634071509187923","22.4992684651532321993272","SEMA5A;NRP1;ATP8A2;BNC2;TENM4;SLC35F3;MEGF10;CPQ;ABCA12;CLDN1;ROBO1;AMOT;ACOXL;ALCAM;SH3PXD2A;HYDIN;TNS4;SYNPO;BCAS3;EDN1;DST;ANKRD44;KCNH8;TTC7B;ANKFN1;SETBP1;KCNMA1;ARHGEF3;ST6GALNAC3;ECT2L;SLC22A3;SH2D2A;AMIGO2;PRICKLE2;NRXN3;CACNA1D;SLC7A1;PLCXD2;THBS1;FSTL4;ATXN1;TSPAN8;CHN2;MVB12B;PLXNA2;CDH23;SRGAP3;B4GALNT3;XDH;SASH1;C1ORF21;GRIN2B;KLF7;CYP24A1;PDE10A;BAMBI;KCNS3;COL5A2"
"AR","AR CHEA","92/1095","0.0000293140371359823292745847012064075443049659952521324","0.0004983386313116995028002498280272902775323018431664","0","0","1.63027897439756209","17.0159456195192468896948","KCNG1;RERE;NRP1;APP;ATP8A1;BNC2;CPQ;FRMPD1;RASGRF1;F13A1;RORA;SLC7A11;PRDM1;IKZF2;IGF1R;NR3C2;SH3PXD2A;LEPR;GRB10;UPP1;WLS;DACT1;CSGALNACT1;BCAS3;OSR2;CADPS2;ABCC4;TLE1;SYK;GAB1;ANK3;HPCAL4;SYTL2;FRMD3;TGFBR3;AR;SLC25A15;TIAM1;ANKFN1;MAF;PPP1R3B;KATNAL2;PITPNM3;MAP1B;IL1RAPL1;COL4A5;UTRN;ST6GALNAC3;PHLDB2;PTGER4;SLC22A3;AKNA;PPM1L;MAOA;CHRNA7;PELI2;SLC43A1;SLC1A2;TNFRSF11B;KLK3;BAZ2B;AK5;MLLT3;EFNA5;KALRN;HDAC9;THBS1;FAM149A;SH3BGRL;PRDX5;CHN2;PLXNA2;LRIG1;ARGLU1;SASH1;BEND6;MARK1;CYP2J2;AUTS2;CAV1;ESRRB;B3GAT1;BBOX1;C1ORF21;IGF1;ELL2;KLF2;PDE10A;PSAT1;WNK2;SNAI2;APBA1"
"TP53","TP53 CHEA","36/319","0.0000349350848179843520026864600591665066531277261674404","0.0005090540930620577296517037524381521507166326045990","0","0","2.22800328425783434","22.8638118971648083288528","NLGN1;CAMK2D;BNC2;RORA;PRDM1;LTBP1;CYP3A7;JPH2;CCND2;PSD2;PDGFC;SESN2;HES2;HOXA5;HS3ST3B1;CCBE1;NTRK2;TLE1;GDF15;FOXL1;LBX1;SORCS2;PTPN14;RUNX1;COL1A1;TGFBR3;ALDH3A1;KITLG;COL2A1;TFDP1;DDIT4;KCNMA1;CDH11;VIM;ATF3;TLR3"
"TP63","TP63 CHEA","108/1399","0.0001888901614691515691568657331345093552954494953155518","0.0024083495587316826151702553460154376807622611522675","0","0","1.48656264240284952","12.7463007639800753878490","KCNG1;FOXA1;CPNE8;VIPR1;PROS1;TNC;CBLC;PLAT;ANTXR1;ALCAM;GRAP2;TNFSF10;PLXNC1;LZTS1;WLS;EOMES;TPM1;LMO2;TTC7B;MR1;RNF128;FEZ1;PLBD1;DPEP1;CCDC81;DSC2;ABCG1;SLC22A3;AKNA;HTRA3;GLIS3;IL20RB;GMPR;SLC1A3;CPLX2;PLCXD2;CNN3;ST3GAL5;S100A14;SRGAP3;SLC38A5;MARK1;CPSF4;LRRC75B;TNFSF15;VDR;IGF1;FBXO32;RPL3L;ACER2;TMIE;WNK2;GJB5;SSPN;FAT2;TPP2;RERE;NRP1;SLC44A3;ANKRD33B;LRRC10B;ITGB4;CPQ;LAMC2;SLC7A11;NRGN;SHF;LFNG;SH3PXD2A;GRM8;TIMP3;ITGB6;UPP1;GGACT;ADAMTS8;GPX2;EDN1;DST;SYK;DIS3;MN1;CDC42EP1;EVL;RAPGEF5;SGK1;CHST3;VGLL3;PTGER4;PTAFR;CEBPG;PRICKLE2;NEDD9;CST6;CYP3A7;GPNMB;CXCR2;LRIG1;SPOCK1;SNCG;DMD;KCNJ10;BBOX1;ASS1;APLN;UFM1;FCGR2A;KIF26B;KRT14"
"EZH2","EZH2 CHEA","26/237","0.0006273298354277763661315803211948605166980996727943420","0.0071097381348481326554522574667771550593897700309753","0","0","2.14634965084384932","15.8272641062560843749907","KCNA2;SLC1A2;CXCL14;GRM8;FLNC;PLXNC1;SLC16A9;HES2;EGR4;ECEL1;ESRRB;KCNK15;WNT7A;LBX1;TGFBR3;COL2A1;SLC9A5;CYP24A1;COL4A2;SMO;SFRP5;WNK2;KIF26B;PPP1R1B;NOTUM;CD24"
"GATA1","GATA1 CHEA","66/807","0.0008017347057020254809042714150280062312958762049674988","0.0081776939981606597968033511847352201584726572036743","0","0","1.56581788823089063","11.1622973319508940193145","RERE;PNMT;RYR1;CSF2;ATP8A2;ANKRD33B;ATP8A1;TENM4;SLC44A2;RAB3D;PPAN;IGF1R;SENP7;SH3PXD2A;RAC2;PLXNC1;BAHCC1;BCAS3;ABCC4;COL27A1;UNC5A;PRKCB;TPM1;LMO2;GAB1;HSPG2;RUNX1;ADAM19;TIAM1;COL4A2;TFR2;SFRP5;DDIT4;KCNQ2;KCNQ4;RAPGEF5;UTRN;ST6GALNAC3;ZFPM2;HPD;PPP1R15A;PPM1L;PLGRKT;SLC43A3;GMPR;FURIN;CLN8;SLC7A1;LTBP1;ATXN1;UCP3;PLXNA2;CDH23;ST3GAL5;HEXIM2;PTPRN2;GDF15;NOS3;TTC39A;CUL4A;DAB2;TG;PDE10A;STK24;MAFK;SIGLEC6"
