"TF","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"EZH2","EZH2 B cell hg19","214/2000","0.0000000000000000000001408183712281724","0.0000000000000000001147669725509605","0","0","2.31721297473760135","116.5895774791452339513853","PNMT;SPON1;STMN3;AQP5;ANTXR1;PRSS3;SCN1B;CHGB;HES7;ACSL6;KCNK15;EBF3;MAPK8IP2;EML1;HPCAL4;RUNX1;TIAM1;RFX8;MT1A;FEZ1;KCNQ4;ADAMTS10;MED12L;TTBK1;STC2;ADAMTS17;B4GALNT1;ZNF821;APOE;B4GALNT3;TRPM6;EGR4;GRTP1;ABCA3;FZD7;PDE2A;TMEM198;COL1A1;GJB2;WNK2;PPP1R1B;SNAI2;TNFSF9;NODAL;TMEM151A;NRP1;SLC44A3;MOGAT3;LRRC10B;DIRAS1;BHLHE41;ADM;PEAR1;WFDC2;SLC6A4;TRIM9;JPH3;CAMKV;CRTAC1;TIMP3;SLC2A14;IZUMO1;IL17RD;UCHL3;MN1;GAL;COL2A1;PITPNM3;KCNMA1;ARHGEF3;CDC42EP1;SMTNL2;ARHGEF7;SGK1;CHST3;CRYBA2;PRICKLE1;CST6;FSTL4;PAPSS2;BEGAIN;NT5E;CHN2;ADAM23;HSF4;FLNC;GPC4;RHBG;ATRNL1;CD70;TMEM176A;WNT7A;PRSS33;STXBP5L;KCNS3;KIF26B;PNPLA3;NOTUM;INHA;FOXA1;RAB3B;ATP8A2;F13A1;GXYLT2;LOXL2;NR3C2;KIF5C;SALL4;TBC1D30;SLC16A9;SLC16A2;BAHCC1;OSR2;BIVM;COL27A1;TLE1;CNPY1;CYS1;MOB3B;MAF;SLC9A5;MYCN;SMO;RAB37;EEF1A2;FSCN1;STEAP2;SHC4;NOTCH3;BRSK2;C3ORF70;CHRNA7;GLIS3;CHRD;SLC1A3;LPL;CACNA1D;CABP1;LTBP1;CNN3;GLB1L2;PDZD4;ATXN1;PLXNA2;CDH23;NKX6-1;SRGAP1;VDR;ATP8B1;CAV1;SLC4A11;BMP6;MLXIPL;LIN28A;LHX2;BAMBI;RNF182;ESAM;DEGS2;ULBP1;PRR5;CNTNAP1;ST6GALNAC2;ITGB4;SLC2A4;DUSP15;UFSP1;TTC28;TMEM221;ACOXL;PSD2;MDK;SIX2;GRM8;CA8;SCN5A;ADAMTS8;HS3ST3B1;HUNK;UBE2QL1;KLF15;C1QL1;ALDH1A3;SETBP1;VGF;IGDCC4;RBM24;NLGN1;ATP10D;DBX1;HDAC9;RASD2;WNT11;GNG4;SPOCK2;C19ORF73;MAN1C1;LRIG1;SLITRK5;NCAM1;HES2;ATP9A;CACNG4;SASH1;VAT1L;CTHRC1;ERVMER34-1;C14ORF132;SYT13;PTPN13;ASS1;BAIAP3;PSAT1;FAM131B"
"SUZ12","SUZ12 NT2-D1 hg19","61/563","0.0000003178439387221829747833554222908","0.0001295214050292895489099181949300","0","0","2.15388734081016953","32.2258277144625395749244","FOXA1;ZMYND15;SPON1;RASGRF1;BHLHE41;AQP5;HOXC11;ELAVL2;ROBO1;HOXA11;HOXA9;SOX1;TBC1D30;HOXA3;HOXA2;BAHCC1;HOXA5;EOMES;HS3ST3B1;OSR2;SLC30A2;IGFBP3;SOX14;EBF3;FOXL1;HPCAL4;ISL2;COL2A1;HOXB2;MGLL;DLX2;PARM1;GLIS3;CRYBA2;DBX1;LPL;CACNA1D;MLLT3;BEGAIN;SPOCK2;HSF4;NKX6-1;HOXC8;NTSR1;NTRK2;GSX1;PRRX1;EGR4;ATP8B1;ECEL1;WNT7A;LBX1;POU4F1;CYP24A1;MLPH;PDE10A;LHX2;KCNS2;MKX;ULBP1;FOXA2"
"REST","REST HCT116 hg19","44/410","0.0000176039927266393104099070909818181","0.0047824180240703464961349311579397","0","0","2.11208660295755335","23.1218248203487988234883","TMEM151A;RYR1;SNAP25;BRSK2;PPM1L;DIRAS1;HPCA;CRYBA2;DBX1;STMN3;CABP1;SEZ6L2;CPLX2;CST6;FSTL4;TRIM9;PCLO;CAMKV;GNG4;TBC1D30;GDAP1L1;C19ORF73;SCN3B;HES2;CHGB;PTPRN2;GSX1;GPR35;KCNH8;PDE2A;ACSL6;RAB39A;SYP;MAPK8IP2;TMEM198;STXBP5L;OLFM1;P2RX5;LIN28A;VGF;RAB37;SPIRE2;CNTN2;TRMT61A"
"CBX8","CBX8 K562 hg19","150/2000","0.0000427153356881201505968609355434751","0.0087032496464544799319451584551643","0","0","1.45681086776977198","14.6569050187492280201695","ATP8A2;UBE2L6;PRDM1;NR3C1;ANTXR1;NR3C2;HOXA11;DACH1;ARHGAP40;SLC16A9;PRSS3;ZBP1;ANKRD44;CNPY1;ANK3;MAT1A;CYS1;EML1;HPCAL4;GRIP2;LEMD1;SYTL2;SLC9A2;DKK4;RFX8;ARMCX2;KATNAL2;MAP7D2;ZFPM2;STEAP2;ATF3;ABCG1;ABCG2;SHC4;GNAZ;C3ORF70;MAOB;NXPH4;CHRD;SLC1A3;KLK3;SLAIN1;CABP1;KLK7;GLB1L2;NKAIN1;PDZD4;PRDX5;ATXN1;PCBP3;TSPAN8;KCNMB4;SRGAP3;B4GALNT3;NKX6-1;SLC15A3;SRGAP1;TRPM6;MARK1;PTPRN2;ATP8B1;GREB1;SLC4A11;CGN;FBXO32;GPR137C;IL22RA1;DAB2;TG;BAMBI;WNK2;SSPN;SNAI2;SLC26A4;ULBP1;CDK15;NODAL;PIWIL2;NRP1;ANKRD33B;FHL1;BHLHE41;DUSP19;SLC2A2;LAMC2;DUSP15;HOXC11;WFDC2;TMEM221;ACOXL;TUBA1A;SH3PXD2A;GRM8;SCN5A;CYTIP;ADAMTS9;DACT1;GALNT8;EDN1;GAB1;KRT35;UBE2QL1;PGM2L1;DPYD;ARHGEF3;ARHGEF7;ECT2L;SMPDL3A;MAPRE2;VGLL4;GRAMD1C;OPRD1;PTGER4;PPM1L;SEMA3A;PTGER2;PELI2;ATP10D;NTN4;DBX1;NEDD9;PRICKLE1;HDAC9;NWD1;SERTAD4;GPNMB;GNG4;OLFML3;LRIG1;NCAM1;HES2;APOL3;CACNG4;SASH1;BEND6;ERVMER34-1;TMEM176A;C1ORF21;PTPN13;TBX19;STXBP5L;APLN;KLF7;SLC4A8;KITLG;KIF26B;FAM131B;MGAT4A;ZNF853;TMEM229B"
"CBX2","CBX2 K562 hg19","147/2000","0.0001347713329111192186778728219209711","0.0219677272645124321837073466667789","0","0","1.42062156756928371","12.6604814525900568611405","ATP8A2;UBE2L6;PRDM1;ANTXR1;CLGN;NR3C2;IPO5;HOXA11;DACH1;ARHGAP40;TBC1D30;EPSTI1;PRSS3;CHGB;ZBP1;COL27A1;ANKRD44;SPNS3;TPM1;CNPY1;ANK3;CYS1;EML1;KRT74;SYTL2;RUNX1;SLC9A2;DKK4;ARMCX2;SLPI;KATNAL2;CD109;PAPPA;MAP7D2;ZNF831;ZFPM2;ATF3;ABCG1;ABCG2;GNAZ;C3ORF70;MAOB;NXPH4;SLC1A2;SLAIN1;GLB1L2;NKAIN1;PDZD4;ATXN1;PCBP3;TSPAN8;KCNMB4;SLC15A3;SRGAP1;TRPM6;MARK1;PTPRN2;GREB1;SLC4A11;FBXO32;FHDC1;IL22RA1;TMIE;DAB2;TG;BAMBI;WNK2;GNB2;TNFSF4;RNF182;SNAI2;TUBGCP3;SLC26A9;SLC26A4;PIWIL2;NRP1;ANKRD33B;SLC44A2;FHL1;BHLHE41;DUSP19;DUSP15;HOXC11;WFDC2;JPH2;TUBA1A;UPP1;SCN5A;DACT1;GALNT8;EDN1;GAB1;FOXL1;WNT16;DUSP9;C1QL1;GAL;OAS1;PITPNM3;DPYD;ARHGEF3;IRF8;SMTNL2;ARHGEF7;SMPDL3A;MAPRE2;VGLL4;GRAMD1C;PTGER4;TMPRSS3;DNAH5;SEMA3A;PELI2;ATP10D;NTN4;NEDD9;TMPRSS2;PRICKLE1;HDAC9;BEGAIN;NEURL1B;NWD1;SERTAD4;GNG4;CHN2;LRIG1;HES2;APOL3;CACNG4;SASH1;BEND6;KCNJ8;EGF;TMEM176A;C1ORF21;LBX1;TBX19;STXBP5L;APLN;SLC4A8;KITLG;MGAT4A;SAA2;APBA1;ZNF853;SSBP2;TMEM229B"
"RAD21","RAD21 HCT116 hg19","143/1973","0.0003121660438362400366747728686078744","0.0424025542877559391552466649955022","0","0","1.39535919244575513","11.2633049638676752124411","FOXA1;CCDC71L;CPNE8;APP;CLSTN2;UBE2L6;PRDM1;IKZF2;CLDN1;ANTXR1;BEST1;ALCAM;SALL4;BAHCC1;HES7;EOMES;ZBP1;COL27A1;TLE1;MUCL1;IGFBP3;CNPY1;KCNK15;PRSS56;LEMD1;MOB3B;RUNX1;SPOCD1;MAF;MYCN;PPP1R3B;PAPPA;COL8A2;STEAP1;HPD;DLX2;PARM1;HTRA3;HPCA;CFP;DTX4;LTBP1;ATXN1;FLRT3;MAP2;ADAMTS17;FGF20;PLXNA2;CDH23;APOE;CD14;CACNA1S;SRGAP1;SLC38A5;DECR1;MYH7B;ATP8B3;WSCD1;VDR;KLHDC8B;SSH2;GRIN2B;INHBE;TMEM198;COL1A1;FES;ITGA10;GJB5;PLXNB3;SNAI2;CD24;CDK14;PIWIL1;NRP1;SYNM;PCDHGB7;BHLHE41;GRIK4;LAMC2;SLC2A4;PEAR1;RND2;RPGR;SLC6A4;CTSO;RASGEF1A;CASP10;GRM8;SPEG;SCN5A;ANXA9;ANKRD2;ADAMTS9;DACT1;HS3ST3B1;PLEKHG4;EDN1;VPS37D;FOXL1;UCHL3;SORCS2;SSTR5;GPRC5B;IL1RAPL1;PEX5;PLCB1;TLR3;GRAMD1C;MAGEH1;CEBPB;CAMK2D;KCNA2;AMIGO2;PRICKLE1;THBS1;FSTL4;GNAI1;KRT83;WNT11;CXCR1;OLFML3;UGT1A5;HAS2;SPOCK1;SNCG;XDH;BEND6;CTHRC1;NTRK2;ATP2B4;WNT7A;PCDHB14;PCDHB11;FMO4;PCDHB10;SLC4A8;KITLG;CD6;KIF26B;APBA1;NOTUM;FOXA2;TMEM229B"
"SUZ12","SUZ12 K562 hg19","143/2000","0.0005580308433262021064816260640384371","0.0649707339015506701862534555402817","0","0","1.37289640239464839","10.2844991909219576342593","KCNG1;SPON1;IFITM1;FRMPD1;CLGN;ARHGAP40;TBC1D30;EPSTI1;HOXA2;SLC16A9;WLS;KIRREL3;ZBP1;KRT71;CADPS2;UNC5A;TPM1;CNPY1;KCNK15;EBF3;CYS1;SHISA2;HSPG2;KRT74;SPOCD1;RFX8;MT1A;MYCN;FSCN1;ZNF831;ZFPM2;STEAP2;KANK4;ABCG2;FBN3;NOTCH3;SLC22A3;PARM1;C3ORF70;CHRNA7;GLIS3;SLC1A2;GMPR;DCUN1D2;CACNA1D;SLAIN1;MEFV;DTX4;TTBK1;ABO;FAM149A;NKAIN1;ATXN1;ADAP2;FGF20;CDH23;ZNF425;MARK1;NDFIP2;AUTS2;ATP8B1;RAB39A;SLC4A11;GJB2;TRPV4;SSPN;CNTN2;SNAI2;RGL1;ZMYND15;SRPX;NRP1;ANKRD33B;BNC2;SLC35F3;LRRC10B;ITGB4;BHLHE41;LAMC2;ADM;DUSP15;HOXC11;WFDC2;RPGR;TUBA1A;SH3PXD2A;HNF4A;GRM8;SCN5A;OXGR1;DACT1;ANO8;HUNK;IL17RD;GPRC5B;IGDCC4;NRG4;PITPNM3;ARHGEF7;ECT2L;RBM24;VGLL4;GRAMD1C;OPRD1;NLGN1;AHNAK;PTGER2;AMIGO2;NTN4;CRYBA2;DBX1;PRICKLE1;BEGAIN;NT5E;CLMP;WNT11;CHN2;ADAM23;UCP2;RNF39;FLNC;SUSD5;HES2;SASH1;VAT1L;SEMA4A;ERVMER34-1;KCNJ10;MYBPH;C1ORF21;PTPN13;PTPN14;TTC39A;APLN;KLF7;KITLG;CYP24A1;KCNS3;KIF26B;MGAT4A;KRT14;ZNF853;NOTUM"
"EZH2","EZH2 keratinocyte hg19","142/2000","0.0007802546244235939679884106467966376","0.0747756361235925731678619854392309","0","0","1.36105833960405032","9.7395841020298359325125","PNMT;APP;FRMPD1;GXYLT2;NR3C1;CLGN;IPO5;SLC25A48;LAMP3;DPYSL3;ENPP2;HOXA3;ENPP1;PLCE1;SLC16A9;ENPP5;CHGB;HES7;TLE2;TLE1;SLC30A2;STARD8;CNPY1;WDR72;MAT1A;SHISA2;HPCAL4;GCAT;FRMD3;SLC9A2;TIAM2;ALDH3A1;RFX8;SLC9A5;SMO;CD8B;PPP1R3B;KATNAL2;NINJ2;MAP1B;COL4A4;KCNQ2;EEF1A2;COL4A3;PLBD1;COL4A5;ZNF793;NOTCH3;TRANK1;TWIST2;GMPR;AK5;ART5;SEZ6L2;MED12L;FAM149A;APOE;TPPP;TRPM6;MAP2K6;CYP2J2;PTPRN2;TNFSF15;FZD7;GREB1;PTCH2;ARHGAP25;BMP6;COL1A1;IL7;PPP1R1C;WNK2;PPP1R1B;FGF13;SLC26A4;ZMYND15;SLC44A3;MEGF10;LRRC10B;DIRAS1;RASGRF1;DUSP15;WFDC2;AFF2;TTC28;SLC6A4;LFNG;SERP2;ACOXL;ESM1;JPH3;TUBA1A;RASGEF1A;CAMKV;MDK;GDAP1L1;CA8;AASS;OXGR1;GALNT8;SLC2A14;IL15;KLF15;B3GNT7;DPYD;PEX5;PLCB1;RBM24;VGLL3;LTF;RNASEL;DNAH5;TMPRSS2;KCNA6;HDAC9;CST6;PAPSS2;ADAM23;HSF4;LRIG1;HAS2;APOL1;SIAE;RHBG;CTHRC1;GALNT5;KCNJ10;PRRX1;ATRNL1;MOCOS;LHFPL1;ASS1;P2RX7;DBNDD2;P2RX5;MLPH;PDE10A;KCNS2;FAM131B;MGAT4A;ZNF853;NOTUM"
"REST","REST U-87 MG hg19","42/458","0.0008257432209967277385309625259424138","0.0747756361235925731678619854392309","0","0","1.76563295975547629","12.5346286560124191566956","TMEM151A;SNAP25;ANKRD37;PPM1L;DIRAS1;HPCA;CRYBA2;DBX1;STMN3;CABP1;MEFV;SEZ6L2;CPLX2;FSTL4;TRIM9;PCLO;CAMKV;GNG4;TBC1D30;GDAP1L1;C19ORF73;SCN3B;CHGB;PTPRN2;GSX1;CKMT1A;KCNH8;ACSL6;RAB39A;SYP;MAPK8IP2;TMEM198;STXBP5L;LIN28A;VGF;RAB37;KCNS2;KCNMA1;SPIRE2;CNTN2;SLC26A4;TRMT61A"
"STAT2","STAT2 K562 hg19","28/271","0.0010183213180237524978638541384157179","0.0801838960878053369496498703483667","0","0","2.00736975174157450","13.8299741881158091416637","RTP4;IFITM1;IFITM2;SAMD9;UBA7;IFI6;GMPR;UBE2L6;DDX60L;IFI35;IFIT1;DDX60;IFIT3;IFIT2;IFIH1;NKAIN1;MUC1;TRIM5;EPSTI1;TNFSF10;LGALS9;APOL1;SP110;FOXP1;BST2;IFI27;OAS1;IL23A"
