"statistic","source","condition","score","p_value","TF","Rank","Method","Method_Rank","Method_Score","Method_P_Value","Method_Adjusted_P_Value","Method_Direction","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"ora","E2F4","LD_HCT116","24.651169127882013754","0.0000000000000000000000002232702569153137","E2F4","1","dorothea","1","24.651169127882013754","0.0000000000000000000000002232702569153137",NA,"","6","ENCODE--ChIP-seq(rank=1); Literature--ChIP-seq(rank=1); ReMap--ChIP-seq(rank=28); Enrichr--Queries(rank=432); ARCHS4--Coexpression(rank=896); GTEx--Coexpression(rank=1406)","20","0.00609800000000000","Literature ChIP-seq,0.006098"
"ora","E2F1","LD_HCT116","11.422377060781872871","0.0000000000037811415795726781372720753575","E2F1","2","dorothea","2","11.422377060781872871","0.0000000000037811415795726781372720753575",NA,"","6","ENCODE--ChIP-seq(rank=3); GTEx--Coexpression(rank=6); Enrichr--Queries(rank=7); Literature--ChIP-seq(rank=7); ReMap--ChIP-seq(rank=59); ARCHS4--Coexpression(rank=65)","14","0.00373400000000000","GTEx Coexpression,0.003734"
"ora","TFDP1","LD_HCT116","6.316467681864020633","0.0000004825388869795184961072800206016709","TFDP1","3","dorothea","3","6.316467681864020633","0.0000004825388869795184961072800206016709",NA,"","4","GTEx--Coexpression(rank=3); Enrichr--Queries(rank=15); ARCHS4--Coexpression(rank=21); ReMap--ChIP-seq(rank=73)","5","0.00186700000000000","GTEx Coexpression,0.001867"
"ora","E2F2","LD_HCT116","5.718049169737017046","0.0000019140392100124216835795813024256873","E2F2","4","dorothea","4","5.718049169737017046","0.0000019140392100124216835795813024256873",NA,"","3","ARCHS4--Coexpression(rank=5); Enrichr--Queries(rank=12); GTEx--Coexpression(rank=1492)","9","0.00307100000000000","ARCHS4 Coexpression,0.003071"
"ora","SP1","LD_HCT116","5.288589236007954497","0.0000051453007385542674702750415294261188","SP1","5","dorothea","5","5.288589236007954497","0.0000051453007385542674702750415294261188",NA,"","5","ENCODE--ChIP-seq(rank=8); ReMap--ChIP-seq(rank=71); GTEx--Coexpression(rank=315); Enrichr--Queries(rank=995); ARCHS4--Coexpression(rank=1477)","270","0.06780000000000000","ENCODE ChIP-seq,0.0678"
"ora","ZNF263","LD_HCT116","5.010134613857902153","0.0000097693436358039695797950141553656067","ZNF263","6","dorothea","6","5.010134613857902153","0.0000097693436358039695797950141553656067",NA,"","6","ReMap--ChIP-seq(rank=5); ENCODE--ChIP-seq(rank=34); Literature--ChIP-seq(rank=85); GTEx--Coexpression(rank=346); Enrichr--Queries(rank=641); ARCHS4--Coexpression(rank=1399)","66","0.01684000000000000","ReMap ChIP-seq,0.01684"
"ora","MYC","LD_HCT116","4.967147132346450000","0.0000107858125344794825590513318025465139","MYC","7","dorothea","7","4.967147132346450000","0.0000107858125344794825590513318025465139",NA,"","6","Literature--ChIP-seq(rank=35); ENCODE--ChIP-seq(rank=43); ReMap--ChIP-seq(rank=50); Enrichr--Queries(rank=98); ARCHS4--Coexpression(rank=977); GTEx--Coexpression(rank=1364)","279","0.06980000000000000","Enrichr Queries,0.0698"
"ora","E2F3","LD_HCT116","4.712364184713478288","0.0000193925899833691388926375231971377389","E2F3","8","dorothea","8","4.712364184713478288","0.0000193925899833691388926375231971377389",NA,"","3","ARCHS4--Coexpression(rank=26); Enrichr--Queries(rank=27); GTEx--Coexpression(rank=1365)","62","0.01597000000000000","ARCHS4 Coexpression,0.01597"
"ora","MYCN","LD_HCT116","4.712364184713478288","0.0000193925899833691388926375231971377389","MYCN","9","dorothea","9","4.712364184713478288","0.0000193925899833691388926375231971377389",NA,"","5","ReMap--ChIP-seq(rank=24); Literature--ChIP-seq(rank=46); ARCHS4--Coexpression(rank=91); Enrichr--Queries(rank=136); GTEx--Coexpression(rank=303)","218","0.05590000000000000","ARCHS4 Coexpression,0.0559"
"ora","ESR1","LD_HCT116","3.989572684126819535","0.0001024300337639218275729083296177179818","ESR1","10","dorothea","10","3.989572684126819535","0.0001024300337639218275729083296177179818",NA,"","6","ENCODE--ChIP-seq(rank=6); ReMap--ChIP-seq(rank=52); Literature--ChIP-seq(rank=53); GTEx--Coexpression(rank=221); ARCHS4--Coexpression(rank=548); Enrichr--Queries(rank=570)","195","0.05085000000000000","ENCODE ChIP-seq,0.05085"
"ora","TP53","LD_HCT116","3.905340273304512611","0.0001243539906214890611389073393766580011","TP53","11","dorothea","11","3.905340273304512611","0.0001243539906214890611389073393766580011",NA,"","5","ARCHS4--Coexpression(rank=36); Literature--ChIP-seq(rank=39); ReMap--ChIP-seq(rank=96); Enrichr--Queries(rank=156); GTEx--Coexpression(rank=189)","84","0.02211000000000000","ARCHS4 Coexpression,0.02211"
"ora","CUX1","LD_HCT116","3.812599390185248627","0.0001539574147484774272864188615628222578","CUX1","12","dorothea","12","3.812599390185248627","0.0001539574147484774272864188615628222578",NA,"","6","Literature--ChIP-seq(rank=42); ENCODE--ChIP-seq(rank=66); ReMap--ChIP-seq(rank=68); GTEx--Coexpression(rank=211); ARCHS4--Coexpression(rank=1084); Enrichr--Queries(rank=1302)","494","0.13130000000000000","GTEx Coexpression,0.1313"
"ora","CTCFL","LD_HCT116","3.526243237289626187","0.0002976848705227541332443697008613980870","CTCFL","13","dorothea","13","3.526243237289626187","0.0002976848705227541332443697008613980870",NA,"","5","ReMap--ChIP-seq(rank=11); ENCODE--ChIP-seq(rank=96); Enrichr--Queries(rank=202); ARCHS4--Coexpression(rank=1067); GTEx--Coexpression(rank=1194)","143","0.03704000000000000","ReMap ChIP-seq,0.03704"
"ora","SMAD5","LD_HCT116","2.812671255308559992","0.0015393194066653035755737333190040772024","SMAD5","14","dorothea","14","2.812671255308559992","0.0015393194066653035755737333190040772024",NA,"","4","ReMap--ChIP-seq(rank=173); ARCHS4--Coexpression(rank=935); Enrichr--Queries(rank=1293); GTEx--Coexpression(rank=1348)","1362","0.57430000000000003","ARCHS4 Coexpression,0.5743"
"ora","KLF5","LD_HCT116","2.604923885285372442","0.0024835683388500467798365445304398235749","KLF5","15","dorothea","15","2.604923885285372442","0.0024835683388500467798365445304398235749",NA,"","5","ReMap--ChIP-seq(rank=19); Literature--ChIP-seq(rank=47); Enrichr--Queries(rank=113); GTEx--Coexpression(rank=140); ARCHS4--Coexpression(rank=275)","253","0.06397000000000000","ReMap ChIP-seq,0.06397"
