"TF","Score","Activity_Score_Mean","Method_P_Value","Condition_Scores","Method_Direction","Rank","Method","Method_Rank","Method_Score","Method_Adjusted_P_Value","CheA3_Library_Count","CheA3_Libraries","CheA3_Integrated_TopRank","CheA3_Integrated_Score","CheA3_Integrated_Library"
"YY1","3.735025218417712178","3.735025218417712178","0.000187696377397176796","HD_SW480=3.735","Activated","11","collectri","11","3.735025218417712178",NA,"6","ENCODE--ChIP-seq(rank=107); Literature--ChIP-seq(rank=139); ReMap--ChIP-seq(rank=230); GTEx--Coexpression(rank=334); ARCHS4--Coexpression(rank=1082); Enrichr--Queries(rank=1263)","659","0.207800000000000012","GTEx Coexpression,0.2078"
"NFAT5","3.694293690756397464","3.694293690756397464","0.000220498834694818379","HD_SW480=3.694","Activated","12","collectri","12","3.694293690756397464",NA,"3","ARCHS4--Coexpression(rank=538); Enrichr--Queries(rank=646); GTEx--Coexpression(rank=938)","899","0.330500000000000016","ARCHS4 Coexpression,0.3305"
"REL","3.670378955285473754","3.670378955285473754","0.000242191140140418204","HD_SW480=3.67","Activated","13","collectri","13","3.670378955285473754",NA,"3","GTEx--Coexpression(rank=257); Enrichr--Queries(rank=258); ARCHS4--Coexpression(rank=480)","539","0.159899999999999987","GTEx Coexpression,0.1599"
"ETS2","3.608471795367649726","3.608471795367649726","0.000308005991781082149","HD_SW480=3.608","Activated","14","collectri","14","3.608471795367649726",NA,"4","GTEx--Coexpression(rank=118); Literature--ChIP-seq(rank=119); ARCHS4--Coexpression(rank=145); Enrichr--Queries(rank=205)","297","0.073429999999999995","GTEx Coexpression,0.07343"
"PROP1","3.586856902011609449","3.586856902011609449","0.000334687869748134098","HD_SW480=3.587","Activated","15","collectri","15","3.586856902011609449",NA,"3","GTEx--Coexpression(rank=603); Enrichr--Queries(rank=730); ARCHS4--Coexpression(rank=1544)","984","0.375199999999999978","GTEx Coexpression,0.3752"
"REL_RELA","3.485444483855633990","3.485444483855633990","0.000491320162728714894","HD_SW480=3.485","Activated","16","collectri","16","3.485444483855633990",NA,"0","",NA,NA,NA
"REL_RELB","3.485444483855633990","3.485444483855633990","0.000491320162728714894","HD_SW480=3.485","Activated","17","collectri","17","3.485444483855633990",NA,"0","",NA,NA,NA
"NFKB1_NFKB2","3.485444483855633990","3.485444483855633990","0.000491320162728715762","HD_SW480=3.485","Activated","18","collectri","18","3.485444483855633990",NA,"0","",NA,NA,NA
"NFKB1_REL","3.485444483855633990","3.485444483855633990","0.000491320162728715762","HD_SW480=3.485","Activated","19","collectri","19","3.485444483855633990",NA,"0","",NA,NA,NA
"NFKB1_RELA","3.485444483855633990","3.485444483855633990","0.000491320162728715762","HD_SW480=3.485","Activated","20","collectri","20","3.485444483855633990",NA,"0","",NA,NA,NA
"NFKB1_RELB","3.485444483855633990","3.485444483855633990","0.000491320162728715762","HD_SW480=3.485","Activated","21","collectri","21","3.485444483855633990",NA,"0","",NA,NA,NA
"NFKB2_REL","3.485444483855633990","3.485444483855633990","0.000491320162728715762","HD_SW480=3.485","Activated","22","collectri","22","3.485444483855633990",NA,"0","",NA,NA,NA
"NFKB2_RELA","3.485444483855633990","3.485444483855633990","0.000491320162728715762","HD_SW480=3.485","Activated","23","collectri","23","3.485444483855633990",NA,"0","",NA,NA,NA
"NFKB2_RELB","3.485444483855633990","3.485444483855633990","0.000491320162728715762","HD_SW480=3.485","Activated","24","collectri","24","3.485444483855633990",NA,"0","",NA,NA,NA
"RELA_RELB","3.485444483855633546","3.485444483855633546","0.000491320162728716412","HD_SW480=3.485","Activated","25","collectri","25","3.485444483855633546",NA,"0","",NA,NA,NA
"TBX2","3.479894002955898458","3.479894002955898458","0.000501612197318225040","HD_SW480=3.48","Activated","26","collectri","26","3.479894002955898458",NA,"3","Enrichr--Queries(rank=119); GTEx--Coexpression(rank=253); ARCHS4--Coexpression(rank=1405)","334","0.084760000000000002","Enrichr Queries,0.08476"
"FOXO3","3.468754230659537807","3.468754230659537807","0.000522877546062740857","HD_SW480=3.469","Activated","27","collectri","27","3.468754230659537807",NA,"4","Literature--ChIP-seq(rank=55); ARCHS4--Coexpression(rank=333); Enrichr--Queries(rank=533); GTEx--Coexpression(rank=1113)","647","0.204499999999999987","ARCHS4 Coexpression,0.2045"
"ARID4B","3.464751085067123260","3.464751085067123260","0.000530722454685097914","HD_SW480=3.465","Activated","28","collectri","28","3.464751085067123260",NA,"0","",NA,NA,NA
"RELB","3.299932227590485212","3.299932227590485212","0.000967081796173804571","HD_SW480=3.3","Activated","29","collectri","29","3.299932227590485212",NA,"4","ReMap--ChIP-seq(rank=35); Enrichr--Queries(rank=70); ARCHS4--Coexpression(rank=130); GTEx--Coexpression(rank=301)","217","0.049860000000000002","Enrichr Queries,0.04986"
"MED1","3.296964711582102581","-3.296964711582102581","0.000977357801938588547","HD_SW480=-3.297","Repressed","30","collectri","30","3.296964711582102581",NA,"0","",NA,NA,NA
"FOXG1","3.280792612165729594","3.280792612165729594","0.001035158275684455731","HD_SW480=3.281","Activated","31","collectri","31","3.280792612165729594",NA,"3","GTEx--Coexpression(rank=183); ARCHS4--Coexpression(rank=229); Enrichr--Queries(rank=937)","428","0.113900000000000001","GTEx Coexpression,0.1139"
"PRDM4","3.265872790043939933","3.265872790043939933","0.001091272605566027346","HD_SW480=3.266","Activated","32","collectri","32","3.265872790043939933",NA,"3","Enrichr--Queries(rank=816); GTEx--Coexpression(rank=1066); ARCHS4--Coexpression(rank=1572)","1335","0.581200000000000161","Enrichr Queries,0.5812"
"FOXP3","3.222641963269026633","3.222641963269026633","0.001270142079046077122","HD_SW480=3.223","Activated","33","collectri","33","3.222641963269026633",NA,"4","ARCHS4--Coexpression(rank=63); Literature--ChIP-seq(rank=72); GTEx--Coexpression(rank=473); Enrichr--Queries(rank=804)","172","0.038699999999999998","ARCHS4 Coexpression,0.0387"
"NKX3-1","3.159117027454497961","3.159117027454497961","0.001582479318169161290","HD_SW480=3.159","Activated","34","collectri","34","3.159117027454497961",NA,"0","",NA,NA,NA
"AR","3.157511485700874143","3.157511485700874143","0.001591219680622864979","HD_SW480=3.158","Activated","35","collectri","35","3.157511485700874143",NA,"5","Literature--ChIP-seq(rank=8); ReMap--ChIP-seq(rank=105); ARCHS4--Coexpression(rank=154); Enrichr--Queries(rank=277); GTEx--Coexpression(rank=598)","213","0.048779999999999997","Literature ChIP-seq,0.04878"
"FOXD3","3.099366511416785208","3.099366511416785208","0.001939349478071969966","HD_SW480=3.099","Activated","36","collectri","36","3.099366511416785208",NA,"3","GTEx--Coexpression(rank=50); Enrichr--Queries(rank=529); ARCHS4--Coexpression(rank=642)","143","0.031109999999999999","GTEx Coexpression,0.03111"
"HOXC8","3.097768822449689097","3.097768822449689097","0.001949834651841756252","HD_SW480=3.098","Activated","37","collectri","37","3.097768822449689097",NA,"3","Enrichr--Queries(rank=90); GTEx--Coexpression(rank=445); ARCHS4--Coexpression(rank=701)","267","0.064100000000000004","Enrichr Queries,0.0641"
"PGR","3.090313822010648526","3.090313822010648526","0.001999451126763821408","HD_SW480=3.09","Activated","38","collectri","38","3.090313822010648526",NA,"4","GTEx--Coexpression(rank=26); ReMap--ChIP-seq(rank=64); ARCHS4--Coexpression(rank=278); Enrichr--Queries(rank=568)","72","0.016180000000000000","GTEx Coexpression,0.01618"
"RUNX1","3.088548733235929156","3.088548733235929156","0.002011367021635696289","HD_SW480=3.089","Activated","39","collectri","39","3.088548733235929156",NA,"5","Literature--ChIP-seq(rank=48); ReMap--ChIP-seq(rank=89); Enrichr--Queries(rank=167); GTEx--Coexpression(rank=430); ARCHS4--Coexpression(rank=697)","445","0.118900000000000006","Enrichr Queries,0.1189"
"E2F4","3.083041081493765656","3.083041081493765656","0.002048968672060494031","HD_SW480=3.083","Activated","40","collectri","40","3.083041081493765656",NA,"6","ENCODE--ChIP-seq(rank=45); Literature--ChIP-seq(rank=160); ReMap--ChIP-seq(rank=237); GTEx--Coexpression(rank=966); ARCHS4--Coexpression(rank=1227); Enrichr--Queries(rank=1288)","996","0.381400000000000017","ENCODE ChIP-seq,0.3814"
"NCOR2","3.071159855652386916","3.071159855652386916","0.002132289585799227154","HD_SW480=3.071","Activated","41","collectri","41","3.071159855652386916",NA,"0","",NA,NA,NA
"SMAD3","3.041565264084472808","3.041565264084472808","0.002353515380633291413","HD_SW480=3.042","Activated","42","collectri","42","3.041565264084472808",NA,"5","ReMap--ChIP-seq(rank=15); Literature--ChIP-seq(rank=43); Enrichr--Queries(rank=184); GTEx--Coexpression(rank=203); ARCHS4--Coexpression(rank=362)","219","0.050509999999999999","ReMap ChIP-seq,0.05051"
"TCF21","3.040497290478894499","3.040497290478894499","0.002361878167509628978","HD_SW480=3.04","Activated","43","collectri","43","3.040497290478894499",NA,"4","Literature--ChIP-seq(rank=31); ARCHS4--Coexpression(rank=106); GTEx--Coexpression(rank=129); Enrichr--Queries(rank=550)","270","0.065110000000000001","ARCHS4 Coexpression,0.06511"
"MEIS1","3.036347177155993116","3.036347177155993116","0.002394634642071485908","HD_SW480=3.036","Activated","44","collectri","44","3.036347177155993116",NA,"5","Enrichr--Queries(rank=36); Literature--ChIP-seq(rank=49); GTEx--Coexpression(rank=210); ReMap--ChIP-seq(rank=241); ARCHS4--Coexpression(rank=776)","117","0.025640000000000000","Enrichr Queries,0.02564"
"NONO","3.002034355350284400","3.002034355350284400","0.002681819079780507070","HD_SW480=3.002","Activated","45","collectri","45","3.002034355350284400",NA,"0","",NA,NA,NA
"GLI1","2.988472309921145875","2.988472309921145875","0.002803759048902525110","HD_SW480=2.988","Activated","46","collectri","46","2.988472309921145875",NA,"4","GTEx--Coexpression(rank=39); Enrichr--Queries(rank=114); Literature--ChIP-seq(rank=118); ARCHS4--Coexpression(rank=757)","111","0.024270000000000000","GTEx Coexpression,0.02427"
"FOXE1","2.980451476749060191","2.980451476749060191","0.002878238333557368769","HD_SW480=2.98","Activated","47","collectri","47","2.980451476749060191",NA,"3","ARCHS4--Coexpression(rank=196); GTEx--Coexpression(rank=347); Enrichr--Queries(rank=459)","451","0.120399999999999993","ARCHS4 Coexpression,0.1204"
"HOXB2","2.972891118745559336","2.972891118745559336","0.002950090817543813727","HD_SW480=2.973","Activated","48","collectri","48","2.972891118745559336",NA,"3","GTEx--Coexpression(rank=14); Enrichr--Queries(rank=134); ARCHS4--Coexpression(rank=335)","42","0.008711999999999999","GTEx Coexpression,0.008712"
"NSD2","2.926045466090795966","2.926045466090795966","0.003433007610710583739","HD_SW480=2.926","Activated","49","collectri","49","2.926045466090795966",NA,"0","",NA,NA,NA
"DLX1","2.920769570925025871","-2.920769570925025871","0.003491679767491402166","HD_SW480=-2.921","Repressed","50","collectri","50","2.920769570925025871",NA,"3","Enrichr--Queries(rank=301); GTEx--Coexpression(rank=450); ARCHS4--Coexpression(rank=633)","677","0.214400000000000007","Enrichr Queries,0.2144"
"NANOG","2.896822741922591149","2.896822741922591149","0.003769626799392184705","HD_SW480=2.897","Activated","51","collectri","51","2.896822741922591149",NA,"6","ReMap--ChIP-seq(rank=19); Literature--ChIP-seq(rank=39); ENCODE--ChIP-seq(rank=80); GTEx--Coexpression(rank=327); ARCHS4--Coexpression(rank=848); Enrichr--Queries(rank=855)","265","0.063969999999999999","ReMap ChIP-seq,0.06397"
"NCOA1","2.891608225626821849","2.891608225626821849","0.003832755592966474289","HD_SW480=2.892","Activated","52","collectri","52","2.891608225626821849",NA,"4","ARCHS4--Coexpression(rank=88); ReMap--ChIP-seq(rank=209); GTEx--Coexpression(rank=512); Enrichr--Queries(rank=514)","234","0.054050000000000001","ARCHS4 Coexpression,0.05405"
"LMX1B","2.886686823362611509","2.886686823362611509","0.003893215359914716303","HD_SW480=2.887","Activated","53","collectri","53","2.886686823362611509",NA,"3","GTEx--Coexpression(rank=143); ARCHS4--Coexpression(rank=214); Enrichr--Queries(rank=296)","350","0.088990000000000000","GTEx Coexpression,0.08899"
"FOSL1","2.864303216307323208","2.864303216307323208","0.004179277400768249655","HD_SW480=2.864","Activated","54","collectri","54","2.864303216307323208",NA,"5","ARCHS4--Coexpression(rank=16); ENCODE--ChIP-seq(rank=35); ReMap--ChIP-seq(rank=97); Enrichr--Queries(rank=306); GTEx--Coexpression(rank=513)","46","0.009828000000000000","ARCHS4 Coexpression,0.009828"
"ZNF76","2.829270823583465599","-2.829270823583465599","0.004665420065192930899","HD_SW480=-2.829","Repressed","55","collectri","55","2.829270823583465599",NA,"3","ARCHS4--Coexpression(rank=893); Enrichr--Queries(rank=982); GTEx--Coexpression(rank=1081)","1287","0.548499999999999988","ARCHS4 Coexpression,0.5485"
"BRCA1","2.792704320248025951","2.792704320248025951","0.005226944576947651841","HD_SW480=2.793","Activated","56","collectri","56","2.792704320248025951",NA,"0","",NA,NA,NA
"RFXAP","2.784839465402586978","2.784839465402586978","0.005355423020897893439","HD_SW480=2.785","Activated","57","collectri","57","2.784839465402586978",NA,"0","",NA,NA,NA
"NFKB1","2.780640429086153276","2.780640429086153276","0.005425178998968137496","HD_SW480=2.781","Activated","58","collectri","58","2.780640429086153276",NA,"4","ARCHS4--Coexpression(rank=80); ReMap--ChIP-seq(rank=151); Enrichr--Queries(rank=452); GTEx--Coexpression(rank=470)","214","0.049140000000000003","ARCHS4 Coexpression,0.04914"
"SNAI1","2.752831418252173812","2.752831418252173812","0.005908231143224861558","HD_SW480=2.753","Activated","59","collectri","59","2.752831418252173812",NA,"3","Enrichr--Queries(rank=39); GTEx--Coexpression(rank=196); ARCHS4--Coexpression(rank=541)","127","0.027779999999999999","Enrichr Queries,0.02778"
"BARX1","2.725031927304524260","2.725031927304524260","0.006429526937246974119","HD_SW480=2.725","Activated","60","collectri","60","2.725031927304524260",NA,"3","GTEx--Coexpression(rank=55); Enrichr--Queries(rank=700); ARCHS4--Coexpression(rank=740)","159","0.034229999999999997","GTEx Coexpression,0.03423"
"JUN_JUNB","2.716690026014854986","2.716690026014854986","0.006593833082565266589","HD_SW480=2.717","Activated","61","collectri","61","2.716690026014854986",NA,"0","",NA,NA,NA
"JUN_JUND","2.716690026014854986","2.716690026014854986","0.006593833082565266589","HD_SW480=2.717","Activated","62","collectri","62","2.716690026014854986",NA,"0","",NA,NA,NA
"JUNB_JUND","2.716690026014854986","2.716690026014854986","0.006593833082565266589","HD_SW480=2.717","Activated","63","collectri","63","2.716690026014854986",NA,"0","",NA,NA,NA
"FOS_JUN","2.716690026014854542","2.716690026014854542","0.006593833082565272660","HD_SW480=2.717","Activated","64","collectri","64","2.716690026014854542",NA,"0","",NA,NA,NA
"FOS_JUNB","2.716690026014854542","2.716690026014854542","0.006593833082565272660","HD_SW480=2.717","Activated","65","collectri","65","2.716690026014854542",NA,"0","",NA,NA,NA
"FOS_JUND","2.716690026014854542","2.716690026014854542","0.006593833082565272660","HD_SW480=2.717","Activated","66","collectri","66","2.716690026014854542",NA,"0","",NA,NA,NA
"FOSB_JUN","2.716690026014854542","2.716690026014854542","0.006593833082565272660","HD_SW480=2.717","Activated","67","collectri","67","2.716690026014854542",NA,"0","",NA,NA,NA
"FOSB_JUNB","2.716690026014854542","2.716690026014854542","0.006593833082565272660","HD_SW480=2.717","Activated","68","collectri","68","2.716690026014854542",NA,"0","",NA,NA,NA
"FOSB_JUND","2.716690026014854542","2.716690026014854542","0.006593833082565272660","HD_SW480=2.717","Activated","69","collectri","69","2.716690026014854542",NA,"0","",NA,NA,NA
"FOSL1_JUN","2.716690026014854542","2.716690026014854542","0.006593833082565272660","HD_SW480=2.717","Activated","70","collectri","70","2.716690026014854542",NA,"0","",NA,NA,NA
"FOSL1_JUNB","2.716690026014854542","2.716690026014854542","0.006593833082565272660","HD_SW480=2.717","Activated","71","collectri","71","2.716690026014854542",NA,"0","",NA,NA,NA
"FOSL1_JUND","2.716690026014854542","2.716690026014854542","0.006593833082565272660","HD_SW480=2.717","Activated","72","collectri","72","2.716690026014854542",NA,"0","",NA,NA,NA
"FOSL2_JUN","2.716690026014854542","2.716690026014854542","0.006593833082565272660","HD_SW480=2.717","Activated","73","collectri","73","2.716690026014854542",NA,"0","",NA,NA,NA
"FOSL2_JUNB","2.716690026014854542","2.716690026014854542","0.006593833082565272660","HD_SW480=2.717","Activated","74","collectri","74","2.716690026014854542",NA,"0","",NA,NA,NA
"FOSL2_JUND","2.716690026014854542","2.716690026014854542","0.006593833082565272660","HD_SW480=2.717","Activated","75","collectri","75","2.716690026014854542",NA,"0","",NA,NA,NA
"MAF","2.714638724763119626","2.714638724763119626","0.006634810572619038657","HD_SW480=2.715","Activated","76","collectri","76","2.714638724763119626",NA,"4","GTEx--Coexpression(rank=86); ReMap--ChIP-seq(rank=166); Enrichr--Queries(rank=180); ARCHS4--Coexpression(rank=497)","233","0.053519999999999998","GTEx Coexpression,0.05352"
"NFKB2","2.712319778234633105","2.712319778234633105","0.006681410245803036385","HD_SW480=2.712","Activated","77","collectri","77","2.712319778234633105",NA,"4","ReMap--ChIP-seq(rank=18); GTEx--Coexpression(rank=72); Enrichr--Queries(rank=188); ARCHS4--Coexpression(rank=337)","196","0.044800000000000000","GTEx Coexpression,0.0448"
"ETV7","2.708099997662580360","2.708099997662580360","0.006766962978737823056","HD_SW480=2.708","Activated","78","collectri","78","2.708099997662580360",NA,"3","ARCHS4--Coexpression(rank=294); Enrichr--Queries(rank=358); GTEx--Coexpression(rank=441)","592","0.180600000000000011","ARCHS4 Coexpression,0.1806"
"NCOA2","2.704437028989450820","2.704437028989450820","0.006842023651761718409","HD_SW480=2.704","Activated","79","collectri","79","2.704437028989450820",NA,"4","ReMap--ChIP-seq(rank=168); ARCHS4--Coexpression(rank=474); GTEx--Coexpression(rank=558); Enrichr--Queries(rank=782)","821","0.291200000000000014","ARCHS4 Coexpression,0.2912"
"IRF1","2.688080554207874506","2.688080554207874506","0.007186405790760525512","HD_SW480=2.688","Activated","80","collectri","80","2.688080554207874506",NA,"6","ENCODE--ChIP-seq(rank=96); ReMap--ChIP-seq(rank=108); Literature--ChIP-seq(rank=110); GTEx--Coexpression(rank=116); ARCHS4--Coexpression(rank=239); Enrichr--Queries(rank=255)","294","0.072179999999999994","GTEx Coexpression,0.07218"
"EN1","2.666725632357347386","2.666725632357347386","0.007659417296463097088","HD_SW480=2.667","Activated","81","collectri","81","2.666725632357347386",NA,"3","ARCHS4--Coexpression(rank=313); Enrichr--Queries(rank=660); GTEx--Coexpression(rank=847)","620","0.192299999999999999","ARCHS4 Coexpression,0.1923"
"RUNX2","2.656165352872243091","2.656165352872243091","0.007903485054142948829","HD_SW480=2.656","Activated","82","collectri","82","2.656165352872243091",NA,"5","ReMap--ChIP-seq(rank=7); Enrichr--Queries(rank=14); Literature--ChIP-seq(rank=30); GTEx--Coexpression(rank=98); ARCHS4--Coexpression(rank=122)","48","0.009972000000000000","Enrichr Queries,0.009972"
"ZBTB7A","2.643498839431933867","2.643498839431933867","0.008205404693021741899","HD_SW480=2.643","Activated","83","collectri","83","2.643498839431933867",NA,"5","ENCODE--ChIP-seq(rank=2); ReMap--ChIP-seq(rank=12); GTEx--Coexpression(rank=295); ARCHS4--Coexpression(rank=550); Enrichr--Queries(rank=878)","77","0.016950000000000000","ENCODE ChIP-seq,0.01695"
"ETS1","2.596784258141796808","2.596784258141796808","0.009410100761017396037","HD_SW480=2.597","Activated","84","collectri","84","2.596784258141796808",NA,"6","ENCODE--ChIP-seq(rank=7); Enrichr--Queries(rank=48); ARCHS4--Coexpression(rank=86); GTEx--Coexpression(rank=95); Literature--ChIP-seq(rank=164); ReMap--ChIP-seq(rank=200)","158","0.034189999999999998","Enrichr Queries,0.03419"
"JUNB","2.581421996888933812","2.581421996888933812","0.009839422426155916557","HD_SW480=2.581","Activated","85","collectri","85","2.581421996888933812",NA,"4","ARCHS4--Coexpression(rank=74); ReMap--ChIP-seq(rank=214); Enrichr--Queries(rank=447); GTEx--Coexpression(rank=532)","200","0.045449999999999997","ARCHS4 Coexpression,0.04545"
"TADA2A","2.579045608367479758","2.579045608367479758","0.009907370509050486204","HD_SW480=2.579","Activated","86","collectri","86","2.579045608367479758",NA,"0","",NA,NA,NA
"JUND","2.571098062016596852","2.571098062016596852","0.010137661690308530024","HD_SW480=2.571","Activated","87","collectri","87","2.571098062016596852",NA,"6","ENCODE--ChIP-seq(rank=28); Literature--ChIP-seq(rank=61); ReMap--ChIP-seq(rank=155); ARCHS4--Coexpression(rank=597); Enrichr--Queries(rank=896); GTEx--Coexpression(rank=1165)","719","0.237300000000000011","ENCODE ChIP-seq,0.2373"
"HSF4","2.557804406447897083","2.557804406447897083","0.010533532063402975543","HD_SW480=2.558","Activated","88","collectri","88","2.557804406447897083",NA,"3","ARCHS4--Coexpression(rank=255); Enrichr--Queries(rank=586); GTEx--Coexpression(rank=1179)","532","0.156599999999999989","ARCHS4 Coexpression,0.1566"
"TBX21","2.556965385451587025","2.556965385451587025","0.010558972395395179941","HD_SW480=2.557","Activated","89","collectri","89","2.556965385451587025",NA,"4","ReMap--ChIP-seq(rank=72); ARCHS4--Coexpression(rank=280); GTEx--Coexpression(rank=530); Enrichr--Queries(rank=887)","570","0.171999999999999986","ARCHS4 Coexpression,0.172"
"SPIB","2.539506474536849190","2.539506474536849190","0.011100899061465744830","HD_SW480=2.54","Activated","90","collectri","90","2.539506474536849190",NA,"4","ReMap--ChIP-seq(rank=123); GTEx--Coexpression(rank=565); ARCHS4--Coexpression(rank=570); Enrichr--Queries(rank=1005)","936","0.350100000000000022","ARCHS4 Coexpression,0.3501"
"CIITA","2.536541704508273654","2.536541704508273654","0.011195340717483022452","HD_SW480=2.537","Activated","91","collectri","91","2.536541704508273654",NA,"0","",NA,NA,NA
"HOXD3","2.516904051322298219","2.516904051322298219","0.011839106515941560591","HD_SW480=2.517","Activated","92","collectri","92","2.516904051322298219",NA,"3","GTEx--Coexpression(rank=7); ARCHS4--Coexpression(rank=149); Enrichr--Queries(rank=518)","21","0.004356000000000000","GTEx Coexpression,0.004356"
"CEBPG","2.505223589650548366","2.505223589650548366","0.012237400678381292821","HD_SW480=2.505","Activated","93","collectri","93","2.505223589650548366",NA,"4","ReMap--ChIP-seq(rank=88); ARCHS4--Coexpression(rank=547); Enrichr--Queries(rank=633); GTEx--Coexpression(rank=809)","838","0.296300000000000008","ReMap ChIP-seq,0.2963"
"SIM2","2.503876426297479529","2.503876426297479529","0.012284093017921472735","HD_SW480=2.504","Activated","94","collectri","94","2.503876426297479529",NA,"3","GTEx--Coexpression(rank=298); Enrichr--Queries(rank=466); ARCHS4--Coexpression(rank=712)","605","0.185400000000000009","GTEx Coexpression,0.1854"
"ELF3","2.493246887523274058","2.493246887523274058","0.012658079717364406624","HD_SW480=2.493","Activated","95","collectri","95","2.493246887523274058",NA,"4","ReMap--ChIP-seq(rank=22); GTEx--Coexpression(rank=162); ARCHS4--Coexpression(rank=189); Enrichr--Queries(rank=427)","299","0.074069999999999997","ReMap ChIP-seq,0.07407"
"SP1","2.478593071450240437","2.478593071450240437","0.013190169363287434709","HD_SW480=2.479","Activated","96","collectri","96","2.478593071450240437",NA,"5","ENCODE--ChIP-seq(rank=72); ReMap--ChIP-seq(rank=193); GTEx--Coexpression(rank=555); Enrichr--Queries(rank=995); ARCHS4--Coexpression(rank=1076)","926","0.345399999999999985","GTEx Coexpression,0.3454"
"YBX1","2.455557478657506731","2.455557478657506731","0.014066625542539049412","HD_SW480=2.456","Activated","97","collectri","97","2.455557478657506731",NA,"3","Enrichr--Queries(rank=1396); ARCHS4--Coexpression(rank=1478); GTEx--Coexpression(rank=1546)","1614","0.907900000000000040","ARCHS4 Coexpression,0.9079"
